,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,644.0,750.0,1018.0,900.0,1411.0,836.0,2016.0,1806.0,2810.0,3059.0,2442.0,2856.0,3585.0,4166.0,4082.0,4590.0,3322.0,4866.0,3466.0,3463.0,3140.0,4307.0,2861.0,5862.0,6776.0,6455.0,4464.0,2711.0,7284.0,6403.0,5830.0,8197.0,5144.0,6755.0,6633.0,6792.0,5584.0,2526.0,9221.0,11982.0,6788.0,9156.0,7589.0,9396.0,10249.0,7877.0,10475.0,10034.0,10132.0,9239.0,11483.0,7626.0,6925.0,11264.0,12441.0,11695.0,10860.0,10444.0,10846.0,11783.0,10670.0,11816.0,11860.0,13606.0,10428.0,8894.0,13639.0,11515.0,11236.0,14290.0,13324.0,14865.0,20513.0,14688.0,13509.0,18736.0,13646.0,16529.0,20637.0,17866.0,10984.0,18344.0,17189.0,16075.0,16744.0,17202.0,19154.0,14512.0,25960.0,21507.0,16233.0,18517.0,15987.0,21840.0,20522.0,14798.0,18935.0,13092.0,17569.0,19384.0
