,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,35.0,,,,,,,20.427098681521773,1.0,29.93846431581729,3.3541290410943545,1.0,11.69215023131587,9,1,0.49523809523809526,,,,,,
1,36.0,,,,,,,24.51085372474806,3.8381500711694936,40.42751092040143,17.11932053017822,3.163625819255374,34.81366904671708,9,1,0.5934065934065934,,,,,,
2,37.0,,,,,,,7.792297337152544,1.0,14.985415169145002,6.411710255357856,2.130671064913742,10.770653934593703,9,1,0.4392523364485981,,,,,,
3,38.0,,,,,,,1.0000043107665348,1.0,4.825962964102746,1.0,1.0,4.9662917100522606,9,1,0.5487571701720841,,,,,,
4,39.0,984.1112408342442,349.2413493758546,2943.4319910515724,426.8659371409596,175.2998588905406,1779.8547204153026,1.009362386907706,1.0,3.972936686017429,1.0,1.0,3.482378439789643,9,1,0.6047516198704104,1627.2982303794824,577.4955170036453,4867.175042345993,705.8533174866582,289.87083809400104,2943.1169126867326
5,40.0,607.7146926699922,194.12628309044072,1374.1893105639497,817.4289511626602,323.5571702538824,9827.984860785396,2.1498173461788705,1.0,5.093348840422047,2.2316435810561286,1.0,5.192636267269226,9,1,0.6141078838174274,989.5894657666765,316.1110420594339,2237.700161121026,1331.0836299337911,526.8735002107139,16003.678050332976
6,41.0,687.3000931628246,301.26232969304255,1332.087047699629,736.875818814075,373.70567406115913,2605.503827988088,4.406328079920781,1.0,11.817559577362069,3.940575108767276,1.0,11.924856932511018,9,1,0.6930280957336108,991.7348191133251,434.70435260512596,1922.1256048638793,1063.2697625830724,539.2359651242851,3759.593361406235
7,42.0,672.986528964572,380.39623452814885,1214.4751876785804,662.225557459112,507.6032628007629,1070.2446950294277,1.3667791073962483,1.0,4.9244711585268535,1.8175022024482128,1.0,5.118201272051443,9,1,0.7398305084745763,909.6496038696391,514.1667316646227,1641.5586729217923,895.1044190168982,686.107502983849,1446.6079497534074
8,43.0,874.6646690227572,499.0318288205669,1572.6052649795245,885.0300638312109,680.1018567295466,1204.7248623230228,1.1976028141066732,1.0,15.281319271593762,1.0,1.0,13.734497414100169,9,1,0.7572815533980582,1155.0059090941536,658.9779278015178,2076.6454140114233,1168.6935458283938,898.0832210659398,1590.8546258880942
9,44.0,1384.0184642943311,511.08565638465177,2778.1240915704334,1121.208302816599,688.530655800003,3681.146938289207,1.4464836953522022,1.0,3.154196590994227,1.333266598937651,1.0,3.3259009766427177,9,1,0.7578040904198062,1826.3539109793091,674.4297937234965,3666.0188651547337,1479.5490245974722,908.5866182360836,4857.649866009479
10,45.0,1879.311209192403,857.1765854677973,3664.4486789724297,1662.40292745109,1133.8501138589966,2672.3554662467527,1.095566066925687,1.0,5.684084759210876,1.0,1.0,5.914565659498617,9,1,0.8120586637696904,2314.255475667702,1055.5599289941235,4512.541818052337,2047.1463474498037,1396.2662606116473,3290.8404102744294
11,46.0,3559.2447071122065,1909.6607750885173,6363.563385907409,3699.9764804019273,2400.186607914302,5648.6302511382655,1.0,1.0,2.1609130961251983,1.0,1.0,2.238909612662217,9,1,0.8262668045501551,4307.62156668023,2311.191451202248,7701.584222994324,4477.944000686688,2904.8566331077973,6836.327225094747
12,47.0,3028.1792371155743,1655.9158550366683,5236.720082403523,3226.8396778059923,2222.991521752197,4988.904048811321,1.6821202516272695,1.0,3.4179970041230034,1.448093441149102,1.0,3.245629566685923,9,1,0.8216533780948384,3685.470440268853,2015.346007432268,6373.393236142796,3927.2517631316036,2705.510110487991,6071.786694748406
13,48.0,2957.52604382682,1515.3379398358884,5375.851273549508,3180.0680874974914,1851.5894077613104,8478.462036412293,1.5325837593492126,1.0,2.9969268818367527,1.2866610568569987,1.0,2.833663403121841,9,1,0.8769968051118211,3372.333886039325,1727.871676388463,6129.841342881588,3626.088566071821,2111.2840970101647,9667.608806546621
14,49.0,2654.2192892330045,1503.6625732272755,4948.028600617399,2640.983811661399,1722.3855222873665,4406.256561361833,1.7016709411673654,1.0,2.9082111545057887,1.5581919872715226,1.0,2.8997118592030304,9,1,0.8702928870292888,3049.800048686,1727.7661298140329,5685.475170901723,3034.591975899396,1979.087210705195,5062.958260410952
15,50.0,1842.1533723654093,1051.96474339839,3375.280418438044,1868.4034462449597,1336.280477314032,3049.9994067179887,1.0,1.0,2.453367578339656,1.0,1.0,2.7390215362919594,9,1,0.8883183568677792,2073.75357958476,1184.2204264557022,3799.629257172307,2103.3038795156413,1504.28105755438,3433.453089354499
