,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
18,35.0,,,,,,,5.280231842541443,1.0,19.174940780938222,1.9465791572865028,1.0,8.767298049164932,9
19,36.0,,,,,,,7.71258750206619,1.0,25.52013164203267,4.798519593762015,1.0,19.06661966279368,9
20,37.0,,,,,,,6.198067541416767,1.0,15.36477608583369,3.918511445576169,1.0,14.85933988970946,9
21,38.0,,,,,,,1.0,1.0,3.934263918534248,1.0,1.0,3.92801766375402,9
22,39.0,482.7884441035333,558.762043234302,937.3110690437402,2166.2782737631915,601.2302371793365,4525.67343836656,1.0385512888499315,1.0,5.151499856780175,1.147935492110744,1.0,4.635312103001269,9
23,40.0,879.8493518341295,251.63484367211592,2244.8931287474197,699.7336905464515,263.0156663568487,13785.311705491555,2.4390239664514834,1.0,7.01504342877361,1.977044735151449,1.0,7.005325430184773,9
24,41.0,1008.848686570792,291.79774100267264,1995.7935564079924,1117.6204774479859,498.2308040658463,6024.263626927646,4.461543171956698,1.0,15.399079619845352,3.7334020161580033,1.0,15.450891280705966,9
25,42.0,1059.3995586438807,452.701027214287,2348.743027565892,1357.563309475539,533.9476754348362,27961.79070191279,1.1295999564153285,1.0,4.917770677664222,1.2851647096112266,1.0,5.224414031335752,9
26,43.0,752.0535849227224,402.76484063488465,1325.3372961062446,767.2046109163118,491.3827825298776,1601.4787740470053,1.7120524632384273,1.0,8.203114437060414,1.0,1.0,6.222305047956892,9
27,44.0,1974.1479967073146,693.859471774024,8639.249432855824,1616.6077303140082,825.6292680803301,21205.299879601152,1.4429325743073778,1.0,3.8818653311665057,1.3207552780122507,1.0,4.302858282833713,9
28,45.0,2198.9839281509367,711.1554080328604,4202.06715298704,1907.9839504933168,971.3481005597348,4375.181742317137,1.0597084416580735,1.0,9.452206779035535,1.0,1.0,12.211585595033862,9
29,46.0,2821.6464380879843,1224.196445745648,5150.278647480083,2686.7932823795654,1558.020272035974,4339.491005386196,1.0,1.0,2.1006971663091374,1.0,1.0,2.074687249940806,9
30,47.0,2376.397715996996,1338.5366011552132,4506.9890501106365,2388.730571042335,1899.37406036906,4618.662846398264,1.5783268366776042,1.0,3.281001383474169,1.3177499383500297,1.0,3.1602433582092533,9
31,48.0,4120.969913539755,1460.5690349994666,8381.91322729761,5802.3207331457825,2305.758161619256,17439.30054010735,1.5553954529430474,1.0,3.557847212984682,1.252343636239083,1.0,3.4991694331647136,9
32,49.0,2463.526789418449,1349.0045416340495,4590.045623506125,2258.2436067699473,1619.0762079215397,4529.269462010154,1.592238180807994,1.0,3.791900767286321,1.4556169310668754,1.0,3.791928419412691,9
33,50.0,1623.2009459591109,903.4191585773817,2972.7895389084783,1568.1823762959966,1006.0734250743355,27631.0665242044,1.0,1.0,2.676844407987919,1.0,1.0,2.805876715411996,9
34,51.0,1065.8260381965838,581.6559140332035,1871.737998518311,1104.3557395462403,800.1318651661372,1612.179233651349,1.2186609446356227,1.0,4.295550445447511,1.0,1.0,3.5228271501533657,9
35,52.0,844.2989734187024,479.39081220156095,1589.7065965862478,865.1253051864414,613.8188671066196,2031.9596858343252,1.0078146684197677,1.0,3.6409612267349782,1.0,1.0,2.936108322301591,9
36,53.0,1170.3656808963997,624.5962435471188,2160.389694505885,1490.8567427293972,758.6738510964311,13835.18052972023,1.7133927914354286,1.0,4.657556177615767,1.6182279187231436,1.0,3.9782661313316177,9
37,54.0,1370.655729092941,270.2317530680293,2448.370656132216,2334.246422686285,1015.8131558788277,3652.6796894937424,1.0420297655842718,1.0,5.337487049671283,1.0769677588898783,1.0,5.046257774588536,9
38,55.0,4379.559676517454,1120.7156512122297,8552.600172809001,,,,1.0,1.0,3.922684893151541,1.0,1.0,3.873610737303131,9
39,56.0,,,,,,,1.0052279542675802,1.0,3.9125589116808523,1.0,1.0,4.416940153217784,9
40,57.0,,,,,,,1.0,1.0,2.0973738923161993,1.0,1.0,2.2623921244587133,9
41,58.0,,,,,,,1.0,1.0,2.9524747736834396,1.0,1.0,2.81778087776951,9
42,59.0,,,,,,,1.0492144128313212,1.0,3.364898889346036,1.0,1.0,2.8833106170473513,9
