,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
18,37.0,,,,,,,1.0,1.0,3.1711767209686506,1.0,1.0,3.1196381786586596,9
19,38.0,,,,,,,1.0,1.0,4.208516584893099,1.0,1.0,4.1097312046043415,9
20,39.0,,,,,,,6.0453644585711785,1.0,13.02331842566815,3.3384503161220453,1.0,8.474324883680142,9
21,40.0,,,,,,,2.959291563173181,1.0,11.156594500734496,1.961584849789826,1.0,6.583540906660898,9
22,41.0,938.3120492998952,301.85114194394805,1908.5594564547032,2861.684472313886,1400.7199754592357,5217.960702316101,5.113296217893386,1.0,24.21130806531969,3.627992770198863,1.0,20.603520243245594,9
23,42.0,977.5435480079291,333.98185976239586,2393.409419760327,1054.9941319962606,442.8100173816869,4306.900198816018,1.0,1.0,3.7485251491206384,1.0,1.0,3.42880601547425,9
24,43.0,682.2737915804125,202.4168919563868,1285.9893215783509,793.5142966192377,390.20299677999856,2893.875825477627,1.0,1.0,2.5861749826842857,1.0,1.0,1.7082848321387922,9
25,44.0,7098.571684048024,5458.021186015244,30294.44426111138,3214.714725498379,3214.714725498379,3214.714725498379,1.0,1.0,2.2689977572239295,1.0,1.0,1.8967878868428247,9
26,45.0,2865.475027101036,797.0845179404328,7631.746680280072,4091.2092644246877,2574.2463141957487,5608.172214653627,1.0,1.0,3.4660844122124166,1.0,1.0,3.0687895092934685,9
27,46.0,2062.573352853622,914.1883008222076,4477.947174759383,2434.017269741792,1053.0198423129982,33356.528627581036,1.0,1.0,2.6398681130326467,1.0,1.0,2.3066181169223974,9
28,47.0,2369.099873946073,758.7841797721123,4997.060665919054,3294.982953481528,1220.4258493084153,32348.090868352887,1.0,1.0,2.5683139750979787,1.0,1.0,2.225243436572427,9
29,48.0,2562.2789774151483,661.1174206327617,6750.463754179393,2062.3553403407714,921.3478951378804,3203.3627855436625,1.0,1.0,2.582341044452083,1.0,1.0,2.259099923894482,9
30,49.0,1094.0089344578394,392.9250123352981,2054.692569232389,1378.3282999038715,514.3905853864292,8517.977650034345,1.5383041701853406,1.0,4.0583866549320815,1.5205355514684307,1.0,4.126467909231055,9
31,50.0,699.0104291751024,380.71771936669376,1328.6419362531278,750.4148835799208,426.3282500353412,2400.164919639232,1.0943814608418707,1.0,4.182235345555142,1.0,1.0,3.637796154519614,9
32,51.0,443.42447175830216,239.89274654636318,825.7162482926631,544.7959885819154,322.0006192182462,1383.2345020187836,1.0,1.0,3.057007047647423,1.0,1.0,2.620621746227783,9
33,52.0,410.4059863117578,233.6009620676175,781.0100101773603,467.2870674592283,283.3115621806116,2021.2195985475657,1.0,1.0,3.047587022170732,1.0,1.0,2.622039197622286,9
34,53.0,677.1428142613015,203.65750001858652,1708.8097631381602,1089.8701077433168,333.007454158942,17964.114271526174,1.0,1.0,4.006618911422439,1.0,1.0,3.860045508746382,9
35,54.0,,,,,,,1.0,1.0,4.300565103258206,1.0108208977634952,1.0,4.367425617718692,9
36,55.0,681.5428090935056,244.8241142884491,1874.8587596966204,1157.0579138034348,340.6699017351807,1193.1659799618199,1.0,1.0,5.923217355974857,1.0,1.0,6.079367992071488,9
37,56.0,,,,,,,1.0,1.0,4.034972152159594,1.0,1.0,4.248414761916466,9
38,57.0,,,,,,,1.0,1.0,4.059385120973664,1.0,1.0,3.4914571718543916,9
39,58.0,,,,,,,1.0,1.0,4.135163372503282,1.0,1.0,4.021605765398105,9
40,59.0,,,,,,,1.2181813131670867,1.0,6.521276236704447,1.0,1.0,5.266589629642556,9
