,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9873417721518988,0.9295774647887324,0.9230769230769231,0.7111111111111111,0.8034188034188035,0.8027681660899654,0.6823529411764706,0.7043918918918919,0.642369020501139,0.6821192052980133,0.6533575317604355,0.5687645687645687,0.5748792270531401,0.511921458625526,0.4426751592356688,0.4143646408839779,0.3923728813559322,0.3241863433312061,0.3053040103492885,0.2079646017699115,0.18661971830985916,0.12590799031476999,0.0703962703962704,0.04540540540540541,0.025130890052356022,0.021339220014716703,0.016775396085740912,0.01660649819494585,0.009523809523809525
