,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.16666666666666666,0.08333333333333333,0.10526315789473684,0.13636363636363635,0.25842696629213485,0.4158415841584158,0.6111111111111112,0.6651162790697674,0.611764705882353,0.6067961165048543,0.7922077922077922,0.7070707070707071,0.773067331670823,0.7480438184663537,0.7540983606557377,0.7538461538461538,0.7342657342657343,0.5373831775700935,0.4857142857142857,0.323943661971831,0.19402985074626866,0.18729096989966554,0.09418282548476455,0.07889546351084813,0.044897959183673466,0.030120481927710843,0.017639077340569877,0.004901960784313725,0.00505902192242833,0.008648648648648649,0.00338409475465313,0.0,0.001976284584980237,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
