,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,42.0,,,,,,,1.0,1.0,5.274776050724191,1.0,1.0,5.17856379519871,9,14.75,,,,,,
1,43.0,,,,,,,1.0,1.0,5.589200823733854,1.0,1.0,3.978599168952389,9,8.8,,,,,,
2,44.0,,,,,,,1.3388222547299455,1.0,6.04270045216198,1.0,1.0,3.87969675563412,9,6.5,,,,,,
3,45.0,,,,,,,1.0,1.0,4.567793653785882,1.0,1.0,4.467739481681148,9,7.375,,,,,,
4,46.0,421.85415600048464,107.52978371550624,1230.7757966316856,,,,1.0,1.0,7.544305488488315,1.0,1.0,2.950901908134015,9,5.896551724137931,71.54251768429272,18.236045191518603,208.72805907788822,,,
5,47.0,380.8227117465588,105.08836762479976,1109.2689951440034,561.735186346739,113.20109444924375,4430.607520750153,1.0,1.0,4.286882223605622,1.0,1.0,3.383267516161872,9,6.0,63.4704519577598,17.514727937466628,184.8781658573339,93.62253105778984,18.866849074873958,738.4345867916921
6,48.0,,,,,,,1.0,1.0,3.650345376060465,1.0,1.0,2.600868119340565,9,4.833333333333333,,,,,,
7,49.0,,,,,,,1.0,1.0,1.882908623084829,1.0,1.0,1.565575232305986,9,5.5,,,,,,
8,50.0,421.7060163101739,104.76713749879768,1136.1730605417138,,,,1.0,1.0,3.502772000198328,1.0,1.0,2.315245254378172,9,4.083333333333333,103.2749427698385,25.657258162970862,278.246463806134,,,
9,51.0,422.23016760893705,104.36274616544377,959.8024104092826,,,,1.0,1.0,3.4404313609300017,1.0,1.0,2.263425169476632,9,4.235294117647059,99.6932340187768,24.64120395572978,226.62001356885838,,,
10,52.0,,,,,,,1.0,1.0,1.301581387274242,1.0,1.0,1.271190775388436,9,3.5,,,,,,
11,53.0,,,,,,,1.0,1.0,4.962425505308452,1.0,1.0,3.695811623845445,9,5.142857142857143,,,,,,
12,54.0,,,,,,,1.0,1.0,5.622025767585435,1.0,1.0,4.257626133111597,9,4.3,,,,,,
13,55.0,,,,,,,1.0,1.0,3.461148813681934,1.0,1.0,1.8188126293462432,9,3.6470588235294117,,,,,,
