,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
1922,19.0,23.0,27.0,22,3.537140759068257,3.5682772007056345,2.773802761025759,2.0614784593348543,1.1608473371185501,2.481376220575391,2.1310799626402974,1.88343977778388,1.0,7963.0281296461635,3.537139128628671,3.5682712623754225,2.77379948594937,2.0614755002370986,1.1608548204096838,2.4813735011019387,2.1310802748856372,1.8834418720024293,1.0,7673.815433701936,4587.9036597703425,10936.770419867555,9,1
1923,19.0,23.0,27.0,23,1.7622384483921028,2.7325710184672256,2.7550949047853313,2.0477698665712323,1.0,1.241773548922209,1.221171952325811,2.273543373186004,1.0,7701.187656270081,1.7622379283758167,2.732558585641861,2.7550918159087097,2.0477665471959905,1.0000060857518487,1.2417792691155318,1.221183222749327,2.2735545054260773,1.0000207573215512,7270.665943226962,5330.848286645369,11152.39370513869,9,1
1924,19.0,23.0,27.0,24,1.5227843841244884,3.0197373085459067,2.236026345894633,1.0,1.0,1.8202334382392433,1.0,2.025333966651636,1.0,6726.604756566931,1.3227597297388007,2.472423513441094,1.7315238067788163,1.0,1.7477839029706566,1.5652026976214228,1.0,2.3823584464780674,1.0,7059.6911724143265,4784.082697860453,10299.881917836887,9,1
1925,19.0,23.0,27.0,25,5.5314108685455246,3.248509360751376,1.579025240110586,1.4403266959228969,1.749644406739778,1.830957090522234,1.5388543343321999,3.586019851298367,1.0,7397.012846757287,5.25423200803315,2.450237989543109,1.2484708337405122,1.1832612809158431,2.2413345105729934,1.8836557036193629,1.6135350521152225,3.425733722283953,1.0,7259.165797857023,4561.4402841046585,10931.625953360854,9,1
1926,19.0,23.0,27.0,26,4.226487490609291,1.699215047324707,2.3679238355520176,1.5166187222951408,2.3960663825564517,1.9819801466743947,1.0,3.0811604857457136,1.0,8489.278430857885,4.226487123391884,1.699214563685883,2.3679235041264053,1.5166183651095013,2.3960660576224355,1.9819798655646303,1.000000024578985,3.0811599934504303,1.0,8439.808774839566,5772.2838569167125,9834.153525501506,9,1
1927,19.0,23.0,27.0,27,2.691580278910222,3.5192161661023764,1.6371682543346742,1.0,1.0,1.5654340550879307,1.0,3.1698298634146966,1.0,6963.172910978229,2.7151939426384835,2.951198144531477,2.0325412667680416,1.0,1.0,1.6444506764602278,1.1472338690733508,2.4924410115829363,1.0,7365.1912123248685,5055.808158773924,10901.494130904382,9,1
1928,19.0,23.0,27.0,28,1.8479571877293537,3.0212651989208874,2.247599291420591,1.492308989640359,1.848008113294648,1.4705778765662365,1.5857448683813198,3.090449714256628,1.0,7823.6698895157715,1.8479584940408615,3.0212590898148015,2.247593734355903,1.4923062997608385,1.8480060556169098,1.4705776403805337,1.5857457586576937,3.09045222803596,1.0000095386132297,7503.089568038953,4559.328151004878,12085.22840519059,9,1
1929,19.0,23.0,27.0,29,3.3771536774709916,2.1427660420491152,2.182314254115668,1.4779931441979064,1.0986786677588376,1.1792333526677743,1.0,3.351636215839259,1.0,7315.074500960897,3.391394976998017,1.9262277552709781,2.0417618005596254,1.4127722083107923,1.5300198836145311,1.5722146672337094,1.2501245372259866,3.28759304586067,1.0,7858.183031902112,4505.191232982296,12920.515686028004,9,1
1930,19.0,23.0,27.0,30,3.8568482553220207,3.1944419938345034,2.3573829472933894,1.0,1.910179527599375,1.949538853266172,1.7512833117442772,2.2841894837540897,1.0,7773.2904634829965,3.8568477265045913,3.1944399964331254,2.357382466496789,1.0,1.9101779352059673,1.9495382146126188,1.7512829155146024,2.2841926306105638,1.0000054328046846,7615.348937553793,5250.102297659097,13153.011786695426,9,1
1931,19.0,23.0,27.0,31,1.0,3.386091614399055,2.0856592069809277,1.0,1.0,1.0,1.0,1.7842586776725233,1.0,5909.379702925224,1.000000000388231,3.0106089755152112,2.0984561379942153,1.0034793814208502,1.7409490746982115,1.304767498187164,1.0,1.9270447349309217,1.0,6483.233548372607,4598.333325637943,9611.085832497241,9,1
1932,19.0,23.0,27.0,32,3.221493705822449,3.2284007975837934,2.9142573643506684,1.8318810820191316,1.0,1.0,1.0,2.6389312756380163,1.0,6531.703158767993,3.1981394671270413,2.466538092974758,2.70679621287361,1.6051885505292198,1.0,1.1195499383872205,1.453397999437143,2.590814040924223,1.0,6958.875059363822,4790.0695351445665,10534.280518764055,9,1
1933,19.0,23.0,27.0,33,3.193346307619271,2.163942686026303,2.2534733798100146,1.6908940797562886,1.826606476690229,1.3512760560831463,1.034008306303611,2.5717252477613806,1.0,6855.466459598177,3.0758926123327908,2.0528756130374544,2.0428727154305086,1.4625848711970875,1.874603803238588,1.9159960031207737,1.5867815186452165,2.450236710768273,1.0,7369.899482291931,4782.946846803154,10953.065592280018,9,1
1934,19.0,23.0,27.0,34,3.5924250578918366,2.856659221829708,2.7294336235540237,1.0,1.0353719945211328,1.0646268127816358,1.0687832682291512,2.939725942480742,1.0,6929.182167417179,3.59242401334876,2.8566558899487804,2.729432096183536,1.0000010085055893,1.0353753077732692,1.0646281556282196,1.0687850479793755,2.939725245153029,1.0,6839.183633903481,4541.680216653377,10265.44605510269,9,1
1935,19.0,23.0,27.0,35,3.8060469466527462,3.1167165867925872,1.6449433476389,1.4148277142694252,2.0372420017904407,1.397615480578922,1.4332906099852873,3.2182058326662677,1.0,9766.430666616783,3.806046429493862,3.116713398037705,1.644943154576198,1.414826392319232,2.037241461497276,1.3976169022987257,1.433289873408761,3.2182062895674317,1.0000011663339832,9471.843268674796,5741.084159739278,14535.103480134057,9,1
1936,19.0,23.0,27.0,36,4.314433953284448,2.5793718443798874,2.4002546083881056,1.0,1.42104758433466,1.3642396035570687,2.3218310976438192,3.3799233256248646,1.0,7676.969024931526,4.346627503751525,2.055505834221342,2.2791765126885872,1.0,1.7218892569696287,1.4473900140441862,2.209814889562533,3.143566306658518,1.0,7855.519067039772,4647.158886724533,11869.26164701378,9,1
