,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
0,0.0,,,,,,,1.0345688116945801,1.0,1.7592441532951957,1.0506653183483974,1.0,1.7592469770831967,9,1
1,1.0,,,,,,,1.5626770484247585,1.0,2.4504251084050472,1.5668786792466012,1.0,2.450427383203271,9,1
2,2.0,,,,,,,1.0,1.0,1.650155905927012,1.0,1.0,1.653276807857038,9,1
3,3.0,,,,,,,1.0726758567590413,1.0,1.8206726410219867,1.0610335653325462,1.0,1.8206775570542408,9,1
4,4.0,10200.601021545946,4096.775027654173,18118.263806550374,12548.281093009515,5071.414713741835,74733.20496091458,1.0000039695951248,1.0,1.5514909920149433,1.0,1.0,1.549297644214497,9,1
5,5.0,7086.05132565197,3926.677270498014,12736.983307856024,7328.527683624928,4854.824575893717,15958.314696195668,1.34694762038774,1.0,2.246733489448159,1.3654504029800685,1.0,2.2467334083422337,9,1
6,6.0,7511.778435504969,4355.128428926128,12816.708563405198,7732.821502469729,5822.038749063472,11256.825657603233,1.0,1.0,1.5050159302040167,1.0,1.0,1.4756925524629567,9,1
7,7.0,7312.547830962234,4246.212607939706,13112.789745715296,7480.812955935151,5449.345514212772,12084.734391956412,1.1717944054944822,1.0,2.4716596655905256,1.18720349116485,1.0,2.4720268372160974,9,1
8,8.0,6953.863472846573,3989.079992842884,11714.132230502637,7063.817736227886,5054.344713875644,10301.693353510951,6.278839430054507,4.0333469611889425,9.657120548045677,6.279185673726534,4.077357119488985,9.657122024463959,9,1
9,9.0,6118.298652678319,3923.0038211938518,9702.834819412841,6085.667602206471,4696.255612984383,8862.690211393105,1.2153368970415808,1.0,3.260884550260297,1.2343674074017839,1.0,3.2608869334583606,9,1
10,10.0,6211.362146125278,3968.128290949807,9484.335098573109,6116.1326560858415,4611.870293268254,8456.582098530009,1.0,1.0,1.5333855217412324,1.0,1.0,1.6060023524658986,9,1
11,11.0,5814.934552633033,3857.978805626237,9437.131623629566,5544.058778116725,4311.498164629428,7140.077545459692,2.6444957410148806,1.455328977608522,4.003836849091121,2.608175448980466,1.2692080445397895,4.025974293778995,9,1
12,12.0,6226.193930424668,4027.4905638396303,9603.35848240694,5865.137353617478,4552.846239737364,9284.11587949895,1.0,1.0,2.2265341539177994,1.0,1.0,2.2876364092362182,9,1
13,13.0,6597.39159970919,4344.9179494931905,9697.851301637502,6420.126395716516,5126.416650693257,9126.518312561328,1.0838747796005956,1.0,1.9001852627645868,1.1149835224472024,1.0,2.0549254019978074,9,1
14,14.0,6884.042741557245,4478.087315188423,10469.531674563443,6591.189886214226,5348.389261319619,8813.212251250829,1.0890555676633071,1.0,1.825830808643605,1.0039925939008005,1.0,1.8571933443417787,9,1
