,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
23,13-Nov-20,46.0,1.1,1.2,1.0,0.0,08 November 2020 to 14 November 2020,664700,628300,701200,modelled weekly estimates,1.15,2020-11-11,123857.14285714288,136597.4025974026,112196.42857142857,True,220066.6666666667,237219.04761904763,202961.9047619048,219445.7653182479,273040.5202662638,175972.91233100143,True,0.0910151691948658,1.8077262532731015,1.7291294596525322,1.8863230468936714,7171.335046793363,7908.99675182684,6496.17908001769,True,13995.752920725337,17298.309313996186,11309.59589862188,True
24,20-Nov-20,47.0,1.0,1.1,1.0,0.0,15 November 2020 to 21 November 2020,633000,599200,668200,modelled weekly estimates,1.05,2020-11-18,129183.67346938777,143185.7142857143,116727.27272727272,True,200757.14285714287,217326.1904761905,184690.4761904762,224119.34528333048,280429.8471840815,179145.06077447793,True,0.1225789334040859,1.6172013894856492,1.5401917995101422,1.6942109794611566,10281.314906452328,11395.692498445525,9289.949858600525,True,19754.957486840933,24639.29541570566,15845.553667167887,True
25,27-Nov-20,48.0,0.9,1.0,1.0,0.0,22 November 2020 to 28 November 2020,521300,490600,552600,modelled weekly estimates,0.95,2020-11-25,117586.46616541353,131571.42857142858,105128.57142857142,True,162945.2380952381,178085.7142857143,148004.76190476192,202584.1465693815,259110.133879421,158141.787625034,True,0.2261353104726598,1.3456298372202202,1.2748072142086297,1.4164524602318107,18772.569345071428,21005.255513102173,16783.678102162747,True,36582.410861755736,46484.642073299074,28776.078020893103,True
26,04-Dec-20,49.0,0.8,1.0,1.0,0.0,29 November 2020 to 05 December 2020,481500,450800,513600,modelled weekly estimates,0.9,2020-12-02,114642.85714285714,137571.42857142855,96600.0,True,163785.7142857143,179178.57142857142,148909.52380952382,205901.03004560375,285172.8766105963,150054.87022189828,True,0.3758200562324273,1.182086314304936,1.0507433904932766,1.3134292381165955,32803.50685649191,39364.208227790295,27640.786711974873,True,63673.92558487311,87676.66272184049,46710.66336529461,True
27,11-Dec-20,50.0,0.8,1.0,1.0,0.0,06 December 2020 to 12 December 2020,567300,533600,602300,modelled weekly estimates,0.9,2020-12-09,135071.42857142858,161330.35714285713,114342.85714285712,True,200835.7142857143,217359.52380952385,184759.52380952385,247636.03517128943,337251.88827153924,183596.3587608853,True,0.47525,1.092671944024965,0.9712639502444135,1.2140799378055167,52873.5336361801,63152.55680011489,44759.3615255405,True,102984.29538412661,139889.7133133736,76579.61595509473,True
28,18-Dec-20,51.0,1.1,1.3,1.0,0.0,12 December 2020 to 18 December 2020,645800,610100,683100,modelled weekly estimates,1.2000000000000002,2020-12-16,115321.42857142854,133071.42857142855,100565.93406593404,True,247866.6666666667,266014.28571428574,230266.6666666667,220833.54839819687,287631.5551890382,170413.194159571,True,0.6442396313364055,1.405961470285697,1.2887980144285556,1.5231249261428383,63411.098695000044,73171.18418630231,55297.583887108936,True,130236.22331032745,169062.02202911946,100876.9185543286,True
29,15-Jan-21,55.0,1.1,1.3,1.0,0.0,10 January 2021 to 16 January 2021,1023700,978900,1070000,modelled weekly estimates,1.2000000000000002,2021-01-13,182803.5714285714,208441.5584415584,161357.14285714284,True,367869.0476190476,388916.6666666667,347235.71428571426,337791.55693830893,423568.0336153445,270920.6017311413,True,0.831151832460733,1.2806834502440687,1.1739598293903963,1.387407071097741,142365.41279042952,162331.9953669945,125663.1698714781,True,269070.08247695514,336888.6665621361,216162.7519233238,True
30,22-Jan-21,56.0,0.8,1.0,1.0,0.0,17 January 2021 to 23 January 2021,1018700,976200,1061600,modelled weekly estimates,0.9,2021-01-20,242547.61904761905,284357.14285714284,209185.71428571423,True,326938.09523809527,347280.9523809524,306578.5714285714,423214.9011943347,544644.3766962254,332151.1054707839,True,0.8929567642956764,0.9432898064096391,0.8384798279196792,1.048099784899599,206644.9590132581,242265.70585013655,178221.38813180357,True,364837.2259615735,469212.56971575896,286539.9280931264,True
31,29-Jan-21,57.0,0.7,1.0,1.0,0.0,24 January 2021 to 30 January 2021,846900,806500,886700,modelled weekly estimates,0.85,2021-01-27,213504.20168067227,271438.7755102041,172821.42857142855,True,259207.1428571429,278138.09523809527,240161.9047619048,364197.1594315577,515017.4430145048,264745.9624481993,True,0.9354615915892872,0.8610019125509857,0.7090603985714,1.0129434265305715,197172.88753161576,250675.9433027025,159602.01171934215,True,339152.6128740053,479344.2936814464,246690.94465741346,True
32,05-Feb-21,58.0,0.7,0.9,1.0,0.0,31 January 2021 to 06 February 2021,695400,660200,732200,modelled weekly estimates,0.8,2021-02-03,186267.85714285716,224142.8571428572,157190.47619047618,True,205685.7142857143,223059.52380952385,188988.09523809524,312752.474612426,423118.88689982536,234492.4042006817,True,0.960143159264682,0.8328820185427614,0.7287717662249162,0.9369922708606067,171783.0903728876,206712.81280418803,144966.85682316226,True,289664.96525059425,391748.17986295826,217264.33086593918,True
33,12-Feb-21,59.0,0.7,0.9,1.0,0.0,06 February 2021 to 12 February 2021,481300,451600,512400,modelled weekly estimates,0.8,2021-02-10,128919.64285714284,156857.14285714287,107523.80952380953,True,137454.76190476192,152307.14285714287,122976.1904761905,213071.06611176865,299503.524271054,153404.05498965262,True,0.9704502814258912,0.8243595940067666,0.7213146447559207,0.9274045432576123,121413.1353371623,147723.9394420159,101263.10117184938,True,201125.29438718056,282655.9005925135,144836.36776192696,True
34,19-Feb-21,60.0,0.7,0.9,1.0,0.0,13 February 2021 to 19 February 2021,373700,346400,401300,modelled weekly estimates,0.8,2021-02-17,100098.21428571428,122846.9387755102,82476.19047619047,True,107909.52380952382,120916.66666666669,94930.9523809524,166253.29720939943,241000.94877731692,115560.7427820764,True,0.9770709227829606,0.818773725986426,0.7164270102381226,0.9211204417347292,95560.52081005913,117277.99075217471,78737.34584153535,True,158868.9656866826,230266.60961481908,110445.26339600775,True
35,26-Feb-21,61.0,0.7,0.9,1.0,0.0,21 February 2021 to 27 February 2021,248100,224900,271700,modelled weekly estimates,0.8,2021-02-24,66455.35714285713,83173.4693877551,53547.619047619046,True,70335.71428571429,81745.2380952381,59173.809523809534,109476.27411108682,170039.56815119582,70716.94030300368,True,0.9769668377965868,0.8188609572503905,0.7165033375940916,0.9212185769066893,63429.25943423369,79386.09909958564,51109.28549154609,True,104367.40537241733,162104.69450281808,67416.03812268663,True
36,05-Mar-21,62.0,0.7,0.9,1.0,0.0,28 February 2021 to 06 March 2021,200600,180200,222900,modelled weekly estimates,0.8,2021-03-03,53732.14285714285,68234.69387755102,42904.7619047619,True,60588.09523809525,71050.00000000001,50802.38095238096,91091.75299205638,146786.90768760332,56999.82909875124,True,0.964297048556014,0.8296198782293895,0.7259173934507158,0.9333223630080633,49963.843084682194,63449.312767843105,39895.79937458616,True,84549.22371667047,136291.48680763057,52883.40765554896,True
37,12-Mar-21,63.0,0.6,0.8,1.0,0.0,07 March 2021 to 13 March 2021,160200,142000,179400,modelled weekly estimates,0.7,2021-03-10,49040.81632653061,64071.428571428565,38035.71428571428,True,50678.57142857143,60007.142857142855,41640.4761904762,84976.25140975903,144154.37638586617,50352.10298534528,True,0.9638805970149252,0.726100739761233,0.6223720626524855,0.8298294168699807,45570.32118452547,59537.25483096866,35344.02251671216,True,79075.47433786593,134144.40046894355,46855.709587241414,True
38,19-Mar-21,64.0,0.7,0.9,1.0,0.0,14 March 2021 to 20 March 2021,162500,143200,183100,modelled weekly estimates,0.8,2021-03-17,43526.78571428571,56051.02040816327,34095.23809523809,True,53302.38095238096,62847.61904761905,44183.333333333336,76764.83674403826,129311.5764633296,45658.77819967116,True,0.9768958185683912,0.8186451928868959,0.7163145437760339,0.9209758419977578,41552.68761555686,53508.90269825732,32548.894996500476,True,73435.65881230796,123664.04587888886,43696.73442565628,True
39,26-Mar-21,65.0,0.8,1.0,1.0,0.0,21 March 2021 to 27 March 2021,148100,129700,167400,modelled weekly estimates,0.9,2021-03-24,35261.90476190476,44839.28571428571,27792.85714285714,True,49323.80952380953,58657.142857142855,40297.61904761905,62660.62275633167,105535.78003511128,36993.331389989005,True,0.9835264712565326,0.9149520309643338,0.8132906941905189,1.0166133677381486,34114.26394817285,43379.93759648651,26888.305406281,True,60625.23652011997,102089.91914056813,35799.95924402532,True
40,02-Apr-21,66.0,0.8,1.0,1.0,0.0,28 March 2021 to 03 April 2021,161900,142000,183200,modelled weekly estimates,0.9,2021-03-31,38547.619047619046,49071.428571428565,30428.571428571428,True,51430.95238095238,61095.2380952381,42283.333333333336,66928.57914021614,112575.760857663,39722.80132304013,True,0.9774222222222222,0.9180803014236981,0.8160713790432872,1.020089223804109,36935.298003044845,47018.930935315264,29155.843636745707,True,63978.41766002893,107627.52997597028,37964.971481370034,True
