,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
15,18-Sep-20,38.0,1.2,1.4,1.0,0.0,13 September 2020 to 19 September 2020,103600,85600,123400,modelled weekly estimates,1.2999999999999998,2020-09-16,17076.923076923078,22035.714285714283,13102.040816326533,True,38590.4761904762,47290.4761904762,30376.19047619048,32168.52356794049,60779.45315030775,16683.52060335926,True,0.3512064343163539,1.2999999999999998,1.2,1.4,5997.525262940812,7739.084641899655,4601.521037369372,True,11658.098565348491,21936.10162390134,6083.277158998656,True
16,25-Sep-20,39.0,1.2,1.5,1.0,0.0,18 September 2020 to 24 September 2020,116600,101000,133100,modelled weekly estimates,1.35,2020-09-23,18507.936507936505,23767.85714285714,14428.57142857143,True,47495.2380952381,55802.38095238096,39409.52380952381,36656.657090491,63090.71698988412,21160.066949036423,True,0.4194857916102841,1.348639853858532,1.1987909812075839,1.49848872650948,7771.646452612307,9980.333710960853,6058.6849274653405,True,15883.977942365122,27204.616985744477,9230.50577472637,True
17,02-Oct-20,40.0,1.2,1.6,1.0,0.0,25 September 2020 to 01 October 2020,224400,203800,245700,modelled weekly estimates,1.4,2020-09-30,34346.93877551021,43874.99999999999,27294.64285714285,True,90507.14285714286,100542.85714285714,80726.19047619049,67640.58484015128,105043.56172231966,44127.83068795428,True,0.4559925093632959,1.3970319044513517,1.1974559181011586,1.596607890801545,15695.221742470154,20049.17697183186,12472.595442183556,True,31988.50410181244,49601.20438330204,20908.519505782293,True
18,09-Oct-20,41.0,1.2,1.5,1.0,0.0,02 October 2020 to 08 October 2020,336500,312200,362000,modelled weekly estimates,1.35,2020-10-07,53412.69841269841,64642.85714285714,44600.0,True,127088.09523809524,138916.6666666667,115623.80952380954,101376.88249557075,143519.21098222546,72230.94396032552,True,0.5467605633802817,1.349678663848772,1.199714367865575,1.499642959831969,29210.910054610886,35352.57985063978,24391.326915734222,True,56640.198356059336,80025.25916613646,40449.23445660067,True
19,16-Oct-20,42.0,1.2,1.4,1.0,0.0,10 October 2020 to 16 October 2020,433300,407500,459300,modelled weekly estimates,1.2999999999999998,2020-10-14,71423.07692307692,82017.85714285713,62372.44897959184,True,160976.1904761905,173685.7142857143,148297.61904761905,134350.05207932484,175578.84070543206,102944.25190251878,True,0.5877712031558185,1.2988495577792825,1.1989380533347223,1.3987610622238427,42017.611574913266,48250.43406274514,36693.20123274916,True,80126.50654368299,104633.17762820657,61452.59537950272,True
20,23-Oct-20,43.0,1.2,1.4,1.0,0.0,17 October 2020 to 23 October 2020,568100,536500,600400,modelled weekly estimates,1.2999999999999998,2020-10-21,93642.85714285714,107214.28571428572,82117.34693877552,True,202609.52380952385,217811.9047619048,187676.1904761905,172348.11142908488,222830.0895666704,133694.32831835098,True,0.6226038338658147,1.2932412461769711,1.1937611503172043,1.3927213420367384,58607.10262430602,67100.88561333586,51393.773386629895,True,108616.25143385438,140357.99250655647,84305.04938581909,True
21,30-Oct-20,44.0,1.1,1.3,1.0,0.0,25 October 2020 to 31 October 2020,618700,583100,655000,modelled weekly estimates,1.2000000000000002,2020-10-28,110482.14285714284,127597.4025974026,96115.3846153846,True,212369.04761904763,229283.3333333333,195723.80952380956,199345.33293034663,261240.41908043367,152646.554722216,True,0.6359353970390309,1.168404987567144,1.0710379052698822,1.265772069864406,72159.40308150303,83337.92383158437,62776.01611839876,True,131214.6697256345,171907.72975303425,100508.5132945027,True
22,06-Nov-20,45.0,1.1,1.3,1.0,0.0,31 October 2020 to 06 November 2020,654000,619400,689800,modelled weekly estimates,1.2000000000000002,2020-11-04,116785.71428571426,134376.62337662338,102098.90109890109,True,221285.7142857143,238369.04761904763,204559.52380952385,209186.62124089475,270946.4692343815,162232.71362532632,True,0.6684068406840684,1.1604331067533311,1.0637303478572202,1.257135865649442,80721.96823940448,92880.75678322137,70570.48288989009,True,144877.06344733006,187550.83848303035,112425.32310462899,True
23,13-Nov-20,46.0,1.1,1.2,1.0,0.0,08 November 2020 to 14 November 2020,664700,628300,701200,modelled weekly estimates,1.15,2020-11-11,123857.14285714288,136597.4025974026,112196.42857142857,True,220066.6666666667,237219.04761904763,202961.9047619048,219445.7653182479,273040.5202662638,175972.91233100143,True,0.6504417402900483,1.063368384278295,1.0171349762661954,1.109601792290395,87125.15366190311,96087.06786367796,78922.62694027353,True,153661.59099739842,191251.35650198397,123175.07708750911,True
24,20-Nov-20,47.0,1.0,1.1,1.0,0.0,15 November 2020 to 21 November 2020,633000,599200,668200,modelled weekly estimates,1.05,2020-11-18,129183.67346938777,143185.7142857143,116727.27272727272,True,200757.14285714287,217326.1904761905,184690.4761904762,224119.34528333048,280429.8471840815,179145.06077447793,True,0.6399575484213319,0.9512949349915585,0.9059951761824366,0.9965946938006803,91250.00788401978,101140.47082386591,82451.32121256627,True,156889.89231805204,196352.02929464568,125377.06506897947,True
25,27-Nov-20,48.0,0.9,1.0,1.0,0.0,22 November 2020 to 28 November 2020,521300,490600,552600,modelled weekly estimates,0.95,2020-11-25,117586.46616541353,131571.42857142858,105128.57142857142,True,162945.2380952381,178085.7142857143,148004.76190476192,202584.1465693815,259110.133879421,158141.787625034,True,0.5889712696941612,0.7915469630707178,0.7498865965933117,0.833207329548124,83118.6282456882,93004.21226877024,74312.48621996527,True,138364.52662998255,177210.2334195623,107837.97463206905,True
26,04-Dec-20,49.0,0.8,1.0,1.0,0.0,29 November 2020 to 05 December 2020,481500,450800,513600,modelled weekly estimates,0.9,2020-12-02,114642.85714285714,137571.42857142855,96600.0,True,163785.7142857143,179178.57142857142,148909.52380952382,205901.03004560375,285172.8766105963,150054.87022189828,True,0.4564198687910028,0.6953448907676094,0.6180843473489862,0.7726054341862327,67725.74395633332,81270.89274759998,57066.85116918703,True,115524.50492144527,160712.92311977816,83766.29466660322,True
27,11-Dec-20,50.0,0.8,1.0,1.0,0.0,06 December 2020 to 12 December 2020,567300,533600,602300,modelled weekly estimates,0.9,2020-12-09,135071.42857142858,161330.35714285713,114342.85714285712,True,200835.7142857143,217359.52380952385,184759.52380952385,247636.03517128943,337251.88827153924,183596.3587608853,True,0.39325,0.6427482023676265,0.5713317354378903,0.7141646692973628,74376.17900921052,88835.48245091384,62962.1297503671,True,129366.34143730592,176560.702947053,95675.04180655927,True
28,18-Dec-20,51.0,1.1,1.3,1.0,0.0,12 December 2020 to 18 December 2020,645800,610100,683100,modelled weekly estimates,1.2000000000000002,2020-12-16,115321.42857142854,133071.42857142855,100565.93406593404,True,247866.6666666667,266014.28571428574,230266.6666666667,220833.54839819687,287631.5551890382,170413.194159571,True,0.2702304147465438,0.8270361589915866,0.758116479075621,0.895955838907552,45216.92136414281,52176.602354535804,39431.3701182984,True,76405.63297749676,100152.23307699,58542.43635342729,True
29,15-Jan-21,55.0,1.1,1.3,1.0,0.0,10 January 2021 to 16 January 2021,1023700,978900,1070000,modelled weekly estimates,1.2000000000000002,2021-01-13,182803.5714285714,208441.5584415584,161357.14285714284,True,367869.0476190476,388916.6666666667,347235.71428571426,337791.55693830893,423568.0336153445,270920.6017311413,True,0.1381485007139457,0.7533432060259229,0.6905646055237625,0.816121806528083,40227.14605933723,45868.956228466275,35507.71630283983,True,66803.53347099408,84343.54629476473,53172.879869261415,True
30,22-Jan-21,56.0,0.8,1.0,1.0,0.0,17 January 2021 to 23 January 2021,1018700,976200,1061600,modelled weekly estimates,0.9,2021-01-20,242547.61904761905,284357.14285714284,209185.71428571423,True,326938.09523809527,347280.9523809524,306578.5714285714,423214.9011943347,544644.3766962254,332151.1054707839,True,0.0844955834495583,0.5548763567115524,0.4932234281880466,0.6165292852350582,33241.24753930568,38971.25938568055,28668.9852391118,True,51904.17951563934,67219.6939717092,40451.5117320691,True
31,29-Jan-21,57.0,0.7,1.0,1.0,0.0,24 January 2021 to 30 January 2021,846900,806500,886700,modelled weekly estimates,0.85,2021-01-27,213504.20168067227,271438.7755102041,172821.42857142855,True,259207.1428571429,278138.09523809527,240161.9047619048,364197.1594315577,515017.4430145048,264745.9624481993,True,0.0478090706776149,0.5064717132652857,0.4170943521008236,0.595849074429748,17130.911007771458,21779.400455446434,13866.65222411445,True,25123.74589070076,35877.35784925867,18059.445808583983,True
32,05-Feb-21,58.0,0.7,0.9,1.0,0.0,31 January 2021 to 06 February 2021,695400,660200,732200,modelled weekly estimates,0.8,2021-02-03,186267.85714285716,224142.8571428572,157190.47619047618,True,205685.7142857143,223059.52380952385,188988.09523809524,312752.474612426,423118.88689982536,234492.4042006817,True,0.0240767854237839,0.48993059914280085,0.4286892742499507,0.551171924035651,7323.047363235923,8812.088055156486,6179.881595511272,True,10504.400301328702,14417.735161441738,7751.929015205311,True
33,12-Feb-21,59.0,0.7,0.9,1.0,0.0,06 February 2021 to 12 February 2021,481300,451600,512400,modelled weekly estimates,0.8,2021-02-10,128919.64285714284,156857.14285714287,107523.80952380953,True,137454.76190476192,152307.14285714287,122976.1904761905,213071.06611176865,299503.524271054,153404.05498965262,True,0.0180581613508442,0.4849174082392745,0.4243027322093651,0.5455320842691838,3840.7393464558904,4673.045836868004,3203.320430979949,True,5848.988639727905,8275.089757305137,4179.915275828192,True
34,19-Feb-21,60.0,0.7,0.9,1.0,0.0,13 February 2021 to 19 February 2021,373700,346400,401300,modelled weekly estimates,0.8,2021-02-17,100098.21428571428,122846.9387755102,82476.19047619047,True,107909.52380952382,120916.66666666669,94930.9523809524,166253.29720939943,241000.94877731692,115560.7427820764,True,0.0124761155445655,0.48163160352142703,0.4214276530812486,0.5418355539616054,2074.3437566844627,2545.7674974042584,1709.1610675598317,True,3085.8934140063734,4512.016068939895,2122.6641546955325,True
35,26-Feb-21,61.0,0.7,0.9,1.0,0.0,21 February 2021 to 27 February 2021,248100,224900,271700,modelled weekly estimates,0.8,2021-02-24,66455.35714285713,83173.4693877551,53547.619047619046,True,70335.71428571429,81745.2380952381,59173.809523809534,109476.27411108682,170039.56815119582,70716.94030300368,True,0.0051338975995559,0.4816829160296415,0.42147255152593627,0.5418932805333466,566.6383210358232,709.1869952228163,456.5791872487138,True,719.9755463053951,1169.167546841102,439.5495165891272,True
36,05-Mar-21,62.0,0.7,0.9,1.0,0.0,28 February 2021 to 06 March 2021,200600,180200,222900,modelled weekly estimates,0.8,2021-03-03,53732.14285714285,68234.69387755102,42904.7619047619,True,60588.09523809525,71050.00000000001,50802.38095238096,91091.75299205638,146786.90768760332,56999.82909875124,True,0.0049190733100602,0.48801169307611153,0.4270102314415975,0.5490131547106254,433.28855200965916,550.2351131915856,345.9780528288051,True,720.5832611590097,1162.5896932573462,450.2425846176896,True
37,12-Mar-21,63.0,0.6,0.8,1.0,0.0,07 March 2021 to 13 March 2021,160200,142000,179400,modelled weekly estimates,0.7,2021-03-10,49040.81632653061,64071.428571428565,38035.71428571428,True,50678.57142857143,60007.142857142855,41640.4761904762,84976.25140975903,144154.37638586617,50352.10298534528,True,0.0041791044776119,0.42711808221249,0.3661012133249914,0.4881349510999886,335.885303249209,438.831423034079,260.51029293829095,True,520.8453443444215,888.8533127898905,306.1350550941014,True
38,19-Mar-21,64.0,0.7,0.9,1.0,0.0,14 March 2021 to 20 March 2021,162500,143200,183100,modelled weekly estimates,0.8,2021-03-17,43526.78571428571,56051.02040816327,34095.23809523809,True,53302.38095238096,62847.61904761905,44183.333333333336,76764.83674403826,129311.5764633296,45658.77819967116,True,0.0009922041105598,0.4815559958158211,0.4213614963388434,0.5417504952927987,71.74651518065636,92.39058939483554,56.20021045535721,True,87.41807541093534,160.97011188584418,46.00721440634246,True
39,26-Mar-21,65.0,0.8,1.0,1.0,0.0,21 March 2021 to 27 March 2021,148100,129700,167400,modelled weekly estimates,0.9,2021-03-24,35261.90476190476,44839.28571428571,27792.85714285714,True,49323.80952380953,58657.142857142855,40297.61904761905,62660.62275633167,105535.78003511128,36993.331389989005,True,0.0010224948875255,0.5382070770378433,0.4784062907003052,0.5980078633753815,60.29204555931764,76.66778852098915,47.521205119102966,True,101.58187498995962,171.06351950589902,59.97354529125021,True
40,02-Apr-21,66.0,0.8,1.0,1.0,0.0,28 March 2021 to 03 April 2021,161900,142000,183200,modelled weekly estimates,0.9,2021-03-31,38547.619047619046,49071.428571428565,30428.571428571428,True,51430.95238095238,61095.2380952381,42283.333333333336,66928.57914021614,112575.760857663,39722.80132304013,True,0.0005333333333333,0.5400472361315871,0.4800419876725219,0.6000524845906523,34.261553258551636,43.615232406346465,27.045253282537985,True,52.090569921128164,89.60094529899347,30.003310040293208,True
41,09-Apr-21,67.0,0.8,1.0,1.0,0.0,04 April 2021 to 10 April 2021,112600,96700,130100,modelled weekly estimates,0.9,2021-04-07,26809.52380952381,34848.21428571428,20721.42857142857,True,32397.619047619053,40773.80952380953,24569.047619047626,44456.37640505468,80877.50807314356,24222.326634068584,True,0.0002680965147453,0.5481398025912955,0.4872353800811515,0.6090442251014394,11.801343152243746,15.339911963767985,9.12141114156104,True,15.043118194987038,28.651138769197882,7.67717696499651,True
42,16-Apr-21,68.0,0.7,1.0,1.0,0.0,10 April 2021 to 16 April 2021,90000,75900,105700,modelled weekly estimates,0.85,2021-04-14,22689.0756302521,32357.14285714286,16264.285714285714,True,25828.571428571428,33047.619047619046,19128.571428571428,37580.554507517285,77643.38868832467,18307.39840739647,True,0.0,0.5200940194506568,0.4283127219005409,0.6118753170007728,0.0,0.0,0.0,False,inf,inf,inf,False
43,23-Apr-21,69.0,0.8,1.0,1.0,0.0,18 April 2021 to 24 April 2021,54200,43700,66100,modelled weekly estimates,0.9,2021-04-21,12904.761904761905,17705.35714285714,9364.285714285714,True,14930.952380952382,20676.19047619048,9609.523809523813,20994.063332883085,46155.44642996132,9213.006252857744,True,0.0,0.5455862637499896,0.48496556777776856,0.6062069597222107,0.0,0.0,0.0,False,inf,inf,inf,False
