,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,variant,sequences_analyzed,sequences_total,Rt_date,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,frac_assigned
29,48.0,673.7632404509145,369.89484364683,1214.0673434927794,651.1726764777517,396.86148146942537,1383.6122917309772,2.1219242480574296,1.0,10.063160958279289,1.0,1.0,10.271963707830643,9,pre-B.1.177,538,2768,27-Nov-20,0.9,1.0,1.0,0.0,22 November 2020 to 28 November 2020,521300.0,490600.0,552600.0,modelled weekly estimates,0.95,2020-11-25,548736.8421052631,614000.0,490600.0,True,184900.0,233500.0,136600.0,1007033.9131927268,1399540.72111247,711870.8650018097,True,0.1943641618497109,0.7915469630707178,0.7498865965933117,0.833207329548124,128005.08662074425,143229.17135215827,114443.37372209912,True,175328.86857699646,252656.3457159429,118275.69591289268,True,,,,,,,
30,49.0,881.5715691104257,428.64053392671,1577.9458049718417,964.6828998415122,412.9441969385491,12455.219982682403,1.3308624911114024,1.0,3.677105231348015,1.2471516363834647,1.0,3.580061809869516,9,pre-B.1.177,207,1216,04-Dec-20,0.8,1.0,1.0,0.0,29 November 2020 to 05 December 2020,481500.0,450800.0,513600.0,modelled weekly estimates,0.9,2020-12-02,535000.0,642000.0,450800.0,True,263750.0,312650.0,215900.0,1281637.388946579,1892993.1857253767,865437.8699376947,True,0.1702302631578947,0.6953448907676094,0.6180843473489862,0.7726054341862327,117878.00960188553,141453.6115222626,99325.99388510278,True,216121.3455116648,327068.6944268394,141614.59032910003,True,,,,,,,
31,50.0,997.3937645771346,449.97125357178527,2063.5439034120736,1156.7022222559517,451.16317429948754,11870.713347751096,1.0,1.0,2.9979813164202938,1.0,1.0,3.064887658370554,9,pre-B.1.177,685,5021,11-Dec-20,0.8,1.0,1.0,0.0,06 December 2020 to 12 December 2020,567300.0,533600.0,602300.0,modelled weekly estimates,0.9,2020-12-09,630333.3333333334,752875.0,533600.0,True,365800.0,417300.0,315050.0,1705301.153612629,2435307.72113943,1195760.9538435997,True,0.1364270065723959,0.6427482023676265,0.5713317354378903,0.7141646692973628,120412.6912271834,143821.84808196564,101933.70497962728,True,202739.6947573071,299791.78201501025,136189.5467010819,True,,,,,,,
32,51.0,978.5120538335992,316.4656556157918,1859.0269329865612,1021.3084209196546,319.6895886175367,17476.301019709423,1.0,1.0,2.6962958973907014,1.0,1.0,2.910734930879227,9,pre-B.1.177,493,6288,18-Dec-20,1.1,1.3,1.0,0.0,12 December 2020 to 18 December 2020,645800.0,610100.0,683100.0,modelled weekly estimates,1.2000000000000002,2020-12-16,538166.6666666666,621000.0,469307.6923076923,True,551100.0,609750.0,493350.0,1848572.326313616,2490591.888811074,1371126.991768296,True,0.0784033078880407,0.8270361589915866,0.758116479075621,0.895955838907552,61222.0586531958,70645.21230777566,53388.633753219285,True,62132.15900445133,93776.8472762984,40016.23761077768,True,,,,,,,
33,52.0,914.7264264192622,293.06527876347053,1865.3002172344447,1027.0213071891444,218.6286049758413,9524.003411978949,1.0,1.0,1.7213329287611754,1.0,1.0,1.8017433594366297,9,pre-B.1.177,238,3243,,,,,,,,,,,,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,53.0,,,,,,,1.3307082444756386,1.0,3.1799630859900696,1.1722572481798443,1.0,3.181750149851961,9,pre-B.1.177,192,5310,,,,,,,,,,,,2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,54.0,,,,,,,1.1083873662154482,1.0,3.2039231909261296,1.1789456757647891,1.0,3.28782858952938,9,pre-B.1.177,197,6399,,,,,,,,,,,,2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,55.0,,,,,,,3.7416660492441527,1.0,8.535903360339443,3.949798066501654,1.0,8.384821381830317,9,pre-B.1.177,220,8186,15-Jan-21,1.1,1.3,1.0,0.0,10 January 2021 to 16 January 2021,1023700.0,978900.0,1070000.0,modelled weekly estimates,1.2000000000000002,2021-01-13,853083.3333333333,972727.2727272728,753000.0,True,698300.0,760750.0,636000.0,2413861.4828563053,3112626.9397932743,1874839.6908698776,True,0.0268751526997312,0.7533432060259229,0.6905646055237625,0.816121806528083,36519.99991325086,41641.88717274602,32235.490789893018,True,29644.531090543005,44475.51590681206,19061.29745438576,True,,,,,,,
37,56.0,,,,,,,1.0,1.0,5.9660570259583015,1.0528814693825528,1.0,4.480400046492019,9,pre-B.1.177,119,6860,22-Jan-21,0.8,1.0,1.0,0.0,17 January 2021 to 23 January 2021,1018700.0,976200.0,1061600.0,modelled weekly estimates,0.9,2021-01-20,1131888.8888888888,1327000.0,976200.0,True,420950.0,484700.0,356350.0,2260606.7891539326,3061672.41600082,1672654.0151657874,True,0.0173469387755102,0.5548763567115524,0.4932234281880466,0.6165292852350582,31847.32295198248,37337.05487538301,27466.79198895923,True,34607.2772552521,49854.63252263741,23754.586962617657,True,,,,,,,
38,34.0,,,,,,,2.518928526503644,1.0,14.671893334134968,1.4649889759649857,1.0,14.98315777899418,9,B.1.177,51,676,21-Aug-20,0.9,1.0,1.0,0.0,14 August 2020 to 20 August 2020,28200.0,20100.0,37900.0,modelled weekly estimates,0.95,2020-08-19,29684.21052631579,42111.11111111111,20100.0,True,15350.0,28850.0,2800.0,70795.16610675625,246299.7512437811,13836.675461741424,False,0.2159763313609467,0.95,0.9,1.0,6411.086888819681,9095.003287310978,4341.124260355029,True,22957.238807139423,63937.03321232869,7672.2412634798975,True,,,,,,,0.3695652173913043
39,35.0,,,,,,,5.065679322600628,1.0,20.127677967751417,3.414271730971473,1.0,11.107128248504182,9,B.1.177,104,1055,28-Aug-20,0.9,1.1,1.0,0.0,19 August 2020 to 25 August 2020,27100.0,19300.0,36700.0,modelled weekly estimates,1.0,2020-08-26,27100.0,40777.777777777774,17545.454545454544,True,29350.0,45900.0,14150.0,117586.8081180812,392789.8675877951,27716.187763190486,False,0.2085308056872037,1.0,0.9,1.1,5651.18483412322,8503.42285413375,3658.767772511846,True,36605.90387428112,116765.0983783876,9546.229053581956,True,,,,,,,0.4952380952380952
40,36.0,,,,,,,9.491323348580408,1.0,28.29467776397672,4.546755168577353,1.0,20.658606215672474,9,B.1.177,162,1264,,,,,,,,,,,,2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5934065934065934
41,37.0,,,,,,,6.086807203400639,1.0,14.80559767296673,3.822001517684583,1.0,11.10412386296574,9,B.1.177,188,1443,11-Sep-20,1.0,1.2,1.0,0.0,04 September 2020 to 10 September 2020,59800.0,46900.0,75200.0,modelled weekly estimates,1.1,2020-09-09,54363.63636363636,75200.0,39083.333333333336,True,68150.0,89650.0,47900.0,248878.11644876865,579435.4477611941,99590.4255319149,True,0.2993762993762994,1.1,1.0,1.2,16275.184275184274,22513.097713097715,11700.6237006237,True,90520.05697840988,203295.3466979984,38537.15224497685,True,,,,,,,0.4392523364485981
42,38.0,615.7441069074936,230.80074868819543,1425.691624975155,987.1495058676118,190.4795310359419,13424.336423854727,1.0,1.0,3.8976758328953975,1.0,1.0,3.2949300131419603,9,B.1.177,287,1492,18-Sep-20,1.2,1.4,1.0,0.0,13 September 2020 to 19 September 2020,103600.0,85600.0,123400.0,modelled weekly estimates,1.2999999999999998,2020-09-16,79692.3076923077,102833.33333333334,61142.857142857145,True,80200.0,104800.0,55700.0,250834.86783486788,506963.0062305296,115568.93956934476,True,0.3512064343163539,1.2999999999999998,1.2,1.4,27988.45122705713,36115.728328865065,21473.76484105707,True,103836.31431072924,204558.0336379672,49896.862607130126,True,337.8939936566934,126.65356572373248,782.3585016594063,541.7053693766818,104.52700842698916,7366.700867392557,0.5487571701720841
43,39.0,532.0858236585586,178.91928796265833,1583.982538315725,588.5687650223152,297.3951011804281,3784.200861733029,1.0,1.0,3.866522762559661,1.0,1.0,3.482028328351268,9,B.1.177,560,2217,25-Sep-20,1.2,1.5,1.0,0.0,18 September 2020 to 24 September 2020,116600.0,101000.0,133100.0,modelled weekly estimates,1.35,2020-09-23,86370.37037037036,110916.66666666669,67333.33333333333,True,118700.0,146600.0,90700.0,351731.7197128518,645479.2904290429,184066.56649135987,True,0.4194857916102841,1.348639853858532,1.198790981207584,1.49848872650948,36267.6834455241,46574.89065115065,28273.86299483826,True,171421.23455365177,306345.2551598521,93292.6813376103,True,321.77976376759483,108.20172922147805,957.916005892879,355.9379140523721,179.85016918038852,2288.501601048052,0.6047516198704104
44,40.0,792.158817394737,311.10175572853615,1664.6234995570312,772.2501295103478,320.5119134650092,2761.846634516165,1.8673770621532813,1.0,4.81500151774592,2.0043491942168528,1.0,5.104469613586802,9,B.1.177,296,1068,02-Oct-20,1.2,1.6,1.0,0.0,25 September 2020 to 01 October 2020,224400.0,203800.0,245700.0,modelled weekly estimates,1.4,2020-09-30,160285.7142857143,204750.0,127375.0,True,222150.0,253350.0,191450.0,634730.4001145912,1018363.1930814524,397391.54075091577,True,0.4559925093632959,1.3970319044513515,1.1974559181011586,1.596607890801545,73244.36813152739,93562.8258685487,58205.445396856594,True,341735.50597928005,543085.7015444522,216580.3453784641,True,486.47097499759786,191.0500408623376,1022.2584146657288,474.244892811334,196.8288929162712,1696.0717921510063,0.6141078838174274
45,41.0,670.2635688720972,394.8327600070189,1223.7211139454637,576.7024261596415,405.7112326470042,980.3006458278136,2.499675852783034,1.0,11.377116593555227,1.9905080896261889,1.0,11.356733736458724,9,B.1.177,1332,3550,09-Oct-20,1.2,1.5,1.0,0.0,02 October 2020 to 08 October 2020,336500.0,312200.0,362000.0,modelled weekly estimates,1.35,2020-10-07,249259.25925925924,301666.6666666667,208133.3333333333,True,272700.0,308750.0,237000.0,816960.2993781299,1200901.031657057,555470.7918968692,True,0.5467605633802817,1.349678663848772,1.199714367865575,1.499642959831969,136317.5802548508,164978.70596965228,113826.19227342638,True,499409.4170283009,725322.6992806564,344532.1991739162,True,464.5114847750434,273.6301958009101,848.0731133066374,399.67098420636967,281.1692829790893,679.3758898244785,0.6930280957336108
46,42.0,733.8718400681095,436.33326691900015,1281.2591533454774,604.6656498490797,494.38157636654864,753.4546821630678,1.0,1.0,5.327312686963543,1.0,1.0,5.77827971695405,9,B.1.177,1746,4056,16-Oct-20,1.2,1.4,1.0,0.0,10 October 2020 to 16 October 2020,433300.0,407500.0,459300.0,modelled weekly estimates,1.2999999999999998,2020-10-14,333307.6923076924,382750.0,291071.4285714286,True,332450.0,373750.0,291000.0,1040979.0028227024,1419166.262781186,758766.8346241175,True,0.5877712031558185,1.2988495577792825,1.1989380533347225,1.3987610622238429,196082.18734959525,225168.69229281065,171234.93908616278,True,658953.5235445919,893364.0997863234,483579.9052796637,True,542.9407765927624,322.8126627290569,947.9146109072898,447.35009518495474,365.7585730237263,557.4287606172527,0.7398305084745763
47,43.0,979.251020353769,575.0881041069422,1837.7041002680312,875.3845898405056,742.0091402563154,1016.3875300656766,1.4736853836757569,1.0,8.407490643111602,1.0479737463174028,1.0,5.891361066933432,9,B.1.177,2340,5008,23-Oct-20,1.2,1.4,1.0,0.0,17 October 2020 to 23 October 2020,568100.0,536500.0,600400.0,modelled weekly estimates,1.2999999999999998,2020-10-21,437000.00000000006,500333.3333333334,383214.28571428574,True,376750.0,423950.0,330150.0,1208808.7450746757,1629842.9986020504,893549.8031074522,True,0.6226038338658147,1.2932412461769711,1.1937611503172043,1.3927213420367384,273499.8122467614,313137.46619556734,239837.6091376062,True,786858.03563558,1057048.2709220434,584144.6108503414,True,741.5687338601358,435.50361281884943,1391.6594157369557,662.9126020151401,561.9098343688602,769.6915276225512,0.7572815533980582
48,44.0,1880.7382572678996,898.8179091189246,3715.5855345982254,1546.605986506799,941.2299225307004,3079.39669087075,1.4851550973523924,1.0,3.0610831901043194,1.4548125601894506,1.0,4.02784836152677,9,B.1.177,704,1486,30-Oct-20,1.1,1.3,1.0,0.0,25 October 2020 to 31 October 2020,618700.0,583100.0,655000.0,modelled weekly estimates,1.2000000000000002,2020-10-28,515583.33333333326,595454.5454545454,448538.4615384615,True,352300.0,404150.0,301050.0,1269922.1485911317,1748957.3322835627,918051.9348209044,True,0.6359353970390309,1.168404987567144,1.0710379052698822,1.265772069864406,336743.88104701415,388910.3112140604,292954.7418858609,True,868575.9619337182,1192966.3243534418,629968.4716040526,True,1425.231144366632,681.1278880728987,2815.6859164231983,1172.0243428426118,713.267885319282,2333.57940836707,0.7578040904198062
49,45.0,2336.5630107139027,1159.5821681457026,4379.102107342708,2123.380524650098,1499.8168392692803,3527.9790005742834,1.0000039198272184,1.0,3.126557439212577,1.0,1.0,3.138570249681808,9,B.1.177,2990,5555,06-Nov-20,1.1,1.3,1.0,0.0,31 October 2020 to 06 November 2020,654000.0,619400.0,689800.0,modelled weekly estimates,1.2000000000000002,2020-11-04,544999.9999999999,627090.9090909091,476461.5384615384,True,350000.0,403950.0,296350.0,1284424.0570846074,1755788.6847976048,935162.9931752792,True,0.6684068406840684,1.1604331067533311,1.0637303478572202,1.257135865649442,376702.5184505543,433443.53165503306,329328.9201528205,True,898603.2494059332,1224138.70789516,656965.550758617,True,1897.4262362940165,941.6487459955596,3556.087805799755,1724.3095515219425,1217.9392583962922,2864.9259130138803,0.8120586637696904
50,46.0,3289.2434053225625,1810.911414415014,5931.12078299533,3284.083089195331,2382.705059522745,5147.045467975255,1.0,1.0,2.0187059123921927,1.0,1.0,2.0233968958587267,9,B.1.177,3196,5999,13-Nov-20,1.1,1.2,1.0,0.0,08 November 2020 to 14 November 2020,664700.0,628300.0,701200.0,modelled weekly estimates,1.15,2020-11-11,578000.0,637454.5454545454,523583.3333333334,True,321850.0,375000.0,268850.0,1273252.9254779862,1675815.606325872,956548.443739304,True,0.6504417402900483,1.063368384278295,1.0171349762661954,1.109601792290395,406584.05042221455,448406.3166971639,368305.5923879432,True,870169.5293602004,1148484.564106973,651506.6757489163,True,2717.7926379035443,1496.2959877120952,4900.688216766565,2713.528839986628,1968.7500957173456,4252.832811698271,0.8262668045501551
51,47.0,3536.509242506878,2042.8925037754652,6449.351958310328,3705.3542556946622,2596.763715499014,6203.086508235831,1.5866265106629207,1.0,2.9757076919229,1.331807079654304,1.0,2.819549333824009,9,B.1.177,1958,3769,20-Nov-20,1.0,1.1,1.0,0.0,15 November 2020 to 21 November 2020,633000.0,599200.0,668200.0,modelled weekly estimates,1.05,2020-11-18,602857.1428571428,668200.0,544727.2727272727,True,244800.0,296250.0,194300.0,1159306.1611374407,1552342.7945594126,856632.8127125792,True,0.6399575484213319,0.9512949349915584,0.9059951761824366,0.9965946938006804,425833.3701254257,471988.8638447076,384772.8323253092,True,770712.2291618009,1035622.864722605,567138.6927993663,True,2905.784765769394,1678.5495268117336,5299.131823068243,3044.516841229605,2133.6396789538685,5096.786984106486,0.8216533780948384
52,48.0,3799.3658648583546,1861.0081711577604,7074.049019843589,3799.680628819731,2044.7379525748145,11742.965722881778,1.59205678887806,1.0,3.1713289627220664,1.334971993777172,1.0,3.0860884945532807,9,B.1.177,1098,2158,27-Nov-20,0.9,1.0,1.0,0.0,22 November 2020 to 28 November 2020,521300.0,490600.0,552600.0,modelled weekly estimates,0.95,2020-11-25,548736.8421052631,614000.0,490600.0,True,184900.0,233500.0,136600.0,1007033.9131927268,1399540.72111247,711870.8650018097,True,0.5889712696941612,0.7915469630707178,0.7498865965933117,0.833207329548124,387886.9318132117,434019.65725426114,346791.602359838,True,556877.8973276806,789773.6154825309,383510.80761042313,True,3332.031724931688,1632.098220392349,6203.918389607237,3332.307771920179,1793.2286516989984,10298.543421504946,0.8769968051118211
53,49.0,2914.7922973552563,1693.756023689775,5239.014284897293,2858.8607696305044,1816.4248585514456,4777.611291339242,1.6106400552874651,1.0,2.6976129583117654,1.5180361108129672,1.0,2.828644232160956,9,B.1.177,416,1067,04-Dec-20,0.8,1.0,1.0,0.0,29 November 2020 to 05 December 2020,481500.0,450800.0,513600.0,modelled weekly estimates,0.9,2020-12-02,535000.0,642000.0,450800.0,True,263750.0,312650.0,215900.0,1281637.388946579,1892993.1857253767,865437.8699376947,True,0.4564198687910028,0.6953448907676094,0.6180843473489862,0.7726054341862327,316053.4717962222,379264.1661554666,266311.97212287283,True,541571.7203207081,833518.249873463,347350.71165687835,True,2536.723003556039,1474.0638197802227,4559.47686719095,2488.046192816506,1580.821634220505,4157.921123843357,0.8702928870292888
54,50.0,1934.6975180208824,1079.7787265860886,3499.154510697284,1845.7076357751323,1363.7737503487144,2654.3412013390234,1.0,1.0,2.5145256800154527,1.0,1.0,2.872860018076296,9,B.1.177,1384,4000,11-Dec-20,0.8,1.0,1.0,0.0,06 December 2020 to 12 December 2020,567300.0,533600.0,602300.0,modelled weekly estimates,0.9,2020-12-09,630333.3333333334,752875.0,533600.0,True,365800.0,417300.0,315050.0,1705301.153612629,2435307.72113943,1195760.9538435997,True,0.39325,0.6427482023676265,0.5713317354378903,0.7141646692973628,347088.8353763157,414565.58477093134,293823.2721683798,True,678915.5702864482,991092.9436761752,463427.4046505482,True,1718.627320244481,959.1872641817372,3108.363185369089,1639.5759742700789,1211.465257049179,2357.900014539928,0.8883183568677792
55,51.0,1246.0018903052223,688.5309066902506,2203.806954675308,1266.0974917376789,964.189098094992,1760.0228722821018,1.359137253954375,1.0,6.807743199304395,1.3128261645891948,1.0,6.732682376518604,9,B.1.177,1315,5425,18-Dec-20,1.1,1.3,1.0,0.0,12 December 2020 to 18 December 2020,645800.0,610100.0,683100.0,modelled weekly estimates,1.2000000000000002,2020-12-16,538166.6666666666,621000.0,469307.6923076923,True,551100.0,609750.0,493350.0,1848572.326313616,2490591.888811074,1371126.991768296,True,0.2702304147465438,0.8270361589915866,0.758116479075621,0.895955838907552,211012.29969933312,243490.81098783377,184013.0605520592,True,338208.61149659846,483706.675103995,233442.43883938075,True,1129.9948177595638,624.4263050328825,1998.6249278607104,1148.2194494034811,874.419768272355,1596.158673828251,0.906896551724138
56,52.0,1081.3863675179234,617.4530058422376,1962.7425144673973,1095.829214782606,814.592636404913,1700.9306133067307,1.1729026901589128,1.0,2.546251730446828,1.0784864348301473,1.0,2.451384849210524,9,B.1.177,493,2402,,,,,,,,,,,,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,985.440811804688,562.6697446954217,1788.5990011689962,998.602223452541,742.3182435261037,1550.0162520521594,0.911275415896488
57,53.0,986.9720784165696,551.3260614405125,1787.444424543734,994.956725650608,559.5502881271643,2339.3892685742776,1.7907960073622016,1.0,3.953599856387945,1.736227880128738,1.0,3.901840447705725,9,B.1.177,606,4639,,,,,,,,,,,,2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,924.428252736385,516.3888612564924,1674.1751487998497,931.9069176882048,524.0919236554275,2191.143580766634,0.9366306027820712
58,54.0,1208.6918630945706,473.32927145509103,2407.3707804334977,2471.978227758133,696.7383333177725,22644.560577724405,1.0025522359811037,1.0,3.073201754448708,1.080523368635798,1.0,3.143900983797125,9,B.1.177,694,5290,,,,,,,,,,,,2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,1141.2682353573225,446.92586991814034,2273.0820702324454,2334.085564713121,657.872657581679,21381.39461352481,0.94421768707483
59,55.0,2347.469031457201,825.8380714072599,6000.594408570782,3171.726215566059,932.604237326924,67015.3759121164,1.2222237231392783,1.0,4.079206318855999,1.366147404249694,1.0,4.059387784527139,9,B.1.177,1107,8404,15-Jan-21,1.1,1.3,1.0,0.0,10 January 2021 to 16 January 2021,1023700.0,978900.0,1070000.0,modelled weekly estimates,1.2000000000000002,2021-01-13,853083.3333333333,972727.2727272728,753000.0,True,698300.0,760750.0,636000.0,2413861.4828563053,3112626.9397932743,1874839.6908698776,True,0.1381485007139457,0.7533432060259229,0.6905646055237625,0.816121806528083,187726.68161024043,214055.129066176,165702.6760799192,True,264645.122819598,363103.26390379504,190999.6430920138,True,2263.6308517623006,796.3438545712863,5786.28746540754,3058.450279295843,899.2969431366766,64621.969629540814,0.9642857142857144
60,56.0,,,,,,,1.350995021273038,1.0,3.443482123932604,1.444798920172109,1.0,3.747825857063522,9,B.1.177,699,8604,22-Jan-21,0.8,1.0,1.0,0.0,17 January 2021 to 23 January 2021,1018700.0,976200.0,1061600.0,modelled weekly estimates,0.9,2021-01-20,1131888.8888888888,1327000.0,976200.0,True,420950.0,484700.0,356350.0,2260606.7891539326,3061672.41600082,1672654.0151657874,True,0.0844955834495583,0.5548763567115524,0.4932234281880466,0.6165292852350582,155125.82185009317,181865.8771331759,133788.59778252174,True,129505.10018712185,190911.61863965035,86330.20037742936,True,,,,,,,0.972183588317107
61,57.0,,,,,,,1.0,1.0,2.710514306552569,1.0,1.0,2.681832116657513,9,B.1.177,589,13031,29-Jan-21,0.7,1.0,1.0,0.0,24 January 2021 to 30 January 2021,846900.0,806500.0,886700.0,modelled weekly estimates,0.85,2021-01-27,996352.9411764706,1266714.2857142857,806500.0,True,261800.0,321350.0,202550.0,1707564.1821730465,2585040.8334071385,1148282.285440397,True,0.0478090706776149,0.5064717132652857,0.4170943521008236,0.595849074429748,79944.25136960016,101637.2021254167,64711.043712534105,True,33137.16289486814,60376.04047964471,17350.120860977062,True,,,,,,,0.9639934533551556
62,58.0,,,,,,,1.0,1.0,3.7127777948515424,1.0,1.0,3.687248351520775,9,B.1.177,130,6147,05-Feb-21,0.7,0.9,1.0,0.0,31 January 2021 to 06 February 2021,695400.0,660200.0,732200.0,modelled weekly estimates,0.8,2021-02-03,869250.0,1046000.0,733555.5555555555,True,164900.0,219050.0,112550.0,1330378.3613747484,1958013.940580777,906161.8903456858,True,0.0240767854237839,0.4899305991428008,0.4286892742499507,0.551171924035651,34174.22102843431,41123.077590730274,28839.447445719277,True,10352.957677318776,20402.65094842568,4653.936295523084,True,,,,,,,0.9629629629629628
63,59.0,,,,,,,1.5442002266494204,1.0,4.956298478078183,1.2416604985979682,1.0,4.941590448881124,9,B.1.177,117,8528,12-Feb-21,0.7,0.9,1.0,0.0,06 February 2021 to 12 February 2021,481300.0,451600.0,512400.0,modelled weekly estimates,0.8,2021-02-10,601625.0,732000.0,501777.77777777775,True,79800.0,126750.0,32900.0,817663.6453355496,1292271.0442237123,509021.2724434036,True,0.0180581613508442,0.4849174082392745,0.4243027322093651,0.5455320842691838,17923.450283460825,21807.54723871735,14948.82867790643,True,11615.448388274524,20562.503981280715,6165.979531993629,True,,,,,,,0.9831932773109244
64,45.0,,,,,,,1.0,1.0,5.5752152015432745,1.0,1.0,3.78788223415994,9,Alpha,52,5555,06-Nov-20,1.1,1.3,1.0,0.0,31 October 2020 to 06 November 2020,654000.0,619400.0,689800.0,modelled weekly estimates,1.2000000000000002,2020-11-04,544999.9999999999,627090.9090909091,476461.5384615384,True,350000.0,403950.0,296350.0,1284424.0570846074,1755788.6847976048,935162.9931752792,True,0.0361836183618361,1.9727362814806628,1.8083415913572745,2.1371309716040514,11995.565058944128,13802.403298848472,10487.019050825678,True,75305.5374764691,98762.13586024074,57493.175819985794,True,,,,,,,0.490566037735849
65,46.0,,,,,,,1.2397912842470165,1.0,5.157065540236609,1.1788449387401407,1.0,4.956891214169168,9,Alpha,189,5999,13-Nov-20,1.1,1.2,1.0,0.0,08 November 2020 to 14 November 2020,664700.0,628300.0,701200.0,modelled weekly estimates,1.15,2020-11-11,578000.0,637454.5454545454,523583.3333333334,True,321850.0,375000.0,268850.0,1273252.9254779862,1675815.606325872,956548.443739304,True,0.0910151691948658,1.807726253273101,1.7291294596525322,1.8863230468936716,33466.230218369026,36908.65150852526,30315.50237341589,True,126695.4351881498,159228.95643461257,100551.51344199736,True,,,,,,,0.6156351791530945
66,47.0,,,,,,,1.0,1.0,4.095792173419832,1.0,1.0,4.295564215735425,9,Alpha,172,3769,20-Nov-20,1.0,1.1,1.0,0.0,15 November 2020 to 21 November 2020,633000.0,599200.0,668200.0,modelled weekly estimates,1.05,2020-11-18,602857.1428571428,668200.0,544727.2727272727,True,244800.0,296250.0,194300.0,1159306.1611374407,1552342.7945594126,856632.8127125792,True,0.1225789334040859,1.6172013894856492,1.5401917995101422,1.6942109794611566,47979.4695634442,53179.89832607913,43353.099340135785,True,167742.55773009683,217195.4042386719,128884.43858656606,True,,,,,,,0.7078189300411523
67,48.0,,,,,,,1.758559996265098,1.0,6.142193128668147,2.217192363929276,1.0,6.387448322757522,9,Alpha,193,2158,27-Nov-20,0.9,1.0,1.0,0.0,22 November 2020 to 28 November 2020,521300.0,490600.0,552600.0,modelled weekly estimates,0.95,2020-11-25,548736.8421052631,614000.0,490600.0,True,184900.0,233500.0,136600.0,1007033.9131927268,1399540.72111247,711870.8650018097,True,0.2261353104726598,1.3456298372202202,1.2748072142086295,1.4164524602318107,87605.32361033333,98024.52572781016,78323.83114342616,True,329173.3919460164,432175.5028727088,249549.5850889302,True,,,,,,,0.75390625
68,49.0,1206.4629898168755,338.82442413168343,3035.0347459405207,2943.5972712327944,296.3022923711571,28733.904657073374,1.0002176589698433,1.0,3.3291791505245563,1.0,1.0,3.55650091205953,9,Alpha,140,1067,04-Dec-20,0.8,1.0,1.0,0.0,29 November 2020 to 05 December 2020,481500.0,450800.0,513600.0,modelled weekly estimates,0.9,2020-12-02,535000.0,642000.0,450800.0,True,263750.0,312650.0,215900.0,1281637.388946579,1892993.1857253767,865437.8699376947,True,0.3758200562324273,1.182086314304936,1.0507433904932766,1.3134292381165955,153083.0319969623,183699.6383963547,128990.33798921607,True,563871.9030450141,799175.4256098766,399997.53774520615,True,848.7679325344855,238.3689416001793,2135.200323777251,2070.872452123574,208.45387402995976,20214.80729643353,0.7035175879396985
