,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,lineage
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,82.0,136.0,233.0,412.0,682.0,909.0,1004.0,871.0,632.0,362.0,237.0,136.0,74.0,45.0,19.0,17.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,53.0,90.0,128.0,210.0,342.0,458.0,509.0,439.0,297.0,193.0,130.0,68.0,42.0,18.0,12.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,38.0,68.0,149.0,218.0,317.0,436.0,451.0,397.0,293.0,201.0,116.0,50.0,30.0,26.0,11.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,43.0,81.0,137.0,233.0,384.0,494.0,533.0,457.0,365.0,213.0,120.0,84.0,43.0,24.0,14.0,11.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,49.0,91.0,174.0,300.0,440.0,626.0,664.0,551.0,400.0,255.0,138.0,87.0,48.0,15.0,14.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,34.0,87.0,161.0,279.0,430.0,542.0,532.0,448.0,315.0,174.0,111.0,62.0,19.0,18.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,21.0,39.0,79.0,137.0,204.0,285.0,306.0,264.0,176.0,107.0,65.0,37.0,19.0,22.0,9.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,12.0,33.0,62.0,119.0,168.0,187.0,200.0,180.0,124.0,88.0,51.0,32.0,22.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,43.0,71.0,143.0,241.0,366.0,484.0,510.0,441.0,318.0,185.0,107.0,58.0,28.0,24.0,12.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,56.0,100.0,202.0,345.0,554.0,711.0,767.0,635.0,443.0,287.0,189.0,101.0,53.0,29.0,19.0,12.0,9.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,23.0,48.0,111.0,181.0,315.0,414.0,403.0,401.0,228.0,148.0,73.0,47.0,33.0,11.0,8.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,22.0,61.0,125.0,235.0,368.0,440.0,541.0,431.0,322.0,213.0,127.0,78.0,46.0,32.0,12.0,4.0,4.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,31.0,65.0,111.0,166.0,247.0,329.0,348.0,308.0,224.0,135.0,76.0,45.0,19.0,10.0,6.0,5.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,47.0,110.0,202.0,341.0,513.0,667.0,698.0,632.0,437.0,270.0,153.0,81.0,44.0,31.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,37.0,74.0,145.0,268.0,455.0,535.0,566.0,485.0,353.0,198.0,110.0,70.0,43.0,23.0,9.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,13.0,27.0,61.0,87.0,159.0,217.0,217.0,197.0,167.0,94.0,57.0,23.0,19.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,48.0,72.0,140.0,221.0,355.0,457.0,510.0,417.0,299.0,188.0,125.0,77.0,49.0,18.0,11.0,11.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,58.0,98.0,186.0,327.0,501.0,654.0,714.0,639.0,419.0,286.0,179.0,97.0,49.0,24.0,11.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,55.0,95.0,201.0,383.0,625.0,914.0,1280.0,1458.0,1250.0,845.0,559.0,363.0,199.0,116.0,68.0,50.0,22.0,8.0,6.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,30.0,53.0,122.0,204.0,322.0,455.0,478.0,404.0,275.0,174.0,109.0,61.0,30.0,16.0,14.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,48.0,71.0,149.0,283.0,394.0,525.0,551.0,492.0,334.0,204.0,124.0,76.0,33.0,18.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,47.0,65.0,139.0,274.0,399.0,551.0,566.0,471.0,345.0,245.0,153.0,76.0,48.0,26.0,14.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,42.0,59.0,107.0,215.0,375.0,467.0,565.0,475.0,308.0,188.0,127.0,70.0,27.0,26.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,17.0,26.0,61.0,89.0,147.0,171.0,175.0,148.0,95.0,65.0,41.0,27.0,21.0,13.0,9.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,46.0,91.0,166.0,304.0,437.0,609.0,687.0,633.0,433.0,258.0,144.0,69.0,38.0,25.0,9.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,55.0,95.0,171.0,351.0,501.0,647.0,626.0,567.0,403.0,289.0,171.0,81.0,43.0,32.0,20.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,68.0,122.0,296.0,496.0,736.0,1016.0,1177.0,934.0,712.0,497.0,248.0,159.0,76.0,34.0,29.0,16.0,10.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,32.0,57.0,95.0,175.0,284.0,366.0,376.0,309.0,240.0,152.0,93.0,54.0,28.0,19.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,62.0,123.0,207.0,367.0,578.0,773.0,780.0,680.0,484.0,281.0,172.0,88.0,47.0,29.0,15.0,8.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,46.0,95.0,193.0,288.0,401.0,544.0,542.0,485.0,327.0,220.0,128.0,69.0,42.0,26.0,10.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,12.0,31.0,52.0,111.0,203.0,272.0,284.0,238.0,135.0,91.0,61.0,28.0,17.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,58.0,94.0,148.0,261.0,392.0,539.0,569.0,468.0,367.0,221.0,157.0,78.0,42.0,34.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,30.0,45.0,107.0,220.0,368.0,528.0,530.0,498.0,331.0,196.0,135.0,71.0,42.0,23.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,41.0,110.0,173.0,298.0,467.0,618.0,668.0,627.0,419.0,245.0,164.0,107.0,59.0,23.0,26.0,10.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,27.0,52.0,81.0,151.0,268.0,368.0,401.0,341.0,271.0,204.0,110.0,69.0,34.0,23.0,11.0,7.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
