,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
268,2.0,6.0,10.0,68,1.0,2.271275835898373,1.0,1.0,1.0,1.0,1.0,6.552348297438454,3.2798959332130804,343.90055230697385,1.0,1.5785828838780294,1.0,1.405884706170752,1.0,1.0,1.335141546574434,6.20603264217942,3.06754129190524,408.57866590768657,247.26945502129234,793.2362731703506,9,1
269,2.0,6.0,10.0,69,1.4917669178151494,2.89538225602013,1.0,1.0,1.0,1.0,5.078710045818232,1.6329076702445897,4.358573367375764,450.3506175898583,1.0000009084005557,2.111008870538267,1.0,1.0,1.0,1.0,4.325911366110703,3.7714529415506775,4.38356959390173,521.7088812435221,307.808239933678,1012.8732681578294,9,1
270,2.0,6.0,10.0,70,1.0,1.2682359103752168,1.0,1.0784347668487264,1.0,1.0,3.4952956018239916,1.0,1.0,317.1603120646671,1.0000063119533602,1.133363755853365,1.0,1.9430689609402056,1.0,1.0,4.017837427144042,2.7413575676264474,1.7026798670855898,404.8261797384321,252.8184901843798,619.1505014345673,9,1
271,2.0,6.0,10.0,71,1.0,1.8917656881811666,1.6921433900281457,1.0,1.0,1.0,1.125658480288094,1.0,5.481116258882504,367.5289304916822,1.0,1.2958985207889744,1.5051935777612508,1.000002411873821,1.0,1.0,1.545001844716039,1.1208501687912877,5.434198449930064,397.80081415226005,302.4242439514273,607.1396042282544,9,1
272,2.0,6.0,10.0,72,2.142830389487842,1.8049637518017967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,249.5694956213755,1.686575497957238,1.0,1.0,1.0,1.0,1.0,3.192086212570737,1.0,1.0000007909627087,345.3731310611448,221.48462962528552,662.2676575280027,9,1
273,2.0,6.0,10.0,73,1.0,3.5562324065449538,1.0,1.0,1.0,1.0,4.395686492479123,1.0,2.656712736788125,276.6740867192859,1.0,2.476571392550497,1.0,2.021124564216982,1.0,1.0,4.311460606211409,1.0,2.371490809750032,352.5834668700959,232.2788459827765,584.3504259912007,9,1
274,2.0,6.0,10.0,74,1.0,1.7360111879705185,2.054269144582836,1.0,1.0,1.0,4.605544341170921,1.0,4.21578640348746,402.64422068068166,1.0,1.4053740574053473,2.028025507137965,1.0673675902214934,1.0,1.0,4.375237960861111,1.0,4.109086735282894,508.3615428695512,316.2481620918488,982.6535492824543,9,1
275,2.0,6.0,10.0,75,1.1564730367951137,2.9642190295099633,1.2805831430384573,1.0,1.0,1.0,1.7784265708792628,1.0,5.5479117507265165,393.6775384229508,1.0,2.3718401682744243,1.2426880002306258,1.0,1.0,1.0,4.091067814920757,1.0,5.160967533726301,526.1816760667642,310.44718887939086,1021.5569890475683,9,1
276,2.0,6.0,10.0,76,1.0,2.3578597936180445,1.0,1.176677389054052,1.0,1.0,4.2135648775856005,1.0,8.161361511894931,568.7155306676756,1.0,1.978449687797482,1.0,2.0742584813563187,1.0,1.0000003397775756,4.228282220961449,1.0,8.136570154923499,687.4263039751424,405.5815193453341,1334.605854256014,9,1
277,2.0,6.0,10.0,77,1.0,1.031896063412369,1.7565475594470477,1.0,1.0,1.0,7.652586674352005,1.0,2.4305642357510906,311.2586684005182,1.0,1.0947376271831892,1.652093849864902,1.6149933245952162,1.0,1.0,5.543816173003199,1.7205553076325684,2.3484211719611436,397.6391863104922,259.1487282063978,677.3060797548897,9,1
278,2.0,6.0,10.0,78,1.0,1.0,1.0,1.0,1.0,1.0,5.782629626116839,1.6568875313384779,1.0203681818578942,313.8029355161157,1.0,1.0,1.0,1.0,1.0000590753034737,1.0,4.61547498662057,1.173469471177703,1.825519055718296,388.6139789495699,260.5307840871258,754.4757719520926,9,1
279,2.0,6.0,10.0,79,1.0,1.0490135148143462,1.0,1.0,1.0,1.0,5.530384225275596,7.173683791028401,1.0,310.20791073757846,1.0,1.3259676615312443,1.0,1.0028268286814161,1.0,1.0,4.908878288391905,5.515537747189966,1.0,392.29506146143166,263.69468580924723,675.1510624243208,9,1
280,2.0,6.0,10.0,80,1.0,2.4522809677333175,1.0,1.0,1.0,1.0,3.5094081058200928,2.4990042980767133,1.0,382.9301397136389,1.0,2.292185909436489,1.0,1.0,1.0,1.0000534095845977,3.269592608258162,2.450896241307557,1.0,444.9347330886428,278.98411324840265,680.4934485103802,9,1
281,2.0,6.0,10.0,81,1.499124144084315,3.1464437264709133,1.9254886758039433,1.6560878040398883,1.0,1.9515520634522967,4.609380098778262,2.0222697679735324,2.756303565202027,603.1744938253534,1.0015850043031056,2.8375845256766947,1.7091704430612806,2.0076228864493593,1.0,1.8460405448928698,4.852392815497241,3.2039410610124195,3.564084420378338,624.773565702842,376.42607333596226,950.8670823553811,9,1
282,2.0,6.0,10.0,82,1.0,2.481703546888874,1.0,1.0,1.0,1.0,4.491107610077016,1.0,1.0,264.2969488081074,1.0,1.4634668158725521,1.0,1.0,1.0,1.0,4.5089795542399065,1.0000089064552193,1.0000020304167503,321.0955412659193,228.89674183343212,488.11751918423477,9,1
283,2.0,6.0,10.0,83,1.0,1.4509220453823997,1.0,1.0,1.0,1.0,4.381361443098368,1.0,4.57951401595035,352.8900658972156,1.0,1.2991824472737112,1.0,1.0,1.0,1.0,4.366961727324204,1.0000020290103193,4.566202285319342,449.6373446603659,277.71612855304386,687.6857311699789,9,1
284,2.0,6.0,10.0,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.419647655068733,1.0,216.8507764623912,1.0,1.0,1.0,1.7136591055576713,1.0,1.0,1.0000000290761955,2.0749725942251467,1.0,300.1760905757673,209.5753250340605,552.5577152203912,9,1
285,2.0,6.0,10.0,85,1.0,1.7586491393262884,1.0,1.0,1.0,1.0,1.458715762569832,4.462032333827662,9.189571149564415,279.15349018100756,1.0,1.2579989674249437,1.0000000006836725,1.0000074645815535,1.0,1.0,1.2977264524716325,4.262280306484042,9.024390480385001,343.46203633256727,191.2369196186147,638.9762665815128,9,1
