,17,18,19,20,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0326530612244898,0.017391304347826087,0.061224489795918366,0.23809523809523808,0.27472527472527475,0.39634146341463417,0.6909090909090909,0.656,0.7679324894514767,0.8423326133909287,0.896414342629482,0.9491833030852994,0.9585152838427947,0.9733163913595934,0.9725274725274725,0.978,0.975609756097561,0.974169741697417,0.9776951672862454,0.9821958456973294,0.9493670886075949,0.9663865546218487,0.8651685393258427,0.9052631578947369,0.6557377049180327,0.34615384615384615,0.5606060606060606,0.5403225806451613,0.2328042328042328,0.10040160642570281,0.061016949152542375,0.01448225923244026,0.0036496350364963502,0.0,0.006578947368421052,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
