,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
0,0.0,,,,,,,1.000054773575739,1.0,5.210600985727184,1.0,1.0,5.4266187693645,9,1
1,1.0,,,,,,,1.7242540586238446,1.0,5.6344768097819795,2.6393140182977843,1.0,10.21983248578565,9,1
2,2.0,,,,,,,1.0576510902686418,1.0,8.126907623902277,2.153465089741831,1.0,10.252858675683758,9,1
3,3.0,,,,,,,1.0,1.0,4.460872616004398,1.0,1.0,7.869174685195438,9,1
4,4.0,320.8810506745067,195.96253646495882,559.8528215011244,238.45112782655636,153.57826491032466,376.38733195063094,1.0,1.0,3.1384195654642255,1.0,1.0,6.85697441689064,9,1
5,5.0,321.4312186416862,203.25038526407798,543.2716791274922,245.67406552420522,182.34422410463415,363.2677572504647,1.0,1.0,1.3590779558904051,1.0,1.0,2.7656085053519845,9,1
6,6.0,330.8627977141382,212.6904533700154,544.601952209412,238.55964613081164,193.82598948987703,287.965745077391,1.0,1.0,5.767224913694105,1.0,1.0,8.144971969663358,9,1
7,7.0,345.78977957066877,227.52703871565802,557.4773110893116,250.17808282761825,215.1177984669139,299.3665704895493,1.0000909315354705,1.0,5.261325297571742,1.0,1.0,5.2024733369250775,9,1
8,8.0,361.62202191266,226.67535513213198,598.6732091918404,266.5945449141708,237.57594184483736,315.92506279549247,1.4475898357942762,1.0,9.127844771317115,1.0,1.0,9.334924213382108,9,1
9,9.0,397.081730438589,249.41310267632718,651.2418699942533,276.09878694790063,241.09229285439315,306.3084083689321,1.0,1.0,6.282350735845189,1.0,1.0,9.084536723675747,9,1
10,10.0,417.0662688085124,252.8446259252524,721.5063316223636,293.1481997820538,257.894554520035,352.35474776526667,1.0,1.0,12.33267617049294,1.0,1.0,12.554276400460546,9,1
11,11.0,444.60259762357884,282.6334823036697,735.7119548261553,301.84410067617836,270.176556333574,365.87687807684466,4.19392992976809,1.0,19.909503098407043,1.0,1.0,20.16424107979058,9,1
12,12.0,480.32221103619196,297.45623699444957,831.331536587034,346.5432967615394,301.0366482206518,424.59057490895026,1.0,1.0,6.148007021150313,1.0,1.0,6.302485540764826,9,1
13,13.0,464.5302189690128,278.71522185243543,847.5947589119723,400.97983813476657,343.6558982009209,533.9900993014512,1.0,1.0,9.860607280472303,1.0,1.0,5.206172375945654,9,1
14,14.0,568.9329221841226,325.80089969080984,989.9333974539124,635.1809193152842,449.14268476896524,921.9256677701004,1.0000494907580786,1.0,6.2067691118951505,1.0,1.0,6.940965803401436,9,1
15,15.0,594.5184839556005,354.1134279011544,1023.444767955317,663.9545188757177,498.18733147375116,867.8766464576436,1.0,1.0,1.0,1.0,1.0,1.0,9,1
