,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
0,0.0,4.0,8.0,0,5.1064939055588425,1.0,1.152989436778455,1.0,1.0,1.0,1.0,1.0,1.0,242.55308034732195,3.1376118526960317,1.3118180881527388,1.889989082878284,1.0,1.0,1.0,1.0001997773271776,1.0,1.000007331828983,316.06569252884776,194.3804009052414,489.5166561880375,9,1
1,0.0,4.0,8.0,1,2.866980196836351,3.878609099302558,1.0,1.0,1.1236519723713931,1.0,1.0,1.0,8.423431748275522,303.80393019477316,2.3294555545149502,1.8278287679023282,1.0,1.0,1.1226783093754789,1.0,1.0,1.0,8.34163037561851,350.9667442316603,207.07037909667957,681.3854354890739,9,1
2,0.0,4.0,8.0,2,2.0465124307695297,1.8108693680562842,1.0,1.2126831187364329,1.0,1.0,1.0,1.0,9.391181806837645,257.76076754700887,1.1066517492225174,2.5566575971381877,2.2542598922515387,1.3305730232132182,1.0,1.0,1.0,1.0,9.148397185658482,366.28685549239134,206.95207335320111,667.1634817845286,9,1
3,0.0,4.0,8.0,3,1.0,3.510535289473817,1.0,1.0,1.0,1.0,1.0,1.0,8.670870347518758,228.12405058221617,1.0,2.1656860583947974,1.0,1.4690603762579892,1.0,1.0,1.0066985402598891,1.0,8.286018961515698,318.218836612445,191.72684905899808,486.69123222668753,9,1
4,0.0,4.0,8.0,4,3.0957867942810866,5.799473514261338,2.8697711316554093,1.0,1.0,1.0,1.0,1.0,9.373564819875224,290.21667572953567,3.0498290893868982,4.717011262005959,2.0323119813904533,1.0,1.000018634977468,1.0,1.0,1.0,9.105128944939816,346.9106923399938,204.6773084805963,673.5108014105092,9,1
5,0.0,4.0,8.0,5,2.236028862923576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.502922425369402,295.12253653981634,1.0,1.0,1.0,1.496573653140165,1.0,1.0,1.0,1.1363142100530566,2.5451390517158874,377.88160797524705,232.3971889047769,583.7073390445723,9,1
6,0.0,4.0,8.0,6,5.671210897841117,1.7351275563311281,1.0,1.0,1.0,1.0,1.0,1.0,5.02758727101284,287.167458389833,5.372112256276269,1.2200881027555648,1.0,1.0,1.0000358138180003,1.0,1.0000063867817068,1.0,4.975757949657359,378.16254596386176,278.3676317909946,580.0593274479013,9,1
7,0.0,4.0,8.0,7,2.4774131254045693,1.7532935634012665,1.0,1.0,1.0,1.0,1.0,1.0,10.32602483646846,145.53697647192166,3.207488935643995,2.174673233121698,1.0,1.0,1.0,1.0,1.0,1.0,10.583012721983867,251.8075498272615,145.41886002524353,475.4216893961719,9,1
8,0.0,4.0,8.0,8,2.7044343715611574,2.2625399506101798,2.6756016216564573,1.4052018897765797,1.0,1.0,1.0,1.0,6.868549550351307,337.71630504597147,2.859027588634508,2.1416192342254607,1.7659149516038275,1.711245881299616,1.0,1.0,1.3056370071219896,1.0,6.668601246093044,429.58372947305736,253.45440038910385,834.016616665,9,1
9,0.0,4.0,8.0,9,1.2598279148817162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184.0067243277605,1.4001119086414937,1.0,1.000029448875735,1.0,1.0,1.0,1.0,1.0,1.0000175688313617,253.15278007763206,164.0553022619874,488.92127813006516,9,1
