,lineage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305
0,0,1.0400000000000007,184.85285488547714,585.6636184885638,380.8507872192441,444.38765527338984,455.1785990471076,541.4733318971386,606.1290812234802,603.3057011647102,453.6844230773266,505.798497562283,479.11568336281067,571.4884715226568,559.7550673935348,733.6998806706492,753.2566705528634,759.0858000845244,848.7188618784539,1002.9261956074678,939.0373596070958,921.9302028312272,892.2516033857893,959.663313970185,1050.179945935441,1013.3722052335273,941.0598086527682,908.3846237761545,947.9122551603795,997.2308828812501,925.3573197892237,953.1724276659999,915.1750235077543,998.5140299102636,1037.2292460571248,1027.4296503590313,1018.3130239625604,991.6400828631188,1097.7925242322906,1064.6755699218356,1036.2238765859347,1047.4035493431186,981.7768102002673,1046.635665311982,1022.9283259218764,1050.818407054181,994.6893839827476,1013.2431248018189,989.2999646366784,988.0843258100497,1038.005491046802,1116.9440251858584,1060.1640757340363,1242.0217160885934,1370.7413326274896,1313.2283693199959,1138.7314428144728,1050.6443093445123,1031.1450370344794,1033.7111287727344,1184.8094953850843,1255.4379359318627,1139.2029331840235,1172.8900747078558,1357.9594029015382,1322.0684267098693,1275.5506532320596,1117.426466941695,1111.6214705042637,1148.388312138856,1177.512727443428,1050.9477804031123,1117.8014604973853,1040.8964126799353,902.0348245309794,894.1880276839745,790.8852467336916,625.6759102507177,619.3280183558013,542.3637732027133,633.4053484310921,610.541773004275,651.6548207997386,752.0625234599989,844.9050556727024,837.4080193701886,715.1464984992675,735.5944649830399,708.826257471878,728.7733436549274,692.6617867076513,786.1464287176971,822.5014888730774,782.4175250001043,740.0660160373209,706.4659361938066,754.4522389936665,718.4100315988901,639.943591478489,628.2457547818711,626.3196437903589,655.8175000432705,609.296923373668,546.0849662930368,418.48825396708577,391.9781351827878,498.7296694489358,458.7789349431879,414.12914675713824,416.79003796585033,469.66879858619217,508.60204745656233,435.5518205656023,454.49234288548257,440.1411542370859,483.81550775119536,540.8799563845579,594.8580051698281,602.0947133523052,646.2003127999401,659.3795460224038,647.9578417643139,633.3148612719935,482.77494656453075,406.19172155105355,421.02262684054733,425.85842485543526,483.1603490181337,429.5784521548773,317.936370383009,371.3244969791127,308.84492582602303,339.78573086266664,358.6625046857916,373.2020197289053,429.9016266786311,417.3609751855588,505.6074730774588,542.9706434588685,663.6231068657473,645.1937703382076,676.645863917022,627.6442794463003,620.9925514869548,601.9398559271184,638.7015657031675,628.7525138664913,628.0574375186224,608.5467148893312,725.4598052317051,793.4849505997971,906.6392596619684,884.0544287489166,884.9367716128341,847.5148868076466,799.0623757494999,704.0316997085068,806.342943357307,840.1089486198082,752.0275266118564,904.8209562421407,921.3177679710353,769.3083439922469,815.4676773856859,664.5662790813113,582.2174245611659,537.1240690230602,578.2159214543091,576.3471699849446,576.9293047328205,581.4900890657013,667.8291729920486,711.3386632303839,642.8921271194112,668.0905926194481,613.9669820348431,617.4337942426865,600.7009958401949,572.3600855157133,590.1786788631033,529.0763787161062,591.7567617835967,641.8793449397004,699.6360563076037,710.5504245866977,652.7310511479209,677.8115786013834,650.0711384211226,605.9913679023016,540.0000618007853,538.3989584335345,603.3229687109044,636.09826760253,689.0299338864717,714.6161016420192,631.1150192224867,604.6976088273988,597.6963570851979,506.77753474595033,475.5857772019867,425.53111723689665,376.92000099321825,334.37200940870974,344.4249853729677,328.9446642150716,378.85494487910006,388.93127598384757,379.8237927071931,374.69442497519253,377.8499640374132,395.4188092170429,397.7126553257052,360.8635188017693,395.09013344758375,370.9338925085937,288.7321747959883,317.91995381230566,307.42623222205776,234.63635716069712,202.29733749253583,257.27776233473406,310.6797268483206,276.6788494417025,260.63325613687556,216.04288626839036,156.69864164860158,92.95648192104083,90.4224707484306,139.77041805118193,164.8823606852212,173.22767640431016,196.23086198252838,214.89800277629575,167.63311300551305,139.0278704527098,150.8836942639581,155.81334072544482,174.6595647698217,154.02293101915163,114.73822506718646,81.41475354015272,68.39738234049642,64.06952679041906,103.1034359572345,108.15362745246395,91.83479439145964,72.31573689041119,77.4201991785914,66.09864743502075,94.5925137867166,153.2687272540646,225.99784776403325,238.65902469811095,199.02020147177186,154.92716040153994,104.52913252420323,41.02913439480058,14.227171241119516,4.831007169496834,1.6343221696797603,0.5524573241511019,0.18671956627366376,0.06301016881596883,0.021107096115793755,0.0069927772408564,0.0021058012157958183,0.0005807866504792371,0.00012650860225671068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.2400000000000009,222.37205138815034,745.2583223174286,635.1368286575778,713.4061412245452,748.2601871663435,748.4717326009609,824.4870441958768,886.7449478219671,953.9733078308931,1055.7503334531507,1035.4002258091514,1015.9131647333035,1048.7302071391484,955.4523891255619,1055.2168409890162,1046.009873480805,922.7051409151886,839.3227350750481,1056.1370199384664,1016.6146769898626,1079.9170237485391,1117.1113903117346,998.0130806990938,1028.403223576066,1075.451772992968,907.425968559269,1076.351051948881,1119.325405214904,1138.9346391950382,1199.3103747795546,1188.629066597632,965.6219770383278,842.1177175968996,720.1530011967127,679.3192543172794,609.3284451437803,679.2649271623999,723.6938933725471,653.8357075374464,718.8566364288976,727.5401999036291,788.4377311461095,849.8152484722143,841.1797216581243,848.6331460407243,804.8258324856779,640.4428205051639,634.3089404529301,660.3902446488752,703.6009428933787,755.4268687673772,662.6761083120549,701.8654904950562,829.74989869543,774.4086220380333,712.1352102195598,552.6003574091241,623.1331224816909,521.0941754370343,418.94643057654906,417.8383971850359,271.14240062842845,252.14543849472972,298.0044695392071,279.73938764726665,297.2164609718522,294.80961441859534,246.87343705669247,308.7418234709621,265.1438891960488,234.1187897448267,271.7114379278004,364.064044292891,369.63457014309233,350.55830646630346,311.39080808088215,369.7139942580001,326.1446094275628,317.70002436549004,307.9709141461839,241.95677957993286,232.55894311805162,279.726462525774,250.53835297425815,248.3541574255161,219.66825280023315,219.73630449204353,177.37997737176016,178.3045766134147,218.62327150809205,206.97526722030878,212.22171330098948,196.97560406113996,217.31350856359884,262.4299583252464,269.4733682285394,232.9458815340795,318.5836547419215,368.7668520183439,362.56426514799784,379.0260918347601,348.60929287226537,288.66212110978563,252.32928470973545,244.85773497120786,243.8705443983935,289.8570116636766,257.53860682562214,180.78011116964538,208.7129571522389,209.6745335957501,186.6624327667685,130.7870032430462,98.93256914430694,67.80600205680585,58.79953709846569,80.24977884856834,100.13596768324774,109.3079520333864,111.69476547328996,146.13112761857764,230.90524852747393,332.9653423317419,314.41405224182864,280.5996858029944,194.41696943522763,183.67655763750486,210.18839056317353,192.90793325031842,129.57869905504361,109.70894268727906,80.8040121650746,57.801607131509186,50.38381126765638,82.79101349330477,74.33399378703018,74.57703522671062,67.55836210557666,51.99790540591117,46.1063403621356,67.6874438132727,97.69381002190178,112.35432340919431,144.0659074278931,166.83716456355324,223.23749085647006,254.43191923768433,323.6967382835643,325.6967051089422,271.72484250790296,292.02632260391664,241.91386441662723,204.26314199343443,201.70733050554946,183.3239593685256,243.6006493358349,287.7367242486706,315.09343637161004,346.831615068055,385.41720829561376,315.84589973165066,213.80190649679255,249.8769256257824,295.90818517204065,330.4188839107174,372.556304891542,350.5577005851794,364.0670318754755,397.285512027829,332.18383546270013,291.50425757407226,271.63977951844765,269.0545922223793,196.5256850845072,149.08516874864657,186.52113054587474,165.315140653457,196.0469468903355,264.4095002707076,273.20935073513135,260.9834070480401,235.136005575784,219.2838759549446,202.27601793017024,204.81919245652466,227.10887240520523,218.16053076730472,239.0929839591218,336.8361515842861,393.72034144605084,336.49313833659545,435.16790273509554,454.14795943060057,507.02077099962895,560.8143493800317,433.5101281426421,537.5846516562008,598.9049405903949,631.893635002342,571.025875391154,651.1504466969101,621.1510613469969,515.1639634928141,442.164194580197,390.4626159444691,305.3995000258444,361.26453692532823,437.66202824684353,457.2582524823236,415.67076958511257,307.63031911522785,219.92762275643892,190.29132319077235,180.93383726371565,139.57699063669983,124.4139996415776,157.69540233800683,218.7464697869443,157.87825331044687,164.02224107106326,116.95503173744667,106.19343603252388,99.11116466877927,75.53353765492336,43.472230464458704,37.11474982902739,53.68694634430285,37.64250467599906,39.14064697409208,59.08355624055731,38.689474516701495,28.281295920756236,32.213080900215424,62.029022760139384,74.99269197869849,62.39099697302153,53.10732481299529,22.481578222407506,25.16984410977257,44.44556034736964,22.058513040720612,8.143714160110274,11.282176231227105,24.08049126993542,33.84349681946396,61.75508680930996,38.03522912425585,17.619484842973407,27.140822816599652,15.09597536628362,5.5145658072455435,1.8892348523689981,0.6401276035683481,0.2164744735435004,0.0731786487398883,0.024735991152686296,0.00833753951085157,0.002774296691674723,0.0008603688261559336,0.00029081704153594213,9.830033208110505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.0800000000000007,192.40256481127213,630.0121585851878,539.7822522671413,515.3251771703467,517.2895987678846,510.7903515648528,435.3693291147943,406.9187277144229,352.9718312039848,329.795536110593,319.4410372579134,361.37614834590045,397.4055039215345,364.2656953482375,420.54045775406667,406.6935714037531,323.6859059502672,251.7049026587872,315.3426375254703,379.79548716338377,408.68978844095363,383.56789176896143,316.53771761736647,380.71924035037677,433.5140565705286,425.64972231517277,346.8627706798584,346.7054265157349,310.2456734952,346.6689918407743,290.16880970034947,268.18632866947553,328.9475633123013,328.96956724992924,332.46987726884277,229.65250744168668,178.75665908579913,185.9836429933644,196.9848951972766,136.43209804561033,125.94512444164535,152.88000595495478,139.83259704864167,139.71621024293168,186.3803134557558,126.3565963403639,126.30040644134203,157.03379957924986,171.89856473436717,109.32473528387965,115.91502818170713,209.85391362914112,190.41494270540784,153.90353400395213,172.42031701313238,169.61916951755677,170.1340586161652,216.2133804819623,202.75417602117759,202.08764430969725,177.77297749492686,172.41957735633665,203.92975676292897,209.53422854702615,170.0541296259528,155.0357791894995,92.47913801670187,105.89566713197593,91.65330812361381,46.249954143281805,58.810921186938465,87.35047422950713,80.39261311639606,107.83807454788135,72.28880568887084,85.72784345375426,100.05565837200156,94.0641949378888,91.57687188382565,76.10936987690843,57.84570918251076,25.353076004658483,31.46305598588052,49.46170455147279,70.58382567029601,55.38896412744096,42.954270969293816,60.65369596984548,55.08374459607607,52.460045951511006,52.18871071080211,60.78841226353601,94.62256952809865,108.34957454062955,90.79008850801134,98.5750200358037,73.1546935892314,51.05727811144338,41.129790132098265,33.30808636544037,29.622378897018528,31.59725761663504,46.14079500606171,20.77619135041744,7.814150239035196,13.745812466882434,21.432344858503445,9.219337829194394,3.2408617261412473,1.1030840018510233,0.37331561524728196,0.12617894138208455,0.042652656007944316,0.014396202538984187,0.004809868319767287,0.0015990590405567256,0.0005405050508939116,0.00018269847090934783,6.175470275760885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8000000000000005,143.13999151427268,471.3229444150698,397.6933638690157,471.44745988602335,398.7673221425153,428.89356516957736,384.94158689999534,471.2418387961554,378.6192539589428,439.36908230015024,452.9238227534164,443.6064485044467,341.699877485404,271.30328523104214,283.9681296193458,280.46675602267794,314.8942672935155,361.42780101499545,371.9627203080125,338.24734546037837,333.4403035247861,458.1943206296006,586.1879402982224,563.0705683844398,563.2785493540775,702.1705182154966,675.0020877310394,699.5948290398715,759.0735903725229,671.8570931108771,708.6316114866189,693.3349141995716,647.4612557915484,703.5972093415185,659.0277545067083,685.3603692129992,667.3660631912747,585.382616351058,567.5791722577145,654.6627437691641,648.4027929150354,605.3015667929197,611.3953944651591,621.2977662126697,582.1909389112512,661.3146347745995,625.0956627513635,630.5649200944065,580.5616361163858,492.39395728630666,464.18413965913413,426.51967551110533,375.78389461451064,406.07682562082005,383.5406421547813,412.9294725524229,447.38025712893455,394.12984737404696,364.8118311674788,342.9187185230313,339.84318914677516,392.808538410116,394.23989548108983,319.3605317135256,391.95864219722023,389.9716068016537,383.2442468413385,394.7020414134024,434.5899757863149,400.53842831531983,476.40127905165383,546.9074807546,560.9700435177301,627.2987767649885,601.0820484297398,673.2274398987814,635.8908970298352,587.1418252280533,538.3493063612262,473.9753096645916,477.8070659726061,437.2533343154304,463.2956828130663,393.20313586357565,329.26157944535373,408.49015325950796,456.40418168763506,468.28822523792206,437.44004308772764,431.0533964362796,486.4675034264195,557.1793345203521,748.7507244948953,784.3875500376213,866.1515795185845,921.0216416165384,868.7663581174725,834.0425937464425,810.7666899887292,840.0330986982731,699.1092151807678,660.6427071592004,743.3104804832508,633.6356564836838,494.16266308602036,557.6711441806515,605.3924103152918,600.547602074475,543.2416468127357,525.0849971526744,484.31303433405753,459.4909770462501,443.16987865634553,448.9565343978209,433.20510936098873,385.4411299540561,344.64454297751064,266.18123768111667,242.03408430682728,223.7014907617388,197.55513283397673,177.80515686967365,189.04576654957262,199.30495499549932,213.89383702230884,258.07426282410603,257.5424944439109,280.9149616755701,358.25539910432525,422.3747516372804,340.93925797720186,282.42016195469915,235.830900409583,194.77982190819216,201.12086190613454,172.95800072666012,155.9582088630302,195.15847314762334,212.3090908191678,157.10042947947485,119.05177497543806,162.35436656999246,210.11488556451775,228.66414175729042,273.0115196707702,285.480711080023,287.9530854709161,281.085214193421,226.9896533948117,212.10279614468402,173.3899466211803,176.4070587112681,143.59735436450748,143.99072131591828,128.74307569621033,70.84248569103667,65.95163367299595,134.15884292945486,143.23304979144157,108.37715526828562,111.85508002281475,97.89782181712997,111.71048727075724,157.9893889591499,180.12358466882193,178.9786394729736,253.84178260418722,200.0860631575931,206.0874229226802,281.71301528752923,329.820035640448,389.8965430115333,404.87892565266213,417.120009812308,440.4627959095288,433.80619706632916,491.20659455821163,434.68678397101024,430.5943492646834,420.36247480482086,380.6464599992558,426.0989977499266,354.24945365373156,344.44266163718976,316.1539517316041,343.9745882230816,415.2322371779379,391.95953236614594,360.73920442391096,424.7169063786967,431.60067590692955,341.25135291922163,337.7357599713853,324.6184131754107,352.8747704104624,390.4118066993266,417.5297893552591,348.9862835322029,515.2871553315749,515.4198815596714,498.02286341456863,475.0541821180008,448.25029484699127,378.5798702846493,365.8485977562809,380.67799742993907,343.35675115878615,336.70601885392233,318.104349897636,378.3969120916737,303.90905757876135,320.66978108482846,311.07742074274074,323.970815054362,283.37371114459563,249.86302558994487,235.33392468097946,335.54435390019006,353.7463265510774,392.84585432469726,334.18321988935185,367.52630976622453,359.94374790415856,362.14843122178263,447.4376767152761,489.6948644529352,523.7439321923267,626.6525236380704,612.2079327354725,396.55849269889427,421.750849569945,426.4073573796328,434.7329695593525,468.7940431316597,543.8679532171167,595.7177183185568,521.8030994789232,563.3771033408536,659.968341199957,686.0609581391999,671.7192294918432,575.0847096746118,574.3691932246529,485.9820778778588,423.7718911528598,457.7406113147306,465.68357234233923,512.9749787197762,569.9819033662009,506.6303502267027,602.8703359053616,646.320260348394,719.7167644614947,780.3264290951288,725.5580318497601,704.6085199108162,608.9119979652503,588.2569753785808,571.8726919052359,493.5423762583006,375.6002361791045,348.90964043088735,323.67164083955566,360.3173826696136,382.8159804526263,340.86234459974634,363.64630073015996,279.32916073463883,263.80345800995667,299.9695321702527,286.4659218587985,237.06181705791838,250.84393585885704,250.012419248825,223.41348112488058,250.8278482278839,222.84076459437105,134.77523608214656,94.6544804762909,72.36919433011909,31.821359626087897,37.84734644968012,65.07217508461048,33.24366293492772,12.02598095221826,4.113286844551619,1.3931782525521963,0.4709557241099552,0.15900241168762694,0.05363732108657211,0.018081896143963744,0.006028194170448581,0.0020078054774992555,0.0006786671204944285,0.00017399235980782542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.0800000000000007,192.247218420807,612.3081554854257,390.37900505884375,354.4458946860337,394.68043564299904,419.4328649285226,501.5288414390378,497.8204434857124,412.22459023013835,340.8428400112615,305.4886240443582,292.6334546384709,226.18496927521406,167.67674078016873,171.96493946545635,229.36385327156768,252.0560000163353,251.76153611399394,260.351170065254,286.9683423965149,343.9662210135591,363.5174424412254,361.0574852629258,419.3844347011675,399.1615875484895,532.9987393025606,548.4266011306726,571.5872237538343,563.5034421414791,509.8963260542462,531.5473926666845,526.8691712128258,484.8875310920623,466.4049108051778,568.880197893784,660.4206706403247,705.0940531962749,767.5276283635179,782.6756966722378,796.1777913028483,711.5186746524507,634.2104677704936,645.4747358166744,690.8461866762613,771.339868854756,860.6561384269917,1006.0548255699259,998.9453121708476,893.4508088637031,864.6605151784441,831.9272751041281,830.73369521503,829.95764539343,842.7542227757715,813.3219390746215,937.2178021102656,985.2988879342738,972.7071989425822,1065.6619985693553,1117.9914656641427,1081.3811821378602,1057.6917668341603,953.489925327663,1084.272819851451,1215.6671225997843,1116.3239348054597,987.8454594455874,997.8454611737554,918.831348545071,991.6795536763075,1042.9867758873934,983.7890369784437,967.9014424393854,956.665428900141,919.8252374513863,1073.1325642258328,1023.7426348703378,1158.227603911627,1288.479710544052,1371.549418847344,1350.3796902107301,1499.0832694699454,1344.297390150922,1415.8521534983051,1396.1149120546957,1185.9668825624308,1219.0558332160765,1344.824001806828,1270.3910427673786,1360.3727211163568,1301.1771172381582,1180.5724536147713,1167.2754147578078,1429.4364743782683,1487.5696375171199,1318.4332536113695,1267.7022100185704,1241.804950965896,1231.4733436222623,1199.2505095672857,1254.6482079085629,1259.8855129846818,1205.4859976419962,1198.0338970054686,1275.278832430229,1360.7807482270966,1305.2209990433007,1320.2389424475602,1417.953323168042,1427.618390276196,1599.0178932151582,1520.876676414443,1409.3124554873157,1289.2553387210448,1202.158025299559,1158.6874286654124,1161.2631376437205,1158.1812114077452,1185.1324217431647,1225.3524698780789,1230.2340644160076,1154.5923229430616,1104.5703005827825,1184.0091116554324,1283.6596775472087,1223.7971555561282,1134.2730350018173,1152.377938140888,1176.7900338204574,1236.1776001640833,1166.0765600039715,1184.228301161639,1087.0768339557114,1182.8720446012017,1118.4880765037408,1101.9746286624652,921.1181074608352,1004.3829007127507,906.3794140094608,848.081369935824,825.8709857201461,857.1922060152044,851.1588779624374,896.4963865941803,838.9235360111063,820.6071409599948,889.9484414809701,943.9281177026317,790.2926990304421,731.996883898965,809.3595802828877,662.4092537890114,562.354286964527,548.2763486378083,606.5843633303112,587.2190837487291,559.2919540916139,664.725713055377,674.6188658256774,739.406548463053,719.1990855333048,785.9928399553947,715.7407398269273,765.8041287798513,764.4075476005936,677.8946858477791,742.7442953654789,668.960070847773,794.7582630990066,838.8533835398645,833.1886502535605,886.5912067100712,805.3299532876598,826.9280312243446,877.0426446080179,966.1761290424778,1139.6618865955938,1167.3390644248777,1327.1801853015027,1342.1160307057592,1288.7033657408665,1271.4397312218377,1312.861912794912,1308.5775989738838,1367.2439103509041,1495.1808734824317,1600.614933011467,1699.4530913894534,1686.999508301926,1647.1274246041708,1771.2884748258505,1862.324252642927,1975.154977259668,2042.8108562727045,2167.5241294777115,2207.486091199318,2193.049177049872,2084.6871486640575,2137.6925847778684,2127.5400870502426,2087.488246194812,2208.1333868065985,2052.520316655293,2083.93488053624,1881.8835380726819,1867.5932483903948,1897.8301860902354,1870.150764145082,1886.4887823925474,2041.170315217742,2063.7458632825133,2042.7774040276902,1963.5968461571424,2019.6060574860253,2175.457500233397,2317.83678269651,2337.8569269904137,2349.110136812996,2321.449220359721,2224.414303373305,2280.9069142629755,2445.3256791016133,2493.4530680600215,2279.733672999161,2040.1360016256388,2083.4408388923453,2056.5215388274605,2082.72322015779,2197.3530426753327,2131.7378853094874,2198.6734117807882,2199.579306702467,2161.1942708505094,2197.4064742650953,2094.3801232981805,2081.494389122112,2436.392555848125,2510.4558224443876,2337.7880922899412,2354.6159352107134,2292.161887155963,2443.424285667036,2311.428587157449,2116.8749693177333,2167.1270675074115,2033.4781420474649,2056.773894797995,1742.0987059462684,1833.119838707659,1777.4792837270575,1536.6944931577532,1537.1211941119188,1379.463899468158,1219.9703614153475,1060.429613484533,1024.4164293645765,1085.7629948202211,1025.7096163938722,961.4122841894333,1000.8635508009281,917.3252717069063,903.9844394484337,1006.2704631955132,981.3855079285739,1014.9063579004136,980.4579854492728,960.6159997937551,904.4853879731058,795.733215778196,685.0509150580431,720.4929619444816,587.1747032840414,475.2633452290118,406.85326885670884,382.11211091595504,378.48048078243164,414.3607591913386,487.13352110222576,389.97571518455214,385.54547462245097,333.45950231016184,248.22262793357615,238.2407409529017,240.3649653232345,177.73378127633066,163.9060833295651,224.9215687285122,156.1310552591731,61.087891092289205,21.171649756021893,7.188171318412198,2.4314769985985984,0.8217223375048441,0.27752939288877265,0.09361395026250617,0.03150486382230195,0.01042756092301704,0.0034832090013642036,0.0010152307278611331,0.00013459782769430543,0.0,0.0,0.0,0.0,0.0
