,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
77,18.0,22.0,26.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
78,18.0,22.0,26.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
79,18.0,22.0,26.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
80,18.0,22.0,26.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
81,18.0,22.0,26.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
82,18.0,22.0,26.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
83,18.0,22.0,26.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
84,18.0,22.0,26.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
85,18.0,22.0,26.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
86,18.0,22.0,26.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
87,18.0,22.0,26.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
88,18.0,22.0,26.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
89,18.0,22.0,26.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
90,18.0,22.0,26.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
91,18.0,22.0,26.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
92,18.0,22.0,26.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
93,18.0,22.0,26.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
94,18.0,22.0,26.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
95,18.0,22.0,26.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
96,18.0,22.0,26.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
97,18.0,22.0,26.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
98,18.0,22.0,26.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
99,18.0,22.0,26.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
100,19.0,23.0,27.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
101,19.0,23.0,27.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
102,19.0,23.0,27.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
103,19.0,23.0,27.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
104,19.0,23.0,27.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
105,19.0,23.0,27.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
106,19.0,23.0,27.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
107,19.0,23.0,27.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
108,19.0,23.0,27.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
109,19.0,23.0,27.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
110,19.0,23.0,27.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
111,19.0,23.0,27.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
