,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.0014771048744460858,0.016203703703703703,0.012903225806451613,0.037848605577689244,0.07346491228070176,0.17718940936863545,0.19865771812080538,0.2160778289810548,0.27403846153846156,0.32459770114942527,0.3993576017130621,0.40185581727337616,0.5542953667953668,0.5943053311793215,0.6131174089068826,0.6533687943262412,0.6609088493223492,0.6571559004793426,0.651900108577633,0.6193364252586514,0.4832,0.4512003148366785,0.27702599969590996,0.2694508009153318,0.16809574848160058,0.1569767441860465,0.13713102019678922,0.09081954294720253,0.04762210796915167,0.025969184890656062,0.01872308556450103,0.014502253174928308,0.0064581061813302025,0.0053865053865053865,0.003242434319920186,0.000919578665774954,0.0008933889219773674,0.0004182350480970305,0.00015835312747426763,0.0001795009872554299,0.0,0.00018737118231216038,0.00018583906337112061,0.0005426917510853835,0.0,0.0,6.201550387596899e-05,6.0379181258302136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
