,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
0,0.0,,,,,,,1.2082911411865855,1.0,2.104370468488238,1.2349674103315902,1.0,2.1043793539117748,9,1
1,1.0,,,,,,,1.7267613305097471,1.0,2.8213204587754532,1.7271475364502447,1.0,2.821325891492711,9,1
2,2.0,,,,,,,1.0643655145438675,1.0,1.7517259309968929,1.0736608143370159,1.0,1.7603263215011655,9,1
3,3.0,,,,,,,1.0,1.0,1.4162075522671034,1.0,1.0,1.3175741132147172,9,1
4,4.0,3613.327558475118,1938.894438524453,6494.047565550862,4049.8148436332267,2308.576278977739,10852.184571504682,1.0,1.0,1.5578148218474293,1.0,1.0,1.643070223154747,9,1
5,5.0,3718.320437781871,1997.906427895431,6626.410209143309,3821.318176488596,2280.260699259191,8317.830156550193,1.4892985284285567,1.0,2.1613652236716363,1.5705547619307056,1.0,2.382683338220304,9,1
6,6.0,3254.138420941631,1830.096039701207,5981.00946489572,3296.904229866517,2352.280342596755,5659.223612863549,1.0,1.0,1.2869620979956662,1.0,1.0,1.3978352194275638,9,1
7,7.0,3087.9965095178277,1758.6871982460832,5717.96316211006,3066.992453872487,2233.1198508307543,5223.334724247441,1.0447871698841684,1.0,1.7557529144880917,1.050808273447973,1.0,1.94706124390154,9,1
8,8.0,2729.6658031168486,1677.6389682402705,5116.440907830567,2548.5037006235157,2120.4802383778724,3084.917026362883,5.051828068920701,3.1462805108472494,8.484996556078906,5.07853939682694,3.0521231308179346,8.499844749607275,9,1
9,9.0,3602.233918057036,2067.0165750275014,6801.721208423831,3461.069715450949,2422.1382865403416,5062.3956901591455,1.0000000515249199,1.0,2.36494025074803,1.0,1.0,2.6005758867151956,9,1
10,10.0,3374.5255813508647,2107.47787685558,5610.328547034609,3050.2075855943194,2638.606549218072,3627.03414078514,1.0060016989599307,1.0,1.9182848245476964,1.0,1.0,1.9938488475637455,9,1
11,11.0,4225.8743539891875,2577.8887313246455,7938.914429477296,3821.045810650678,3194.897164031783,4957.045383386009,2.724842685919616,1.8098333220657905,4.127186832432253,2.7125829205623098,1.843400560487228,4.180361868774514,9,1
12,12.0,4676.255716836888,2731.679496902453,8584.721645380992,4567.391612360604,3689.5319991601586,6141.766333967223,1.0,1.0,1.3498050337565364,1.0,1.0,1.3433516655685651,9,1
13,13.0,4203.551591938725,2555.992668944162,7317.109296224787,3940.9114555317424,3347.1923420566363,4888.1516021249,1.000000404589358,1.0,1.5594022102592457,1.0,1.0,1.8620975369980974,9,1
14,14.0,4534.203342149368,2891.4724426791136,8345.379459595068,4106.879735142635,3529.329956382449,5010.49437571998,1.0000000118956467,1.0,1.6491811939221228,1.0,1.0,1.5811977959588188,9,1
15,15.0,4495.37489095442,2681.560024813054,8335.270686966796,4121.358650779597,3471.484513585877,5590.006397988155,1.0,1.0,1.4810776954401288,1.0,1.0,1.6698313461054,9,1
16,16.0,4096.888957184996,2527.6668623563014,7380.702316027839,3597.875181027526,3026.0183328324733,4479.735212529519,1.0017022967536864,1.0,1.664374591603049,1.0,1.0,1.7636921351270147,9,1
17,17.0,3928.0287783914355,2445.2519892622568,7204.294950394252,3558.3735746232187,3104.554437114376,4320.403420675276,1.0452268292565972,1.0,1.9987489049346459,1.0378406485036415,1.0,2.4554858386258362,9,1
18,18.0,4310.181975673444,2618.554155000388,8267.274681967749,3853.691636291246,3125.096734716496,4456.441617384685,1.0,1.0,1.8801394160101197,1.0,1.0,1.9777341903824264,9,1
19,19.0,4044.0347188512724,2567.155040323689,7265.379569869487,3626.584985568623,3038.36925903145,4265.279670043118,2.8123318454046347,1.5762912163305771,4.477149285300268,2.6518148733590685,1.3488034862845326,4.6133093951566515,9,1
20,20.0,4533.48401205245,2698.7449271560527,7595.346315622182,4197.2788979963525,3426.1042877538703,4973.715995032007,2.966854140238656,2.199119929640285,3.914445068707017,2.9753601770643456,2.065797757871837,4.049326134379015,9,1
21,21.0,5023.44863941343,2922.5914808275584,9192.49534149748,4708.625788055758,3865.7102868692227,5779.833993736244,2.5421754425874967,1.2622846828522334,4.085672176820331,2.441053153139467,1.2795526868126041,4.176308643429727,9,1
22,22.0,5481.4408983700505,3124.233187673717,10209.79961479874,5438.926003100894,4170.362489413227,7486.549394790576,1.0,1.0,1.2866425006965803,1.0,1.0,1.2284998334764214,9,1
23,23.0,6060.421030638034,3502.9405973007283,11303.621573342916,6040.1830359371625,4749.439301081127,8615.979321629782,1.0,1.0,1.079456927167003,1.0,1.0,1.0842381469312035,9,1
24,24.0,5770.262844308918,3225.253244550273,10592.136513564332,5770.865190633346,4268.7803079014075,8528.818574955227,1.1216649952076834,1.0,2.7510722077041776,1.0371742486542086,1.0,2.9586320832308903,9,1
25,25.0,5426.052624675855,3044.581634208821,9937.552965876745,5495.819422690933,4018.69697741262,7389.856571997492,1.0,1.0,1.595856934667394,1.0,1.0,1.3808027162320013,9,1
26,26.0,5428.6256175594535,3323.79091898206,9916.116602506107,5197.215707396341,4368.335071263032,6318.417590092041,3.05136212180925,1.7120412828138591,4.404955511081012,3.0985778778795035,1.7004013350314677,4.526742481376472,9,1
27,27.0,4999.869251914248,3057.6824890607572,9075.148720693096,4268.41191825912,3627.4717323322457,5096.33597094327,1.3728594388446709,1.0,1.8799433323079329,1.1694772017697037,1.0,1.864549179012577,9,1
28,28.0,5112.387373055861,2984.4616581804576,9568.294860547656,4310.112241167479,3628.3681272097842,5053.4848638509975,1.9015711281443692,1.1697005105121394,3.420620765158109,1.5051115914980178,1.0,3.5273297077171333,9,1
