,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
54,72.0,,,,,,,1.0,1.0,4.205885058451851,1.0,1.0,3.9530052829785802,9,1
55,73.0,,,,,,,1.0,1.0,4.118405928472043,1.0,1.0,4.082630049010122,9,1
56,74.0,,,,,,,1.0,1.0,4.0730148913165705,1.281222018090749,1.0,4.9228719498025315,9,1
57,75.0,,,,,,,1.3888557340651717,1.0,6.791932563514482,2.02791697008462,1.0,6.752565649255687,9,1
58,76.0,813.8743463764174,226.69786721080777,2257.953725130093,600.395123861953,135.05464743074356,20482.950844355753,1.0,1.0,6.0871942116085265,1.2867734135543625,1.0,6.010466468302135,9,1
59,77.0,417.9653007094515,227.14032753284025,802.9711082582907,578.4455648639585,231.5358763387728,4060.5925416875975,1.00000958852124,1.0,2.788790388665309,1.0,1.0,2.865114855111932,9,1
60,78.0,431.6545676896339,239.50257317312816,783.9407046790254,574.4612308261796,360.86913661810587,1111.4029424351688,1.0,1.0,2.585849435842297,1.0,1.0,2.6624734764283398,9,1
61,79.0,725.4259393182169,363.842212376098,1277.7057244973862,887.296711410733,574.6289193932283,1414.7255572404663,1.0,1.0,2.728777368736201,1.0,1.0,2.7592364633987523,9,1
62,80.0,1309.1594422073815,696.5638668821744,2356.75615973767,1644.1616774831941,821.7180386634396,7684.5225716435725,1.0,1.0,2.267964633597517,1.0,1.0,2.406209982654762,9,1
63,81.0,1615.0486658485845,815.0858749675854,2754.325910582126,2051.8483004428417,1099.6813301000643,23282.107872475648,1.0,1.0,1.435911898415671,1.0,1.0,1.4996927644252596,9,1
64,82.0,1798.1959956328342,931.4079325728064,3274.5194001386953,2404.7759679246797,1287.5013460801324,16677.92544262682,1.0,1.0,1.3212114208072643,1.0,1.0,1.3731144779626838,9,1
65,83.0,1783.0088542075482,951.1081450405036,3185.6699639738536,2263.0640948422447,1319.8719573171027,6942.566575736288,1.1798969958980308,1.0,2.3771374753433845,1.1996843330696891,1.0,2.4749064816180804,9,1
66,84.0,1609.6021168772447,911.9393954564562,2983.0559995117546,1993.5622912646036,1113.801704913973,3738.95100605846,1.0,1.0,1.69715643981116,1.0,1.0,1.8215726777724073,9,1
67,85.0,1642.6733970608152,937.6495804344449,3062.4270920271083,1754.6434959403825,1150.390727232565,2895.6348689323117,1.0,1.0,2.530882152377368,1.0,1.0,2.5533982037546368,9,1
68,86.0,1576.0880597433224,923.847208661892,3015.3927889878287,1552.1771589789305,1080.8934809411248,2231.114701636657,1.0,1.0,2.2327837866728344,1.0,1.0,2.254490192873163,9,1
69,87.0,1779.054773306032,988.5508019320894,3244.7676286650067,1837.8797480016751,1255.3481579063744,2798.4716783803105,1.0,1.0,1.9247456668578822,1.0,1.0,1.9704019209548786,9,1
70,88.0,2246.402013972841,1260.9940672192618,4126.811244897057,2294.9925998681056,1774.4230909713788,3901.094373392021,1.0,1.0,1.6607613109548307,1.0,1.0,1.7082213976037233,9,1
71,89.0,3044.78287338839,1599.3221266886915,5224.083132861979,3419.9996425695863,2264.4912753892654,5518.1057240076925,1.0,1.0,1.922483104614478,1.0,1.0,1.9412541768807647,9,1
72,90.0,4279.7452646100555,2350.7474884977487,7844.751762268124,5144.7079141624945,3051.8506531624,8644.965830017445,1.0,1.0,1.4404551444111773,1.0,1.0,1.4673309994475408,9,1
73,91.0,4247.444655707219,2361.452767121953,7719.7650498677285,4970.044904422692,3051.0042244881215,12405.669078497343,1.0041208052283492,1.0,1.8399338064720587,1.0233362373834565,1.0,1.9472204438294245,9,1
74,92.0,5535.596109043191,2990.2824509493066,9851.734662821147,7130.100921587711,3986.576808044535,14301.209450085516,1.0,1.0,1.3002291591048296,1.0,1.0,1.2820662187038883,9,1
75,93.0,5995.01262393909,3217.3142182262827,10650.375865943151,7089.532559009512,4062.894475533524,14660.602647946587,1.0332111558854256,1.0,1.7466421371618794,1.0251586386673406,1.0,1.7091912469754964,9,1
76,94.0,5360.377885927429,2894.8515710016554,9494.899159866382,6040.27586019111,3845.080981241991,10003.856201644963,1.0,1.0,1.4204179596083613,1.0,1.0,1.4396150471199463,9,1
77,95.0,4207.3502764178875,2284.5907438706117,7402.123711814011,4547.922930015946,3482.1038872315235,7255.669482854553,1.000013310032281,1.0,1.8044164711371842,1.0,1.0,1.804071121586163,9,1
78,96.0,4339.610752570184,2476.761121661903,8136.613641024921,4526.625008808322,3517.229379721453,5909.509698335039,1.0,1.0,2.239321430404258,1.0,1.0,2.316002242739757,9,1
79,97.0,4553.828099918069,2569.4810344225543,8441.855186299312,4598.535029998609,3557.1203780931346,5974.099094782456,1.0,1.0,2.1998793851425926,1.0,1.0,2.1004745576728006,9,1
80,98.0,4043.8197852740145,2328.0928585652136,7602.903982090364,4045.1823742897604,3228.5774610614885,5274.748830340781,1.0005302853143658,1.0,2.3892084338683692,1.0,1.0,2.379989756379564,9,1
81,99.0,4836.925486603206,2669.2408953323347,8783.399527375634,5077.391688248146,3828.2527529619724,7459.841937969849,1.0,1.0,1.7848807451607651,1.0,1.0,1.784833032418172,9,1
82,100.0,5087.1900225788195,2100.0249665109513,9302.773954926863,9998.213497728226,2672.6397564568388,34804.757485457114,1.0,1.0,1.0488509779547446,1.0,1.0,1.0,9,1
83,101.0,5093.016571919722,1621.8240338688831,11350.52917470828,8229.745537581195,4677.528522344414,14964.681668621757,1.0,1.0,2.2588212421302205,1.0,1.0,2.204725978084574,9,1
84,102.0,,,,,,,1.2847425722041317,1.0,3.143339062727997,1.339456209207115,1.0,2.81848211232097,9,1
85,103.0,,,,,,,1.0,1.0,1.6531649977719918,1.0,1.0,1.5487362314280453,9,1
86,104.0,,,,,,,1.0,1.0,1.3055539783324546,1.0,1.0,1.287977983649625,9,1
87,105.0,,,,,,,1.0,1.0,2.651341141121718,1.0,1.0,2.63014807903718,9,1
