,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
53,70.0,,,,,,,1.0,1.0,9.136736991000273,1.0,1.0,4.783678207942572,9
54,71.0,,,,,,,2.1645125861639403,1.0,15.301125488431918,1.0,1.0,14.232331286508632,9
55,72.0,,,,,,,1.0230658395539856,1.0,9.430026030440473,1.655949719681685,1.0,8.434332510787575,9
56,73.0,,,,,,,1.7892938977782922,1.0,15.267520893056238,3.596561366963562,1.0,17.398407757463826,9
57,74.0,744.1443933085336,216.6513086726011,1722.946025036519,1910.063296528028,325.2132960657203,25645.9690157953,7.029705529353464,1.0,17.73843142484457,10.745696926039493,1.0,19.783845388473917,9
58,75.0,364.19148487810565,205.41051945441345,672.6335777016793,412.31915647769233,180.97732982141017,5314.208089279957,8.865975052709596,1.0,44.49907108595442,11.789811718558699,1.0,44.79078653203743,9
59,76.0,342.45193840313596,202.0220446858143,632.5258775200753,251.98384002001052,207.67894605102316,373.28107206884494,1.0,1.0,25.59143948552728,5.628913486379547,1.0,25.332598834417706,9
60,77.0,580.1090813315802,344.766178356876,891.7808613062068,483.421800767378,387.1477228458724,759.6497259529295,2.5165551400893778,1.0,13.629664221112387,4.4149369490908565,1.0,14.040353080548725,9
61,78.0,736.7802006640591,505.5199627053312,871.4656682112247,767.0901609734271,640.4452328559881,1003.3160938925542,1.0,1.0,39.613562112003464,1.3894851851808034,1.0,39.29767682946669,9
62,79.0,943.992281298973,651.5760963768341,1084.6217911806193,932.4807071274934,805.2249434472508,1143.692523788639,1.0,1.0,10.26840316488111,1.0,1.0,12.320753794077662,9
63,80.0,1263.9888576496683,868.1196693227911,1653.3896033550486,1279.6878369409417,1055.6790191758946,1501.950321385808,1.0,1.0,2.1583583472761565,1.0,1.0,2.1334574836309974,9
64,81.0,1519.617233697115,1025.7840235486863,2248.833634414038,1442.5595382522615,1185.3526861888417,1699.8067580535203,1.0,1.0,2.396830427834837,1.0,1.0,3.68759299178498,9
65,82.0,1709.5851208836689,1228.9386587507774,2564.962315621562,1416.8852090614948,1203.9117283770272,1693.533645168064,1.0,1.0,3.7114372474379818,1.0,1.0,4.937212841802674,9
66,83.0,1879.3021049494585,1347.4859120365195,2837.552849811267,1507.0050190676698,1230.7426810049728,1818.2933761063318,1.0947115508772254,1.0,3.644438742348527,1.4521810721696133,1.0,7.019633085722981,9
67,84.0,2087.7557270571615,1550.5102607729923,3050.023085987593,1612.9316153812379,1386.5301447591407,2033.0973883553881,1.0,1.0,4.8795645387541615,1.0,1.0,6.226001532214564,9
68,85.0,2353.7140647428305,1789.7980015804615,3079.0379247023593,1704.3786461032876,1503.4596476586132,1991.2304063297615,1.0,1.0,2.6042227245711334,1.0,1.0,3.8237790663649243,9
69,86.0,2506.002431132121,1851.1554187129002,3408.285208521398,1874.0390948957797,1711.6746888725802,2115.1081424755553,1.0,1.0,2.587567827625987,1.0,1.0,3.9783336875029445,9
70,87.0,2866.64018593024,2217.2575614422103,3714.7818102086258,2051.2065747184315,1829.3400074175172,2362.758168303366,1.0,1.0,1.0,1.0,1.0,1.5981223417917636,9
71,88.0,3504.198922881965,2586.422796507388,4681.39421366202,2741.3364413399945,2237.6685774861153,3245.899037545336,1.0,1.0,1.6137276495573603,1.0,1.0,3.0114414441165134,9
