,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
53,70.0,,,,,,,1.9256756549508083,0.0,8.45323225311355,2.051941941611906,1.0,6.877867695925961,9,1
54,71.0,,,,,,,4.489535757442651,0.0,10.667349450985503,4.753471691866547,1.0,11.072984947996568,9,1
55,72.0,,,,,,,1.9045992349949161,0.0,7.8748170087798375,2.450455944890261,1.0,7.331277307539907,9,1
56,73.0,,,,,,,3.758463102362496,0.0,14.045670462227315,4.543697825022489,1.0,14.213408607128844,9,1
57,74.0,474.16906283720846,203.63762569045048,853.89429282261,462.78827188226586,157.28346103674048,8369.450587817746,8.29282794870053,0.0,19.298721792372717,9.524331171457119,1.0,19.788815216031978,9,1
58,75.0,276.5254173443793,171.74167122614153,476.5386430413056,261.6921304223468,155.67764498895016,599.9749101167187,9.472510131017106,0.0,43.73318080332843,10.304783084138592,1.0,43.72899919719484,9,1
59,76.0,379.99489470490295,249.51143799196467,618.0474511945908,302.71344223805096,252.92937778014576,377.25285150840136,1.9397616639333544,0.0,23.987858071213722,4.77636273910637,1.0,24.29702514398287,9,1
60,77.0,538.1584164541562,384.37894572201054,785.7260932196168,482.3083422144957,396.5161943691916,595.8933764896233,2.30794126996173,0.0,10.026337906282736,3.500369398672806,1.0,10.297338657642175,9,1
61,78.0,675.994276820822,482.95031869576405,911.2501674728528,691.9081514884708,571.0007606358743,822.7297292849051,0.29288336945439786,0.0,8.308330245944807,1.0,1.0,11.121469081982665,9,1
62,79.0,841.8308980083466,596.8547585054964,1262.72355978838,935.5310205463302,814.3134478468813,1130.2203215613608,0.37643362983411977,0.0,2.568974816253526,1.0,1.0,2.7577513437590055,9,1
63,80.0,1063.6673474353024,884.5121124871383,1672.7683092140219,1162.977790196423,987.345459533856,1491.7426264753585,0.10042230314430205,0.0,1.7849693913172724,1.0,1.0,1.909070684050779,9,1
64,81.0,1264.2135528633346,1140.4239258968692,1956.3979909521765,1358.456342163569,1125.446824674112,1678.0623660594122,0.2728211765079491,0.0,2.0574613844048986,1.0,1.0,2.750678527500831,9,1
65,82.0,1417.2281520758263,1328.8000561852693,2192.0246032731707,1303.9027548595864,1091.7237648413068,1575.960198199312,0.27086003986792917,0.0,3.392079495730109,1.0,1.0,4.171662019012671,9,1
66,83.0,1570.8651339475346,1532.193632668591,2415.483894681739,1354.6669081626176,1142.7217584437453,1554.8022788055803,0.8312639798372004,0.0,5.466447544939719,1.3260546636488768,1.0,6.362360240383484,9,1
67,84.0,1754.1749798679675,1739.9263381463443,2694.919982208747,1454.064980675928,1190.920063875219,1789.5245856609201,0.08427682821725904,0.0,5.476153387992427,1.0,1.0,6.051823003536106,9,1
68,85.0,1928.6601802379923,1908.765262683688,2980.6419095699666,1560.6207462994232,1335.9267808302839,1865.9559887015648,0.061278238871691745,0.0,2.877658640142398,1.0,1.0,3.567685960650405,9,1
