,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,70.0,,,,,,,1.0,1.0,4.659379997596782,1.0,1.0,2.959906902576717,9,1,0.30491803278688523,,,,,,
1,71.0,,,,,,,1.7023988310593905,1.0,8.513575490766051,2.156910540939072,1.0,11.474126008542104,9,1,0.42190669371196754,,,,,,
2,72.0,,,,,,,1.0,1.0,5.98621325238965,1.143897301483316,1.0,7.184323420988417,9,1,0.4075993091537133,,,,,,
3,73.0,,,,,,,4.555571417533871,1.0,18.84536059186609,5.853517506616871,1.0,19.259451341605317,9,1,0.35602350636630753,,,,,,
4,74.0,253.8573912534104,117.5129765753246,475.6675314242879,779.9581757441076,174.0835536140055,16868.493565444413,8.81940571872326,1.0,26.128246361938075,10.286640307386888,1.0,28.335989187109263,9,1,0.387143803843605,655.7185953464503,303.5383116264376,1228.6585157809834,2014.6471879456667,449.6612160279601,43571.648049051044
5,75.0,212.92299400930372,118.31653985058358,387.6962545182905,189.73667330924349,108.86100772288567,1640.389089364504,12.26262687950794,1.0,62.86979704855265,12.6744238532545,1.0,63.13620800801709,9,1,0.42385728504708675,502.3459582289588,279.14240010629914,914.6858345851504,447.6428269674908,256.83410799649744,3870.1448511903513
6,76.0,317.3077186582281,180.7921096650623,588.0581167116452,278.03173344889694,232.74245947619335,662.1862341073415,8.110583980403021,1.0,34.56402839625724,10.55993449814074,1.0,47.38504699751237,9,1,0.3891844617739232,815.3144583725746,464.54092447833705,1511.0010148690044,714.3957705341413,598.0260836091477,1701.471407900156
7,77.0,517.8954527071926,276.5115048815147,825.2099503183117,547.0015497800612,453.1372810281841,656.3974564177698,3.1960704249337564,1.0,20.35510375275851,2.5633962666571666,1.0,24.04133480232501,9,1,0.39720042796005706,1303.8642867707906,696.1510749160649,2077.565612294093,1377.142397830116,1140.8277764336954,1652.5597915110452
8,78.0,677.199137577539,363.6901981585534,967.0515746176892,797.1278110796502,603.0570445964244,1017.9152425142807,1.0000004963384108,1.0,41.8083885993569,1.1389536195944077,1.0,57.702746359241495,9,1,0.42505034232782923,1593.2210144068877,855.6402899636992,2275.1459728782665,1875.372706945965,1418.7896927543318,2394.811016830547
9,79.0,1031.090492164974,501.1330566492003,1805.8878338679176,1058.7933925970528,865.0251589735606,1444.9280129761833,1.5242718676642328,1.0,5.419851537466445,1.2319993406878884,1.0,7.239025627614613,9,1,0.44319492502883506,2326.494357077508,1130.7283282104272,4074.703323262159,2389.001617128549,1951.793917579901,3260.2539681206267
10,80.0,1335.086747840993,736.9621869874844,2248.8694663260494,1381.385358347601,1144.5197293571214,1695.555810795341,1.0,1.0,1.128832910626806,1.0,1.0,1.2784925087418528,9,1,0.46112980343545246,2895.2514842772994,1598.1664631022752,4876.86861610722,2995.6540393966598,2481.9903654683812,3676.959932243199
11,81.0,1467.352839187978,933.7296748051284,2543.189614131237,1494.1973063548628,1228.219166319706,1749.3084326159,1.0000009353868269,1.0,2.6377944171468504,1.000026844125632,1.0,3.6472606456780055,9,1,0.46812182741116753,3134.5533433098203,1994.629645810131,5432.7516155264975,3191.898388114378,2623.7169352090873,3736.8657690884006
12,82.0,1489.610880012871,983.4627281530492,2456.025428771637,1204.727684837051,1051.8422520273762,1396.7872374842468,1.0,1.0,3.544218738682074,1.0,1.0,5.03841415135617,9,1,0.48611519247722595,3064.3166538816986,2023.1063405802186,5052.35274844182,2478.2761441743896,2163.771608674119,2873.366763886288
13,83.0,1562.26006407494,1031.874994616261,2524.729635247684,1126.82985389827,1010.5983025151512,1249.6100530090664,1.166603768834949,1.0,3.789260930999432,1.3468968605983118,1.0,7.9672526614368575,9,1,0.49552033080634045,3152.7668330636134,2082.4069780086156,5095.108067794701,2274.0335438197353,2039.4688970090187,2521.813890008561
14,84.0,1802.0836489961016,1216.5008895711146,2791.6109410379995,1230.301785100242,1104.638386995157,1372.983257992113,1.0,1.0,4.924800183713314,1.0,1.0,9.43299025185858,9,1,0.5198334965719883,3466.6554981159106,2340.1741088122617,5370.202111728304,2366.722793381718,2124.9850082375037,2641.1981279509137
15,85.0,1963.6908658078517,1340.8926398748658,2912.0226745962877,1245.020528650879,1091.4108998012575,1351.1648888727598,1.0,1.0,3.578865672477402,1.0,1.0,5.066833858544467,9,1,0.5279072865325696,3719.7646554679645,2540.0154043756293,5516.163062880225,2358.4075469548698,2067.429125613939,2559.4738381952584
16,86.0,2107.032453829109,1473.9543574758898,3084.4570930566933,1430.42392714652,1301.3679249033898,1598.5708903424625,1.0,1.0,4.192018258342142,1.0,1.0,5.948231135957548,9,1,0.5392425071432914,3907.393104062572,2733.379394151174,5719.981366819566,2652.654247760215,2413.325929733468,2964.4749239282037
17,87.0,2378.644811090442,1765.0204698732457,3182.3464215789963,1596.0070208929533,1432.0120098053198,1785.7874791765764,1.0,1.0,1.1343922577657686,1.0,1.0,2.1362564616649973,9,1,0.5645843914000338,4213.089924770988,3126.229659832463,5636.617784787746,2826.8706064211924,2536.4002824347904,3163.0124856060083
18,88.0,2905.0869515238846,2020.3170923402429,4236.063354393168,2122.052080629034,1891.748653092128,2376.9831696493698,1.0,1.0,2.338150199283328,1.0,1.0,3.550244082443745,9,1,0.5777482033537397,5028.292489116021,3496.881652963371,7332.023414012316,3672.9704537562343,3274.3479635433177,4114.219924616549
19,89.0,3373.5963957812664,2338.8616939497783,5138.72759113376,2714.230546936032,2451.634525850881,3090.5552532019096,1.0,1.0,3.491895117113325,1.0,1.0,4.147397132469311,9,1,0.5846848187273719,5769.940124534539,4000.209376122604,8788.884928325559,4642.211427421428,4193.087364893657,5285.848296743584
20,90.0,3856.398379662958,2479.2970595638467,6145.218460219619,3156.0894134715745,2746.249634450196,3598.7522990480365,1.0,1.0,1.851049905069475,1.0,1.0,1.0,9,1,0.6169942631430453,6250.298600862165,4018.347021468239,9959.928037118392,5115.265411697775,4451.013240318411,5832.715981369983
