,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
53,70.0,,,,,,,1.7106574412647404,1.0,6.8595220795303105,1.2569385661337342,1.0,5.913742525817071,7
54,71.0,,,,,,,3.1967374634780192,1.0,8.196408228677978,3.377981422443964,1.0,7.917286987374794,7
55,72.0,,,,,,,1.0,1.0,3.155323048709425,1.5831507408289935,1.0,5.292480251387915,7
56,73.0,277.25306588687135,126.65880231418548,935.1583139045264,334.16304778569986,135.07620373396017,1859.6625449461485,2.1666645106002633,1.0,8.376784872370205,2.588021285439338,1.0,9.061790635004126,7
57,74.0,268.67051955574664,141.45101495616686,509.7359402631481,288.4013905909987,127.93223270862417,2564.5151281591625,3.404526846854722,1.0,17.447114297411137,4.689630020900649,1.0,18.03762098011019,7
58,75.0,259.8934238892813,166.4345193533535,452.1813621929198,227.14065491088854,191.6747994728161,294.2602722240372,3.1348216448769026,1.0,38.17830547885638,4.8497505614755525,1.0,38.82202222320438,7
59,76.0,387.7041452319503,255.3703754162566,616.3164346748281,314.1664867596481,268.55645740731893,487.455714629666,1.0,1.0,21.441728005603153,1.3962795343734415,1.0,21.481008745719375,7
60,77.0,475.90520822278734,321.23070868740245,729.4464601861778,465.1926351700512,394.12291560806375,540.4069454151004,1.5328796093685662,1.0,10.095186491629308,2.1031206750221205,1.0,10.707024697069622,7
61,78.0,711.7089240759906,484.55366594773227,900.2975287055357,723.7321062196388,547.5480954900256,879.2673997285629,1.0,1.0,5.823578306346568,1.0,1.0,5.998595156480426,7
62,79.0,1221.82658672209,663.6677811662362,1857.6001258151077,1215.6218326669457,1003.078700256208,1575.6413170571232,1.0,1.0,2.378125101096647,1.0,1.0,2.822852365325713,7
63,80.0,1397.36892076726,871.2365649233526,2489.845237387771,1381.577092126378,1230.8580716496313,1777.0122536141832,1.0,1.0,2.0401152236713287,1.0,1.0,2.0562301731920285,7
64,81.0,1604.2831365290594,999.4654932815772,2864.589549113196,1536.4399013527322,1296.509652849658,1756.333523495983,1.0,1.0,1.6896788713109052,1.0,1.0,1.8937848865568678,7
65,82.0,1696.3812388755691,1042.3932710685451,2869.801726305681,1518.2255822639272,1299.0095855006516,1778.2727756889842,1.0,1.0,3.9542560159450315,1.0,1.0,4.427767580163279,7
66,83.0,1877.1211953759857,1237.1540728684472,2949.5273565656044,1578.9561250395188,1308.400065108449,1796.4774649730336,1.1411402897793417,1.0,3.1568574278066364,1.6068407666773672,1.0,5.639631294541104,7
67,84.0,1939.6641099301964,1313.3976893519732,2919.3331751327373,1535.7191528229841,1293.2420284563705,1759.2028120257473,1.0,1.0,4.005745478959765,1.0,1.0,5.7387674368278745,7
68,85.0,2322.942749620386,1528.5755263382448,3582.341027600552,1947.8619114146345,1587.997705798128,2173.359668718972,1.0,1.0,2.243373322067748,1.0,1.0,3.133236844214409,7
69,86.0,2688.82272715029,1801.5269713921032,4145.558869689536,2160.1173237400217,1871.4611954076727,2477.5359295015087,1.0,1.0,2.4424907888365954,1.0,1.0,3.666142961148391,7
70,87.0,3152.7010089830555,1978.0603830581965,5166.327951116666,2538.156169600085,2210.1765275553926,2881.7464898870035,1.0,1.0,1.1709247428164766,1.0,1.0,1.8191837257187646,7
71,88.0,3525.4740716962588,2372.62500326438,5523.905868522457,2840.7621903086074,2212.74105176311,3485.4843994826897,1.0,1.0,2.3126118364822164,1.0,1.0,3.172377010115187,7
72,89.0,4073.838548377049,2635.9534236251566,6870.762533679933,3495.256341419158,2922.626864283612,4043.7802564532767,1.0,1.0,3.73731929649177,1.0,1.0,3.922311658355369,7
73,90.0,4168.446750657775,2750.712581447011,6576.005662049331,3769.7697153732474,3251.9940906135275,4226.335858447985,1.0,1.0,1.635264307223343,1.0,1.0,1.8393355211739915,7
74,91.0,4378.373865527026,2795.461250168578,7315.4954893227205,4026.449191149788,3577.782483436712,5104.0926983186655,1.0,1.0,2.023439923268305,1.0,1.0,2.102258402967253,7
75,92.0,5116.11657664136,2797.6745037414425,8766.205335601255,4654.040406981769,3980.6894301181906,5606.34740025977,1.09573479000214,1.0,2.5660578843703936,1.0,1.0,3.2019673331945073,7
76,93.0,4504.733399070869,2819.33377579614,7035.638290426483,3863.832453035461,3495.299023147666,4456.120536056191,1.3344792896268336,1.0,4.7121958228794325,1.0053303772796063,1.0,4.93805851575371,7
77,94.0,4693.75565182418,2959.772435853179,7206.729176058215,3933.853514549176,3334.3490038810214,4454.17857554914,1.218113266551082,1.0,4.591351568089651,1.1549352730529492,1.0,4.5972832640797945,7
78,95.0,5114.863730262498,3265.6881168691425,7754.893745347891,4369.241767968517,3904.5717913498816,5022.688795577062,2.349968095196902,1.0,8.761184486565687,1.0004058193722096,1.0,8.886042691623638,7
79,96.0,5918.362203427965,3430.250460638892,9031.89631914863,4898.273345469672,4209.075503545777,6317.2228809534845,1.0,1.0,1.5289405169662806,1.0,1.0,1.9487821391986253,7
80,97.0,6562.632600655266,4346.701111103899,10015.55818637964,5211.092774436316,4580.087297237711,5920.484310457952,1.0,1.0,1.8609085387131459,1.0,1.0,3.3263957358052827,7
81,98.0,6465.828371788234,4675.14629099823,9470.06505048239,5081.331508357758,4577.180519144285,6031.595101091719,1.0,1.0,3.622545895768834,1.0,1.0,4.6111148649989655,7
82,99.0,7167.312616463929,5479.954857325033,9343.619020075752,5558.756661385238,4915.114876435293,6502.8003644883,1.020170444733277,1.0,3.728961753712559,1.0,1.0,4.0801707648832055,7
83,100.0,7497.242235133126,5313.5971395121105,10465.287872759447,6652.5382063336965,5569.6012532229515,7905.240727689567,1.0,1.0,5.71601363191384,1.0,1.0,5.746135202181198,7
84,101.0,9353.467835352327,5859.731109124901,16522.67777494484,8665.40229898641,7213.285563105138,10384.863067552704,1.0,1.0,1.9975823666729062,1.0,1.0,2.5653171031526467,7
85,102.0,9044.511207986514,5027.580832093057,16130.316659776343,8690.825053815212,6439.233388155683,18397.292962002302,1.0,1.0,1.9568276804418654,1.0,1.0,1.5805106340538722,7
86,103.0,18422.441190134257,6283.817026263049,68872.89421148461,13271.701898911537,4314.797510614416,34430.99890991945,1.0,1.0,2.2278856248359666,1.0,1.0,1.5170763683601551,7
87,104.0,,,,,,,1.0,1.0,1.7693001392785246,1.0073392240920511,1.0,1.8083488425139258,7
88,105.0,,,,,,,1.1372436819034228,1.0,1.6051448549086265,1.087107179040249,1.0,1.5590480994086675,7
89,106.0,,,,,,,1.4511501286564075,1.0758298682893115,2.49155500888856,1.2656059591512099,1.0,2.4636175427046445,7
