,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
0,70.0,,,,,,,1.0,1.0,9.136736991000271,1.0,1.0,4.783678207942572,9,0.30491803278688523,,,,,,
1,71.0,,,,,,,2.1645125861639403,1.0,15.301125488431918,1.0,1.0,14.232331286508632,9,0.42190669371196754,,,,,,
2,72.0,,,,,,,1.0230658395539856,1.0,9.430026030440471,1.655949719681685,1.0,8.434332510787575,9,0.4075993091537133,,,,,,
3,73.0,,,,,,,1.7892938977782922,1.0,15.267520893056238,3.596561366963562,1.0,17.398407757463826,9,0.35602350636630753,,,,,,
4,74.0,744.1443933085336,216.6513086726011,1722.946025036519,1910.063296528028,325.2132960657203,25645.9690157953,7.029705529353464,1.0,17.73843142484457,10.745696926039493,1.0,19.78384538847392,9,0.387143803843605,1922.1394890492593,559.614558005743,4450.403204005661,4933.730767649426,840.0322899061484,66244.03841977938
5,75.0,364.19148487810565,205.41051945441345,672.6335777016793,412.31915647769233,180.97732982141017,5314.208089279957,8.865975052709596,1.0,44.49907108595442,11.7898117185587,1.0,44.79078653203743,9,0.42385728504708675,859.2313916172214,484.62189208708344,1586.9340965248616,972.7782700063475,426.9770420515604,12537.729742428743
6,76.0,342.451938403136,202.0220446858143,632.5258775200753,251.9838400200105,207.6789460510232,373.28107206884494,1.0,1.0,25.59143948552728,5.628913486379547,1.0,25.332598834417706,9,0.3891844617739232,879.9219188819155,519.0907256805352,1625.2598437177815,647.466342493364,533.6259960236122,959.136627313974
7,77.0,580.1090813315802,344.766178356876,891.7808613062068,483.421800767378,387.1477228458724,759.6497259529295,2.5165551400893778,1.0,13.629664221112389,4.4149369490908565,1.0,14.040353080548725,9,0.39720042796005706,1460.4946029663308,867.9904503817556,2245.1659125500373,1217.0727087333134,974.691102006578,1912.5098375506302
8,78.0,736.7802006640591,505.5199627053312,871.4656682112247,767.0901609734271,640.4452328559881,1003.3160938925542,1.0,1.0,39.61356211200346,1.3894851851808034,1.0,39.29767682946669,9,0.42505034232782923,1733.395147099544,1189.3178580607707,2050.264595573689,1804.7042540240852,1506.7514811269837,2360.464147370866
9,79.0,943.992281298973,651.5760963768341,1084.6217911806193,932.4807071274934,805.2249434472508,1143.692523788639,1.0,1.0,10.26840316488111,1.0,1.0,12.320753794077662,9,0.44319492502883506,2129.9708728333367,1470.1795069842947,2447.279357068567,2103.9968069734205,1816.8640884027755,2580.563222185426
10,80.0,1263.9888576496685,868.1196693227911,1653.3896033550486,1279.6878369409417,1055.6790191758946,1501.950321385808,1.0,1.0,2.1583583472761565,1.0,1.0,2.1334574836309974,9,0.46112980343545246,2741.069538843194,1882.592846645853,3585.518851822565,2775.1141379437395,2289.33157499473,3257.109625524446
11,81.0,1519.617233697115,1025.7840235486865,2248.833634414038,1442.5595382522615,1185.3526861888415,1699.8067580535203,1.0,1.0,2.396830427834837,1.0,1.0,3.68759299178498,9,0.46812182741116753,3246.2003365683327,2191.2757822499593,4803.949533502119,3081.589991712161,2532.1457295510927,3631.120487275466
12,82.0,1709.5851208836689,1228.9386587507774,2564.962315621562,1416.8852090614948,1203.9117283770272,1693.533645168064,1.0,1.0,3.7114372474379818,1.0,1.0,4.937212841802674,9,0.48611519247722595,3516.8312929527733,2528.081158064921,5276.44960559781,2914.7108154367643,2476.597619263729,3483.8113915713598
13,83.0,1879.3021049494585,1347.4859120365195,2837.552849811267,1507.0050190676698,1230.7426810049728,1818.293376106332,1.0947115508772254,1.0,3.644438742348527,1.4521810721696131,1.0,7.019633085722981,9,0.49552033080634045,3792.583246566988,2719.335268936008,5726.41054948004,3041.2576949474114,2483.738011318798,3669.4627103341973
14,84.0,2087.755727057161,1550.5102607729923,3050.023085987593,1612.931615381238,1386.5301447591407,2033.097388355388,1.0,1.0,4.8795645387541615,1.0,1.0,6.226001532214564,9,0.5198334965719883,4016.2008428174495,2982.7055605260953,5867.307716991676,3102.785076409315,2667.2581776713755,3911.054985418466
15,85.0,2353.7140647428305,1789.7980015804617,3079.0379247023598,1704.3786461032876,1503.4596476586132,1991.2304063297613,1.0,1.0,2.6042227245711334,1.0,1.0,3.823779066364924,9,0.5279072865325696,4458.574686859558,3390.3642689539556,5832.535377426348,3228.5567742360286,2847.9615379695206,3771.93203641623
16,86.0,2506.002431132121,1851.1554187129,3408.285208521398,1874.03909489578,1711.6746888725802,2115.1081424755557,1.0,1.0,2.587567827625987,1.0,1.0,3.978333687502945,9,0.5392425071432914,4647.264260393716,3432.8811141385,6320.505456028013,3475.317820962873,3174.2206265236837,3922.3690908207914
17,87.0,2866.64018593024,2217.2575614422103,3714.7818102086258,2051.2065747184315,1829.3400074175167,2362.758168303366,1.0,1.0,1.0,1.0,1.0,1.5981223417917636,9,0.5645843914000338,5077.434356308824,3927.2385053790517,6579.675008366523,3633.1266077546557,3240.153350469347,4184.951274413189
