,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
1072,70.0,73.0,76.0,12,5.582932737094358,2.3956803040101375,1.5773254165267108,1.0,1.0,1.0,1.0,385.57433519649743,6.709871997952478,6.831371689126663,1.0,1.0,1.0000075756715574,1.0,1.0,532.5047662989914,340.80305043135456,1013.659228984028,7
1073,70.0,73.0,76.0,13,1.0,7.83074169521375,1.0,1.0,12.849006715436314,1.0,1.0,128.51876926738666,1.9807014850971918,5.350959470802436,1.0,1.0,17.050044123561587,1.0,1.0,196.9992754893647,116.2295725387252,382.46483271289907,7
1074,70.0,73.0,76.0,14,2.192559899669016,1.0,1.0,1.0,17.429857392221994,4.550744542694163,1.0,839.7841617236322,2.192557085291638,1.0,1.0,1.0,17.42985700042989,4.550746237560174,1.0,811.2820889548859,-33.38717841283113,1881.120161968741,7
1075,70.0,73.0,76.0,15,1.0,1.957333228469028,1.0,1.0,36.08102546138873,1.0,11.539432143413158,547453.2574110912,2.226429534595608,8.498030441908737,1.0,1.0,35.42889894065882,1.0,20.086094225722572,100000000000.0,708975000000.0,823198750000.0001,7
1076,70.0,73.0,76.0,16,3.346662355595706,1.0,2.1505321752456994,12.39092063082751,1.0,1.0,1.0,150.8210728802784,1.869976525145414,1.0,1.0,1.0,1.0,1.0,1.0,128.68296018305503,75.92294650800247,249.83191799641838,7
1077,70.0,73.0,76.0,17,1.0,1.0,1.0,1.0,3.356477486912603,1.0,1.0,146.00526117824936,1.0,1.0,1.0,1.0,4.9431736383842,1.0,1.0,226.29683306729507,133.51513150970408,439.34466351483826,7
1078,70.0,73.0,76.0,18,2.3864510045922565,5.069474972273004,6.9405519803751465,8.69883968975705,1.1386533750295034,16.501451952111328,1.0,390.82056207549556,4.393470818238393,2.703868384585526,1.4399280703334818,1.0,1.0,1.0,1.0,158.92769677985746,61.653461621816305,308.55065233798825,7
1079,70.0,73.0,76.0,19,1.1877767714884504,4.9935181250994916,1.0,1.0,3.099090540186776,2.5009715759152233,5.999870063726702,2196.1220963883957,1.0,5.038754852306033,1.0,1.0,1.0,1.0,1.0,917.4094928096389,129.92118728403904,1781.1074042026453,7
1080,71.0,74.0,77.0,0,1.0,1.0,5.756610363840524,10.986888269640698,1.0,1.0,1.0,443.2974203817787,1.0,1.0,5.756605759798242,10.986882782585916,1.0,1.0,1.0000083737926535,425.9083759622741,261.9336512167986,664.9084992426425,7
1081,71.0,74.0,77.0,1,4.5111381789987774,1.032328412201856,7.0001076000057525,16.56768075275594,17.739129501351485,1.1330399675154907,1.0,546.2371414992983,3.1435489418132128,1.0,6.40749369628618,16.369326236432027,17.40683752094758,1.0,2.126078654364861,343.7697854115153,228.60690729865763,709.6909234527128,7
1082,71.0,74.0,77.0,2,4.289958308626108,1.0,1.0543903253803597,1.0,1.0,1.0,1.0,129.7916508408329,3.2499259851428253,1.0,1.0,1.0,1.0,1.0,1.0,171.9975782776146,101.47857118379264,333.925212869745,7
1083,71.0,74.0,77.0,3,3.3628225426681113,2.020647829633098,4.28036631310864,3.5284172840937864,11.665857995946887,1.0,1.0,356.0414722623634,3.4342849217068863,1.0,1.0,1.8076557787892569,4.838125806803077,1.0,1.0,239.0967236693975,141.06706696494453,464.1950494145611,7
1084,71.0,74.0,77.0,4,3.80658971054548,1.0,1.0,1.0,1.0,1.155228878648177,2.4660855843902043,201.583002539986,3.342526496199324,1.0,1.0,1.0,1.0,1.0,2.3884905790654294,244.3900166613509,144.19010983019706,474.47172892842616,7
1085,71.0,74.0,77.0,5,3.092000176944914,1.0,1.0,10.568088156600783,10.109688688334295,1.0,1.0,225.28176709661747,2.0369442889500977,1.0,1.0,10.279618861809247,9.913922041513807,1.0,1.021208806880615,215.28472399958466,110.8716328597861,364.8340055642534,7
1086,71.0,74.0,77.0,6,3.3931403022198157,2.3638929017877692,1.0,1.0,1.0,1.0,6.002458534827806,154.3763029335729,4.190103441805435,1.0223760171197565,1.0,1.0,1.0,1.0,5.732841859020647,179.01765016872903,101.14497234533192,332.82747310216064,7
1087,71.0,74.0,77.0,7,4.455630217550392,1.203623549142039,1.0,1.0,14.65523659467438,1.0,1.0,214.14595533258574,2.7929849421551527,1.0,1.0,1.0,14.367372836320822,1.0,1.0111132282653588,209.93600078982294,118.61384044624995,390.31050061372855,7
1088,71.0,74.0,77.0,8,5.549205049971068,1.0,3.280649156660402,20.398015285983735,1.0836665392095406,9.442021808272996,19.350059961335955,2291.0657533451185,5.549216625793196,1.0,3.280817819658775,20.398016052865145,1.0836445505694974,9.44199615309932,19.350064195570315,1438.5914909771946,452.74637771139953,3401.856571235605,7
1089,71.0,74.0,77.0,9,6.112346292076617,1.0,2.4546209502790197,2.167473206417701,1.0,8.121894916660585,1.0,245.61337205421398,4.657903429535237,1.0,1.0,5.305664127984712,9.90036634666885,1.162734723977251,1.0000001606656101,230.66308362614996,120.29966976809975,428.84604500665193,7
1090,71.0,74.0,77.0,10,7.425031238871942,3.509519078474823,1.0,10.117664965679374,11.128677287862404,7.0874789847779,1.0,582.865052243525,7.425021228296109,3.5094625584464185,1.0,10.117618073649593,11.1287193752612,7.087437132703434,1.0001162851844665,421.51164795748906,134.55948761719844,838.7541394805369,7
1091,71.0,74.0,77.0,11,1.9568384507676364,1.5666918979522375,2.630599817866875,1.6025803306234632,8.620265855172383,1.0,6.3487646360408,329.75659124992825,1.9568662824131426,1.5666602270976535,2.6305923165889986,1.6026333915067597,8.620255838419991,1.0,6.348767393022232,293.21243195859154,152.92156066763462,545.1370449725866,7
1092,71.0,74.0,77.0,12,4.996099965308317,1.7558830326881747,1.0,6.8896095987267145,4.583974268544237,1.0,1.0,189.56464405888542,5.223197000177701,1.0,1.0,1.0,2.3522609092908717,1.0,4.57426585993863,175.19817092855766,101.17694371124205,332.9326780241726,7
1093,71.0,74.0,77.0,13,6.020282447276859,1.0,5.027014512250425,4.3515221436802305,1.0,1.3601476896517433,1.0,469.15732215571273,6.020260676058463,1.0,5.027008671434899,4.351543995418843,1.0,1.3601416356837608,1.0,434.69380000786634,261.9030145047395,979.861891750933,7
1094,71.0,74.0,77.0,14,4.543204595308918,2.614861270520749,5.138204636610671,7.256434100979919,1.0,1.0,1.0,438.2693209476336,2.877056515750018,1.0,2.1905482195793766,7.0001279321778345,1.0,1.0,3.1587274380151023,288.707222088213,132.3430332928162,536.7610126900729,7
1095,71.0,74.0,77.0,15,2.4864649054848376,1.0,1.0,2.557511821649478,1.0,1.0,1.0,126.24990201757818,1.8108666096816786,1.0,1.0,2.409021158393618,1.0,1.0,1.0,165.31677075629065,97.53689474621149,320.9547391221489,7
1096,71.0,74.0,77.0,16,4.636569239316967,1.0,1.0,10.815470651416808,1.0,2.1475498789470824,8.788347547140926,228.66246577202818,3.6289013179363274,1.0,2.338971940006789,13.05125386924403,1.0,1.0,9.665342438761035,296.9945802929099,175.22680237281685,576.6010163549956,7
1097,71.0,74.0,77.0,17,3.233159978270861,2.666864486628893,7.462902921403845,10.724017794691427,1.0,1.0,1.0,247.04618993206915,2.0469968040386335,1.0,4.704922963483577,10.994867591277972,1.0,1.0,1.0506337565593706,248.63381702328027,146.69395204373538,482.7108678362233,7
1098,71.0,74.0,77.0,18,5.1716892190380985,1.0,9.155172230206551,13.338556683553138,17.643197241537177,3.0290540316706975,17.550855209389642,2811.9217053718703,5.171679243808964,1.0,9.155179551455959,13.33856692513966,17.643201154191914,3.029044917352218,17.550852819689812,1988.7400896958109,497.8584665404344,5228.862124931202,7
1099,71.0,74.0,77.0,19,7.910328207017319,1.9863494527574594,1.9834874101214746,3.936237936745484,5.202562065663634,1.0,4.709731122529846,449.48269542898174,5.9025143070821695,1.0,1.0,3.199569358543687,3.6952668196407994,1.0,5.674644443425508,331.2858007794027,141.8349629473892,615.9225967054665,7
1100,72.0,75.0,78.0,0,2.7235393154828356,3.221499795056845,1.0,5.48693629995864,1.0,1.0,1.0,264.1236450834663,1.5702613580116453,3.5182721589420223,3.7286972363656026,4.39303765393392,1.0,1.0,1.0,297.85913874104665,172.01365262295442,566.0278312806621,7
1101,72.0,75.0,78.0,1,2.4287773387273206,2.545442753011801,1.0,1.0,1.0,1.0,1.0,228.77935407652757,1.3721821309591404,1.39211861877257,3.5789646624029743,1.0,1.0,1.0,1.0,266.34124661149815,173.31034589972919,517.089009981212,7
1102,72.0,75.0,78.0,2,1.7180411591245313,4.043336544308801,3.9173194103641156,1.1253454890705648,1.0,1.0,1.0,211.9145014052214,1.306613057111876,3.3586967408903616,3.605841854212653,1.0,1.0,1.0,1.0,244.24329608626644,164.16374712006575,452.84156612799984,7
1103,72.0,75.0,78.0,3,4.960785182111324,1.0,2.671311021705246,1.0,1.0,1.0,1.0,219.17793743657643,2.5731960161818797,1.616137309862676,4.426704396256455,1.0,1.0,1.0,1.0,264.5961910541373,162.88586053221042,404.679520664145,7
1104,72.0,75.0,78.0,4,1.9214018241511324,4.416323602740451,4.2979708205441245,3.687982623867447,1.0,1.0,1.0,249.8078227545133,1.7581435753653667,3.648878854326429,3.8928720066692932,2.0654418946099344,1.0,1.0,1.0,260.38501810552833,156.75670500281205,505.52527233051933,7
1105,72.0,75.0,78.0,5,3.04521348144298,1.0,1.9641749654014846,1.0766368048160389,1.0,1.0,1.0,200.18043338825854,1.617009929555612,1.0068572965705993,6.708998874552387,1.0,1.0,1.0,1.0,241.7067095468442,152.33934558017683,469.26221430398,7
1106,72.0,75.0,78.0,6,2.486423651328567,1.4735844935099296,3.965202516392618,1.1627474257711716,1.0,1.0,1.0,225.50195574524952,1.8426523711396403,1.709663476941228,5.861900763110056,1.0482743641857553,1.0,1.0,1.0,274.7240178430467,162.08717052739755,533.363766265368,7
1107,72.0,75.0,78.0,7,1.0,3.1166668728933615,6.64447721141206,1.0,1.0,1.0,1.0,230.7700713243173,1.0,1.638608757612846,6.028585617326935,1.0,1.0,1.0,1.0,259.40182967303423,170.45934564841144,421.4524545774605,7
1108,72.0,75.0,78.0,8,3.053603951830467,1.0,1.0,1.0,1.0,1.0,1.0,184.09695156175832,1.1172732481453125,1.9109595293579489,2.457024185839291,1.0,1.0,1.0,1.0,231.71088838121528,169.80855122066114,355.41875712251976,7
1109,72.0,75.0,78.0,9,3.1602525566270416,1.8096195369219346,2.2643202353007954,1.0,1.0,1.0,1.0,204.57510148399376,1.8927110365858748,1.98769717034433,2.5584240635158584,1.0,1.0,1.0,1.0,266.13973000849245,194.84178693043026,405.6730882874819,7
1110,72.0,75.0,78.0,10,2.1667826435750763,2.179749024320173,2.5320665773978375,1.0,1.0,1.0,1.0,200.05031558503782,1.329459685460701,2.14278080162115,4.942827944566515,1.0,1.0,1.0,1.0,244.30333825629063,163.97423231236462,451.52115825783966,7
1111,72.0,75.0,78.0,11,2.5834934279103536,1.711847382858024,5.727320941002514,1.667435417277763,1.0,1.0,1.0,239.15014511528514,1.7605317737357111,1.433857077561738,5.682860576840128,1.3934978614316915,1.0,1.0,1.0,276.6068683692734,163.19805233787133,537.0192320519698,7
1112,72.0,75.0,78.0,12,1.0,1.4422784449178534,6.165276722438012,7.096789307433039,1.0,1.0,1.0,205.47998583241778,1.0,1.0,6.044903591255558,7.009936492802441,1.0,1.0,1.0,235.88341612060594,135.04775880390287,425.284766717126,7
1113,72.0,75.0,78.0,13,1.1431091577822037,1.5765403048347497,5.478267701176145,1.0,1.0,1.0,1.0,221.13655028856863,1.1252227579802363,1.0,3.9535395266836315,1.0,1.0,1.0,1.0,254.43946803517574,172.56508247176606,384.56761941872384,7
1114,72.0,75.0,78.0,14,3.7716700208574463,1.0,3.768686326886587,1.0,1.0,1.0,1.0,234.9574830051804,2.763905695842224,1.0,3.5083631277891305,1.0,1.0,1.0,1.0,315.2387358266181,210.3020938475751,547.9335750148404,7
1115,72.0,75.0,78.0,15,1.9382239007446378,3.0098532971283,1.5770206958473738,1.0647053587355235,1.0,1.0,1.0,214.8736254708376,1.0,2.041094030716208,4.598678598087128,1.0,1.0,1.0,1.0,244.91280778379354,168.7052915866412,446.5793400858454,7
1116,72.0,75.0,78.0,16,1.3735399377843196,1.560623445872565,2.6111626655465474,3.56654854410444,1.0,1.0,1.0,237.74749086804965,1.0820762267237025,1.0,3.3006905659203136,1.332613096494397,1.0,1.0,1.0,258.39907543652834,161.1164072680944,501.6696579949352,7
1117,72.0,75.0,78.0,17,2.7680055185791637,1.0,5.0364770729179975,1.0,1.0,1.0,1.0,321.5267443988396,1.4285193086818206,1.0,4.988735584062173,1.0,1.0,1.0,1.0,347.5581085337195,231.9810800367904,634.6189478051961,7
1118,72.0,75.0,78.0,18,2.93381440285631,3.504496643959954,1.0,1.0,1.0,1.0,1.0,229.56103689904168,1.5529211144430106,3.1104654886309033,2.266550451326941,1.0,1.0,1.0,1.0,279.8694422858119,204.84542696179392,429.28862786173715,7
1119,72.0,75.0,78.0,19,1.588976065131276,4.309594193819425,7.546503607812954,4.095804684631402,1.0,1.0,1.0,252.86909100053896,2.0235506020356095,2.758689455774684,7.1891409830646795,3.2210854959805646,1.0,1.0,1.0,258.66424102176614,164.08181800611658,440.1580943654727,7
1120,73.0,76.0,79.0,0,1.5731722179886105,2.9929427847295855,3.049093334504696,1.0,1.0,1.0,1.0,282.5341227112647,5.269747034963068,1.4391276670283724,1.987696790899305,1.0,1.0,1.0,1.0,347.2521762957617,232.8216392276285,541.0246005487078,7
1121,73.0,76.0,79.0,1,4.788443529793854,2.2935328568815856,5.65457943074868,1.0,1.0,1.0,1.0,327.39179841866394,5.01691906713724,2.2501972205294507,4.796321527016911,1.0,1.0,1.0,1.0,409.03581565095993,290.54685178734087,695.5608517313449,7
1122,73.0,76.0,79.0,2,7.631770936675318,3.5906808137500654,3.581399913673748,1.0,1.0,1.0,1.0,259.15661915876655,8.335356274519537,1.196915423630396,2.009451808720537,1.0,1.0,1.0,1.0,323.44056947429254,220.7185332813307,484.8328753763735,7
1123,73.0,76.0,79.0,3,6.396671347740931,2.5808466501274525,3.46422171242404,1.0,1.0,1.0,1.0,307.6310206701533,7.115471658534885,1.0,1.0,1.0,1.0,1.0,1.0,388.2087643400976,265.03202531083656,585.059124459633,7
1124,73.0,76.0,79.0,4,3.929179232680486,4.721997745832213,4.199131759041345,1.0,1.0,1.0,1.0,323.12747106367806,5.127417425160639,2.6378268213284484,3.134471598429676,1.0,1.0,1.0,1.0,393.36083964993793,210.7259318620423,597.5101208249828,7
1125,73.0,76.0,79.0,5,3.764607730414839,4.442579411534243,6.083592420068143,1.0,1.0,1.0,1.0,326.2915576150187,6.340897350568139,2.024689432695627,3.1015201044964655,1.0,1.0,1.0,1.0,388.8276945723993,259.8548467182649,644.1642247463959,7
1126,73.0,76.0,79.0,6,3.836740822850937,3.55179486326149,7.218427628469342,1.0,1.0,1.0,1.0,368.12397311975565,4.397661590328865,2.2507052377924843,5.16646972815217,1.0,1.0,1.0,1.0,438.8604923437853,274.05830606432784,744.2510909861815,7
1127,73.0,76.0,79.0,7,3.6935299938030046,6.477003402876381,11.098772174225578,2.3947969119252526,1.0,1.0,1.0,324.29912737400105,7.472183574377458,5.299071652582938,10.31287155813942,1.0,1.0,1.0,1.0,379.80221654353227,236.82826979901665,563.5579040988802,7
1128,73.0,76.0,79.0,8,6.476287457435626,5.300116751728608,1.1452618567597623,1.0,1.0,1.0,1.0,346.39796034365423,6.835795108467334,3.1956758594716255,1.0,1.0,1.0,1.0,1.0,439.2323690012797,268.03545938168264,665.897128993517,7
1129,73.0,76.0,79.0,9,8.14414448056005,4.248456135273503,5.078240146479006,1.0,1.0,1.0,1.0,353.2440202093851,6.868410881552702,1.6291002506760328,3.1351716913241297,1.0,1.0,1.0,1.0,451.4245588506334,282.5376837599711,764.9324785738766,7
1130,73.0,76.0,79.0,10,6.199214158762493,5.74584344830932,3.278305010765518,1.0,1.0,1.0,2.2594268179362356,576.0609585331166,6.859209003751539,5.180097183854664,3.4689875730776114,1.0,1.865461444409542,1.0,1.0,616.7541339778936,378.73372301588273,1197.3991584023809,7
1131,73.0,76.0,79.0,11,4.279933280452642,4.37081443873673,3.23510785297231,1.0,1.0,1.0,1.0,315.6380212997511,3.7246005947437633,2.604928183210494,1.8687341710151353,1.0,1.0,1.0,1.0,390.6575808981791,267.8087616888648,587.4406873745598,7
1132,73.0,76.0,79.0,12,4.971839348965446,2.3389015019387664,4.517295653060871,1.0,1.0,1.0,1.0,304.9286253700051,4.773265638545518,1.5847287734250064,3.92942394111102,1.0,1.0,1.0,1.0,381.9526346207432,241.2080205086611,635.1227485246733,7
1133,73.0,76.0,79.0,13,8.267558384945175,4.8979238130981395,1.2804326148869454,1.0,1.0,1.0,1.0,389.52360294690527,8.356826034444936,3.17853593843411,1.0,1.0,1.0,1.0,1.0,483.30507403804904,326.5102317343796,728.1767663065801,7
1134,73.0,76.0,79.0,14,4.1983384722869825,3.778849412405634,4.621260976472098,1.0,1.0,1.0,1.0,312.6949522195451,5.165001532116722,2.316952034556712,2.219786692710776,1.0,1.0000405148839058,1.0,1.0,363.89618059140764,250.88590411424823,554.1003415552304,7
1135,73.0,76.0,79.0,15,7.589690576297426,5.1811009578990985,5.091351491445121,1.0,1.0,1.0,1.0,285.1004755401262,7.260267286381936,2.8643693880635874,3.754683289117209,1.0,1.0,1.0,1.0,353.73845109577366,194.22881182230378,549.8847915847307,7
1136,73.0,76.0,79.0,16,4.18969057526716,2.59738152437151,1.0,1.0,1.0,1.0,1.0,302.2226801136275,4.160062972159487,2.356364639510501,1.0,1.0,1.0,1.0,1.0,387.1995261238029,270.4376515853557,677.42888453476,7
1137,73.0,76.0,79.0,17,5.972600265925754,4.778364235805754,3.618802178938581,1.0,1.0,1.0,1.0,278.94575231361364,5.533963807947538,2.2669507489437755,2.908273583181484,1.0,1.0,1.0,1.0,342.35188076032154,197.2123989374744,588.733011403277,7
1138,73.0,76.0,79.0,18,2.7602346398257835,4.396009872599952,4.266486159700324,1.0,1.0,1.0,1.0,289.4191688225003,2.976427063740756,2.6885130708598255,3.7671050707807536,1.0,1.0,1.0,1.0,350.78167021589553,186.28127258993192,532.7535804986676,7
1139,73.0,76.0,79.0,19,6.424161083176797,4.19446501323144,6.757192735066358,1.0,1.0,1.0,1.0,293.4620306619284,5.089872505287302,2.457233595695539,5.711062374984138,1.0,1.0,1.0,1.0,377.3932658219177,234.8361968179649,650.825068323228,7
1140,74.0,77.0,80.0,0,10.742577290992823,9.464845584005525,7.498623290630747,1.0,1.0,1.0,1.0,464.35306391653336,4.5877878596864825,7.502458225903258,1.0,1.0,1.0,1.0,1.0,461.97589747031947,305.84134777294315,693.5408086117743,7
1141,74.0,77.0,80.0,1,5.870002398402107,8.59463187913444,6.240695556353748,1.0,1.0,1.0,1.0,466.032206423569,1.5996475539930382,6.625451397681834,1.0,1.000018004789945,1.0,1.0,1.0,475.94129267003626,322.38961851532986,715.1801725257238,7
1142,74.0,77.0,80.0,2,7.9206906263820045,11.056743468508362,6.195734881973863,2.5855604354870807,1.0,1.0,1.0,543.5242762144818,4.067920592628716,9.292556942550616,1.0,3.504654425057323,1.0,1.0,1.0,541.3426699423218,328.77798183871704,803.5692966880998,7
1143,74.0,77.0,80.0,3,6.715367695077449,7.427777779067989,2.9954025229917405,2.2177844051399433,1.0,1.0,1.0,513.8835181104016,5.4941131502482525,6.035127345879528,1.0,1.3170394988325114,1.0,1.0,1.0,562.5528530852621,368.4070879710765,844.850047896095,7
1144,74.0,77.0,80.0,4,9.554952846918301,8.873939325144857,5.871360144258838,1.8794737528065848,1.0,1.0,1.0,436.1122673867827,2.7714115329697826,3.4545636556194697,1.0,1.962087255391391,1.0,1.0,1.0,449.42124160128236,301.3513283852428,665.7204861528717,7
1145,74.0,77.0,80.0,5,6.847637579746733,3.482080241949758,2.4428605172910456,1.0,1.0,1.0,1.0,443.8773381521232,4.515972609582175,1.0,1.0,1.0,1.0,1.0,1.0,506.3221156211329,385.7135115926361,640.5955686468296,7
1146,74.0,77.0,80.0,6,11.062296673566784,7.427173149301198,2.612189236265496,1.0,1.0,1.0,1.0,414.30324939117816,5.266087247023274,2.6774378607317955,1.0,1.0,1.0,1.0,1.0,471.3692162010561,319.17941094568295,775.0087934907384,7
1147,74.0,77.0,80.0,7,8.133827640212903,15.461144781964371,5.828378484074919,1.0,1.0,1.0,1.0,443.69055797059195,2.3694284963340015,13.333416441512645,1.0,1.000005498318399,1.0,1.0,1.0,469.964315919521,312.7232146576085,709.319371173521,7
1148,74.0,77.0,80.0,8,5.362584564092623,7.726774760648062,5.844787500481336,1.0,1.0,1.0,1.0,390.3548983548762,1.0,2.181380390020006,1.0,1.0,1.0,1.0,1.0,432.5793166164045,334.37314363948536,549.2456144820545,7
1149,74.0,77.0,80.0,9,6.575880612357369,8.788942330904579,5.300441249378828,1.0002278108830933,1.0,1.0,1.0,418.92014660619395,1.9498437842079448,6.1648435712148455,1.0,1.0016893422599698,1.0,1.0,1.0,431.4051192501867,291.55749121879086,649.954015084886,7
1150,74.0,77.0,80.0,10,11.94330683593354,7.209016254519658,5.800741227814764,1.0,1.0,1.0,1.0,398.28756625632366,9.658974358814925,5.890532755307937,1.0,2.112739225471952,1.0,1.0,1.0,464.9807700530804,278.8117042831917,692.4238809678344,7
1151,74.0,77.0,80.0,11,6.666366902510971,17.318979652685375,7.2979203651376,1.0,1.0,1.0,1.0,476.2210204023546,3.598686441613089,15.996603223404282,1.0,1.0000156045926665,1.0,1.0,1.0,473.2630980552138,315.9490719577301,768.4451479271805,7
1152,74.0,77.0,80.0,12,7.166486247287664,7.714186558975867,3.0279322598476104,1.039383319364395,1.0,1.0,1.0,421.65532042060397,1.3815708265203284,3.0824233033307387,1.0,1.5191518364536492,1.0,1.0,1.0,462.00934711040196,320.07179885947505,687.181515864171,7
1153,74.0,77.0,80.0,13,11.369311340532423,7.42653883316955,5.189258868067355,1.0,1.0,1.0,1.0,516.7696386572435,5.456163945962937,3.145272373018398,1.0,1.0,1.0,1.0,1.0,506.9813757184755,341.14617706201136,844.309705177239,7
1154,74.0,77.0,80.0,14,7.207713222562585,12.44770142233786,1.4324113790951398,2.379479512701216,1.0,1.0,1.0,467.3398439305962,3.2057132733804488,7.918879754723939,1.0,2.4210349513850242,1.0,1.0,1.0,531.200821256316,319.2692002840968,810.79329824034,7
1155,74.0,77.0,80.0,15,9.732742772956732,12.369852279020645,1.2966658058068492,1.0,1.0,1.0,1.0,507.1463876493236,6.168207471716622,9.141026880928573,1.0,1.0000052606372398,1.0,1.0,1.0,586.7557115579609,391.89658439290906,1052.1409862409273,7
1156,74.0,77.0,80.0,16,8.541091643292384,11.88130829638694,4.97728122429162,1.0,1.0,1.0,1.0,448.4191481372543,2.836524803809968,9.05598622470027,1.0,1.0,1.0,1.0,1.0,475.86912377553836,315.4654984161809,718.5558497421315,7
1157,74.0,77.0,80.0,17,6.8089476935788795,10.38133521274482,3.413938879292012,2.1595518678232173,1.0,1.0,1.0,520.3718418883045,3.962216849217162,5.544313319453756,1.0,1.7514998080321578,1.0,1.0,1.0,537.2690818946184,341.1496157880271,903.0238179544518,7
1158,74.0,77.0,80.0,18,5.834170739131317,12.498899622643414,7.111605147769633,1.0,1.0,1.0,1.0,502.49162326478023,2.9840456032345766,11.148539517269253,1.0,1.0,1.0,1.0,1.0,499.5393400121683,326.6526000997504,740.3370706302239,7
1159,74.0,77.0,80.0,19,9.968767329739679,9.413923922069866,3.71749587758422,2.0466894822210233,1.0,1.0,1.0,536.9614745315737,6.110385803786068,5.29352026262128,1.0,4.593989376733852,1.0,1.0,1.0,579.9570932329202,367.0388994349312,759.7323179817157,7
1160,75.0,78.0,81.0,0,35.30690672609732,9.648254142204198,1.9357766517978567,1.0,1.0,1.0,1.0,539.834214746024,33.802206489470386,3.4283333871477817,1.0,1.0,1.0,1.0,1.0,620.4226046454634,381.9073176531668,896.6806894833242,7
1161,75.0,78.0,81.0,1,31.56881138520568,7.581455155742865,4.980379068389014,1.0,1.0,1.0,1.0,741.6110166754694,31.09482600916489,5.596206331069938,1.4130043994539396,1.0,1.0,1.0,1.0,707.0683231734961,473.34179676390124,804.632638334357,7
1162,75.0,78.0,81.0,2,41.41562213955835,8.826074032567055,6.331070370965565,1.0,1.0,1.0,1.0,859.0759427030025,39.94476580058798,3.263324885891847,2.430612859159739,1.0,1.0,1.0,1.0,762.9346354294215,455.55063933232634,1132.3609183680164,7
1163,75.0,78.0,81.0,3,27.589245275555754,4.9336988594025355,3.448418950208792,1.0,1.0,1.0,1.0,737.2595166980566,27.141301359765233,3.5665290214729897,1.3985059683818966,1.0,1.0,1.0,1.0,713.7147306573731,494.67870359954895,844.1091374089606,7
1164,75.0,78.0,81.0,4,46.332698274557444,6.3331892622805555,4.868819912335465,1.1920295609696316,1.0,1.0,1.0,764.1644404230449,45.83658630008645,3.6417454029598253,1.591454736916266,1.0,1.0,1.0,1.0,709.5912066068757,493.90659447347105,882.4681000923208,7
1165,75.0,78.0,81.0,5,28.027879888534933,7.009561834995791,3.5881530119810723,1.0,1.0,1.0,1.0,702.0993131275555,27.510179780198044,4.715307439208615,1.14384014111045,1.0000003112683242,1.0,1.0,1.0,716.6141789901421,501.2333865974454,855.0443931252282,7
1166,75.0,78.0,81.0,6,25.771856589506115,5.205030284160779,5.490289328930104,1.0,1.0,1.0,1.0,666.2355913671772,24.958671831559812,2.124801215338298,2.5463781928389255,1.0,1.0,1.0,1.0,677.5159746347321,470.731572160427,863.1168533791424,7
1167,75.0,78.0,81.0,7,28.015804899323044,1.0910590197083518,2.8252627474569256,1.0,1.0,1.0,1.0,598.6677836447361,13.193246614113646,1.0,1.5488943982045649,1.0,1.0,1.0,1.0,632.3250280074751,424.073916391075,948.7765114164785,7
1168,75.0,78.0,81.0,8,25.016134270865145,5.763942302896565,5.306560455012139,1.0,1.0,1.0,1.0,650.5352258585211,11.566330222939643,1.0,2.916828116363355,1.0,1.0,1.0,1.0,627.5730868549805,415.32814711045484,930.2118506907141,7
1169,75.0,78.0,81.0,9,34.95398397363221,8.407522354673747,2.745336867367825,1.0,1.0,1.0,1.0,864.7729072663246,34.778135839830526,7.403888658116645,1.476567041673508,1.0,1.0,1.0,1.0,910.4780946051197,505.8699210658578,1344.117873338849,7
1170,75.0,78.0,81.0,10,33.69448689009911,2.9257324770348587,5.244218543120465,1.025160082253955,1.0,1.0,1.0,710.6970878217234,33.06885146880503,1.0,2.9012054316218006,1.0,1.0,1.0,1.0,705.4129087398334,508.80142959761366,908.7909977678293,7
1171,75.0,78.0,81.0,11,29.804010421077454,6.439034923174843,3.5238207766980176,1.0,1.0,1.0,1.0,715.512962741488,29.461303857130265,5.253961958311124,2.1446358460125254,1.0,1.0,1.0,1.0,755.7480851067004,482.1206552536214,897.9407518318384,7
1172,75.0,78.0,81.0,12,34.49353356131925,5.780315346540689,4.349739272881617,1.0,1.0,1.0,1.0,823.749662430138,34.49353321338096,5.780314188700068,4.349737156742082,1.0,1.0,1.0,1.0,822.2582118421506,535.937247586066,877.7495481625255,7
1173,75.0,78.0,81.0,13,43.883392299294606,9.781928836990762,3.2485901079804838,1.0,1.0,1.0,1.0,784.5249761968623,43.74301542180065,9.03676408156738,1.1869315541539236,1.0,1.0,1.0,1.0,817.7423554413022,427.75522908895385,1183.7393690147164,7
1174,75.0,78.0,81.0,14,15.470275197294297,3.1792593439744508,4.279571320757713,1.0,1.0,1.0,1.0,556.0739636807641,14.631449397268662,1.2873439261775168,2.6444805925739066,1.0,1.0,1.0,1.0,609.4144142435125,386.8650244744514,902.654305579233,7
