,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,488.0,852.0,761.0,1589.0,1153.0,1742.0,2297.0,1961.0,2055.0,2579.0,1242.0,3917.0,1992.0,3199.0,3488.0,3528.0,3040.0,3096.0,2693.0,3982.0,4731.0,3880.0,5470.0,3673.0,5688.0,4773.0,5052.0,4475.0,6947.0,6725.0,6182.0,5012.0,7121.0,7408.0,8404.0,9303.0,8407.0,6533.0,7304.0,7662.0,8955.0,10985.0,7999.0,9916.0,8883.0,11984.0,12787.0,9907.0,10410.0,7624.0,8104.0,12746.0,9541.0,11350.0,12024.0,12530.0,14376.0,8457.0,14682.0,13261.0,14032.0,14086.0,11096.0,13537.0,15001.0,14128.0,8077.0,18426.0,10240.0,12536.0,13920.0,15023.0,8395.0,13256.0,13037.0,19088.0,11157.0,16755.0,15072.0,14977.0,18516.0,18110.0,16849.0,20166.0,18177.0,16632.0,25482.0,15120.0,17682.0,21978.0,13930.0,24504.0,21952.0,13909.0,19724.0,21100.0,22816.0,26483.0,18875.0,15174.0
