,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003616636528028933,0.012755102040816327,0.03208556149732621,0.06860158311345646,0.16166281755196305,0.22875816993464052,0.37067209775967414,0.6239067055393586,0.7914893617021277,0.9041835357624831,0.9295580110497238,0.976027397260274,0.9864150943396226,0.9856386999244142,0.9866666666666667,0.9791073124406457,0.9787545787545787,0.9773507206588882,0.9788608338226659,0.9667752442996743,0.9818621523579202,0.9642258244829514,0.9575328614762386,0.9573661771672193,0.9364937388193202,0.9325526932084309,0.9253731343283582,0.9105339105339105,0.8946580129805292,0.889524647887324,0.8677435638566381,0.8468303407841701,0.8223019237039452,0.7997799779977998,0.7511350737797957,0.7572791164658634,0.6271804217651653,0.29651298853264685,0.1317614424410541,0.033125,0.010273972602739725,0.002793296089385475
