,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,4,29,3,6,4,28,217,156,86,99,7,38,27,13,5,16,72,116,119,134,152,200,98,369,393,515,148,510,579,351,196,97,387,503,231,457,562,817,862,1316,619,850,919,727,634,586,698,865,553,392,374,379,433,459,491,686,940,1482,1448,1168,1325,1323,1125,1053,1365,1457,1703,1535,1654,1789,1978,2111,2236,2135,2278,2079,2003,2272,1981,2729,3067,2727,3524,3984,3841,4273,2163,3200,2920,358
