,17,18,19,20,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,1,7,24,1,9,30,6,4,13,4,18,24,40,122,102,142,45,35,151,120,275,128,228,20,130,245,115,98,42,91,164,55,125,237,463,251,551,458,787,728,500,328,271,269,337,158,119,89,95,61,26,66,124,189,498,1180,1381,274,597,304,433,265,472,570,535,536,529,482,655,792,419,414,371,2071,2625,1375,2031,2450,1682,1963,3585,2173,1982,909,1398,1551,281
