,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
28,45.0,,,,,,,1.0,1.0,3.1138545502499824,1.0,1.0,3.3361893029594034,9,1
29,46.0,,,,,,,1.0,1.0,3.582220817294456,1.0,1.0,2.9481367046324216,9,1
30,47.0,,,,,,,1.0,1.0,3.147666956471466,1.0,1.0,2.4086058910327894,9,1
31,48.0,,,,,,,2.7141603278662347,1.0,6.9366049120372475,2.2022740960132503,1.0,7.765275412581866,9,1
32,49.0,520.8964890166443,172.43872096118227,915.0492224219084,534.8371109944111,194.2369037779734,5614.460269517912,2.773407772295078,1.0,5.046742626017057,2.5475457508530766,1.0,5.620028862394873,9,1
33,50.0,287.0157551658731,165.65252880048686,535.2284747337183,190.25092611062234,152.7917082012718,264.9074408043191,1.0,1.0,3.6891644876752014,1.0,1.0,7.018211875292608,9,1
34,51.0,281.1392459948098,165.8721551369378,544.4452277962857,167.54915550641334,141.17821128737202,198.03203463793784,1.0,1.0,13.881013625948349,1.0,1.0,14.106988587521169,9,1
35,52.0,361.72842390287224,209.90589240291536,675.5166069782356,204.2926810172317,162.99624956666224,259.42873646136843,1.0,1.0,5.978530922641916,1.635740120756274,1.0,6.2968039105094755,9,1
36,53.0,528.1728279526474,310.07055203337836,1004.8041908682746,451.03711651388824,299.995132795385,766.1757843190077,1.3063871331365369,1.0,32.45776536173724,1.926155982532367,1.0,35.65047643374106,9,1
37,54.0,606.7043969523595,405.61994449066367,945.5685906945362,573.5478206941483,503.52338587863693,654.4182435339899,1.0,1.0,5.005536886202377,1.0,1.0,7.666485809188302,9,1
38,55.0,1154.4613569690164,669.7345144411795,1737.2180630557418,1172.1428395255164,1045.2201009735102,1324.328904671507,1.0,1.0,2.5494239166339603,1.0,1.0,2.10232293492855,9,1
39,56.0,1352.0598190536098,776.2565406600756,2411.1482376109752,1361.8964428394165,1207.1788906427064,1559.561959503499,1.00000038824723,1.0,2.338938741000051,1.0,1.0,2.152734845677351,9,1
40,57.0,1834.2810563351304,1070.4487187065236,2703.100301295389,1864.1600287407234,1638.4967682506115,2108.619487017989,1.0,1.0,1.0146999434265136,1.0,1.0,1.034962401267561,9,1
41,58.0,1843.41895046516,1227.2949976650445,2328.932461577978,1710.9685199493847,1517.276388254299,2001.290866952269,2.0198137580902937,1.0,3.3504365385253263,2.101089803212324,1.0,3.7804205444581136,9,1
42,59.0,1732.1856722103757,1263.6838404789187,2506.228717026427,1456.1666426598172,1299.8585443774073,1605.435540479489,1.0,1.0,4.2338154795850995,1.0,1.0,5.779175372585162,9,1
43,60.0,1577.2998441995346,1161.3534271813962,2389.048493055224,1359.0597049678222,1242.676198040201,1469.19785297904,1.0,1.0,3.158025978985158,1.0,1.0,3.5570394519748727,9,1
44,61.0,1574.4912868547963,1199.7180051900705,2288.0645723058287,1341.3905992854643,1234.4435260644616,1467.2148715867697,1.2189269906130074,1.0,8.980894222374864,1.0,1.0,9.117326474150584,9,1
45,62.0,1450.0036187348605,1112.766526565842,2031.453460426859,1302.9061002244862,1168.6286446631154,1533.7752661383502,1.0,1.0,4.334405792171154,1.0,1.0,4.58321482342009,9,1
46,63.0,1628.06531328451,1215.0903176359657,2160.718536432787,1409.721792125723,1272.8710258416063,1618.0599534315893,1.0,1.0,1.6402120388945218,1.0,1.0,2.050489832077956,9,1
47,64.0,1673.027441400246,1182.7120891458335,2539.235486562266,1444.110065726748,1293.076344540366,1616.7057241004686,1.2083505632571785,1.0,2.9539501601589757,1.0,1.0,2.4197615688870764,9,1
48,65.0,1708.3649460623647,1178.0575760282034,2573.745664978737,1430.9339373921066,1258.9502159926292,1657.2242955120926,2.1884876854189006,1.0,5.616537186822843,1.0,1.0,5.703089019884876,9,1
49,66.0,1399.7222004585299,1008.9786243166118,1985.4519100653986,1181.2719586513642,1058.9029068632976,1357.7694175126687,1.0,1.0,1.0000064272161149,1.0,1.0,1.5643090240959137,9,1
50,67.0,1259.556292248647,904.0661395833572,1928.1683269615085,1119.760142150851,946.1987559600033,1357.2487739780772,1.0,1.0,1.0914594092600094,1.0,1.0,1.3264957153778667,9,1
51,68.0,1247.5956041244717,862.3559058899424,1947.9740250175373,1115.6229907453117,954.7614242037193,1344.7027616245598,1.0,1.0,2.031110064867669,1.0,1.0,1.6072910835530394,9,1
52,69.0,1194.5585323563837,826.2583924773746,1814.3283115920863,1055.4792297451966,890.540704382805,1267.8168745268958,1.0646594846402082,1.0,5.817808734930015,1.7502997698858982,1.0,7.1949002056054345,9,1
53,70.0,1001.8757444215348,628.6469438050933,1698.211682136317,916.3913533251505,727.4225402716637,1112.4033925760375,2.305834141108531,1.0000002167079396,5.013247872144053,3.3438777692077224,1.2871888932211557,6.320394597166618,9,1
54,71.0,,,,,,,1.0,1.0,2.836828518149496,1.0,1.0,2.8900810258008565,9,1
55,72.0,,,,,,,1.0,1.0,1.6751863857632994,1.165451248763869,1.0,2.3484813209153668,9,1
56,73.0,,,,,,,1.3342745762403603,1.0,3.428247601204443,1.4406735640977928,1.0,3.268947452674752,9,1
57,74.0,,,,,,,2.0945993618446543,1.0000074846968534,3.181313050714482,2.4070717891954487,1.0237549293571897,3.8327460713630224,9,1
