,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004418912947414936,0.0,0.0,0.0,0.0,0.0006435006435006435,0.0,0.0,0.0,0.0,0.0003013863773357444,0.0,0.0002255299954894001,0.0031424581005586594,0.009129967776584319,0.03357582540570789,0.07250268528464017,0.14540337711069418,0.25308904985087344,0.3998473864937047,0.6366568914956011,0.8111415910529648,0.9152589310440321,0.9508196721311475,0.9843640196767393,0.9878283151825753,0.9920511000709723,0.9882677708764666,0.9821288295365279,0.9817236046675102,0.9819309600862999,0.9802395209580839,0.9695019945952902,0.9726846424384525,0.965343887046743,0.9588133346926292,0.9524838012958964,0.9370218822273617,0.9275621703089676,0.9122321428571428,0.9069902349415063,0.8944718558050548,0.8792506437006127,0.861743417602014,0.8464117019655645,0.8283795465124011,0.8061947549127036,0.7764966488697035,0.7434525912095675,0.6373924131335671,0.2889882873743429,0.12229686205944602,0.030692761727244486,0.01154300813573465,0.005627462014631401
