,18,19,20,21,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011325028312570782,0.0024390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007371007371007371,0.008771929824561403,0.024242424242424242,0.0546448087431694,0.1362530413625304,0.28982300884955753,0.491362763915547,0.6751054852320675,0.7837037037037037,0.8937768240343348,0.9063157894736842,0.9576547231270358,0.985738255033557,0.984,0.9815340909090909,0.9710144927536232,0.9695652173913043,0.9718659495242036,0.9813847158719791,0.9707948243992607,0.9731966890027591,0.9701492537313433,0.9721283783783784,0.9614611260053619,0.9538244624603455,0.9491869918699187,0.9411352487736511,0.9265536723163842,0.9151463725074247,0.8882916569291891,0.8851109520400859,0.8530701754385965,0.8463085898209616,0.8271859685323704,0.7985700963630712,0.7727653631284916,0.6586408997307144,0.3310657596371882,0.1432152930115951,0.03308991328160657,0.01121002307945928,0.0091324200913242
