,18,19,20,21,23,24,25,26,27,28,29,30,31,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004618937644341801,0.0149812734082397,0.033707865168539325,0.11347517730496454,0.172,0.25555555555555554,0.34782608695652173,0.5879218472468917,0.7233480176211454,0.7824267782426778,0.9022687609075044,0.9102167182662538,0.9126760563380282,0.9515418502202643,0.9762174405436014,0.9682926829268292,0.9834710743801653,0.9732868757259001,0.9801587301587301,0.9676425269645609,0.9742014742014742,0.9914529914529915,0.9856115107913669,0.9656019656019657,0.9444444444444444,0.9515151515151515,0.9207650273224044,0.8345498783454988,0.6792035398230089,0.4894433781190019,0.2981715893108298,0.20148148148148148,0.09012875536480687,0.07684210526315789,0.02768729641693811,0.010067114093959731,0.008,0.0014204545454545455,0.0008525149190110827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
