,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9574468085106383,1.0,1.0,0.9649122807017544,0.8679245283018868,0.8947368421052632,0.8648648648648649,0.8585365853658536,0.7131147540983607,0.62,0.4240506329113924,0.3076923076923077,0.3659574468085106,0.35185185185185186,0.2376237623762376,0.2710843373493976,0.22442748091603054,0.22998544395924309,0.2222222222222222,0.2345679012345679,0.15508021390374332,0.1693548387096774,0.08974358974358974,0.0547945205479452,0.05327868852459016,0.02032520325203252,0.01607717041800643,0.0
