,lineage,42,43,44,45,46,47,48,49,50
0,0,1046.635665311982,1022.9283259218764,1050.818407054181,994.6893839827476,1013.2431248018188,989.2999646366784,988.0843258100496,1038.005491046802,1116.9440251858584
1,1,788.4377311461095,849.8152484722143,841.1797216581243,848.6331460407243,804.8258324856779,640.4428205051639,634.3089404529301,660.3902446488752,703.6009428933787
2,2,152.88000595495478,139.83259704864167,139.71621024293168,186.3803134557558,126.3565963403639,126.30040644134203,157.03379957924986,171.89856473436717,109.32473528387963
3,3,605.3015667929197,611.3953944651591,621.2977662126697,582.1909389112512,661.3146347745995,625.0956627513635,630.5649200944065,580.5616361163858,492.39395728630666
4,4,634.2104677704936,645.4747358166744,690.8461866762613,771.339868854756,860.6561384269917,1006.054825569926,998.9453121708476,893.4508088637031,864.6605151784441
5,5,1105.2950474015984,1132.0406583542187,1130.2006455389724,1205.6692438159555,1375.3138663817308,1450.9886078825002,1329.235505886237,1256.1937079883746,1277.9266908857282
6,6,20.007174040593156,17.533905790592915,29.17955959156606,34.47674443587536,34.57986797821748,22.480232897905317,19.50656296925088,23.42911458650411,9.89735548180018
7,7,743.550624574664,747.7763399413603,725.0419539027858,768.9555605222973,724.3897796055513,689.9818843790172,720.7792792861324,721.441936665502,802.7441689632418
8,8,841.3616888623928,798.536825710309,910.5636110485736,940.1402102422468,777.6565927463823,726.8395100887443,730.8490178647351,755.9990167738931,775.9698834855691
9,9,175.42168403531488,215.2590060723008,232.5339930180835,183.94989727963875,180.5284431986684,146.652950327441,96.68165148941203,86.16944599760188,86.06908646158715
10,10,119.19067457327776,116.11782351925902,115.26321309599594,99.2315938543382,126.30411950809793,148.39364455530503,186.71409360310892,181.96458144250204,214.02600806778952
11,11,673.7445951971805,600.722942603849,598.437101618022,608.6280551343613,714.588893973968,824.2779334645996,849.7014786191546,747.495860944384,765.4922510894507
12,12,1023.3031663712712,1122.538749341292,1143.7982532579483,1155.953003068359,1077.1391175628523,1009.3673851545512,1050.4865077373345,1172.8798604687329,1179.0437533581546
13,13,1063.2694498726514,1080.9094852697276,1074.8382159594016,1110.4447672000729,1109.265970523993,1063.3673342769305,1206.5459892473502,1360.7138404719265,1484.7698480567867
14,14,476.0266475826111,396.50275853867214,484.73886361836105,544.4438863455931,538.7195598500712,436.8182845374055,310.3492183794302,261.11234707792426,355.4211779733865
15,15,616.2349165799785,707.3428380512911,880.3801715763842,911.523722884826,977.995004810134,1032.0341563263894,1010.5208242219486,1228.930385484272,1447.2093922781146
16,16,705.4008801194445,623.1955512166267,652.53613208096,726.2630497862266,784.2219559749967,807.4114011722037,748.8682677479899,707.8552941287542,738.1846071503238
17,17,0.1046110119435382,0.0352983541735487,0.0119078357662103,0.0039110125292206,0.0012674244182574,0.0004284077266658,0.0001448079617197,0.0,0.0
18,18,176.20777074202232,168.80222582880367,152.5512588372297,174.2722450948443,239.9825670493363,302.9681744993662,357.91646312404487,341.51503715831785,351.9484704382392
19,19,0.0002953584157895,9.983538182401949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,233.3571175864494,228.23137479889957,280.84620932850225,316.26666441579647,341.23580593458104,279.6623204196606,271.32188071042947,191.37593543853512,198.7926642011193
21,21,341.666687887088,332.8139835679016,252.43136031041237,237.8385108273255,235.1134407351443,262.9746020905497,332.2224286325392,342.9985861579163,351.8637947883376
22,22,583.339310964588,605.5623966454901,724.4688757294972,645.8745722138143,726.4391791591914,818.4284392448433,880.6030333382388,928.6845800843072,893.4446917756683
23,23,153.7571117500828,134.6872150813935,115.71652732589324,109.94030157428332,152.51978991441442,164.54892581277858,158.38042250121973,194.4945899854777,173.1867522529716
24,24,860.0038826441249,758.8026256537336,784.6071731348646,904.35716226627,956.1566657378532,891.9804432100336,977.4392945642252,920.4957021150694,946.5735220069251
25,25,183.16202152587653,214.60270045367523,230.9821348186959,223.16084819701047,200.08341868656169,187.5986559798197,185.6659268219701,197.739067644242,185.89669148354972
26,26,69.15995750645347,48.81009290695176,48.779571154840575,66.88873363283442,39.81599558421944,39.766562612546366,50.95802895739526,60.39192513617615,71.30277738087523
27,27,791.6825565269664,839.851665520687,838.6625165867121,863.4269382242844,919.211678913888,814.881637895833,694.0176381084041,617.439885146886,570.1569431708602
28,28,668.4099539770278,589.6046558681231,477.1614095344685,595.3956728098415,617.1598931623461,551.0190239115303,588.6399237936683,611.0464568200027,624.3872721824742
29,29,701.7703745421329,697.8167611983508,637.1624635697289,555.383902714866,503.7464948455932,415.6221256695184,411.9763900819368,382.9139501979793,394.8380560454867
30,30,946.9584285409272,850.8858536491555,825.4211808415628,719.924848142746,695.6389227594883,747.4245721190035,668.8691948594187,666.4159662632292,619.5386284354909
31,31,468.3164324669338,457.1220387819989,451.2545415776306,412.8089093776972,484.6504238694341,479.3667516528416,575.3157201216197,570.555374492249,526.3961491476248
32,32,865.7352450778316,791.9842855101582,810.8397182760018,788.690578936568,779.0820008970943,855.2873524791519,897.9442107745991,945.565643116952,978.4513622649916
33,33,368.943903398598,301.1485993758435,294.0279802844385,343.7790184415913,335.6728264839024,292.3119538553848,324.60995983472327,360.8358496777081,262.37740233601863
34,34,597.411819894738,559.2079132233121,541.9507744451107,529.3544225096499,608.6987955064376,630.989898801148,729.8131647749178,671.5411183921701,635.1593397835665
35,35,353.8098687863212,335.4744972826294,327.25656814443,296.39566752524286,282.06444061819496,256.7222508178408,229.8881178176544,237.2989393885857,209.94017393736203
36,36,173.22447483709618,145.65160762995532,143.60678276254416,155.9564283150331,150.57286431994055,129.96875708530152,147.52203968867775,154.99494192318872,117.43309218816484
37,37,10.408700567775073,7.751892926239432,23.742924720544803,13.182825992145595,4.80710919276844,1.646256631043572,0.5577461702567907,0.1885340732594406,0.0636894742374277
38,38,389.24432605009713,344.2297805499672,345.5263871111096,321.63483772015456,371.2792498165587,329.90100344186413,315.9764413667756,417.14233063329465,445.1421226658897
39,39,653.6901920126944,601.2764983611916,608.9858633745442,598.575666905034,561.7218549598772,556.1273282395723,510.0292163016597,611.8373872964814,572.7826980861914
40,40,542.7452191077223,621.0800529229925,669.1492450582842,679.0366254532837,685.8378221092058,771.4397150381731,849.56149016911,784.68923105864,788.0588969128355
41,41,513.2675308971419,477.0070755478768,462.6337768689432,439.5850956288448,475.0716719542152,545.1682958714151,555.5648517977112,531.0191868586721,629.2183109187457
42,42,162.77238825995036,215.8855619918997,235.0173446914953,214.02201342153143,211.66517179473863,179.58960589724182,234.14791933273952,260.174840294246,183.8850330225403
43,43,285.53302496910027,266.06274589378444,273.05236783167464,245.92807452035692,223.56063921765232,184.80622179755915,138.79312646872611,233.4614280446633,246.97712127580408
44,44,0.0985077442550155,0.0332156119617473,0.0111506267793596,0.0037414904119283,0.0012258823278975,0.0003669123404904,0.0001240216367686,0.0,0.0
45,45,19.08553023093401,7.119931689664987,14.885705654142642,21.390221638565222,22.454499384610727,23.485549912476557,25.39311017473168,25.884627381553752,31.49963939950532
46,46,319.97282491689305,291.79290244503926,264.24778486385026,255.89676230046183,367.6870506076446,275.9923162781297,205.63589266050155,200.62989960709484,186.5066559704544
47,47,54.533743653791326,36.52974266970263,19.329896888521507,30.92746761415229,52.48023435963994,39.79398749598061,46.12359316416188,47.190777254995766,58.43436101386867
48,48,176.06673772350075,162.90103483173553,186.9066752348901,172.42651018041278,111.75952698315754,82.58085689417003,52.38391596028257,79.16773610022899,57.240850369259455
49,49,851.7373156039571,1006.3206827390258,1224.352938482633,1310.8035151484946,1251.997159209977,1157.263460106988,1249.0160700217905,1265.8359406839932,1409.9246600163972
50,50,1009.5532721660538,1093.8337644389626,1201.12911579663,1211.0182710513795,1250.3578697301482,1506.786426032494,1311.353266063634,1252.9394395142697,1176.8347152352817
