,lineage,42,43,44,45,46,47,48,49,50
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,497.7321569082352,605.3963560038551,604.496994979176,551.6138880403519,495.0751749204055,476.8577013355796,458.0741668527603,378.8865152310562,355.9400388869876
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.1923729685453045,0.0649630306324527,0.0218902758099258,0.0073992862876394,0.002448519818721,0.0007592367677642,0.0001815663796844,0.0,0.0
5,5,140.74069369059805,108.74998630484907,81.00782120839376,63.35875645654339,112.36255703199797,108.43439874759912,101.70343135342816,123.6676723493865,95.9703866984012
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1268.49787923236,1473.7438499314092,1798.1506901274718,2032.3035009064697,2002.147183814568,1978.075339439336,2002.1104742982516,2228.733720303108,2288.305482752776
8,8,408.5649737928718,247.493394448714,277.82767020922444,391.263935482598,330.0991485415639,260.490891581804,302.5707254680815,366.2602075244103,281.5367543885798
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,131.16431021231946,141.37665879195987,134.63449053932965,97.5089166312043,41.012184862776174,38.702521749618406,53.94532449641002,63.75731185276274,37.44329100794352
11,11,1110.2213768497306,948.9123101523634,752.2228122655927,805.5647651632806,917.6766510505522,891.0810960445831,776.8910852735414,792.3719084606082,818.9856359047665
12,12,557.9706110323094,603.2906989752696,653.2737894406331,685.7168460992445,734.6624743184833,898.2852084296692,780.4649323188315,680.5361070006157,600.3974335948648
13,13,0.2149567024403018,0.0726116198232674,0.0244591986753736,0.0082676379216041,0.0027946012393245,0.0008683813624741,0.000293527352986,0.0,0.0
14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,220.39292822211348,343.688477634338,476.5031858057784,490.4180640122444,379.89437075884376,414.847740724627,390.7649652200507,218.6819762807746,209.61248182313423
17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.8572563284571089,0.289765298942379,0.0978328285158738,0.0330696726201504,0.0110240349349173,0.0037263118631643,0.0012595558305889,0.0004257508515067,0.0001439108668234
20,20,276.61468107567225,220.26590833275395,133.53744122472528,124.62197100104686,135.56426375019808,95.28386621256053,74.70972305071251,99.43321006652798,154.57878730385656
21,21,48.37621725650287,17.45711004123455,5.968623812429204,2.0215239172512565,0.6835204937786258,0.2310609143703458,0.0779783093837834,0.0262976717597148,0.0088890632129066
22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.1617711878575199,0.0545492334429361,0.0183054588348248,0.006070332397536,0.0019628556081119,0.0005627114249728,0.000190205820659,0.0,0.0
24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0570897890512991,0.0192973813128997,0.0064511852086845,0.0021806086426367,0.0007370820414704,0.0001680305126935,0.0,0.0,0.0
30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,184.3627596407518,118.61564979135984,118.73520843272762,91.43696884394576,40.02569077575629,43.17982322537233,42.32123204346305,16.982296124961014,5.907127956538438
32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,235.61272806818465,199.61681401368836,197.3731413783872,200.332351672552,191.13538001085013,259.7798144572418,261.6490660053597,160.25317672894835,140.8093756333447
36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,151.76549476607877,230.80701190430509,214.42670329422495,206.0545942462781,226.5433646354243,197.8633022448364,200.30031483111964,136.4485279630115,113.63672916259334
39,39,720.6874893904446,610.734934371603,585.6794603534015,615.7114599080517,838.9923743606103,744.117000917601,564.133682692843,457.8959268850544,432.348713216137
40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,557.4217537876424,796.2768485836656,666.7666008907661,653.9902912620511,745.9090889753231,728.0917524708902,715.9873015323301,677.9422664556273,657.318275310839
43,43,470.2945386923024,444.6471705260855,431.2652885243492,400.1681425399015,412.884918503874,580.8853189599874,619.5499942078436,463.8178749416301,576.723307119073
44,44,192.5437264217599,275.7344961210836,251.73402906287475,283.20751491081216,315.5269020813166,293.51203611193966,348.7631809150062,374.941289214886,412.2045729438783
45,45,584.0819556793641,790.5152206792799,713.8639328240079,476.14241051504285,402.7108313542908,372.98103296556144,432.6923696340655,520.2721106309828,491.7974736964628
46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,194.39788259740735,153.12828935935357,226.73728014161705,216.7297750566036,254.9268265356395,194.8061179351417,125.87739055769217,114.90466992070026,128.61541143714612
48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,543.8433276740516,489.2093571149531,502.06644686981895,508.2018431530076,579.1236093498086,467.07143973269655,502.8007249878154,502.4177089288851,514.7251008173963
51,51,145.84113065013085,138.35515461499202,195.5941144465305,150.85629561173045,109.01485605556108,86.67182959857648,68.11647183270892,52.6734760143277,46.83942706393811
52,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,277.4209540176878,267.6490703518608,272.87836088263043,320.0510816727162,267.6758079263694,209.4855406016116,181.45663314462456,140.06018299585386,139.000504003196
54,54,53.1213198282864,77.76595358312102,65.26885564789517,63.99380396237234,53.72847064028476,132.11295371679208,200.2289889014062,281.92662897053384,233.54744393299524
55,55,217.35319198103588,223.42734734567264,238.32459006719688,209.4496638934847,190.73026560354535,228.6075978970944,180.15651798962867,199.2302379526968,211.17975794303848
56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,443.4890432762506,619.6487760313605,475.4004022799058,431.8927802145033,330.5468740382764,366.0610318158823,346.7979026371528,236.78025414955957,189.16670280423136
58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,280.45573519006024,273.5176597468631,449.1560008448613,514.5309186206619,430.10112375537256,534.5698891136097,433.54474326835424,546.7124422622071,532.2242117622483
60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,104.16161330641714,45.41652328413783,47.68987396276648,80.55221607985933,98.55935176804142,71.06315936878678,58.58513210825759,28.870944355073803,51.06786879199132
64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,209.0647867368565,212.87998049981135,176.67975447213183,202.96009416783056,198.9894921810008,205.5124207299721,202.1466153919655,191.8730811730152,103.55191061092518
67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,192.647426924393,198.02227415490856,264.3408172821726,253.7018023462317,200.2627194803813,220.4455532085824,249.71498075571716,198.092562748891,158.25920023957326
72,72,1079.7704671405902,1169.7906699057205,1096.1514078805492,1146.1076631252456,1280.126143776438,1091.816773073357,1217.3911990092151,1303.5207876621278,1331.6559479770556
73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,0.0232831062643247,0.0078700877454951,0.0026602215582515,0.000899199205712,0.0003039442834003,0.0,0.0,0.0,0.0
77,77,1120.7863163412962,943.3936340310072,848.297340577764,883.6325068381428,1051.6957726951764,1210.571477662554,1399.714834743065,1278.3651084584574,1369.2331459992868
78,78,124.43277723140456,204.1096003354409,138.69966557216983,155.40548494198276,191.64056046921692,133.3966627191517,95.74661235093248,113.01411193081692,136.13258380677718
79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,476.5807473787269,578.6250936149407,556.9412894725018,496.525401387713,415.9719645652254,287.89618843454593,372.1244948056311,466.7403898819304,535.974655939574
81,81,1071.3556441513442,1323.71378885504,1475.2816958767685,1501.6918125633415,1505.1171640542484,1675.0443598369804,1712.1754571861477,1671.0997895652563,1576.0041105993191
82,82,1268.8936959260132,1497.2474918522048,1527.138245598618,1569.7294891687252,1650.5833191518138,1349.820627887492,1312.192645038204,1313.3337941844695,1378.1757623783358
83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,300.6876427350468,339.1957526590357,355.9375543452824,404.39936370847767,400.5576828431245,376.6985414999735,377.8080953489721,280.51991363213864,215.50725591386308
85,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,0.0057727553895386,0.0019512875338214,0.0004301681505392,0.0,0.0,0.0,0.0,0.0,0.0
89,89,650.1468983111943,549.5520543005501,500.3958647146038,465.8791635759747,436.8851612798606,413.1617480659779,450.6746532228379,526.5056505950994,479.17375705518793
90,90,776.3170665256408,801.0567916983712,744.8351997276071,850.9471391117181,941.0146431783928,944.9362032674724,1005.2803778346135,1156.7144889782194,1280.8359573173557
91,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,175.95026461294094,137.12730613085057,130.57621726796032,243.37589494531156,245.87877428718883,215.63874961781823,207.3264882758407,224.74109080696624,228.54072849845252
93,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,0.0005986921399385,0.0002023679015188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,994.9221318202536,1005.1722712407584,1095.632466642453,1036.66387882959,951.989084649099,799.8114284300224,676.4386976381578,511.2394775461724,528.6231587802478
98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,946.1703175171378,842.1104590932515,750.5341000736248,761.7824188712444,826.4773639098114,857.6846464691313,832.3296648605468,866.2913880731465,945.0964723109544
100,100,9.210248829507051,3.1325628529384755,1.060019324300976,0.3583859120004913,0.1209294311328817,0.0408766472132174,0.0137081468640584,0.0044015011036353,0.0014877809662729
101,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,4.343641322789329,1.4718432137136577,0.4977501265295247,0.1682648353102764,0.0567465007444039,0.019181375651519,0.0064836347780651,0.0021915774196439,0.000617536267005
103,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,9.54036563132284,3.250848326099409,1.100165613184957,0.3719245277475646,0.1255378694428366,0.0422340557072291,0.014078136212343,0.0047586495696615,0.0016085032026795
105,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,150.63430828362473,149.37973973124352,154.17233406340958,119.41693553340905,114.84791883723896,57.39363628131012,60.81333172187271,140.88997183199794,91.44478004532478
108,108,0.5529426784670911,0.186923885012983,0.0631849341384744,0.0212963201051892,0.0071985229672449,0.0024332216898989,0.0008224694978427,0.0002220845599024,0.0
109,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,577.6454634245433,568.3445894469112,693.3041914529622,657.5961247286956,632.0409310262997,568.4279122847493,559.1893005089408,780.346157990175,707.2917450933088
113,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,116,377.37868245913154,368.9620615515065,327.72414697479337,348.2000139014386,279.148917338447,252.77385309866133,234.1707557925715,145.16020502965415,58.54722021542111
117,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119,202.72664640104412,140.47942541654305,102.24934553758534,118.16809113072614,107.14078229761378,140.08773853049155,126.70873701093768,126.905908335598,199.7262531643484
120,120,438.10028451198747,494.9153036926047,386.2810163508303,414.92191889312,360.6871264135912,318.12889978285625,218.05238389395976,159.46666761296143,198.1203662678314
121,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,124,175.08697966387615,88.16019233570962,46.05267461715933,55.147322045483776,25.082294572234293,8.896203646959416,3.0324236977183934,1.0264130565208984,0.3467370902690863
125,125,628.2865558525555,576.0345193723693,568.433770798414,738.3966667342128,620.0596486916335,628.4156594247494,693.994697679833,634.8701647786585,618.4569531920403
126,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,176.21298908859248,149.45903218481345,136.24671031397767,158.3411879507868,196.68734739174272,142.03644654995776,100.38367348110636,104.34565436061048,94.29580125299412
128,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,1106.5761840533978,961.8773854599934,900.0149765338155,1158.8965338233738,1111.150033851177,853.6538927967405,800.213325843773,1010.2976098612954,931.194311778145
130,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,131,61.35337752891783,90.39851438768284,170.7002311489086,124.92420427671892,48.3370212660021,18.395261908028164,35.41020372255948,39.66676218689166,16.083309822876434
132,132,255.6450528473329,236.52746247013025,293.39409956102406,400.1329286057544,341.0531334244698,289.00411066937704,353.52462267040045,360.5711323262718,481.6102711458898
133,133,165.7325641946877,201.2954193059919,193.01179159967003,215.1767305435134,146.29599402941818,128.01578083688312,114.78436922095548,115.69891105102576,150.0778856650802
134,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,135,256.7004724374612,212.60809922077283,145.14561595793657,144.4331563248694,168.78107362017096,266.92643475162674,348.09505708239215,370.5220597192092,241.97614088504207
136,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,142,0.0019741111910568,0.0006672825183782,0.0002255525919553,0.0,0.0,0.0,0.0,0.0,0.0
143,143,247.16539801253396,271.3531022263956,325.6477304183506,381.3978932705528,345.154514923003,365.1198507602596,381.3586517570187,317.38999092008453,313.4564915541532
144,144,422.24827112367024,432.77768283946926,302.09501895002467,277.812602798041,346.17190436131824,364.8491492217191,366.07869090840126,441.87823797101015,411.6205424690896
145,145,218.0125033293572,194.0476179642924,159.0209165795846,66.63630839079526,61.79642486416097,121.65688517154302,155.8482689164695,119.04139177336978,80.86744263393939
146,146,0.0005714986236471,0.000193176040139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148,147.1657245585373,145.977826384786,98.4873548707778,44.18296017783289,52.64068460855246,46.39845921942856,96.5213629555482,68.69009978076403,69.08086751615656
149,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,150,438.2481963238105,410.8267827820761,452.1969241496351,406.16259711848295,360.8930375478216,462.75356827434496,393.8931950632204,536.796174830858,451.6514015790792
151,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153,103.6655594106069,81.81213524695212,60.65393501094178,93.06370917575934,50.79359420454938,25.533460355381973,50.86595065279478,28.994530774817672,10.62179930852604
154,154,387.6289814645844,280.2998039798358,265.4241231229034,223.68505397275075,265.645502783756,220.31671794283108,244.87828994411248,189.68777478822344,206.70900210230567
155,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,772.672821844702,795.8338876118364,658.0074213609932,665.2263203931517,616.9820692875273,733.8451160188507,622.1608051156907,535.1618724081395,586.3612216162104
159,159,244.66747133999084,150.02458637394676,114.53083408433668,71.5858307491675,29.482656418504952,49.16641925937336,118.56215078606628,129.6391450154809,115.42596660065172
160,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,128.10023294957736,140.737778936172,107.852414820468,108.7932537748676,103.80396130267992,78.25180598590981,68.47407094021699,120.32788693302705,106.0871193179918
162,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
