,lineage,42,43,44,45,46,47,48,49,50
0,0,1457.7360301676608,1512.9676972916875,1497.6146807229018,1557.461741759412,1598.3982701504951,1503.1234712273697,1309.116221071837,1272.274415823784,1130.24194626651
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3306.8445462901323,3232.252767046601,3174.1614874407605,3153.7046822283146,3058.061986423049,2788.6563033285256,2614.542406572831,2448.0751420704123,2600.191877633876
3,3,2646.404393252285,2900.2762963830883,2748.76661015696,2495.2430870452317,2351.960145204569,2222.966837532017,2249.7246212077266,2500.187462062583,2618.8998492560286
4,4,1178.6440192504506,1148.2496344166705,1064.4314689626203,1201.2127812108167,1368.0618842255558,1247.3208106586303,1069.6193223215105,1158.1857888161132,1175.1538719896475
5,5,958.3120277541932,952.884849703478,1106.8019413212935,872.7122585191299,923.5281641325372,877.8805675895546,1183.5641585183484,1267.3157827984635,1197.7637712481403
6,6,45.15999893749121,112.3705535681164,108.2735565202565,44.02804431450426,17.19965089765129,36.38454313854646,38.7950013867605,15.58794265922102,5.422942559271784
7,7,2676.9462469352816,2645.915687513166,2679.915096795927,2823.7037894888035,2917.063017924561,3110.003637036998,3007.368851660495,3143.5698250675523,2880.403417694883
8,8,250.66287423505463,208.50993980165924,220.041861066439,188.99143776889625,248.76918199447107,203.5754382245554,234.94153936009243,217.8901999676054,222.5885145094498
9,9,395.421015019782,440.9307010531338,460.5960797963926,521.7228043007592,428.5936353842726,448.3140357524036,504.10976991142667,608.9522130295483,751.4665316686423
10,10,492.0723483020315,537.5290075994238,490.2484985893616,433.13422812631177,408.7918606219399,414.1360336378839,406.9661482178092,531.9818375396806,563.1865930369597
11,11,560.5361425167243,527.9670097138838,532.4750053335517,566.054505534252,514.4982918581846,522.4909753032725,384.8258544542994,290.1543793510136,298.05061373820723
12,12,1243.1473675176535,1265.3227899464796,1373.7071400268435,1202.256739246928,1156.0653476670277,1067.8329916789487,1162.1212484754892,1190.8673901327668,1099.1730273915243
13,13,316.983412799286,258.4458884437903,309.8015588815887,484.4510340294024,444.1767145930207,405.8150542779172,367.8517334246118,346.3863845471215,341.4111938491143
14,14,870.6854277468015,775.1488428757681,681.252029739289,606.3551137941575,568.7729458146999,561.696398211156,576.4272379021259,403.3604585389248,417.6347501733375
15,15,1583.500187122243,1574.7925316207811,1473.938365579535,1610.807486982785,1750.4828308160977,1755.2675597287075,1708.262752678609,1534.3920733655186,1462.416845093002
16,16,1295.0173409001936,1391.6269624031377,1647.8837602017734,1457.6243279209186,1570.5675804366133,1623.3679343857452,1804.7205901024065,1725.332992079636,1459.8763197276185
17,17,1149.193679884953,1165.0669986948974,1159.047911688207,867.6404860966521,792.383202671034,759.5127649415246,767.4469741880081,751.2684535156709,715.5352733352738
18,18,733.8237268493892,889.076236581445,608.6472202959121,662.5916514149178,700.0989345748311,757.8483550777629,634.1833607462214,641.1967190528673,736.4254618268797
19,19,1391.9566048039078,1353.387059287796,1286.9374120376278,1643.5007932762617,1368.1562266116257,1542.516679333611,1632.7597999446657,1573.1442631224843,1425.2484070090718
20,20,692.0100723037554,716.0355631579264,926.7720008730428,996.8722312610496,970.1889141269772,920.49646985723,780.2996568406401,748.0803710926493,734.331717044771
21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,203.25654477318972,238.53761296428368,351.30754119608315,331.1372579205497,268.8357099905134,312.38668627811484,325.6635635042447,256.20096429282734,314.96304727740875
23,23,1001.681156016575,920.3446552077728,969.294743327913,972.0048631046258,1083.301665667279,987.9595750801426,1116.4343625505348,1189.2118357654012,1329.9874437367196
24,24,1788.5993603451968,1688.3178428899346,1608.560663472021,1400.5728962479093,1459.4775014082795,1189.462275156564,1108.324248537212,1352.7696527299322,1525.0343730843383
25,25,491.47332484518665,570.4243670411748,600.3196346730529,637.6417133712292,698.7189766796071,757.3062520717243,574.3658773660077,441.53439843367846,464.6259382945063
26,26,105.79065785366907,149.1705165933866,120.01961095565524,98.36195814643357,87.21026933784007,142.62713798834116,132.3990865670419,123.71343248409786,97.58475023433336
27,27,1302.381383396414,1432.252336768741,1455.1384745730209,1456.1500714217098,1312.9679338463218,1303.073779853932,1191.4088311173691,1152.5474928870565,981.293108379872
