,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013054830287206266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186219739292365,0.02119460500963391,0.02304147465437788,0.06864988558352403,0.1234866828087167,0.23173803526448364,0.49603174603174605,0.7722371967654986,0.8904802021903959,0.9113122171945701,0.9689922480620154,0.9867424242424242,0.9872340425531915,0.9885864793678666,0.9888475836431226,0.9907072792978833,0.9876612450925406,0.9705882352941176,0.9609460946094609,0.9542649727767695,0.9462880602121109,0.943502824858757,0.9367952522255193,0.9276729559748428,0.9137604758042714,0.9095678241319011,0.8982300884955752,0.8731053930207966,0.8850687622789783,0.8548473486877344,0.8266595001343725,0.8054171855541719,0.7918875927889714,0.7476765799256505,0.7144846796657381,0.6439960139511709,0.36705882352941177,0.13658536585365855,0.024596273291925465,0.00988793671720501,0.0
