,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,0.9714285714285714,0.9516728624535316,0.9611650485436893,0.7830188679245284,0.65625,0.6195826645264848,0.5280764635603346,0.43498596819457436,0.4108527131782946,0.3128390596745027,0.2683578104138852,0.2601536772777168,0.21147540983606558,0.2138728323699422,0.19536191145467321,0.18312387791741472,0.15619967793880837,0.16666666666666666,0.1454248366013072,0.07451923076923077,0.09071274298056156,0.03901170351105332,0.030085022890778287,0.028390297684674753,0.018402154398563735,0.01773049645390071
