,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
2478,24.0,28.0,32.0,78,3.18732704821783,1.4576926413273597,2.8123654400026497,1.0,2.6763237526894645,2.4328935758550188,1.0,1.0,19.589360162980086,13674.943769780646,3.18731897160081,1.4577001546042108,2.8123686616496326,1.0,2.67631694571976,2.4328859215504925,1.0,1.0,19.589360531131174,11490.714033145256,5486.815950826859,18054.907188618297,9,1
2479,24.0,28.0,32.0,79,1.252369142038622,1.0,3.991098385796408,1.0,2.691900450647694,1.4179730017798629,1.0831298551277304,1.0,22.00709960060623,9802.988955188795,1.2523651401713791,1.0000009691258822,3.991099415230398,1.0000030536453353,2.691895319219231,1.4179663740459225,1.0831312565655888,1.0000072187068245,22.007099148566585,8484.699805767876,4581.737895114653,15076.658885633688,9,1
2480,24.0,28.0,32.0,80,2.666611821786817,1.2409453008372147,3.1257614629717136,1.0877466473513093,2.40302633344716,2.583270679266778,1.5849145743607598,1.0,19.572296104672585,11494.913278973749,2.6666031288467553,1.2409509115995314,3.1257597602919844,1.0877496306082137,2.4030185628724805,2.583258649509104,1.5849089226898472,1.0,19.572296120031268,9564.30922621506,3969.18832887925,15188.670077782483,9,1
2481,24.0,28.0,32.0,81,3.049814662716373,1.0,2.169700383366239,1.0,2.7205171621358484,1.5134487188549688,1.0,1.0592310127073734,23.653403362949476,11202.06497199761,3.0498043844838563,1.0000215257979561,2.1697121952869867,1.0,2.7205074473287434,1.5134393614381103,1.0,1.0592383202579563,23.65340326785236,9303.860165199605,4675.189733012801,15061.249349594658,9,1
2482,24.0,28.0,32.0,82,4.170278303801187,1.395920949047942,2.2278209884703855,1.0,2.7549272235059274,1.3692635309496477,1.0,1.0,22.304206466265235,10541.692210010871,4.170273639336621,1.3959253712020008,2.2278278931125053,1.0,2.7549218864529816,1.369259547859877,1.0,1.0,22.304206200280795,9466.382512895103,4756.857212729789,15652.906212828795,9,1
2483,24.0,28.0,32.0,83,3.2084706925976576,1.2765893336396716,3.2895480793346072,1.0025400895423304,2.9348741664529467,2.1702356015412057,1.0,1.0,21.190812765326406,14353.857066440209,2.3762867497126083,1.859110674272092,3.467635534890426,1.0,2.201309478855228,1.247873577424051,1.0,1.0,21.163819803433288,9921.897215185923,4861.729635441103,15997.999227733546,9,1
2484,24.0,28.0,32.0,84,1.8193967687439272,1.0,3.2815188850236985,1.0,2.6799954153650476,1.83886815436131,1.0,1.0,29.854144693043835,10544.694682613797,1.819386704532305,1.0000004895583081,3.2815152856919987,1.0000047079454675,2.6799879899316603,1.838858178954888,1.0,1.0,29.854144382572752,9279.21546136788,4758.256836466067,14958.293974421285,9,1
2485,24.0,28.0,32.0,85,2.452906131338282,1.2490495614481643,2.0871418211946864,1.0,2.912444992508521,1.4449163025455336,1.0,1.0,31.699337765841815,9540.289798784994,2.4529020519187967,1.249052514504149,2.0871435695610403,1.0000001203315005,2.9124421066131934,1.4449132214960767,1.0,1.0,31.699337658082207,8949.450143215632,4497.098696965854,14798.145284887643,9,1
2486,24.0,28.0,32.0,86,2.4057509983227203,1.0,3.1157981745845147,1.0931951393061943,3.012534166316259,2.477967597557481,1.0,1.0,19.331097374280933,10604.104058089853,2.4057377160926356,1.0,3.115797679589508,1.093201985709945,3.0125239523565046,2.4779542725787236,1.0,1.0,19.33109809502395,8806.332778226202,4094.9447418751843,17129.221477080544,9,1
2487,24.0,28.0,32.0,87,2.371470845881555,1.0,3.4012601719255557,1.033500632092839,3.361647411841211,1.8924943401393097,1.0,1.0,18.945990423065737,12604.710829256888,2.3714611667170025,1.0000120474844,3.4012595624635997,1.0335037541854821,3.361640275229903,1.8924793568849532,1.0,1.0,18.945990437683545,10338.570662849246,4807.4353582249,15819.338571936636,9,1
2488,24.0,28.0,32.0,88,1.4355292551353946,1.0,3.9141573190562653,1.0,2.597346287676401,1.4312293326223726,1.0,1.0,19.672451072260028,7491.769479341638,1.4355267984884015,1.0,3.91415583814098,1.0,2.597343599536303,1.4312268997294548,1.0,1.0,19.672450898671965,7188.139328863594,2962.2792338832696,11149.19782978883,9,1
2489,24.0,28.0,32.0,89,2.1117239341964704,1.0,4.789305262705162,1.0,3.2467949595163206,1.322021119823363,1.0,1.0089507543628964,26.854933903433004,10738.30645128448,2.1117148866475386,1.0,4.78930247880817,1.0,3.2467887080369136,1.3220161283597638,1.0,1.0089576987753046,26.854933611002295,9206.884567500796,4907.53633280872,14735.900527210517,9,1
2490,24.0,28.0,32.0,90,2.728033146182761,1.2475629971507562,3.1635170197356324,1.0,2.510512000114956,1.2254863829197071,1.0,1.0,15.92130550638985,8661.17869567093,2.728030146032063,1.24756560352208,3.163515977774549,1.0,2.5105086655768627,1.2254850603585827,1.0,1.0,15.92130533982805,8242.781249496866,3238.202532513861,13936.307384833326,9,1
2491,24.0,28.0,32.0,91,1.9958796604318425,1.0,3.35205948500524,1.135189015950007,2.7648906903426593,1.627295793712362,1.0,1.2480229347399467,16.175472906665032,13562.934299880293,1.9958660552908412,1.0,3.3520627097707423,1.1351878114349245,2.7648815794692054,1.6272844946261662,1.0,1.2480368863967706,16.17547334441166,10900.993611446365,5341.486869608721,17576.68756238767,9,1
2492,24.0,28.0,32.0,92,1.6298127350124463,1.2880244020109501,3.150435280941332,1.0,2.8910238632987375,1.6045605075943252,1.332950079309552,1.0,19.06789957868757,10541.353594276126,1.6298031887481264,1.288020284876629,3.150434192040193,1.0,2.8910153594932417,1.604551159171705,1.332947340472009,1.0,19.067898936541727,9064.405626051233,3649.4373307838155,16937.82829114142,9,1
2493,24.0,28.0,32.0,93,1.9988033864826755,1.5162841339743471,2.392813498890058,1.7143030075776429,2.1327092532702836,1.7220450747273293,1.0,1.953550261638901,22.424782754309227,8533.16464384667,1.998798143684927,1.5162835893527369,2.3928212120954586,1.7143036657393789,2.132703860264264,1.7220360315498744,1.0,1.9535489443133605,22.42478238383123,7709.806214885223,3585.0598899216284,11796.991945468608,9,1
