,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
0,19.0,23.0,27.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
1,19.0,23.0,27.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
2,19.0,23.0,27.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
3,19.0,23.0,27.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
4,19.0,23.0,27.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
5,19.0,23.0,27.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
6,19.0,23.0,27.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
7,19.0,23.0,27.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
8,19.0,23.0,27.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
9,19.0,23.0,27.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
10,19.0,23.0,27.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
11,19.0,23.0,27.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
12,19.0,23.0,27.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
13,19.0,23.0,27.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
14,19.0,23.0,27.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
15,19.0,23.0,27.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
16,19.0,23.0,27.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
17,19.0,23.0,27.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
18,19.0,23.0,27.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
19,19.0,23.0,27.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
20,19.0,23.0,27.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
21,19.0,23.0,27.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
22,19.0,23.0,27.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
23,19.0,23.0,27.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
24,19.0,23.0,27.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
25,19.0,23.0,27.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
26,19.0,23.0,27.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
27,19.0,23.0,27.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
28,19.0,23.0,27.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
29,19.0,23.0,27.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
30,19.0,23.0,27.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
31,19.0,23.0,27.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
32,19.0,23.0,27.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
33,19.0,23.0,27.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
34,19.0,23.0,27.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
35,19.0,23.0,27.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
36,19.0,23.0,27.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
37,19.0,23.0,27.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
38,19.0,23.0,27.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
39,19.0,23.0,27.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
40,19.0,23.0,27.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
41,19.0,23.0,27.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
42,19.0,23.0,27.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
43,19.0,23.0,27.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
44,19.0,23.0,27.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
45,19.0,23.0,27.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
46,19.0,23.0,27.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
47,19.0,23.0,27.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
48,19.0,23.0,27.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
49,19.0,23.0,27.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
50,19.0,23.0,27.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
51,19.0,23.0,27.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
52,19.0,23.0,27.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
53,19.0,23.0,27.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
54,19.0,23.0,27.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
55,19.0,23.0,27.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
56,19.0,23.0,27.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
57,19.0,23.0,27.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
58,19.0,23.0,27.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
59,19.0,23.0,27.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
60,19.0,23.0,27.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
61,19.0,23.0,27.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
62,19.0,23.0,27.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
63,19.0,23.0,27.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
64,19.0,23.0,27.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
65,19.0,23.0,27.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
66,19.0,23.0,27.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
67,19.0,23.0,27.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
68,19.0,23.0,27.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
69,19.0,23.0,27.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
70,19.0,23.0,27.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
71,19.0,23.0,27.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
72,19.0,23.0,27.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
73,19.0,23.0,27.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
74,19.0,23.0,27.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
75,19.0,23.0,27.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
76,19.0,23.0,27.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
77,19.0,23.0,27.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
78,19.0,23.0,27.0,78,,,,,,,,,,,,,,,,,,,,,,,9,1
79,19.0,23.0,27.0,79,,,,,,,,,,,,,,,,,,,,,,,9,1
80,19.0,23.0,27.0,80,,,,,,,,,,,,,,,,,,,,,,,9,1
81,19.0,23.0,27.0,81,,,,,,,,,,,,,,,,,,,,,,,9,1
82,19.0,23.0,27.0,82,,,,,,,,,,,,,,,,,,,,,,,9,1
83,19.0,23.0,27.0,83,,,,,,,,,,,,,,,,,,,,,,,9,1
84,19.0,23.0,27.0,84,,,,,,,,,,,,,,,,,,,,,,,9,1
85,19.0,23.0,27.0,85,,,,,,,,,,,,,,,,,,,,,,,9,1
86,19.0,23.0,27.0,86,,,,,,,,,,,,,,,,,,,,,,,9,1
87,19.0,23.0,27.0,87,,,,,,,,,,,,,,,,,,,,,,,9,1
88,19.0,23.0,27.0,88,,,,,,,,,,,,,,,,,,,,,,,9,1
89,19.0,23.0,27.0,89,,,,,,,,,,,,,,,,,,,,,,,9,1
90,19.0,23.0,27.0,90,,,,,,,,,,,,,,,,,,,,,,,9,1
91,19.0,23.0,27.0,91,,,,,,,,,,,,,,,,,,,,,,,9,1
92,19.0,23.0,27.0,92,,,,,,,,,,,,,,,,,,,,,,,9,1
93,19.0,23.0,27.0,93,,,,,,,,,,,,,,,,,,,,,,,9,1
94,19.0,23.0,27.0,94,,,,,,,,,,,,,,,,,,,,,,,9,1
95,19.0,23.0,27.0,95,,,,,,,,,,,,,,,,,,,,,,,9,1
96,19.0,23.0,27.0,96,,,,,,,,,,,,,,,,,,,,,,,9,1
97,19.0,23.0,27.0,97,,,,,,,,,,,,,,,,,,,,,,,9,1
98,19.0,23.0,27.0,98,,,,,,,,,,,,,,,,,,,,,,,9,1
99,19.0,23.0,27.0,99,,,,,,,,,,,,,,,,,,,,,,,9,1
100,20.0,24.0,28.0,0,,,,,,,,,,,,,,,,,,,,,,,9,1
101,20.0,24.0,28.0,1,,,,,,,,,,,,,,,,,,,,,,,9,1
102,20.0,24.0,28.0,2,,,,,,,,,,,,,,,,,,,,,,,9,1
103,20.0,24.0,28.0,3,,,,,,,,,,,,,,,,,,,,,,,9,1
104,20.0,24.0,28.0,4,,,,,,,,,,,,,,,,,,,,,,,9,1
105,20.0,24.0,28.0,5,,,,,,,,,,,,,,,,,,,,,,,9,1
106,20.0,24.0,28.0,6,,,,,,,,,,,,,,,,,,,,,,,9,1
107,20.0,24.0,28.0,7,,,,,,,,,,,,,,,,,,,,,,,9,1
108,20.0,24.0,28.0,8,,,,,,,,,,,,,,,,,,,,,,,9,1
109,20.0,24.0,28.0,9,,,,,,,,,,,,,,,,,,,,,,,9,1
110,20.0,24.0,28.0,10,,,,,,,,,,,,,,,,,,,,,,,9,1
111,20.0,24.0,28.0,11,,,,,,,,,,,,,,,,,,,,,,,9,1
112,20.0,24.0,28.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
113,20.0,24.0,28.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
114,20.0,24.0,28.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
115,20.0,24.0,28.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
116,20.0,24.0,28.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
117,20.0,24.0,28.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
118,20.0,24.0,28.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
119,20.0,24.0,28.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
120,20.0,24.0,28.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
121,20.0,24.0,28.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
122,20.0,24.0,28.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
123,20.0,24.0,28.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
124,20.0,24.0,28.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
125,20.0,24.0,28.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
126,20.0,24.0,28.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
127,20.0,24.0,28.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
128,20.0,24.0,28.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
129,20.0,24.0,28.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
130,20.0,24.0,28.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
131,20.0,24.0,28.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
132,20.0,24.0,28.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
133,20.0,24.0,28.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
134,20.0,24.0,28.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
135,20.0,24.0,28.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
136,20.0,24.0,28.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
137,20.0,24.0,28.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
138,20.0,24.0,28.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
139,20.0,24.0,28.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
140,20.0,24.0,28.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
141,20.0,24.0,28.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
142,20.0,24.0,28.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
143,20.0,24.0,28.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
144,20.0,24.0,28.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
145,20.0,24.0,28.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
146,20.0,24.0,28.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
147,20.0,24.0,28.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
148,20.0,24.0,28.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
149,20.0,24.0,28.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
150,20.0,24.0,28.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
151,20.0,24.0,28.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
152,20.0,24.0,28.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
153,20.0,24.0,28.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
154,20.0,24.0,28.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
155,20.0,24.0,28.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
156,20.0,24.0,28.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
157,20.0,24.0,28.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
158,20.0,24.0,28.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
159,20.0,24.0,28.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
160,20.0,24.0,28.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
161,20.0,24.0,28.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
