,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
31,50.0,,,,,,,1.0,1.0,3.0945815754119885,1.0,1.0,2.106491584251074,9,1
32,51.0,,,,,,,1.0,1.0,3.244175612053477,1.0,1.0,2.5475457167505624,9,1
33,52.0,,,,,,,1.0,1.0,2.7631203713855683,1.0,1.0,2.4740984989253603,9,1
34,53.0,,,,,,,1.0,1.0,3.0803111292390026,1.0,1.0,2.456358099481897,9,1
35,54.0,1266.8082017392594,383.02364488389543,3099.1418438807423,2212.534517115389,2212.534517115389,2212.534517115389,1.2774417876078488,1.0,3.7607094356338995,1.0,1.0,3.1789323654924457,9,1
36,55.0,2789.390451095939,837.1730780570147,5904.258392976967,2678.4567639242578,940.4830414058172,57473.087838125735,1.0,1.0,3.3045943605390753,1.0,1.0,2.561536258139081,9,1
37,56.0,3675.623078464852,1747.6740465089306,9758.657402127477,8258.381424403522,8258.381424403522,8258.381424403522,1.0,1.0,2.7182982092534074,1.0,1.0,2.446435722398147,9,1
38,57.0,4750.368603577433,1824.0361594754704,13481.408174238459,15473.193388878815,6252.50571991347,28738.83167509214,1.0761514197871358,1.0,3.0684143758187514,1.0,1.0,2.5492613976199614,9,1
39,58.0,4890.123462936863,1323.154560067724,10936.9017532538,7540.5812815437075,1784.467535811788,30616.66956290099,1.0,1.0,2.4528373873378406,1.0,1.0,2.117638459387621,9,1
40,59.0,4656.457743968945,1516.8026965050788,10802.819271637181,6941.853523852258,2368.2588169151395,37142.16465755282,1.0001277307757102,1.0,2.3229486573505307,1.0,1.0,2.244781464874625,9,1
41,60.0,4327.048779808291,1448.9357807672416,8943.041601079056,7088.510581874693,2308.365438284728,42714.35542409676,1.0000288434265963,1.0,2.611915925594454,1.0,1.0,2.2818701053101687,9,1
42,61.0,3404.525959618872,1336.0845716028757,6227.210234186705,4974.087683784241,1872.2463975108296,65751.8448393795,1.0,1.0,2.2224997006051797,1.0,1.0,2.224053801646237,9,1
43,62.0,3307.9166335177347,1292.5905362666251,7401.1090644533215,6706.547746544783,1672.1801259410745,59326.59431798276,1.0,1.0,1.8743603293340538,1.0,1.0,1.8534105166108668,9,1
44,63.0,2722.1293027772176,1011.622580463927,5284.886077998675,4416.850226262195,1320.37119689821,37268.9685318561,1.000012398034377,1.0,2.1006522340938263,1.0,1.0,2.070020286362222,9,1
45,64.0,3144.724899622337,1042.8772753075434,6252.324824082092,4953.000082259274,1366.3022971681523,55169.43565169358,1.0,1.0,1.9069523901364696,1.0,1.0,1.9253530198551023,9,1
46,65.0,2936.703802504216,1020.6086780648894,7272.28913218882,4462.6756132620085,1064.0688950911551,25220.061742500933,1.000008481034539,1.0,2.5000369700136695,1.0,1.0,2.509239092715364,9,1
47,66.0,2393.864302551715,847.1269871416414,4798.2029197817055,4019.487563029343,1020.7740758034046,31138.545404729306,1.0,1.0,2.3612080288920674,1.0,1.0,2.3541230559873076,9,1
48,67.0,1812.9520590669053,627.9051201915677,3566.1530677143887,2874.59529233744,1100.1452949991842,21522.208434306376,1.0179788166215484,1.0,2.540447275742199,1.0,1.0,2.537678551561787,9,1
49,68.0,1468.7110212381624,602.5192443933977,2851.4334057628084,1954.5062474947572,634.6387097195241,35322.00268408458,1.2619388316341982,1.0,3.0317360243941938,1.1746067474006598,1.0,2.974639050200131,9,1
50,69.0,1087.8604577366777,472.6056854337601,2028.9671477983643,1662.5615506608451,583.3921316143175,10936.388827024119,1.0003142346838239,1.0,2.4548694651017025,1.0,1.0,2.425428511208184,9,1
51,70.0,1939.4399290690112,676.2684194698064,4787.619142347665,2169.6054330066945,757.5840124369943,27238.653183915347,1.2653858572637526,1.0,3.1857099324720255,1.1666855037537538,1.0,3.162269012299629,9,1
52,71.0,,,,,,,1.377721328956726,1.0,3.6024440199084236,1.2674751474560035,1.0,3.4546966606224823,9,1
53,72.0,,,,,,,1.0,1.0,2.115460309594921,1.0,1.0,2.0586887791870434,9,1
54,73.0,,,,,,,1.000273044117737,1.0,3.814393013863256,1.0,1.0,3.962948891161679,9,1
55,74.0,,,,,,,1.0000480283764115,1.0,2.9402916112019586,1.0,1.0,2.8290569065461395,9,1
