,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.003076923076923077,0.002976190476190476,0.0,0.003117692907248636,0.02932551319648094,0.061096136567834684,0.125,0.191958495460441,0.32967032967032966,0.4046997389033943,0.6693613581244947,0.7681485649971863,0.8645465253239105,0.9230769230769231,0.9348534201954397,0.9601063829787234,0.9620569146280579,0.975831873905429,0.9705882352941176,0.9766960124287933,0.9868421052631579,0.9452789699570815,0.9209905660377359,0.8997613365155132,0.8716094032549728,0.9226890756302522,0.9124668435013262,0.8121693121693122,0.7760532150776053,0.6875,0.5619047619047619,0.46475195822454307,0.41847826086956524,0.28,0.16063675832127353,0.0881771451166469,0.03762541806020067,0.02294853963838665,0.007281553398058253,0.003544842254519674,0.001477832512315271,0.00045829514207149406,0.0005973715651135006,0.00045955882352941176,0.0,0.0006105006105006105,0.0,0.0,0.00032499187520311994,0.0003757985719654265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
