,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
23,41.0,,,,,,,10.899335091028068,2.4537390243475845,23.77717977609371,1.520816223157869,1.0,18.956549378904977,9
24,42.0,,,,,,,1.0,1.0,1.5453193690110214,1.0,1.0,1.0730948059432135,9
25,43.0,,,,,,,1.396687397322617,1.0,6.061563791572198,1.0,1.0,3.8175993220829265,9
26,44.0,,,,,,,1.0,1.0,3.504508103914687,1.0,1.0,2.692609405013746,9
27,45.0,1050.5981550012125,389.0006604918631,3818.3865014123494,,,,1.0,1.0,4.274036566578975,1.0,1.0,2.734093821551109,9
28,46.0,,,,,,,1.0,1.0,7.322825126339233,1.0,1.0,5.072302979595425,9
29,47.0,588.6704603086489,195.6616545789667,1506.947450978725,,,,1.0,1.0,5.289340693018878,1.0,1.0,2.8676983379064303,9
30,48.0,,,,,,,1.0,1.0,2.525490837764771,1.0,1.0,2.1308623595692486,9
31,49.0,,,,,,,1.646934850145095,1.0,5.232029671158832,1.0,1.0,4.800520333345823,9
32,50.0,923.3957021801517,251.13202701506225,2247.1733949966783,363.5278390014277,363.5278390014277,363.5278390014277,1.0,1.0,3.7293880226879708,1.0,1.0,2.2760768119162016,9
33,51.0,1326.216845779281,368.5313903479324,2604.655633997049,,,,1.3212336465165204,1.0,6.333822143034126,1.0,1.0,3.8635785892004333,9
34,52.0,,,,,,,1.0,1.0,3.2744480295939016,1.0,1.0,2.4058573578165037,9
35,53.0,,,,,,,1.0,1.0,3.625967241783397,1.0,1.0,2.827290202110881,9
36,54.0,,,,,,,1.0,1.0,2.981895898628478,1.0,1.0,2.1509001598414983,9
37,55.0,,,,,,,1.0,1.0,7.303735349369885,1.0,1.0,5.426836676128061,9
