,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,493.0,780.0,779.0,1577.0,1092.0,1734.0,2284.0,2068.0,2145.0,2564.0,1256.0,3987.0,2175.0,3138.0,3528.0,3496.0,3085.0,3018.0,2612.0,3989.0,4612.0,3744.0,5615.0,3592.0,5727.0,4743.0,4821.0,4485.0,6972.0,6566.0,6147.0,4952.0,7023.0,7353.0,8180.0,9487.0,8245.0,6596.0,7822.0,7781.0,9047.0,11532.0,8094.0,9734.0,8976.0,11788.0,12947.0,9739.0,10302.0,7691.0,8273.0,12679.0,9685.0,11459.0,12090.0,12296.0,14444.0,8344.0,14710.0,13238.0,14172.0,14264.0,11029.0,13517.0,14988.0,14184.0,7832.0,18496.0,10095.0,12523.0,13695.0,15215.0,8307.0,13300.0,13336.0,19224.0,11111.0,16313.0,14966.0,15173.0,18146.0,17718.0,16538.0,20138.0,18402.0,16031.0,25443.0,14957.0,17628.0,21783.0,13753.0,24523.0,22297.0,13796.0,19885.0,21101.0,22623.0,26072.0,18812.0,15303.0
