,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.014492753623188406,0.07462686567164178,0.06060606060606061,0.0,0.0,0.18502202643171806,0.3247588424437299,0.2857142857142857,0.38028169014084506,0.35294117647058826,0.31690140845070425,0.37846153846153846,0.38095238095238093,0.4887005649717514,0.5533904910366328,0.5513196480938416,0.550763701707098,0.5564285714285714,0.49286640726329445,0.45714285714285713,0.38903394255874674,0.2021018593371059,0.15194147439504782,0.07538280329799764,0.049270990447461034,0.04299674267100977,0.022606382978723406,0.018971542685971045,0.006654991243432574,0.008912655971479501,0.004660797514241326,0.0021929824561403508,0.002145922746781116,0.0011792452830188679,0.0059665871121718375,0.0,0.0016806722689075631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
