,18,19,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,4,1,1,8,33,23,20,26,21,69,67,33,1,1,227,311,434,284,102,426,325,336,708,1283,341,1113,1400,771,455,383,1237,1777,849,1989,1535,1504,2003,2855,2244,1931,912,932,848,838,553,595,377,378,451,496,420,383,552,725,1382,2529,2392,1438,2472,2821,2030,2182,3348,4352,3131,3276,2533,2688,3077,2661,3002,2255,2808,1979,1721,3038,2024,3296,3445,3160,5447,6601,7006,11952,5407,6440,4790,1029
