,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.005780346820809248,0.03205128205128205,0.026022304832713755,0.08605851979345955,0.1437125748502994,0.23737373737373738,0.330188679245283,0.4671717171717172,0.6310344827586207,0.6585365853658537,0.8167420814479638,0.7819548872180451,0.845771144278607,0.8908659549228944,0.9395770392749244,0.9661590524534687,0.9706227967097533,0.9805269186712485,0.9856527977044476,0.9577464788732394,0.9759615384615384,0.9723435225618632,0.981651376146789,0.971830985915493,0.9601063829787234,0.9164420485175202,0.9137466307277629,0.8321995464852607,0.7274678111587983,0.5593561368209256,0.35185185185185186,0.20104166666666667,0.1048158640226629,0.05471956224350205,0.015138023152270703,0.011254019292604502,0.0028089887640449437,0.0008880994671403197,0.0,0.0013717421124828531,0.0006915629322268327,0.0,0.0006485084306095979,0.0,0.0005373455131649651,0.00051440329218107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
