,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,30,2,8,10,25,200,149,93,98,7,56,31,22,7,16,64,106,125,143,139,229,113,349,385,519,156,538,581,334,198,106,396,580,246,442,532,804,843,1324,591,851,873,697,639,624,687,872,568,376,371,371,441,466,497,702,960,1412,1462,1123,1244,1424,1126,988,1458,1446,1707,1542,1724,1861,1944,2116,2269,2086,2173,2041,1969,2276,1969,2788,3077,2732,3520,3927,3877,4427,2153,3131,2857,372
