,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,variant,sequences_analyzed,sequences_total,Rt_date,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,frac_assigned
19,75.0,,,,,,,4.645329424733141,1.0,17.50438872680115,3.8461931948772654,1.0,13.682630726348014,9,Delta,52,189,,,,,,,,,,,,2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3661971830985915
20,76.0,,,,,,,1.082899916401348,1.0,6.630948501130873,1.0,1.0,4.778502881329935,9,Delta,86,265,11-Jun-21,1.0,1.2,1.0,0.0,03 June 2021 to 16 June 2021,Non-overlapping 14-day weighted estimates,7984.756933,3606.01926,14939.22265,1.1,2021-06-09,2851.6989046428566,5868.980326785714,1180.5420196428572,True,6618.283029204545,12481.409429571428,2380.875888720779,9538.208593086929,81914.641521547,785.4683901419247,False,0.9358490566037736,1.11341515433535,1.012195594850318,1.2146347138203817,2636.6047661200146,5426.3027126300985,1091.497671976392,True,9305.229967181029,77568.7723485175,891.5818387589367,False,,,,,,,0.3524590163934426
21,77.0,,,,,,,2.8273251578331866,1.0,9.47347589146476,3.5044953846494704,1.0,8.814984247925024,9,Delta,175,457,18-Jun-21,1.0,1.3,1.0,0.0,Interpolated,Interpolated,13136.213016499998,7598.397725000001,21249.756355,1.15,2021-06-16,4487.526185760869,8348.118568035714,2296.2190927197803,True,9372.973992837658,16723.83422220779,3427.0563358441564,13176.080813350563,74554.85996922295,1728.7425228007933,False,0.9824945295404814,1.1571462899422171,1.0062141651671457,1.308078414717289,4381.741065976078,8151.3271319212145,2242.0899797697016,True,12974.467310724856,73018.55216166025,1737.586280836907,False,,,,,,,0.3897550111358575
22,78.0,,,,,,,2.077993595093788,1.0,9.823740862401124,1.926573487738597,1.0,8.31983668427178,9,Delta,357,856,25-Jun-21,1.2,1.5,1.0,0.0,17 June 2021 to 30 June 2021,Non-overlapping 14-day weighted estimates,18287.6691,11590.77619,27560.29006,1.35,2021-06-23,5321.808468253968,9022.714007738095,3035.679478333333,True,14832.179403185062,23560.38511548701,7453.722090681819,17454.97429253747,73813.20280010007,3446.6618921179647,False,0.985981308411215,1.3539663847553796,1.2035256753381152,1.504407094172644,5231.832225101933,8870.16625742083,2984.355001606388,True,17243.493527792893,72847.38559955804,3412.793080095602,False,,,,,,,0.4239904988123515
23,79.0,1415.6626963437,469.0218116515996,4004.873468912832,2445.1017083334727,777.8929076110662,16358.511488607444,1.0,1.0,1.9737741912460829,1.0,1.0,1.917844779017981,9,Delta,359,810,02-Jul-21,1.2,1.4,1.0,0.0,Interpolated,Interpolated,35802.619795,26529.99884,47393.39599,1.2999999999999998,2021-06-30,10819.47301497253,15515.69511577381,7444.642531632653,True,27035.10914707792,37772.88449512987,17451.39376461039,33328.62954181865,89505.87400715594,11453.19729043078,True,0.9950617283950616,1.3036600847148727,1.2033785397368058,1.40394162969294,10735.817363959604,15395.72849872768,7387.080909483367,True,33145.77999852972,88953.99149295941,11406.723373870018,True,638.4709899339049,211.5311939483973,1806.218059471993,1102.753157401654,350.8336103421768,7377.770884937277,0.4510050251256281
24,80.0,1283.9520242990764,397.6858881143847,2904.89911309421,2375.177162962123,572.2728890082061,49909.31464079126,1.0261550364683334,1.0,4.587996743895098,1.0,1.0,4.158360021534681,9,Delta,676,1610,09-Jul-21,4.0,1.6,1.0,0.0,01 July 2021 to 14 July 2021,Non-overlapping 14-day weighted estimates,53317.57049,41469.22149,67226.50192,2.8,2021-07-07,7480.781573852041,6602.602867142857,10182.174919419642,True,34518.937153149345,47349.07339655844,22785.15787461039,20302.821235168813,31090.869897402976,15079.245909413496,True,0.9981366459627328,2.800715256599883,4.00102179514269,1.600408718057076,7464.935320641708,6588.616826266362,10160.606408106736,True,20275.424167711437,31041.39201656004,15065.72345814526,True,548.6419522289352,169.93404574293555,1241.2843239264764,1014.9303174225,244.53632931071257,21326.609795938613,0.427307206068268
25,81.0,886.6878708460707,349.69961214738606,1714.2077997935123,1591.447113037282,561.5619502347846,26308.544350883654,1.0,1.0,1.7957258519995103,1.0,1.0,2.219646511037314,9,Delta,368,920,16-Jul-21,1.2,1.6,1.0,0.0,Interpolated,Interpolated,61173.54102,48166.114400000006,76370.33647,1.4,2021-07-14,17166.04467397959,25002.19348720238,11826.50130357143,True,36734.23052376623,51094.75063616882,23623.105762792213,43972.11240297808,110431.83510356928,16569.46318723762,True,0.9989130434782608,1.4015233949945594,1.2013057671381937,1.601741022850925,17128.747466801604,24947.87043211853,11800.805490838362,True,43850.167127713525,110121.71758206916,16524.582946362843,True,364.58227538698776,143.78710309523808,704.8362796916341,654.3603772041562,230.89921529206788,10817.367956564454,0.4111731843575419
26,82.0,701.5768809080314,399.0761033023701,1313.199143345406,732.6049952252653,430.565631472073,1850.355926646604,1.0,1.0,5.590319664903783,1.0,1.0,5.73845735082799,9,Delta,227,544,23-Jul-21,1.2,1.5,1.0,0.0,15 July 2021 to 28 July 2021,Non-overlapping 14-day weighted estimates,69029.51155,54863.00731,85514.17102,1.35,2021-07-21,20087.953096560843,27995.71075059524,14368.882866904762,True,37680.05793116883,52963.826017207786,23771.126497402594,48003.49082009157,114428.80024108864,18937.712501959188,True,0.9963235294117648,1.354981549815498,1.2044280442804427,1.5055350553505535,19940.519076618257,27790.238338484876,14263.42353249828,True,47664.036920488266,113645.69586326924,18796.39919624857,True,300.48670182287384,170.92504801818495,562.4456708290702,313.776101728557,184.4120723474728,792.5109346203379,0.4283018867924528
27,83.0,718.6311190072763,421.90891025055856,1373.0812833873342,641.5612379691393,419.3871312901426,1183.8392059338014,1.3359354129813952,1.0,4.417579000821773,1.2359138205601805,1.0,4.370907248691348,9,Delta,145,356,30-Jul-21,1.1,1.3,1.0,0.0,Interpolated,Interpolated,61302.32742,47650.96879,77658.20048999999,1.2000000000000002,2021-07-28,20069.21433392857,27735.07160357142,14400.018040934066,True,30125.982796753247,45560.28044551947,16332.457361103896,44641.402540079696,113794.6736865507,15930.850504861235,True,1.0,1.2000000000000002,1.1,1.3,20069.21433392857,27735.07160357142,14400.018040934066,True,44564.82787815098,113554.9777704036,15914.475324723197,True,295.18841998882453,173.3053597346487,564.0135583319078,263.5308201289665,172.26950152144667,486.2795605110515,0.4107648725212464
28,84.0,534.9923269071868,313.5020439242815,1024.4404083759775,483.42341111515134,291.6357653273067,779.043812839093,1.0,1.0,4.8987678169441216,1.005561630964413,1.0,4.227987988720105,9,Delta,306,605,06-Aug-21,0.7,1.0,1.0,0.0,29 July 2021 to 11 August 2021,Non-overlapping 14-day weighted estimates,53575.14329,40438.93027,69802.22996,0.85,2021-08-04,24761.62084831933,39174.72089591837,15886.722606071427,True,25800.766745551944,40530.084283831166,12757.380289090908,54353.78870495542,168943.85916520082,15926.79470777127,True,0.9884297520661156,0.8599498327759197,0.7081939799331104,1.0117056856187292,24191.939517361887,38273.44277375586,15521.222732932358,True,53001.75017594845,165003.11821441964,15480.929591522578,True,275.1389109808389,161.22962258963048,526.8550671647884,248.61775428779208,149.98410788261484,400.6511037458192,0.5142857142857142
29,85.0,635.1463671809644,368.6855644931002,1220.2514658257758,705.5654514045764,386.49556368973816,1226.3362476213192,1.1379692654335636,1.0,4.013648117288176,1.3133680853299974,1.0,5.382205511522169,9,Delta,277,548,13-Aug-21,0.8,1.0,1.0,0.0,Interpolated,Interpolated,45332.813555,34257.182969999994,59112.95858,0.9,2021-08-11,19788.132900992063,29028.68501696428,13458.17902392857,True,21194.562182532463,33954.45129487013,9744.280246168828,42616.742961741686,124161.87842220537,12867.2635096824,True,0.9963503649635036,0.9032967032967032,0.8029304029304031,1.0036630036630036,19643.95754939045,28817.18346248243,13360.123401278332,True,42344.38615886837,123227.80194130834,12815.654555022807,True,324.0065261678216,188.07716641729053,622.4855543899446,359.9293370885224,197.16256195590697,625.589577515848,0.5101289134438306
30,86.0,1081.7609283647057,462.77886203773375,2077.8733442974926,1286.8426525804662,561.7692042115306,4645.025242446396,1.1311266329742358,1.0,4.164346316674393,1.1358593179095018,1.0,4.358144506195721,9,Delta,365,706,20-Aug-21,0.9,1.1,1.0,0.0,12 August 2021 to 25 August 2021,Non-overlapping 14-day weighted estimates,37090.48382,28075.43567,48423.6872,1.0,2021-08-18,14571.261500714289,21137.323777777776,10026.941310714285,True,19348.066234870126,30469.69195733765,9380.500475746752,33738.35092551557,96771.3403471111,10347.261504771646,True,0.9886685552407932,1.011461318051576,0.9103151862464184,1.1126074498567335,14242.905585058068,20661.005011332338,9800.989323293748,True,32854.96414367752,94361.27551664328,10048.704904922706,True,570.5819925623086,244.09578705747515,1095.988107902579,678.753711259928,296.3089010653304,2450.0494414637783,0.5274566473988439
31,87.0,1634.3068695554018,563.0073143460575,2913.7432565150407,2188.15240404606,848.8529963044691,13490.494710218823,1.0,1.0,2.5549311584147625,1.0,1.0,2.588641646296542,9,Delta,378,749,27-Aug-21,0.9,1.0,1.0,0.0,Interpolated,Interpolated,41211.648685,31423.882125,53188.78408,0.95,2021-08-25,17042.411110338347,23217.326384126984,12345.096549107144,True,24245.29461448052,35414.58803435064,14215.008208051948,42993.47027574123,109051.79261336036,15384.548114433825,True,0.985313751668892,0.964159891598916,0.9134146341463414,1.0149051490514904,16545.508754492632,22540.38319210921,11985.152905060617,True,41546.05699862578,105441.40875127506,14850.164553654286,True,841.6457720598664,289.9410964888416,1500.538080330634,1126.8686767430663,437.1477283420836,6947.420981556835,0.5149863760217984
32,88.0,1684.82679127787,619.8494393533138,2877.036825475472,2528.1523160803963,1082.8907889991503,11405.250991070923,1.0,1.0,1.8068383634963765,1.0,1.0,1.7053894853094775,9,Delta,378,694,03-Sep-21,0.9,1.1,1.0,0.0,26 August 2021 to 08 September 2021,Non-overlapping 14-day weighted estimates,45332.81355,34772.32858,57953.88096,1.0,2021-09-01,17809.31960892857,25297.32899047619,12418.688778571428,True,24368.227088376625,35805.9648935065,13999.24917,42101.78451157872,110355.03145628616,14658.618917700023,True,0.9726224783861672,1.028148148148148,0.9253333333333332,1.130962962962963,16847.518139877586,23931.133721909737,11748.011101198015,True,39657.302928100944,104101.15276755962,13767.759176940925,True,944.902859203316,347.6306944741137,1613.5310386197752,1417.8658389887091,607.3185730588707,6396.416727929985,0.5608308605341247
33,89.0,2081.6855631825847,771.289099150505,3890.077168759727,3192.7792187977184,1287.769100595894,22736.941729260387,1.0344607587653931,1.0,2.295340558836957,1.0322501370671804,1.0,2.2780286086724657,9,Delta,495,894,10-Sep-21,0.9,1.1,1.0,0.0,Interpolated,Interpolated,39537.425455,30007.2317,50999.415245,1.0,2021-09-08,15532.560000178571,22261.649511706342,10716.868464285712,True,19082.130675,29804.85306448051,9357.92104012987,34143.75794820527,94980.57988972758,10851.771834815852,True,0.9686800894854586,1.0323325635103926,0.9290993071593532,1.135565819861432,14574.839681263004,20889.02104159628,10056.078312290558,True,31949.805724316622,88937.44398976926,10140.438946103395,True,1192.632353906689,441.8843797216434,2228.6900446019267,1829.1964274361928,737.7843805497308,13026.372865722096,0.5729166666666666
34,90.0,3034.420822403638,1015.7800071731608,5898.743161726318,4399.428319763671,1533.879851164536,32111.950290038567,1.0,1.0,2.366310989665157,1.0,1.0,2.448770240749748,9,Delta,486,813,17-Sep-21,0.9,1.1,1.0,0.0,09 September 2021 to 22 September 2021,Non-overlapping 14-day weighted estimates,33742.03736,25242.13482,44044.94953,1.0,2021-09-15,13255.800391428573,19225.970032936508,9015.04815,True,18570.33016840909,28660.82840152597,9463.291732402597,31861.931749506,91412.14790263644,9766.53756995471,True,0.96309963099631,1.0383141762452106,0.9344827586206896,1.1421455938697318,12295.562131023626,17833.258052227884,8362.006168572732,True,29432.61486831007,84529.28840119924,9002.733118030832,True,1888.2567473600104,632.0986984457825,3670.664758769514,2737.6724243343715,954.5014182662798,19982.596467296727,0.6222791293213829
35,91.0,2950.5090579545003,1009.4485996384094,5689.862634845498,4760.127582901093,2055.515034932446,75926.90548935423,1.0539019240972407,1.0,3.0109909958882644,1.0585521148198578,1.0,3.144997976868718,9,Delta,703,1198,24-Sep-21,0.8,1.0,1.0,0.0,Interpolated,Interpolated,40310.14387,30908.736515,51643.347255,0.9,2021-09-22,17595.697721031745,25360.57231272321,12142.717916607144,True,24802.25399181818,35454.729251298704,15258.67982922078,45909.77608206807,120525.94423767037,16214.046433801996,True,0.9565943238731218,0.9408376963350784,0.8363001745200699,1.0453752181500873,16101.342630172803,23206.76739157388,11111.46967494992,True,41753.647355213165,109716.23443593895,14720.58172216707,True,1813.1187655087533,620.3167530994771,3496.4802729863504,2925.148331100934,1263.135550312508,46657.87985927974,0.6145104895104895
36,92.0,3930.9627146619832,1334.0529643956731,8594.784698498019,7223.415614890173,1905.2935143266104,51176.830479526776,1.0,1.0,2.454051976221842,1.0,1.0,2.378827683891876,9,Delta,308,537,01-Oct-21,0.8,1.1,1.0,0.0,23 September 2021 to 06 October 2021,Non-overlapping 14-day weighted estimates,46878.25038,36575.33821,59241.74498,0.95,2021-09-29,19385.742638345862,29091.928338392856,13062.620789285713,True,27115.391578441555,38495.42638178571,16859.310827824676,48297.92377688906,128255.45561079792,17213.13793387364,True,0.9422718808193667,1.008201581027668,0.84901185770751,1.1673913043478263,17212.141395751696,25830.033616819957,11597.99138050746,True,42824.529321345886,113878.29619321584,15223.35097524464,True,2402.2549922934345,815.2545893529115,5252.368426859901,4414.309542432884,1164.3460365329286,31274.729737488586,0.6111111111111112
37,93.0,1836.653146533908,919.4661202524316,3422.18756107078,2391.231955734164,1179.260834309415,6660.103327927858,1.3295004983613552,1.0,3.072506836047016,1.2557256829801418,1.0,2.9235162469195166,9,Delta,450,697,08-Oct-21,1.0,1.1,1.0,0.0,Interpolated,Interpolated,47522.18239,37219.270220000006,59756.89059,1.05,2021-10-06,17780.408377210882,23475.921303214287,13292.596507142858,True,26197.161255974024,37672.53144954546,15720.303816428574,42787.00596688765,100195.23148258176,16750.00197519064,True,0.9497847919655668,1.1055135951661632,1.052870090634441,1.1581570996978854,16039.54905912078,21177.420870354075,11991.133683559412,True,38489.51191524615,90075.82319216464,15085.27562129257,True,1256.0697810642228,628.8142159781066,2340.401827480016,1635.3410031616622,806.4853730079585,4554.781911196863,0.6838905775075987
38,94.0,1482.0668778114757,803.617361645448,2721.9180835860807,1858.3228168057487,991.5760497208169,6633.457072766014,1.4701516989752956,1.0,3.87128039029405,1.3890566658197416,1.0,3.797444584869725,9,Delta,793,1223,15-Oct-21,0.9,1.1,1.0,0.0,07 October 2021 to 20 October 2021,Non-overlapping 14-day weighted estimates,48166.1144,37863.20223,60272.0362,1.0,2021-10-13,18922.40208571429,26309.22215079365,13522.572225,True,25030.5571577922,36049.32101766233,14857.267665389609,43699.423437797865,106959.65417867825,16469.660613705262,True,0.9329517579721996,1.0718667835232252,0.9646801051709026,1.1790534618755475,16470.039525710745,22899.52019576902,11770.033108173491,True,37750.42088449667,92599.51520499164,14170.995201443528,True,1033.6666966618295,560.4824694677575,1898.4002113313647,1296.086186215443,691.574149013727,4626.50084318685,0.6974494283201407
39,95.0,1412.8612309174748,699.030093088589,2575.700631591653,1992.653276321653,935.0688901578362,14359.7396184417,1.000166097591535,1.0,2.929732394620942,1.0505226034303354,1.0,2.929705317655496,9,Delta,566,805,,,,,,,,,,,,2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,1098.4607921693555,543.4766932529415,2002.536480056148,1549.2331791182082,726.9903733919441,11164.303054997255,0.7774725274725275
