,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met
22,27-Nov-20,48,0.9,1.1,1,0,19 November 2020 to 02 December 2020,Non-overlapping 14-day weighted estimates,76662.01723,64557.4882,90495.7647,1.0,2020-11-25,30117.221054642858,39502.11951190476,23056.245785714284,True,37677.873085032465,50967.02903142857,25455.442796103896,66996.1665530695,135310.02714394356,31975.95479179591,True
23,04-Dec-20,49,0.8,0.9,1,0,Interpolated,Interpolated,70321.54964,58793.42675,83867.09404,0.8500000000000001,2020-12-02,32501.556556302516,41184.73368035714,25663.797390873013,True,35639.86564168831,48463.03091103896,24040.627706493502,73794.29640619925,146262.6165344099,35712.34657222293,True
24,11-Dec-20,50,0.8,1.0,1,0,03 December 2020 to 16 December 2020,Non-overlapping 14-day weighted estimates,63981.08205,53029.3653,77238.42338,0.9,2020-12-09,27928.250101190475,37929.58290982142,20832.964939285714,True,37307.32627441559,50282.07887493506,25590.1870800974,69993.87810957701,150587.2723578596,31438.54130291455,True
25,18-Dec-20,51,1.0,1.2,1,0,Interpolated,Interpolated,81561.46946,68304.12813499999,96836.23229,1.1,2020-12-16,29129.09623571428,38042.8055425,22361.470520386905,True,55048.65825448052,69617.88500298701,41518.08544704545,81718.93944235168,159359.06967191803,40775.182214262444,True
26,15-Jan-21,55,1.2,1.4,1,0,Interpolated,Interpolated,113263.8074,97124.435365,131420.601,1.2999999999999998,2021-01-13,34228.073664835174,43024.60151785715,27254.30584221939,True,68511.85890467532,85208.92265288961,52976.964744545454,88160.01096041272,158183.13927425825,48107.485288139316,True
27,22-Jan-21,56,0.9,1.2,1,0,14 January 2021 to 27 January 2021,Non-overlapping 14-day weighted estimates,112975.6043,96836.23229,131420.601,1.05,2021-01-20,42269.78392176871,57366.135357142855,31702.337952083337,True,58102.8622201948,75142.4010528896,42320.93685477272,96928.47484586516,192335.44839375373,48239.31471138295,True
28,29-Jan-21,57,0.8,1.1,1,0,Interpolated,Interpolated,96836.23227000001,82426.078675,113263.80743,0.9500000000000001,2021-01-27,40045.0584575188,55620.61972008928,29437.885241071424,True,45902.88932922078,61409.71179175324,31372.963004415582,87008.00377143502,181775.00616608557,40834.57328829719,True
29,05-Feb-21,58,0.7,0.9,1,0,28 January 2021 to 10 February 2021,Non-overlapping 14-day weighted estimates,80696.86024,68015.92506,95107.01386,0.8,2021-02-03,39627.92243928571,53376.385329591845,29689.491097619044,True,37099.595491461034,50826.670394902605,24192.21503084415,84440.82668827818,175726.4349516132,39022.77253788937,True
30,12-Feb-21,59,0.7,0.9,1,0,Interpolated,Interpolated,64557.488195,53029.3653,77526.62645000001,0.8,2021-02-10,31702.33795290178,43509.84137500001,23147.73882142857,True,28296.30164551948,40558.032358051954,16697.06370545454,65583.91087382351,147573.08043847332,27373.864017448086,True
31,19-Feb-21,60,0.6,0.9,1,0,11 February 2021 to 24 February 2021,Non-overlapping 14-day weighted estimates,48418.11615,38042.80554,59946.23904,0.75,2021-02-17,25361.870364285714,39250.51365714286,16605.986545238095,True,20789.921627435066,31833.339350844148,10437.068401850645,51817.75277568947,144978.29326472964,17114.06460242509,True
32,26-Feb-21,61,0.7,0.9,1,0,Interpolated,Interpolated,38331.00862,29396.713375,48994.52229,0.8,2021-02-24,18823.26316160714,27496.925775000003,12831.898695436506,True,16584.776799350646,26724.284885454545,7635.509968246751,38635.70295393975,109457.45934854925,12218.114505055832,True
33,05-Mar-21,62,0.7,0.9,1,0,25 February 2021 to 10 March 2021,Non-overlapping 14-day weighted estimates,28243.90109,20750.62121,38042.80554,0.8,2021-03-03,13869.772856696427,21350.554129591837,9057.81084563492,True,12626.663176266233,21862.261625064933,4648.678130357143,29042.985117329146,97058.2887592844,7402.238601622643,False
34,12-Mar-21,63,0.6,0.8,1,0,Interpolated,Interpolated,25361.870365,17868.590485,34584.368675,0.7,2021-03-10,14233.702755867347,22644.527108630955,8774.754256026785,True,12598.59144681818,21087.481938311685,4805.879805194805,31887.341280815257,113570.20872822938,7300.273227552835,False
35,19-Mar-21,64,0.6,0.9,1,0,11 March 2021 to 24 March 2021,Non-overlapping 14-day weighted estimates,22479.83964,14986.55976,31125.93181,0.75,2021-03-17,11775.154097142855,20380.074399404763,6541.752276190476,True,10717.785682012985,18706.999421201297,3295.6208467110387,25679.952711425798,108496.14835641338,4687.332618058979,False
36,26-Mar-21,65,0.7,1.0,1,0,Interpolated,Interpolated,18156.793555,11816.3259645,25938.27651,0.85,2021-03-24,8391.79534054622,14557.196000510205,4642.128057482143,True,8050.971539025974,15383.30684863636,1628.1602134090908,17483.828882690304,81097.61081068625,2737.6754164026456,False
37,02-Apr-21,66,0.7,1.0,1,0,25 March 2021 to 07 April 2021,Non-overlapping 14-day weighted estimates,13833.74747,8646.092169,20750.62121,0.85,2021-03-31,6393.748830672269,11645.756801530613,3396.679066392857,True,6372.282214967532,12985.981293321429,763.5509961428568,13640.737701656937,73878.73341388401,1676.2927232599707,False
38,09-Apr-21,67,0.7,1.0,1,0,Interpolated,Interpolated,12680.93518,7493.27988,19597.808920000003,0.85,2021-04-07,5860.936427731092,10998.7703122449,2943.788524285714,True,4323.046083974025,9825.104739506494,-235.8025145337664,10538.181665625752,64838.956132339066,1055.8409819796793,False
39,30-Apr-21,70,0.7,1.0,1,0,22 April 2021 to 05 May 2021,Non-overlapping 14-day weighted estimates,1729.218434,576.4061446,4611.249157,0.85,2021-04-28,799.2186039495798,2587.945955459184,226.44527109285713,True,-1156.5551858766235,2268.1956081233766,-3761.611528842857,87.65253805459841,46080.24591451767,864.3526092249971,False
40,14-May-21,72,0.8,1.0,1,0,06 May 2021 to 19 May 2021,Non-overlapping 14-day weighted estimates,2882.030723,576.4061446,6340.467591,0.9,2021-05-12,1258.0292838492062,3113.6224777232137,226.44527109285713,True,2127.8369688214284,5311.17090443961,-364.9324617642858,3801.4217151052244,115661.83239634991,2.770932995042024,False
41,21-May-21,73,0.8,1.0,1,0,Interpolated,Interpolated,4323.0460845,1441.0153612999998,9222.498315499999,0.9,2021-05-19,1887.0439257738094,4528.905422790178,566.1131776535714,True,2975.6031490714286,7500.765675650647,-78.60083818051959,5378.823131316813,95305.5402285796,79.06869995829298,False
42,28-May-21,74,0.9,1.0,1,0,20 May 2021 to 02 June 2021,Non-overlapping 14-day weighted estimates,5764.061446,2305.624578,12104.52904,0.95,2021-05-26,2383.634432556391,5283.722993650793,905.7810842142857,True,4440.94734075,10246.180657318831,393.0041887889612,7471.5242898598235,94577.14215980074,236.35949216560468,False
43,11-Jun-21,76,1.1,1.3,1,0,03 June 2021 to 16 June 2021,Non-overlapping 14-day weighted estimates,10375.3106,5187.655301,18444.99663,1.2000000000000002,2021-06-09,3396.67906547619,6587.498796428571,1567.698030521978,True,7944.298971701299,14878.015747441557,2520.841157503246,10589.726125585385,76446.8097461151,973.5361344240798,False
44,18-Jun-21,77,1.0,1.3,1,0,Interpolated,Interpolated,16427.57512,10663.513675499998,24785.46422,1.15,2021-06-16,5611.9045440993805,9737.146657857144,3222.4903964423074,True,11554.323171428568,19077.546229071428,5322.39959481818,16282.372984749549,70881.22165999081,3115.796957606721,False
45,25-Jun-21,78,1.2,1.4,1,0,17 June 2021 to 30 June 2021,Non-overlapping 14-day weighted estimates,22479.83964,16139.37205,31125.93181,1.2999999999999998,2021-06-23,6793.358132967033,10190.037199702381,4528.905422193878,True,16893.565803798698,25191.56854752273,9791.418664383116,20840.304037876627,64335.919969262715,6061.997829276929,True
46,02-Jul-21,79,1.1,1.3,1,0,Interpolated,Interpolated,38042.805544999996,29396.713375,48994.52229000001,1.2000000000000002,2021-06-30,12454.489910565473,17498.043675,8883.622173763735,True,27420.46373707792,37593.657896883116,18504.882979675323,36878.755016531584,91087.84242590446,14152.844910935308,True
47,09-Jul-21,80,1.2,1.5,1,0,01 July 2021 to 14 July 2021,Non-overlapping 14-day weighted estimates,53605.77145,42654.0547,66863.11277,1.35,2021-07-07,15599.56312037037,21889.709537797622,11171.30004047619,True,37391.54145964285,49872.23165006493,26168.464675324674,44951.736267736174,104591.8450497994,18553.162020262087,True
48,16-Jul-21,81,1.3,1.5,1,0,Interpolated,Interpolated,76085.61108999999,62540.06669000001,91936.780085,1.4,2021-07-14,21350.554132397956,27783.09288282967,16379.541275952382,True,51135.45940129869,66080.84731324675,37447.68491551949,59692.83099760264,120654.64184821011,28480.506641091102,True
49,23-Jul-21,82,1.2,1.4,1,0,15 July 2021 to 28 July 2021,Non-overlapping 14-day weighted estimates,98565.45073,82426.07868,117010.4474,1.2999999999999998,2021-07-21,29786.26258324176,38306.99170833334,23129.766976530616,True,55677.4649625974,72346.45697142858,40204.32858321429,72941.89496428677,142413.46678108288,36064.367457952794,True
50,30-Jul-21,83,1.1,1.4,1,0,Interpolated,Interpolated,85019.90633,69745.1435,102312.09069000001,1.25,2021-07-28,26720.541989428573,36540.03238928571,19571.34128826531,True,40569.26104753247,56918.23534324675,25197.18288545455,58305.34655360551,129831.34767683582,24722.89913406402,True
51,06-Aug-21,84,0.8,1.1,1,0,29 July 2021 to 11 August 2021,Non-overlapping 14-day weighted estimates,71474.36193,57064.20832,87613.73398,0.9500000000000001,2021-08-04,29557.06696353383,43024.60150803571,20380.074399999998,True,36392.18794675324,51865.324322922075,21800.503823766227,67318.48560507121,167416.7409835311,25353.342527239653,True
52,13-Aug-21,85,0.8,1.0,1,0,Interpolated,Interpolated,72915.37729,58793.42675,88766.54626999999,0.9,2021-08-11,31828.140880555555,43590.7146861607,23097.417651785716,True,40389.60198779221,55458.505484415575,26263.908549350646,76854.80207304528,173738.99307392925,32019.0820410233,True
53,20-Aug-21,86,0.9,1.2,1,0,12 August 2021 to 25 August 2021,Non-overlapping 14-day weighted estimates,74356.39265,60522.64518,89919.35856,1.05,2021-08-18,27820.41901870748,39250.51365714285,19813.96121964286,True,40681.54795704545,55593.24977912337,26713.056192077922,66590.03443849958,152712.8192105255,27706.950054641493,True
54,27-Aug-21,87,0.9,1.1,1,0,Interpolated,Interpolated,73491.78343499999,59369.832890000005,89342.952415,1.0,2021-08-25,28871.772063749995,38998.907800198416,21203.511746428572,True,39715.880521753235,54784.784018376624,25590.187078441562,68508.98367467705,152728.9794639345,28854.32241685814,True
55,03-Sep-21,88,0.9,1.1,1,0,26 August 2021 to 08 September 2021,Non-overlapping 14-day weighted estimates,72627.17422,58217.0206,88766.54627,1.0,2021-09-01,28532.104157857142,38747.301943253966,20791.793071428572,True,38688.4552836039,53729.28705262987,24590.83356837662,67026.69418628316,152246.21334858253,27588.984010428307,True
56,10-Sep-21,89,0.9,1.1,1,0,Interpolated,Interpolated,69168.73735000001,55911.396025,84155.297115,1.0,2021-09-08,27173.432530357146,36734.45508988095,19968.355723214285,True,36246.21496090909,50472.966626883106,22962.673357402597,63114.513538568644,141502.56033909167,26401.524639614305,True
57,17-Sep-21,90,0.9,1.1,1,0,09 September 2021 to 22 September 2021,Non-overlapping 14-day weighted estimates,65710.30048,53605.77145,79544.04796,1.0,2021-09-15,25814.760902857146,34721.608236507935,19144.918374999997,True,38312.29412785714,51971.99689256493,25595.801427857143,64692.89181288606,140843.91004497444,28164.490112271495,True
58,24-Sep-21,91,0.8,1.0,1,0,Interpolated,Interpolated,80696.86024000001,67151.315845,95971.62307999999,0.9,2021-09-22,35224.81994603175,47128.92204821428,26380.874081964288,True,50439.280547532464,64946.749490064925,36875.02166376624,93020.85011032449,189365.73728533415,44297.41984072097,True
59,01-Oct-21,92,0.8,1.1,1,0,23 September 2021 to 06 October 2021,Non-overlapping 14-day weighted estimates,95683.42,80696.86024,112399.1982,0.9500000000000001,2021-09-29,39568.33157894736,55196.03483035714,28820.307228571422,True,56822.7914514935,72363.29998256493,42163.735184318175,100519.2926150594,207737.87308347036,47962.740169954806,True
60,08-Oct-21,93,0.9,1.2,1,0,Interpolated,Interpolated,102312.09065,87325.53090499999,118739.6658,1.05,2021-10-06,38280.03391666667,51830.8065,28588.71547485119,True,58647.45374999999,74277.7918277922,43679.60848850649,94744.03218165523,186227.61938247044,47318.85777142258,True
61,15-Oct-21,94,0.9,1.1,1,0,07 October 2021 to 20 October 2021,Non-overlapping 14-day weighted estimates,108940.7613,93954.20157,125080.1334,1.0,2021-10-13,42798.156225,54598.47092857143,33555.071989285716,True,60348.60046850648,76068.76806516234,45318.99739305195,103348.35855678111,187979.83685339658,55384.56320000859,True
62,29-Oct-21,96,1.0,1.2,1,0,21 October 2021 to 03 November 2021,Non-overlapping 14-day weighted estimates,106635.1368,91072.17085,123927.3211,1.1,2021-10-27,38083.97742857142,48685.733289285716,29815.294028273813,True,57485.284269155825,73834.25852785714,42264.793405616874,90212.5342687937,168706.8861865792,46966.42159321721,True
63,05-Nov-21,97,0.9,1.1,1,0,Interpolated,Interpolated,105770.52755,90495.764705,123062.7119,1.0,2021-11-03,41552.707251785716,53717.85043253968,32319.915966071425,True,57322.46820584417,73794.95812110389,42073.90565844155,98796.28255087377,186925.50870878744,51003.95338781376,True
64,12-Nov-21,98,0.8,1.0,1,0,04 November 2021 to 17 November 2021,Non-overlapping 14-day weighted estimates,104905.9183,89919.35856,122198.1027,0.9,2021-11-10,45792.265924603176,60007.996861607135,35325.46229142857,True,55183.40253681819,71532.37686613636,40092.041670194805,106639.2001497719,204968.6183769292,54341.68019556063,True
65,19-Nov-21,99,0.8,1.0,1,0,Interpolated,Interpolated,96259.82614,81273.26639,113263.80745,0.9,2021-11-17,42018.17807698413,55620.61972991071,31928.78322464286,True,48799.89164415585,64868.14867480519,33708.53075922078,95420.28905759906,191725.82995585128,45856.58211393829,True
66,26-Nov-21,100,0.9,1.1,1,0,18 November 2021 to 01 December 2021,Non-overlapping 14-day weighted estimates,87613.73398,72627.17422,104329.5122,1.0,2021-11-24,34419.68120642858,45540.660087301585,25938.276507142855,True,,,,,,,False
