,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
0,29-May-20,22,,,1,0,21 May 2020 to 03 June 2020,Non-overlapping 14-day weighted estimates,8646.092169,1152.812289,31125.93181,,2020-05-27,,,,False,,,,,,,False,0.0,,,,,,,False,,,,False
1,05-Jun-20,23,,,1,0,Interpolated,Interpolated,6340.4675905,576.4061445,26226.47958,,2020-06-03,,,,False,2470.312048188311,18628.398582681817,-6355.43917916883,,,,False,0.0,,,,,,,False,,,,False
2,12-Jun-20,24,0.8,1.0,1,0,04 June 2020 to 17 June 2020,Non-overlapping 14-day weighted estimates,4034.843012,0.0,21327.02735,0.9,2020-06-10,1761.2409973015872,10473.093787946427,0.0,False,1274.456442983766,14782.57187069805,-5619.95991,3049.5793961893974,inf,581.7960428274515,False,0.0,1.773,1.576,1.97,0.0,0.0,0.0,False,,,,False
3,19-Jun-20,25,0.8,1.0,1,0,Interpolated,Interpolated,2017.421506,0.0,15274.762832,0.9,2020-06-17,880.6204986507936,7500.999604999999,0.0,False,235.8025136883116,10307.93845616883,-4570.077289285714,1098.510576492034,inf,537.1644561156139,False,0.0,1.773,1.576,1.97,0.0,0.0,0.0,False,,,,False
4,26-Jun-20,26,0.7,0.9,1,0,18 June 2020 to 01 July 2020,Non-overlapping 14-day weighted estimates,0.0,0.0,9222.498314,0.8,2020-06-24,0.0,5175.891910918368,0.0,False,-308.78900603571424,6636.156457246754,-3273.163464,inf,inf,507.0828814417856,False,0.0,1.576,1.379,1.773,0.0,0.0,0.0,False,,,,False
5,03-Jul-20,27,0.8,1.0,1,0,Interpolated,Interpolated,576.4061445,0.0,7493.27988,0.9,2020-07-01,251.60585672619047,3679.735655357143,0.0,False,561.4345563311689,5322.399595051948,-1976.2496387142855,980.4523045710752,inf,204.76055911666984,False,0.0,1.773,1.576,1.97,0.0,0.0,0.0,False,,,,False
6,10-Jul-20,28,0.7,0.9,1,0,02 July 2020 to 15 July 2020,Non-overlapping 14-day weighted estimates,1152.812289,0.0,5764.061446,0.8,2020-07-08,566.1131776339284,3234.9324441836734,0.0,False,999.3535103766231,5182.040956285713,-1543.9450302214286,1973.047408646628,inf,180.52078372562863,False,0.0,1.576,1.379,1.773,0.0,0.0,0.0,False,,,,False
7,17-Jul-20,29,0.7,1.0,1,0,Interpolated,Interpolated,2305.6245785,288.2030723,9510.701388,0.85,2020-07-15,1065.6248051890757,5337.638534081632,113.22263554642856,False,1751.6758162402596,8028.514158974024,-954.4387459285716,3299.905183084172,599043.4699165152,18.334871657343943,False,0.0,1.6744999999999999,1.379,1.97,0.0,0.0,0.0,False,,,,False
8,24-Jul-20,30,0.7,1.0,1,0,16 July 2020 to 29 July 2020,Non-overlapping 14-day weighted estimates,3458.436868,576.4061446,13257.34133,0.85,2020-07-22,1598.4372078991596,7440.344623979592,226.44527109285715,False,2009.935712211039,9392.800131812335,-1600.0884862714283,3996.244667685148,499516.5127488702,31.05336296378797,False,0.0,1.6744999999999999,1.379,1.97,0.0,0.0,0.0,False,,,,False
9,31-Jul-20,31,0.7,0.9,1,0,Interpolated,Interpolated,2882.030723,576.4061446,10375.310605,0.8,2020-07-29,1415.282944330357,5822.878400765306,251.60585676984124,False,1077.9543482142856,6523.869546942856,-2526.4555048285715,2671.97972270962,278060.4898016272,159.9860980304479,False,0.0,1.576,1.379,1.773,0.0,0.0,0.0,False,,,,False
