,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,variant,sequences_analyzed,sequences_total,Rt_date,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,frac_assigned
10,32.0,335.8110321760683,83.03104598092423,854.3793586242466,,,,1.926781789317365,1.0,10.693864150742494,1.0,1.0,6.214472676842532,9,pre-B.1.177,33,33,,,,,,,,,,,,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33.0,164.76011074171836,45.96828403172121,497.20601446802937,218.0652285769821,59.454319766033,2305.302751566257,1.0,1.0,8.06155018847829,1.0,1.0,6.425483519918157,9,pre-B.1.177,55,57,,,,,,,,,,,,2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34.0,455.219670042676,159.07625704531307,1112.8067640798088,377.60763776092256,251.47691420027675,1925.2687009284452,2.366214968784385,1.0,14.645335797832615,1.0,1.0,8.7479234242694,9,pre-B.1.177,46,53,21-Aug-20,0.8,1.0,1.0,0.0,13 August 2020 to 26 August 2020,Non-overlapping 14-day weighted estimates,1407.616109,0.0,7976.491287,0.9,2020-08-19,614.4356031349206,3917.0269712946415,0.0,False,1672.686675323377,7115.773645365584,-904.8960708214285,2942.352716645468,inf,40.3292516757001,False,0.8679245283018868,0.9,0.8,1.0,533.2837310227612,3399.683786406671,0.0,False,2443.620000432734,inf,53.27206459845177,False,,,,,,,
13,35.0,,,,,,,3.727098522862304,1.0,19.976339624170198,1.4145024476011976,1.0,17.004526845491586,9,pre-B.1.177,68,76,,,,,,,,,,,,2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,36.0,,,,,,,1.0,1.0,9.384776078186736,1.0,1.0,7.312773365360349,9,pre-B.1.177,96,111,,,,,,,,,,,,2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,37.0,306.4886290849868,90.45225089514295,683.4485511187241,804.2083334796528,267.11732599504046,4169.129941304743,1.0,1.0,11.12968014345878,1.0,1.0,8.108109941982683,9,pre-B.1.177,176,205,11-Sep-20,0.9,1.1,1.0,0.0,Interpolated,Interpolated,5865.067123000001,2111.424164,13137.75036,1.0,2020-09-09,2304.133512607143,5734.7323,754.0800585714285,True,4305.111607850649,9981.27787090909,45.70182163636374,6928.1748171679765,110498.35367801898,126.4945995427869,False,0.8585365853658536,1.0,0.9,1.1,1978.1829181407668,4923.477486829268,647.4053185783972,True,5668.702953715725,90993.78627984108,96.77053500852558,False,,,,,,,
16,38.0,266.47238666558314,75.55500298971958,727.6762867735455,563.2195720710007,362.2735146141727,909.5224901983172,1.0,1.0,4.770207631760494,1.0,1.0,3.668865823678365,9,pre-B.1.177,87,122,18-Sep-20,1.2,1.5,1.0,0.0,10 September 2020 to 23 September 2020,Non-overlapping 14-day weighted estimates,6568.875178,2815.232219,13137.75036,1.35,2020-09-16,1911.5774327513227,4301.049225000001,737.3227240238095,True,5543.630976720779,11539.709991837664,831.773154185065,6499.469309072725,70817.42140864671,265.1521761687235,False,0.7131147540983607,1.35,1.2,1.5,1363.1740708964353,3067.14166045082,525.7957130333723,True,4131.666680429149,47587.39421757508,111.2326386517758,False,,,,,,,
17,39.0,521.7659964443454,138.8784324957974,1151.1449884291942,290.8995834684913,136.45291888957996,2835.7179982703888,1.1462256750615518,1.0,9.123931149619978,1.0,1.0,6.7606024461659695,9,pre-B.1.177,155,250,25-Sep-20,1.2,1.5,1.0,0.0,Interpolated,Interpolated,15014.571834,9853.3127645,22521.857755,1.35,2020-09-23,4369.319845873016,7373.227241220238,2580.629533559524,True,11809.350736051949,18518.37816975974,6178.886295896104,13945.44916290976,55961.6919830157,2988.996294590788,False,0.62,1.35,1.2,1.5,2708.9783044412698,4571.4008895565485,1599.9903108069047,True,7524.578765193341,30993.883150294667,1508.6682627485566,False,,,,,,,
18,40.0,423.8817367767333,121.6842268178302,1213.4277065073695,1426.446238831905,352.83104450165195,2123.855157506157,3.049891153683588,1.0,11.646616883563912,1.799433267779836,1.0,10.026893969733594,9,pre-B.1.177,67,158,02-Oct-20,1.2,1.5,1.0,0.0,24 September 2020 to 07 October 2020,Non-overlapping 14-day weighted estimates,23460.26849,16891.39331,31905.96515,1.35,2020-09-30,6827.062258994708,10445.405257440478,4423.936343095238,True,17873.98248031169,25698.134364360387,10922.73539142857,21192.785933179566,64312.40007218068,6350.41968873242,True,0.4240506329113924,1.35,1.2,1.5,2895.020071852186,4429.38071043362,1875.9730062492465,True,7425.0780475610045,23764.77546045077,1970.1777310824064,True,,,,,,,
19,41.0,316.9168324979848,104.87596295471334,865.1927015799505,411.998186519965,151.66222399575702,3391.837374139017,1.6942407445800245,1.0,10.347039815016991,1.0,1.0,6.263002647074965,9,pre-B.1.177,100,325,09-Oct-20,1.2,1.5,1.0,0.0,Interpolated,Interpolated,38709.44301,30498.349035,48562.75578000001,1.35,2020-10-07,11264.65272777778,15898.521237500005,7987.6628425,True,27649.60215038961,36844.80868714286,19249.607312142853,33104.28556773567,78301.44059427523,13347.212052212437,True,0.3076923076923077,1.35,1.2,1.5,3466.046993162394,4891.852688461539,2457.7424130769227,True,10274.662793212254,24818.96999235875,3976.490257018002,True,,,,,,,
20,42.0,340.3797465849678,111.86234921933844,1048.0406502630212,714.5328056177922,317.3632936804112,50213.17118198782,1.0,1.0,2.837691607575911,1.0,1.0,1.795099659512726,9,pre-B.1.177,86,235,16-Oct-20,1.2,1.5,1.0,0.0,08 October 2020 to 21 October 2020,Non-overlapping 14-day weighted estimates,53958.61753,44105.30476,65219.54641,1.35,2020-10-14,15702.243196560848,21351.637217559528,11551.389341904762,True,34459.1735888961,44975.16277431818,24710.975009999995,42161.82421805273,90133.04984973567,19017.26255052389,True,0.3659574468085106,1.35,1.2,1.5,5746.352829379714,7813.790641319656,4227.316950654508,True,15712.42816303623,33240.5425229389,7210.623961206605,True,,,,,,,
21,43.0,498.6333079731109,151.44722561741872,1223.5550519602252,995.665207467715,235.45890157794796,25726.33051178641,1.3907361591964773,1.0,8.803934904789726,1.0,1.0,7.915750865709082,9,pre-B.1.177,95,270,23-Oct-20,1.1,1.3,1.0,0.0,Interpolated,Interpolated,62169.711500000005,51612.59068,74369.05112,1.2000000000000002,2020-10-21,20353.179360119044,26560.3754,15597.21146923077,True,37429.79200012987,49010.63363240259,26845.25008694805,52238.28406808264,105335.22378000613,25013.34451060656,True,0.3518518518518518,1.204460966542751,1.1040892193308551,1.3048327137546467,7134.780501342143,9310.704984183812,5467.582154954627,True,16394.235182497177,33313.506462311045,7754.977759570732,True,,,,,,,
22,44.0,,,,,,,1.0,1.0,4.385901191569079,1.0,1.0,2.9377009326430907,9,pre-B.1.177,48,202,30-Oct-20,1.2,1.4,1.0,0.0,22 October 2020 to 04 November 2020,Non-overlapping 14-day weighted estimates,70380.80547,59119.8766,83518.55583,1.2999999999999998,2020-10-28,21268.92472994505,27342.384349107146,16589.76129081633,True,39193.88231922079,51286.58435298701,28124.901097110385,51553.428462374,100631.23291335706,25574.22741957664,True,0.2376237623762376,1.2999999999999998,1.2,1.4,5054.001916026548,6497.200241371994,3942.121494847444,True,11283.052576217457,22876.48997455311,5270.2953004773735,True,,,,,,,
23,45.0,,,,,,,1.1546324176745648,1.0,6.466864347559497,1.0,1.0,4.978769888064711,9,pre-B.1.177,90,332,06-Nov-20,1.1,1.3,1.0,0.0,Interpolated,Interpolated,65923.35446,55131.630955,78357.29676,1.2000000000000002,2020-11-04,21582.0505672619,27984.748842857138,16660.65770618132,True,34047.85719467532,45756.66392084415,23134.26216272727,49632.25659179658,99788.9373969334,23624.191128406128,True,0.2710843373493976,1.2000000000000002,1.1,1.3,5850.555876667382,7586.227095955248,4516.443354085297,True,13345.634658773906,26558.35824910708,6457.087318560305,True,,,,,,,
24,46.0,446.38245472461705,515.7511065360653,1545.780326272227,,,,1.0,1.0,2.8060396638700342,1.0,1.0,2.359017900698934,9,pre-B.1.177,147,655,13-Nov-20,1.1,1.3,1.0,0.0,05 November 2020 to 18 November 2020,Non-overlapping 14-day weighted estimates,61465.90345,51143.38531,73196.03769,1.2000000000000002,2020-11-11,20122.76601041666,26141.44203214285,15455.418637637362,True,33174.95239977272,44499.86382262986,22567.55957298701,47706.37925218764,96733.11576369568,22431.983979252946,True,0.2244274809160305,1.1825579955652108,1.0840114959347764,1.281104495195645,4582.711412091415,5953.390536232086,3519.7806967832703,True,10276.76099044864,21268.976998239123,4673.770479379515,True,,,,,,,
25,47.0,656.3368905933794,209.47589342507987,2395.4965870785413,,,,1.5745857389934104,1.0,8.016640390276645,1.0,1.0,4.613338006778479,9,pre-B.1.177,158,687,20-Nov-20,1.0,1.2,1.0,0.0,Interpolated,Interpolated,64281.135665,53489.41216,76480.47528,1.1,2020-11-18,22957.54845178571,30045.901002857143,17511.414695238098,True,36268.9657275974,47849.80735714286,25455.91470779221,56172.46127092727,113532.62270612943,26678.148404286967,True,0.229985443959243,1.0861502501064464,0.9874093182785876,1.184891181934305,5347.227208777564,6998.232398033683,4078.7244038368126,True,13040.149965795765,26311.19630138768,6209.914964099138,True,,,,,,,
26,48.0,,,,,,,1.0,1.0,2.453317040653824,1.0,1.0,1.7870654567096056,9,pre-B.1.177,24,108,27-Nov-20,0.9,1.1,1.0,0.0,19 November 2020 to 02 December 2020,Non-overlapping 14-day weighted estimates,67096.36788,55835.43901,79764.91287,1.0,2020-11-25,26359.28738142857,34818.01752261905,19941.22821785714,True,36598.01884363636,48434.790675584416,25529.0376225974,62957.30622506493,128486.13078514136,29641.47043166167,True,0.2222222222222222,0.9388895222893628,0.8450005700604264,1.032778474518299,6238.880378398705,8240.945333357395,4719.814145552857,True,14982.87530002452,30653.36818583401,7026.812086873051,True,,,,,,,
27,49.0,,,,,,,1.0,1.0,4.345319739894457,1.0,1.0,3.74880538338976,9,pre-B.1.177,19,81,04-Dec-20,0.8,0.9,1.0,0.0,Interpolated,Interpolated,64281.135665,53489.41216,76480.47528,0.8500000000000001,2020-12-02,29709.76858466386,37557.37625357143,23348.552926984124,True,33855.90954331169,45436.75116857143,23042.85851922078,69246.55028902715,136460.50998653733,33429.56796500647,True,0.2345679012345679,0.8580837519653337,0.8076082371438434,0.908559266786824,6903.305580651781,8726.760841205378,5425.22555373235,True,14897.523371507195,29317.42661005556,7206.8888566245505,True,,,,,,,
28,50.0,,,,,,,1.0,1.0,3.8504619124120825,1.0,1.0,2.4676193671855398,9,pre-B.1.177,58,374,11-Dec-20,0.8,1.0,1.0,0.0,03 December 2020 to 16 December 2020,Non-overlapping 14-day weighted estimates,61465.90345,51143.38531,73196.03769,0.9,2020-12-09,26830.354680555552,35944.482794196425,20092.04422892857,True,34029.57646655844,45555.57590512986,23321.639631915583,64762.48522246926,135404.85429353078,29761.290589608743,True,0.1550802139037433,0.8296928327645052,0.7375047402351158,0.9218809252938946,4513.443145216806,6046.635663501041,3379.914294020537,True,9622.824351526291,21157.68232541773,4071.462788246554,True,,,,,,,
29,51.0,,,,,,,1.0,1.0,3.968380849656945,1.0,1.0,2.5092007245963224,9,pre-B.1.177,42,248,18-Dec-20,1.0,1.2,1.0,0.0,Interpolated,Interpolated,66627.162515,55131.630955,79764.91287,1.1,2020-12-16,23795.41518392857,31336.215770357143,18049.045848363097,True,40766.02498811688,53361.44705415584,29116.63062808441,61822.15162881251,126287.95419530808,29131.537679898804,True,0.1693548387096774,0.9087105410622004,0.8261004918747277,0.9913205902496732,4878.182182604405,6424.0849869452,3700.1469900790607,True,9508.385838502138,19567.2781972,4435.882657186471,True,,,,,,,
30,41.0,,,,,,,10.899335091028068,2.4537390243475845,23.77717977609371,1.520816223157869,1.0,18.956549378904977,9,B.1.177,89,215,09-Oct-20,1.2,1.5,1.0,0.0,Interpolated,Interpolated,38709.44301,30498.349035,48562.75578000001,1.35,2020-10-07,11264.65272777778,15898.521237500005,7987.6628425,True,27649.60215038961,36844.80868714286,19249.607312142853,33104.28556773567,78301.44059427523,13347.212052212437,True,0.6651162790697674,1.35,1.2,1.5,7492.303907312662,10574.365288197676,5312.7245882674415,True,21674.9447427242,51075.70453971505,8805.155643306198,True,,,,,,,9.88888888888889
31,42.0,,,,,,,1.0,1.0,1.5453193690110214,1.0,1.0,1.0730948059432135,9,B.1.177,34,85,16-Oct-20,1.2,1.5,1.0,0.0,08 October 2020 to 21 October 2020,Non-overlapping 14-day weighted estimates,53958.61753,44105.30476,65219.54641,1.35,2020-10-14,15702.243196560848,21351.637217559528,11551.389341904762,True,34459.1735888961,44975.16277431818,24710.975009999995,42161.82421805273,90133.04984973567,19017.26255052389,True,0.611764705882353,1.35,1.2,1.5,9606.078190837225,13062.178062507006,7066.732303282913,True,25310.217536848933,54442.5217369993,11299.3088999046,True,,,,,,,5.666666666666667
32,43.0,,,,,,,1.396687397322617,1.0,6.061563791572198,1.0,1.0,3.817599322082928,9,B.1.177,90,206,23-Oct-20,1.1,1.3,1.0,0.0,Interpolated,Interpolated,62169.711500000005,51612.59068,74369.05112,1.2000000000000002,2020-10-21,20353.179360119044,26560.3754,15597.21146923077,True,37429.79200012987,49010.63363240259,26845.25008694805,52238.28406808264,105335.22378000613,25013.34451060656,True,0.6067961165048543,1.204460966542751,1.1040892193308551,1.3048327137546467,12304.488600934968,16057.04104323984,9429.274283582969,True,34507.77275769469,69366.94616775747,16604.507739904057,True,,,,,,,15.0
33,44.0,,,,,,,1.0,1.0,3.504508103914687,1.0,1.0,2.692609405013746,9,B.1.177,45,77,30-Oct-20,1.2,1.4,1.0,0.0,22 October 2020 to 04 November 2020,Non-overlapping 14-day weighted estimates,70380.80547,59119.8766,83518.55583,1.2999999999999998,2020-10-28,21268.92472994505,27342.384349107146,16589.76129081633,True,39193.88231922079,51286.58435298701,28124.901097110385,51553.428462374,100631.23291335706,25574.22741957664,True,0.7922077922077922,1.2999999999999998,1.2,1.4,16849.40790294349,21660.849938903066,13142.538165451895,True,42042.31011730911,80650.83775322074,21418.81640388128,True,,,,,,,15.0
34,45.0,204.5412337170502,75.73464186567246,743.4026816908997,,,,1.0,1.0,4.274036566578975,1.0,1.0,2.734093821551109,9,B.1.177,113,198,06-Nov-20,1.1,1.3,1.0,0.0,Interpolated,Interpolated,65923.35446,55131.630955,78357.29676,1.2000000000000002,2020-11-04,21582.0505672619,27984.748842857138,16660.65770618132,True,34047.85719467532,45756.66392084415,23134.26216272727,49632.25659179658,99788.9373969334,23624.191128406128,True,0.7070707070707071,1.2000000000000002,1.1,1.3,15260.035754629627,19787.19615151515,11780.26302457265,True,34682.910196540484,70488.03982438409,16224.2693721517,True,1050.5981550012125,389.0006604918631,3818.386501412349,,,,5.136363636363637
35,46.0,,,,,,,1.0,1.0,7.322825126339233,1.0,1.0,5.072302979595425,9,B.1.177,245,401,13-Nov-20,1.1,1.3,1.0,0.0,05 November 2020 to 18 November 2020,Non-overlapping 14-day weighted estimates,61465.90345,51143.38531,73196.03769,1.2000000000000002,2020-11-11,20122.76601041666,26141.44203214285,15455.418637637362,True,33174.95239977272,44499.86382262986,22567.55957298701,47706.37925218764,96733.11576369568,22431.983979252946,True,0.773067331670823,1.1825579955652108,1.0840114959347764,1.281104495195645,15785.698207290652,20507.166579841643,12124.306079729982,True,38027.75825001248,76501.90396366036,18108.1321904638,True,,,,,,,7.903225806451613
36,47.0,114.37897544857168,38.01716086378887,292.8006705269544,,,,1.0,1.0,5.289340693018878,1.0,1.0,2.8676983379064303,9,B.1.177,386,639,20-Nov-20,1.0,1.2,1.0,0.0,Interpolated,Interpolated,64281.135665,53489.41216,76480.47528,1.1,2020-11-18,22957.54845178571,30045.901002857143,17511.414695238098,True,36268.9657275974,47849.80735714286,25455.91470779221,56172.46127092727,113532.62270612943,26678.148404286967,True,0.7480438184663537,1.0861502501064464,0.9874093182785876,1.184891181934305,17392.232267403873,22762.2426681394,13266.337751613042,True,42281.25813893115,85694.7711700338,19992.418475925908,True,588.6704603086489,195.6616545789667,1506.947450978725,,,,5.1466666666666665
37,48.0,,,,,,,1.0,1.0,2.525490837764771,1.0,1.0,2.1308623595692486,9,B.1.177,36,61,27-Nov-20,0.9,1.1,1.0,0.0,19 November 2020 to 02 December 2020,Non-overlapping 14-day weighted estimates,67096.36788,55835.43901,79764.91287,1.0,2020-11-25,26359.28738142857,34818.01752261905,19941.22821785714,True,36598.01884363636,48434.790675584416,25529.0376225974,62957.30622506493,128486.13078514136,29641.47043166167,True,0.7540983606557377,0.9388895222893628,0.8450005700604264,1.032778474518299,21171.282595549703,27965.175147622635,16016.418493925266,True,50669.54203562197,103337.01882322389,23882.288088474117,True,,,,,,,2.117647058823529
38,49.0,,,,,,,1.646934850145095,1.0,5.232029671158832,1.0,1.0,4.800520333345823,9,B.1.177,40,65,04-Dec-20,0.8,0.9,1.0,0.0,Interpolated,Interpolated,64281.135665,53489.41216,76480.47528,0.8500000000000001,2020-12-02,29709.76858466386,37557.37625357143,23348.552926984124,True,33855.90954331169,45436.75116857143,23042.85851922078,69246.55028902715,136460.50998653733,33429.56796500647,True,0.7538461538461538,0.8580837519653337,0.8076082371438434,0.908559266786824,22185.603117090624,28045.760144732103,17435.40099009206,True,51344.52649314377,101214.56321343202,24774.272083761927,True,,,,,,,10.0
39,50.0,133.37937920379966,36.27462612439788,324.5917126106313,52.509576744650666,52.509576744650666,52.509576744650666,1.0,1.0,3.7293880226879694,1.0,1.0,2.2760768119162016,9,B.1.177,180,286,11-Dec-20,0.8,1.0,1.0,0.0,03 December 2020 to 16 December 2020,Non-overlapping 14-day weighted estimates,61465.90345,51143.38531,73196.03769,0.9,2020-12-09,26830.354680555552,35944.482794196425,20092.04422892857,True,34029.57646655844,45555.57590512986,23321.639631915583,64762.48522246926,135404.85429353078,29761.290589608743,True,0.7342657342657343,0.8296928327645052,0.7375047402351158,0.9218809252938946,21370.01595281698,28629.296178645516,16003.042479646314,True,47149.50601988816,99151.16512929834,21465.00790546243,True,923.3957021801516,251.13202701506225,2247.1733949966783,363.5278390014277,363.5278390014277,363.5278390014277,6.923076923076923
40,51.0,306.0500413336802,85.04570546490748,601.0743770762421,,,,1.3212336465165204,1.0,6.333822143034126,1.0,1.0,3.863578589200433,9,B.1.177,104,214,18-Dec-20,1.0,1.2,1.0,0.0,Interpolated,Interpolated,66627.162515,55131.630955,79764.91287,1.1,2020-12-16,23795.41518392857,31336.215770357143,18049.045848363097,True,40766.02498811688,53361.44705415584,29116.63062808441,61822.15162881251,126287.95419530808,29131.537679898804,True,0.5373831775700935,0.9087105410622004,0.8261004918747277,0.9913205902496732,15479.056057841308,20384.390724040622,11741.009363268227,True,28941.685933152712,61893.04808712435,12676.610199654624,True,1326.216845779281,368.5313903479324,2604.655633997049,,,,4.333333333333333
41,52.0,,,,,,,1.0,1.0,3.2744480295939016,1.0,1.0,2.405857357816504,9,B.1.177,27,70,,,,,,,,,,,,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.857142857142857
42,53.0,,,,,,,1.0,1.0,3.625967241783397,1.0,1.0,2.827290202110881,9,B.1.177,22,71,,,,,,,,,,,,2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6666666666666665
43,54.0,,,,,,,1.0,1.0,2.981895898628478,1.0,1.0,2.1509001598414983,9,B.1.177,50,268,,,,,,,,,,,,2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9411764705882355
44,55.0,,,,,,,1.0,1.0,7.303735349369885,1.0,1.0,5.426836676128061,9,B.1.177,54,299,15-Jan-21,1.2,1.4,1.0,0.0,Interpolated,Interpolated,82110.93972,68738.586675,97125.51153,1.2999999999999998,2021-01-13,24813.745519780223,31797.04246517857,19288.88911798469,True,47502.4735128896,61272.43238756492,34577.99832214285,61828.70836888282,119495.59311817634,30839.93005243953,True,0.1872909698996655,0.838753083257604,0.7742336153147115,0.9032725512004968,7203.082439174187,9230.235637583512,5599.294083441709,True,9536.364402442128,22060.24926931722,3469.579113380663,True,,,,,,,3.857142857142857
