,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
0,29-May-20,22,,,1,0,21 May 2020 to 03 June 2020,Non-overlapping 14-day weighted estimates,0.0,0.0,9673.647477,,2020-05-27,,,,False,,,,,,,False,0.0,,,,,,,False,,,,False
1,05-Jun-20,23,,,1,0,Interpolated,Interpolated,906.904451,0.0,9975.9489585,,2020-06-03,,,,False,883.3484912337661,7643.908941779221,-2072.924459357143,,,,False,0.0,,,,,,,False,,,,False
2,12-Jun-20,24,0.7,0.9,1,0,04 June 2020 to 17 June 2020,Non-overlapping 14-day weighted estimates,1813.808902,0.0,10278.25044,0.8,2020-06-10,890.7097286607142,5768.405859183674,0.0,False,1507.5814250746753,8650.926221103895,-2072.9244588964284,2986.7094140469694,inf,182.49034855830396,False,0.0,0.8,0.7,0.9,0.0,0.0,0.0,False,,,,False
3,19-Jun-20,25,0.7,0.9,1,0,Interpolated,Interpolated,3325.3163205,302.30148365,14208.16973,0.8,2020-06-17,1632.9678359598213,7973.972807653061,131.95699683134922,False,2461.597795733766,11636.644123246751,-1908.0327400811689,4945.449563651436,1240061.2943262735,79.21359622625776,False,0.0,0.8,0.7,0.9,0.0,0.0,0.0,False,,,,False
4,26-Jun-20,26,0.7,0.9,1,0,18 June 2020 to 01 July 2020,Non-overlapping 14-day weighted estimates,4836.823739,604.6029673,18138.08902,0.8,2020-06-24,2375.2259432589285,10179.539756122447,263.91399366269843,False,2508.709715282143,12290.322008071753,-2650.0454732230514,5478.114274940974,859458.4536675538,100.6874098029204,False,0.0,0.8,0.7,0.9,0.0,0.0,0.0,False,,,,False
5,03-Jul-20,27,0.7,0.9,1,0,Interpolated,Interpolated,2720.7133531500003,302.30148365,11487.4563795,0.8,2020-07-01,1336.0645930647322,6447.041845637755,131.95699683134922,False,1160.1310184581168,8468.367536594806,-3592.2838643240257,2718.4060808126665,739325.4590027034,411.2968783501147,False,0.0,0.8,0.7,0.9,0.0,0.0,0.0,False,,,,False
6,17-Jul-20,29,0.8,1.0,1,0,Interpolated,Interpolated,3325.31632015,604.6029675,10882.8534145,0.9,2020-07-15,1451.5269651448414,5344.258373191964,237.522594375,False,1684.251123225,7555.574096422402,-2067.0354694353896,3294.2733754831547,276135.442600465,77.20466365709731,False,0.0,0.9,0.8,1.0,0.0,0.0,0.0,False,,,,False
7,14-Aug-20,33,0.8,1.0,1,0,Interpolated,Interpolated,2116.1103860000003,302.30148365,7859.8385755,0.9,2020-08-12,923.6989780158732,3859.742157611607,118.7612971482143,False,2125.925369159416,7720.465813081168,-1584.1382948240262,3711.953055851476,394326.7727612012,82.12710341891001,False,0.0,0.9,0.8,1.0,0.0,0.0,0.0,False,inf,inf,inf,False
8,11-Sep-20,37,0.9,1.2,1,0,Interpolated,Interpolated,7859.8385755,2720.713353,16626.581599999998,1.05,2020-09-09,2940.7559296088434,7257.634825396824,890.7097286607144,True,5388.4257965454535,11984.09453045162,447.563235594156,8355.062443587418,131330.5003048649,197.64990779843865,False,0.2272727272727272,1.05,0.9,1.2,668.3536203656461,1649.4624603174595,202.4340292410714,True,2270.6526987310144,33214.326430722715,120.06848762245501,False
9,18-Sep-20,38,1.0,1.3,1,0,10 September 2020 to 23 September 2020,Non-overlapping 14-day weighted estimates,7255.235608,3023.014837,13905.86825,1.15,2020-09-16,2478.496636273292,5463.0196696428575,913.5484397527472,True,4993.863470405845,11212.636849811688,-229.67060757467488,7064.697782555978,81993.97736037929,169.56730081450715,False,0.3421052631578947,1.15,1.0,1.3,847.9067439882314,1868.9277817199245,312.5297293890977,True,2668.480059328207,28686.416904294834,120.39733023687174,False
10,25-Sep-20,39,1.1,1.3,1,0,Interpolated,Interpolated,12696.662314,7859.838573499999,19649.59644,1.2000000000000002,2020-09-23,4156.645400416666,7017.713014285714,2375.2259425412085,True,9257.49218812987,15511.599507331168,4028.069117883116,12427.886294937463,56176.62177180273,2173.4442986604854,False,0.3492063492063492,1.2000000000000002,1.1,1.3,1451.5269652248671,2450.6299414965983,829.4439799350251,True,4216.760657720758,19096.004693879146,736.0293942619218,False
11,02-Oct-20,40,1.0,1.3,1,0,24 September 2020 to 07 October 2020,Non-overlapping 14-day weighted estimates,18138.08902,12696.66231,25393.32463,1.15,2020-09-30,6196.24159068323,9975.948961785714,3836.9034453296704,True,12225.543118461035,18838.878825029216,6536.778832305194,17364.117935315026,60537.18664090976,4402.361708309872,False,0.3181818181818182,1.15,1.0,1.3,1971.5314152173917,3174.16557875,1220.832914423077,True,6501.5582522213035,22511.340982969363,1665.2555066022026,False
12,09-Oct-20,41,1.3,1.6,1,0,Interpolated,Interpolated,23579.515725,17835.787535,31137.05282,1.4500000000000002,2020-10-07,6388.5387432266,9409.548929120878,4379.322832254464,True,15193.594048246752,22166.15814272727,9210.380267727272,17274.00494944554,48139.96323892478,5768.310690875956,True,0.497005988023952,1.4500000000000002,1.3,1.6,3175.1420101066333,4676.602162377442,2176.5496711204814,True,9145.028655181886,24633.60876539905,3269.2298030870957,True
13,16-Oct-20,42,1.3,1.5,1,0,08 October 2020 to 21 October 2020,Non-overlapping 14-day weighted estimates,29020.94243,22974.91276,36880.78101,1.4,2020-10-14,8143.631804336735,11145.29096456044,6017.239056190476,True,18032.087200032463,25234.321901103896,11689.645034220775,21407.713804308423,50749.5094561953,8533.252844756362,True,0.4846625766871165,1.4,1.3,1.5,3946.913573880993,5401.7054368115,2916.330585515629,True,10813.336445757495,25613.91318736023,4310.062687856885,True
14,23-Oct-20,43,1.2,1.4,1,0,Interpolated,Interpolated,33857.76617,27207.13353,41717.604745,1.2999999999999998,2020-10-21,10231.7425239011,13657.54917247024,7634.654817091837,True,20540.79691636364,27807.810502207794,13674.234643441556,26412.399435591567,58164.47366603675,11241.85804050275,True,0.558891454965358,1.2927737173938119,1.1933295852865957,1.3922178495010282,5750.398082662782,7675.75458352148,4290.794487785669,True,15199.271620504012,33102.831185778,6600.635081109177,True
15,30-Oct-20,44,1.2,1.4,1,0,22 October 2020 to 04 November 2020,Non-overlapping 14-day weighted estimates,38694.58991,31439.3543,46554.42848,1.2999999999999998,2020-10-28,11693.420027747256,15241.033133333336,8822.267788265306,True,22401.71773840909,29863.067990454543,15270.150918019475,29152.176327933452,60808.65547976153,13150.92050580195,True,0.5468164794007491,1.2861580042939502,1.1872227731944158,1.385093235393485,6462.9704713521805,8423.741459718187,4876.080399970439,True,16807.560790355277,35062.52803913715,7586.792392208381,True
16,06-Nov-20,45,1.1,1.4,1,0,Interpolated,Interpolated,39903.795845,32950.86172,48065.9359,1.25,2020-11-04,12541.192979857144,17166.405678571427,9246.415278571429,True,22283.937939545453,30104.51657961038,15382.041728961036,30459.298180249138,66230.86752623197,13638.134991410112,True,0.6404494382022472,1.2221106860108337,1.0754574036895337,1.3687639683321338,8215.29515521341,11245.109586472714,6057.001974464827,True,20306.342378205445,43590.62324046956,9270.467474952482,True
