,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,variant,sequences_analyzed,sequences_total,Rt_date,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,frac_assigned
0,24.0,,,,,,,3.766509605014563,1.0,8.670873252135932,1.0,1.0,10.448366855963071,9,pre-B.1.177,655,655,12-Jun-20,0.7,1.0,1.0,0.0,04 June 2020 to 17 June 2020,Non-overlapping 14-day weighted estimates,11161.65187,2126.028928,34547.97008,0.85,2020-06-10,5158.746662605042,19389.166881632653,835.2256502857143,False,5974.279340415584,23741.80681057792,-3908.648962811688,12159.134862460993,896916.9477898262,36.13513532538913,False,1.0,0.85,0.7,1.0,5158.746662605042,19389.166881632653,835.2256502857143,False,12159.134862460993,896916.9477898262,36.13513532538913,False,,,,,,,
1,25.0,,,,,,,1.0,1.0,19.869475600720804,2.281078820778258,1.0,17.369851317726425,9,pre-B.1.177,544,544,19-Jun-20,0.7,0.9,1.0,0.0,Interpolated,Interpolated,7972.608479,1328.76808,24715.086285,0.8,2020-06-17,3915.120235223214,13870.711690561224,580.0178126984127,False,2981.962652142857,16214.421918740258,-6564.459449766233,7391.54098024311,707555.4485684048,484.1479414392672,False,1.0,0.8,0.7,0.9,3915.120235223214,13870.711690561226,580.0178126984127,False,7391.54098024311,707555.448568405,484.1479414392672,False,,,,,,,
2,26.0,,,,,,,3.267549737267108,1.0,16.47454870888216,1.6457972512013928,1.0,9.650246683949446,9,pre-B.1.177,270,270,26-Jun-20,0.7,0.9,1.0,0.0,18 June 2020 to 01 July 2020,Non-overlapping 14-day weighted estimates,4783.565088,531.507232,14882.20249,0.8,2020-06-24,2349.072141428572,8352.256499489797,232.0071250793651,False,1584.167659227273,10110.717113795454,-4949.229679149349,4162.580399316069,659570.7989734153,572.4292126060988,False,1.0,0.8,0.7,0.9,2349.0721414285717,8352.256499489797,232.0071250793651,False,4162.580399316069,659570.7989734153,572.429212606099,False,,,,,,,
3,27.0,,,,,,,5.281205455506656,1.0,18.673386905409934,1.0,1.0,11.154719313051924,9,pre-B.1.177,286,286,03-Jul-20,0.8,1.0,1.0,0.0,Interpolated,Interpolated,3189.043392,265.753616,10630.1446365,0.9,2020-07-01,1392.0427504761903,5220.160312566964,104.40320628571428,False,1170.0061795324673,7278.887999746753,-2987.1396694675323,2600.8501553502947,592665.6270427594,273.7006253637599,False,1.0,0.9,0.8,1.0,1392.0427504761903,5220.160312566964,104.40320628571428,False,2600.8501553502947,592665.6270427594,273.7006253637599,False,,,,,,,
4,28.0,368.4176725049024,148.53901495802825,897.372558586567,646.7477006404436,225.9582262724808,3372.677426645116,1.0,1.0,3.989181149370591,1.0,1.0,2.362967676778133,9,pre-B.1.177,9,9,,,,,,,,,,,,2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,29.0,827.4752443029198,247.53233606873272,1894.547006459448,1520.362963382706,385.1582029208444,11768.785385748257,3.031387755524053,1.0,7.666411781868124,1.1756348379928254,1.0,5.725875965418212,9,pre-B.1.177,86,86,17-Jul-20,0.7,0.9,1.0,0.0,Interpolated,Interpolated,2126.028928,265.753616,7441.101247,0.8,2020-07-15,1044.0320628571428,4176.128250867348,116.00356253968256,False,1045.757735688312,5824.145804435065,-2019.0372117175325,2323.718067545885,371610.6197917427,180.32638207871764,False,1.0,0.8,0.7,0.9,1044.0320628571428,4176.128250867347,116.00356253968256,False,2323.718067545885,371610.6197917427,180.32638207871764,False,,,,,,,
6,30.0,,,,,,,1.0,1.0,5.9295725212422274,1.0,1.0,4.257740770537276,9,pre-B.1.177,48,48,24-Jul-20,0.8,1.0,1.0,0.0,16 July 2020 to 29 July 2020,Non-overlapping 14-day weighted estimates,2657.53616,531.507232,8504.115711,0.9,2020-07-22,1160.0356253968257,4176.1282509375,208.80641257142852,False,3101.0340779318176,8055.440774064934,-51.77018482792196,5446.810908461189,253356.98980152293,10.631927547776314,False,1.0,0.9,0.8,1.0,1160.0356253968257,4176.1282509375,208.80641257142855,False,4884.45374512499,238185.96583468604,4.106978886912627,False,,,,,,,
7,31.0,706.6978738445599,266.8278612886292,2038.8051148330503,,,,1.2822806939157954,1.0,4.779628525545715,1.0,1.0,3.754990171499402,9,pre-B.1.177,26,26,,,,,,,,,,,,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,32.0,,,,,,,1.664472707347871,1.0,7.268521981708495,1.0,1.0,5.678732703191768,9,pre-B.1.177,69,69,,,,,,,,,,,,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,33.0,178.9625653806352,61.4653280930354,420.0675189762041,337.0066715878519,120.97179372039132,3632.310627641415,1.0,1.0,7.054317308773415,1.0,1.0,5.912691510616306,9,pre-B.1.177,128,136,,,,,,,,,,,,2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,34.0,191.95371315373623,44.92703731637269,473.5961909405905,303.79164831758635,302.3546544830008,305.228642152172,1.1267934104449786,1.0,8.020837018082831,1.0,1.0,6.329168321037056,9,pre-B.1.177,26,28,,,,,,,,,,,,2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,35.0,,,,,,,1.0,1.0,4.210373789763539,1.0,1.0,3.515671464443339,9,pre-B.1.177,58,61,,,,,,,,,,,,2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36.0,261.3704668189285,77.60179779706584,794.7155535747859,400.6696130218058,70.8467319775407,25576.5730888213,1.0,1.0,9.772546696323555,1.0,1.0,8.153049421703829,9,pre-B.1.177,111,123,,,,,,,,,,,,2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,37.0,195.91931366990727,75.61262547416675,438.19115953089306,297.4268916624816,107.99372692998172,5487.206077924462,3.711349555076837,1.0,18.457392602235416,3.446402365911928,1.0,16.00595725231221,9,pre-B.1.177,236,276,11-Sep-20,1.0,1.2,1.0,0.0,Interpolated,Interpolated,9832.8837935,5846.579551500001,16210.97057,1.1,2020-09-09,3511.744211964285,6368.595581071429,1914.058781741072,True,7413.490484376623,12486.96860177922,3189.043391727273,10803.30595563228,55339.37016371933,1648.771946588971,False,0.855072463768116,1.1,1.0,1.2,3002.795775447722,5445.610714249482,1636.658958300337,True,8875.792142406326,46106.0315266313,1264.2980442573485,False,,,,,,,
14,38.0,,,,,,,1.0,1.0,3.846746614270293,1.0,1.0,3.921194154176191,9,pre-B.1.177,169,218,18-Sep-20,1.2,1.4,1.0,0.0,10 September 2020 to 23 September 2020,Non-overlapping 14-day weighted estimates,12224.66634,8504.115711,17539.73865,1.2999999999999998,2020-09-16,3694.267300549451,5742.17634375,2386.3590005357146,True,12932.19219821104,18735.62992312013,7884.599165814935,15644.695060457763,50657.985400491605,4297.07861866109,True,0.7752293577981652,1.2999999999999998,1.2,1.4,2863.904466939712,4451.503679329128,1849.9755554611731,True,10913.779375117974,36156.93286268556,2853.235001647284,False,,,,,,,
15,39.0,504.3198898398893,169.03273553757668,1340.6673149014227,774.927410551679,438.80056297956617,2633.402153303492,1.0,1.0,3.838034857555834,1.0,1.0,3.608885507149208,9,pre-B.1.177,277,410,25-Sep-20,1.2,1.5,1.0,0.0,Interpolated,Interpolated,39065.78155,31358.9266855,48632.91172,1.35,2020-09-23,11368.349128306878,15921.488955952382,8213.052227154762,True,32811.943208181816,41788.8932732922,24963.583174753247,38485.13468597463,85356.88591150985,17083.51062236739,True,0.675609756097561,1.35,1.2,1.5,7680.56758180733,10756.713270241,5548.818212004559,True,25053.686021643836,55896.05632215658,11005.742578021716,True,,,,,,,
16,40.0,592.7559077643766,162.66844402192413,1369.8729188689554,687.6927894170888,200.21683905336303,12493.869217041878,1.2839184427290125,1.0,4.755977048186046,1.0,1.0,5.543738293489534,9,pre-B.1.177,188,298,02-Oct-20,1.2,1.6,1.0,0.0,24 September 2020 to 07 October 2020,Non-overlapping 14-day weighted estimates,65906.89676,54213.73766,79726.08479,1.4,2020-09-30,18494.28225408164,26100.80156815476,13311.408800446428,True,45060.76896204545,57211.2313670357,34069.9587037987,52428.64766964164,113236.8244031378,24003.53753474057,True,0.6308724832214765,1.4,1.2,1.6,11667.533771031369,16466.2774993728,8397.801525113853,True,31112.693103156264,67637.74288916861,14103.088775462378,True,,,,,,,
17,41.0,546.9311952392741,198.22372238536235,1072.1149440540598,829.6510070493044,341.55710456717605,30752.34217674896,1.0,1.0,4.652577314493985,1.0,1.0,4.523951539447475,9,pre-B.1.177,420,790,09-Oct-20,1.3,1.5,1.0,0.0,Interpolated,Interpolated,81586.360105,69627.447385,95405.548145,1.4,2020-10-07,22894.131662117343,28831.3469668956,18235.76002940476,True,51221.42097136363,64226.09143441557,39117.55173311688,60664.70660128049,110598.38272795104,32462.977581688127,True,0.5316455696202531,1.4,1.3,1.5,12171.56366846745,15328.057881134371,9694.96102829114,True,29909.423313343537,55337.403301841645,15653.540784964456,True,,,,,,,
18,42.0,898.6554640245463,294.82680069101974,1878.3322272057935,2048.757828975021,484.7169891208577,16653.72661093951,1.0,1.0,3.8832102005388895,1.0,1.0,2.4065611011083576,9,pre-B.1.177,322,680,16-Oct-20,1.3,1.4,1.0,0.0,08 October 2020 to 21 October 2020,Non-overlapping 14-day weighted estimates,97265.82345,85041.15711,111085.0115,1.35,2020-10-14,28304.869257936505,33569.64633241758,23863.590005357142,True,60343.32756175324,73746.62845061687,47695.871373506496,74319.61936915334,121398.906402945,44507.71884851546,True,0.4735294117647058,1.35,1.3,1.4,13403.18808978758,15896.214880938913,11300.11173783088,True,32914.70427262809,54250.46828996494,19463.19942461253,True,,,,,,,
19,43.0,621.7199806757211,205.74166407435985,1271.840833168374,729.3198313609369,215.85237248029293,5713.062466425344,1.425075963668366,1.0,4.647984128903437,1.0,1.0,2.960508254101741,9,pre-B.1.177,221,532,23-Oct-20,1.1,1.3,1.0,0.0,Interpolated,Interpolated,115602.822975,101517.881305,131016.5327,1.2000000000000002,2020-10-21,37846.16228348214,46791.618821428565,30678.48061414836,True,70914.79934123375,85586.46974590907,56854.01708844156,98520.06945075038,165054.87951437,57852.408604772136,True,0.4154135338345864,1.2000000000000002,1.1,1.3,15721.808016258554,19437.871728450587,12744.25604459922,True,38542.73501007335,65142.43415847252,22357.71401438688,True,,,,,,,
20,44.0,1115.2016313922943,352.8173764905881,2871.769774437544,672.9306541834154,604.5370833189083,14487.129071985088,1.0361656323620498,1.0,4.502250085398163,1.0,1.0,4.472318778861352,9,pre-B.1.177,218,577,30-Oct-20,1.1,1.3,1.0,0.0,22 October 2020 to 04 November 2020,Non-overlapping 14-day weighted estimates,133939.8225,117994.6055,150948.0539,1.2000000000000002,2020-10-28,43849.34665178571,53910.01925,35657.710453296706,True,74709.55390178572,90421.80501905845,59577.128817662335,106408.8796920336,176337.99125129788,63126.46296337764,True,0.3778162911611785,1.2000000000000002,1.1,1.3,16566.997521818517,20368.083529462736,13472.063914763745,True,38149.14679362906,63633.24614010525,22426.791428425517,True,,,,,,,
21,45.0,,,,,,,1.0,1.0,2.771141075144243,1.0,1.0,2.128744427695698,9,pre-B.1.177,399,1188,06-Nov-20,1.1,1.2,1.0,0.0,Interpolated,Interpolated,123309.67785,108693.22894,139254.8948,1.15,2020-11-04,42124.42411024846,49733.891,35584.092807738096,True,62704.04800324675,78007.31467402597,48239.45831688312,95858.28037901373,155098.59434492895,57898.826468245454,True,0.3358585858585858,1.15,1.1,1.2,14147.849511775365,16703.554300505046,11951.223089467592,True,29651.647468554384,48516.13768105434,17633.446713063375,True,,,,,,,
22,46.0,1251.2010085792203,329.00220238337243,2711.5221911262806,,,,1.0,1.0,3.042574406547553,1.0,1.0,3.435201977051064,9,pre-B.1.177,376,1336,13-Nov-20,1.0,1.2,1.0,0.0,05 November 2020 to 18 November 2020,Non-overlapping 14-day weighted estimates,112679.5332,99391.85238,127561.7357,1.1,2020-11-11,40242.69042857143,50113.539025000005,32538.99929107143,True,57646.10092899351,71970.91110506492,44191.02985431817,91951.1062465695,157366.32259963645,52910.068251745055,True,0.281437125748503,1.1024756189047265,1.00225056264066,1.2027006751687923,11300.354969882515,14072.140151382602,9137.118777048818,True,23753.87202136542,41312.71434715226,13367.299943225033,True,,,,,,,
23,47.0,,,,,,,1.4430749276544943,1.0,4.522000985403803,1.0,1.0,4.581359512495674,9,pre-B.1.177,115,445,20-Nov-20,1.0,1.1,1.0,0.0,Interpolated,Interpolated,105504.185555,92482.258365,119854.8808,1.05,2020-11-18,39474.35513962585,47085.84602857143,33029.3779875,True,54472.58858474025,68108.85528155843,41447.21005266234,90758.96525534127,150080.5335028585,53448.87080738253,True,0.2584269662921348,1.052364864864865,1.0022522522522523,1.1024774774774777,10178.313715082922,12140.90795717135,8516.500644068929,True,21723.226819795666,36222.72691092203,12643.514796565214,True,,,,,,,
24,48.0,,,,,,,1.0,1.0,3.1227879790218984,1.0,1.0,2.523455185736058,9,pre-B.1.177,65,305,27-Nov-20,0.8,1.0,1.0,0.0,19 November 2020 to 02 December 2020,Non-overlapping 14-day weighted estimates,98328.83791,85572.66435,112148.0259,0.9,2020-11-25,42921.31813531746,55072.69129017856,33617.83242321429,True,48508.66327655844,61513.33370590908,36026.87169779221,95716.14708385098,173067.69368683363,51797.268301722,True,0.2131147540983606,0.9029605263157894,0.8026315789473684,1.0032894736842104,9117.175451264422,11698.321740327096,7140.96607022536,True,17608.645186190442,32484.492582885785,9252.962932284374,True,,,,,,,
25,49.0,,,,,,,2.6881840460706474,1.0,4.723824954958437,1.0,1.0,3.4473191536926966,9,pre-B.1.177,9,61,04-Dec-20,0.7,0.9,1.0,0.0,Interpolated,Interpolated,81586.360105,70158.95462,94076.780035,0.8,2020-12-02,40064.73040870535,52798.19287678572,30624.94050873016,True,37326.30333564935,49264.50796753247,25967.92477110389,85110.53534466235,164359.99126920462,42874.5315238976,True,0.1475409836065573,0.8133333333333334,0.7116666666666667,0.915,5814.284982719935,7662.194075104614,4444.36115955772,True,10386.983790339436,21033.2296498388,4867.644337751881,True,,,,,,,
