,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I_method,I,I_lower,I_upper,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met
16,20-Nov-20,47,1.0,1.2,1,0,Interpolated,Interpolated,94165.35790999999,83266.589645,106371.97841499999,1.1,2020-11-18,33630.48496785713,41788.99152017857,27259.89541949405,True,48373.546057792206,59889.43941116883,37384.19060922079,77057.98302689016,130420.79273401485,44800.86927289939,True
17,27-Nov-20,48,1.0,1.1,1,0,19 November 2020 to 02 December 2020,Non-overlapping 14-day weighted estimates,87190.14622,76727.32868,98524.86523,1.05,2020-11-25,32622.163551700676,38706.19705464286,27402.617385714286,True,53630.43247811687,65044.41525214285,42598.61429444805,85096.20611809552,136989.7465642509,51613.804123391084,True
18,04-Dec-20,49,0.9,1.1,1,0,Interpolated,Interpolated,122502.15546,109859.58424,136016.628115,1.0,2020-12-02,48125.84678785714,59372.33766924603,39235.5658,True,81953.07576935065,94929.68713129869,69452.04699331168,134056.34596529396,211922.10942513525,84424.18700971136,True
19,11-Dec-20,50,0.9,1.1,1,0,03 December 2020 to 16 December 2020,Non-overlapping 14-day weighted estimates,157814.1647,142991.8398,173508.391,1.0,2020-12-09,61998.42184642857,75737.78972222222,51068.51421428571,True,112050.66130987013,127617.49942616884,96959.40577860389,181293.08449900424,276807.01035318675,118513.41252737507,True
20,18-Dec-20,51,1.1,1.3,1,0,Interpolated,Interpolated,243696.45870000002,224514.6265,263750.19235,1.2000000000000002,2020-12-16,79781.57874107143,94196.49726785715,67847.82668956045,True,157774.53277694806,176092.95604967533,139931.69212402598,216527.23526263033,307746.4073913796,152182.82852252433,True
21,15-Jan-21,55,0.9,1.2,1,0,Interpolated,Interpolated,273777.05915,255031.1777,293394.84205,1.05,2021-01-13,102433.5935595238,128069.17708531744,83492.34984226192,True,152042.06375454544,170963.4578376623,133596.25229123374,247798.47126923825,369067.0665313881,168526.35760289713,True
22,22-Jan-21,56,0.7,0.9,1,0,14 January 2021 to 27 January 2021,Non-overlapping 14-day weighted estimates,256339.0299,238029.0992,275520.8621,0.8,2021-01-20,125880.77361160713,154629.0552602041,103901.59092063492,True,124127.06271136363,142063.32139285715,106572.9686698052,277307.6476725741,411144.6491429474,188136.65325016924,True
23,29-Jan-21,57,0.6,0.9,1,0,Interpolated,Interpolated,200537.3363,184843.11,216667.5134,0.75,2021-01-27,105043.36663333332,141865.63377380953,80685.48452380951,True,85468.99007532466,100993.36550064935,69995.56998116882,213663.0520958899,357443.6636662352,130836.53648568544,True
24,05-Feb-21,58,0.6,0.8,1,0,28 January 2021 to 10 February 2021,Non-overlapping 14-day weighted estimates,144735.6427,131657.1208,157814.1647,0.7,2021-02-03,81229.18722959184,103330.70307738095,64653.050392857134,True,58861.84123071428,71880.91537558442,45936.185148603894,160733.32661705994,262387.07372611697,98141.31425073608,True
25,12-Feb-21,59,0.6,0.8,1,0,Interpolated,Interpolated,106807.92911,95909.160845,118578.59888,0.7,2021-02-10,59943.22552091837,77640.74926666668,47098.24862924107,True,42004.13602792207,53469.07409415584,31388.452631493514,116361.52556149213,202078.87627936972,67108.70772053207,True
26,19-Feb-21,60,0.6,0.8,1,0,11 February 2021 to 24 February 2021,Non-overlapping 14-day weighted estimates,68880.21552,60161.20089,79343.03306,0.7,2021-02-17,38657.2638122449,51950.795455952386,29543.446865624996,True,24866.176772629868,34776.97877522727,16093.376009025971,71606.3016040569,141739.37805618325,35988.82768218014,True
27,26-Feb-21,61,0.6,0.8,1,0,Interpolated,Interpolated,47518.629694999996,40543.41799,56237.64431,0.7,2021-02-24,26668.61870637755,36822.2671077381,19909.714191517854,True,16764.287207337657,24883.161858116884,9596.577780194806,48804.94814473916,106274.1305313361,21952.608493485703,True
28,05-Mar-21,62,0.6,0.8,1,0,25 February 2021 to 10 March 2021,Non-overlapping 14-day weighted estimates,26157.04387,20925.63509,33132.25556,0.7,2021-03-03,14679.973600510206,21693.73875952381,10275.981517410713,True,9596.577783116883,16390.615147792207,3753.7056442207777,27427.61427808282,76739.04302897897,9027.360218639355,True
29,12-Mar-21,63,0.6,0.8,1,0,Interpolated,Interpolated,25721.093135000003,20489.68436,32696.30483,0.7,2021-03-10,14435.307371683675,21408.29482916667,10061.898569642855,True,13842.851135259742,20263.216448376625,8373.651055519482,34154.3759634457,89626.45861298706,12512.35407733441,True
30,19-Mar-21,64,0.6,0.9,1,0,11 March 2021 to 24 March 2021,Non-overlapping 14-day weighted estimates,25285.1424,20053.73363,32260.3541,0.75,2021-03-17,13244.598399999999,21122.850898809527,8753.61388611111,True,13324.805785616882,19745.17109931818,7762.187692889607,30882.07150505117,88305.3740964517,10469.1136133525,True
31,26-Mar-21,65,0.7,0.9,1,0,Interpolated,Interpolated,23541.339480000002,17873.979975,30516.551175,0.8,2021-03-24,11560.479208928571,17126.63586352041,7802.134116071427,True,9290.846101597403,15150.703328571428,4144.362794727273,22486.045468741737,65482.485031427954,6934.672419675011,True
32,30-Apr-21,70,0.8,1.1,1,0,22 April 2021 to 05 May 2021,Non-overlapping 14-day weighted estimates,8719.014622,6103.310236,13078.52193,0.9500000000000001,2021-04-28,3605.6075504511277,6422.488447767857,2179.7536557142857,True,2140.121771025974,7040.3212199025975,-1715.4944345259742,5592.863480706931,32567.560635343303,525.7509659925184,False
33,14-May-21,72,0.8,1.0,1,0,06 May 2021 to 19 May 2021,Non-overlapping 14-day weighted estimates,11334.71901,6975.211698,17438.02924,0.9,2021-05-12,4947.694805952381,8563.317930357141,2740.2617385,True,7490.426199311688,12874.700809655842,3057.316816324675,13647.655638905624,64690.03373834686,2267.556190512735,False
34,21-May-21,73,0.9,1.1,1,0,Interpolated,Interpolated,14822.32486,9590.916084,21797.536555,1.0,2021-05-19,5823.056195,9514.797702579364,3425.3271728571426,True,9579.59269051948,15999.958001922076,4110.392608090909,15782.152557596864,65021.66400546891,3075.8039921865884,False
35,28-May-21,74,1.0,1.2,1,0,20 May 2021 to 02 June 2021,Non-overlapping 14-day weighted estimates,18309.93071,12206.62047,26157.04387,1.1,2021-05-26,6539.2609678571425,10275.981520357143,3996.215034821429,True,11481.923154155844,18377.871081545454,5350.304426785714,17312.122872411644,63832.296114503675,3857.9949045520557,False
36,11-Jun-21,76,1.1,1.4,1,0,03 June 2021 to 16 June 2021,Non-overlapping 14-day weighted estimates,21797.53656,15694.22632,28772.74825,1.25,2021-06-09,6850.654347428572,10275.981517857143,4403.992079591837,True,13944.761700292207,20645.381050324675,7532.888931136364,18419.683993088227,55574.384347943356,5261.575687250654,True
37,18-Jun-21,77,1.1,1.4,1,0,Interpolated,Interpolated,27900.846795,21361.585825,35312.00922,1.25,2021-06-16,8768.837564142857,12611.431864285712,5994.322552933673,True,17834.348092792206,24866.17676746753,11278.10203207792,23561.792365989608,60546.168154533094,8465.959422420834,True
38,25-Jun-21,78,1.1,1.3,1,0,17 June 2021 to 30 June 2021,Non-overlapping 14-day weighted estimates,34004.15703,27028.94533,41851.27019,1.2000000000000002,2021-06-23,11132.313313392855,14946.882210714286,8168.087874450549,True,25647.491066006492,33664.45516246753,18199.52759980519,34258.337930263704,75350.76491787918,14770.884680091707,True
39,02-Jul-21,79,1.0,1.2,1,0,Interpolated,Interpolated,61033.102360000004,51442.18626999999,71931.870645,1.1,2021-06-30,21797.536557142856,28258.949181964286,16841.19193363095,True,44874.61681831169,55303.46418564935,35345.979404805184,65634.43529494524,123631.94743199152,34280.96761917885,True
40,09-Jul-21,80,1.1,1.4,1,0,01 July 2021 to 14 July 2021,Non-overlapping 14-day weighted estimates,88062.04769,75855.42721,102012.4711,1.25,2021-07-07,27676.643559714288,36433.02539285714,21285.961717091835,True,59617.67790204546,72551.82655383115,47634.69448909089,77835.48115167786,143471.6724402876,41948.63055812579,True
41,16-Jul-21,81,1.2,1.4,1,0,Interpolated,Interpolated,115090.99299500001,101140.569605,130349.2686,1.2999999999999998,2021-07-14,34780.245135851656,42673.86769642858,28381.28228711735,True,74360.73897214285,88849.02367383117,60398.9921851948,94242.57074478635,155525.76465439712,56176.6478184672,True
42,23-Jul-21,82,1.2,1.4,1,0,15 July 2021 to 28 July 2021,Non-overlapping 14-day weighted estimates,142119.9383,126425.712,158686.0661,1.2999999999999998,2021-07-21,42948.33300274726,51950.795449404766,35476.60285714286,True,81163.26888224027,96738.59956061687,66063.52084772727,106010.38566543064,168944.34786688755,65521.02872720473,True
43,30-Jul-21,83,1.2,1.5,1,0,Interpolated,Interpolated,132093.07150000002,116834.79595,148659.19929999998,1.35,2021-07-28,38439.78271164022,48668.190247023806,30599.589415476188,True,67753.53764415585,83702.5403746753,52704.744903896106,87986.1701675,151290.07635104144,50639.989947487564,True
44,06-Aug-21,84,0.9,1.2,1,0,29 July 2021 to 11 August 2021,Non-overlapping 14-day weighted estimates,122066.2047,107243.8799,138632.3325,1.05,2021-08-04,45671.02896938776,60514.113392857136,35109.60353869048,True,63218.517707142855,78887.26639480519,48500.93429327922,105227.47163727602,192582.3199903622,57281.7222758833,True
45,13-Aug-21,85,0.8,1.0,1,0,Interpolated,Interpolated,116398.84520000001,102012.471105,132093.07155,0.9,2021-08-11,50809.01973015873,64867.13335044642,40076.32793410715,True,61061.41084285714,75974.32287857143,46675.03673084416,118098.85316531752,208400.8357494118,65751.1842643478,True
46,20-Aug-21,86,0.9,1.1,1,0,12 August 2021 to 25 August 2021,Non-overlapping 14-day weighted estimates,110731.4857,96781.06231,125553.8106,1.0,2021-08-18,43501.65509642857,54805.23478571428,34564.66511071428,True,57503.03377285715,71660.10915769481,43728.12300662337,100413.88054199716,175419.10453160098,56159.27620423016,True
47,27-Aug-21,87,0.9,1.1,1,0,Interpolated,Interpolated,102884.37254000001,89805.85061,116834.79595,1.0,2021-08-25,40418.860640714294,50999.31569246032,32073.518074999996,True,52755.700161038956,66156.93887318182,39830.04406149351,92497.09439963604,162761.04235812716,51371.27003814897,True
48,03-Sep-21,88,0.8,1.1,1,0,26 August 2021 to 08 September 2021,Non-overlapping 14-day weighted estimates,95037.25938,82830.63891,108115.7813,0.9500000000000001,2021-09-01,39301.122299999995,53092.571174107135,29582.37103928571,True,48942.54668814935,61681.36674438311,36772.727251363634,90202.86113903669,170928.48307350907,47254.120355062965,True
49,10-Sep-21,89,0.8,1.0,1,0,Interpolated,Interpolated,89369.899875,77599.23014,102448.42180499999,0.9,2021-09-08,39010.670580357146,50309.49285066963,30485.411840714285,True,46318.349754350646,58870.33379103896,34666.575675779226,89926.01600048399,164686.11352128035,48330.84376490834,True
50,17-Sep-21,90,0.9,1.1,1,0,09 September 2021 to 22 September 2021,Non-overlapping 14-day weighted estimates,83702.54037,72367.82137,96781.06231,1.0,2021-09-15,32883.14085964286,42245.70180198412,25845.650489285712,True,45002.00501483766,57460.57104340909,33494.60422948052,77747.02588153064,143499.33124743256,41355.689423105214,True
51,24-Sep-21,91,0.8,1.0,1,0,Interpolated,Interpolated,86318.24476,74547.575025,99396.76670499999,0.9,2021-09-22,37678.5989031746,48810.91222120535,29286.54733125,True,48203.695127142855,60568.84314487011,36365.085015,91511.52373372206,168563.832982455,48621.08418556687,True
52,01-Oct-21,92,0.8,1.0,1,0,23 September 2021 to 06 October 2021,Non-overlapping 14-day weighted estimates,88933.94915,76727.32868,102012.4711,0.9,2021-09-29,38820.37462896825,50095.40991517856,30142.87912428572,True,50564.623108733766,63023.1891491883,38581.639703376626,95513.35316844462,174321.18865823618,51204.43276231942,True
53,08-Oct-21,93,0.9,1.1,1,0,Interpolated,Interpolated,95909.160825,84138.491105,108987.6828,1.0,2021-10-06,37678.59889553572,47573.98852380952,30049.461108928564,True,55303.464154870126,67855.44822896102,43651.69008448051,93659.24832369752,162245.9318453029,53513.02743870461,True
54,15-Oct-21,94,0.9,1.1,1,0,07 October 2021 to 20 October 2021,Non-overlapping 14-day weighted estimates,102884.3725,91549.65353,115962.8945,1.0,2021-10-13,40418.860625,50618.72378968253,32696.304832142854,True,62658.00960243506,75490.24772230518,50683.518752727265,104641.42403913353,174767.40450470938,62305.26024489908,True
55,29-Oct-21,96,1.0,1.2,1,0,21 October 2021 to 03 November 2021,Non-overlapping 14-day weighted estimates,126425.712,112475.2886,141248.0369,1.1,2021-10-27,45152.03999999999,55490.30021071429,36822.26710119048,True,72229.10975844155,85825.67706077921,58827.87103782468,111482.0078458356,180098.98451957115,68014.53513917881,True
56,05-Nov-21,97,1.0,1.2,1,0,Interpolated,Interpolated,118142.64809999999,104192.22472500001,132529.02225,1.1,2021-11-03,42193.80289285714,52064.973026785716,34110.54976116072,True,60891.55988961037,74717.42594805194,47116.649137987006,96896.32510829526,161947.23415055335,56555.02670888934,True
57,12-Nov-21,98,0.8,1.0,1,0,04 November 2021 to 17 November 2021,Non-overlapping 14-day weighted estimates,109859.5842,95909.16085,123810.0076,0.9,2021-11-10,47954.5804047619,60799.55730357142,37678.59890535715,True,61604.93381006493,75566.68060568182,47736.605059577916,116816.10444985381,203532.2957101446,65473.349939571286,True
58,19-Nov-21,99,0.9,1.1,1,0,Interpolated,Interpolated,125989.76125000001,111167.43642499999,141683.9876,1.0,2021-11-17,49495.977633928575,61846.185063492056,39702.65586607142,True,75634.62097597402,90921.20507240259,61197.29159025973,126760.95437989477,212448.35124788454,74888.99357503901,True
59,26-Nov-21,100,0.9,1.2,1,0,18 November 2021 to 01 December 2021,Non-overlapping 14-day weighted estimates,142119.9383,126425.712,159557.9676,1.05,2021-11-24,53174.126574829934,69648.31919047619,41389.37,True,,,,,,,False
