,lineage,s
1335,1335,-0.75149
1336,1336,-0.23293
1337,1337,-3.2285
1338,1338,-6.5105
1339,1339,-2.7525
1340,1340,-1.155
1341,1341,-2.49
1342,1342,-3.7431
1343,1343,-0.24844
1344,1344,-1.9934
1345,1345,-2.9487
1346,1346,-0.75149
1347,1347,-0.73562
1348,1348,-3.6408
1349,1349,-3.7431
1350,1350,-1.1916
1351,1351,-2.9282
1352,1352,-4.2611
1353,1353,-4.3132
1354,1354,-0.20251
1355,1355,-2.2807
1356,1356,-3.362
1357,1357,-0.36175
1358,1358,-4.1126
1359,1359,-0.75149
1360,1360,-1.3187
1361,1361,-3.2285
1362,1362,-4.3416
1363,1363,-0.027689
1364,1364,-4.9024
1365,1365,-0.29185
1366,1366,-0.49722
1367,1367,-3.2285
1368,1368,-0.7787
1369,1369,-1.1059
1370,1370,-0.10795
1371,1371,-3.2146
1372,1372,-4.901
1373,1373,-0.56567
1374,1374,-2.7678
1375,1375,-1.1584
1376,1376,-0.89906
1377,1377,-0.16616
1378,1378,-1.0313
1379,1379,-1.2663
1380,1380,-2.8011
1381,1381,-0.63972
1382,1382,-3.4943
1383,1383,-0.93211
1384,1384,-7.0497
1385,1385,-0.23376
1386,1386,-1.9198
1387,1387,-2.9282
1388,1388,-0.79279
1389,1389,-3.3793
1390,1390,-0.02951
1391,1391,-4.9983
1392,1392,-4.3772
1393,1393,-0.23613
1394,1394,-1.8628
1395,1395,-1.6191
1396,1396,-0.058214
1397,1397,-1.5382
1398,1398,-0.99774
1399,1399,-1.3452
1400,1400,-3.566
1401,1401,-4.9024
1402,1402,-1.544
1403,1403,-3.1432
1404,1404,-1.7699
1405,1405,-2.6445
1406,1406,-1.1946
1407,1407,-2.9282
1408,1408,-1.2648
1409,1409,-2.1299
1410,1410,-0.48744
1411,1411,-0.10751
1412,1412,-0.0042756
1413,1413,-0.15747
1414,1414,-1.6191
1415,1415,-0.94324
1416,1416,-0.28877
1417,1417,-1.028
1418,1418,-1.8501
1419,1419,-0.75256
1420,1420,-3.1995
1421,1421,-5.9511
1422,1422,-0.9625
1423,1423,-1.5459
1424,1424,-1.2429
1425,1425,-3.3793
1426,1426,-3.2285
1427,1427,-2.2807
1428,1428,-1.7972
1429,1429,-0.29461
1430,1430,-0.089898
1431,1431,-0.39154
1432,1432,-3.3793
1433,1433,-1.0099
1434,1434,-3.2285
1435,1435,-0.34852
1436,1436,-2.5422
1437,1437,-1.7526
1438,1438,-1.8681
1439,1439,-3.2786
1440,1440,-3.8511
1441,1441,-0.054938
1442,1442,-3.2285
1443,1443,-0.089898
1444,1444,-2.5422
1445,1445,-3.4659
1446,1446,-2.3673
1447,1447,-3.6408
1448,1448,-6.5105
1449,1449,-2.3401
1450,1450,-6.5105
1451,1451,-1.7699
1452,1452,-2.1336
1453,1453,-2.1336
1454,1454,-2.1336
1455,1455,-2.0463
1456,1456,-2.1336
1457,1457,-3.2285
1458,1458,-2.7525
1459,1459,-3.0982
1460,1460,-3.8511
1461,1461,-7.0497
1462,1462,-4.9983
1463,1463,-0.072717
1464,1464,-0.38377
1465,1465,-2.1035
1466,1466,-0.33829
1467,1467,-0.73094
1468,1468,-1.4161
1469,1469,-1.4354
1470,1470,-0.7579
1471,1471,-1.1191
1472,1472,-2.5422
1473,1473,-2.9282
1474,1474,-2.9282
1475,1475,-2.6445
1476,1476,-2.2807
1477,1477,-1.1482
1478,1478,-0.78318
1479,1479,-4.643
1480,1480,-3.375
1481,1481,-1.1888
1482,1482,-1.3347
1483,1483,-2.9487
1484,1484,-0.13849
1485,1485,-3.8038
1486,1486,-1.0313
1487,1487,-1.5065
1488,1488,-1.7699
1489,1489,-0.16999
1490,1490,-2.9282
1491,1491,-1.7526
1492,1492,-0.98225
1493,1493,-0.98225
1494,1494,-0.9504
1495,1495,-1.5459
1496,1496,-6.5105
1497,1497,-3.7431
1498,1498,-7.0497
1499,1499,-2.0314
1500,1500,-1.5643
1501,1501,-1.0166
1502,1502,-3.2786
1503,1503,-2.0314
1504,1504,-0.67129
1505,1505,-2.5422
1506,1506,-0.32358
1507,1507,-2.9487
1508,1508,-0.27773
1509,1509,-0.59628
1510,1510,-0.63972
1511,1511,-2.1299
1512,1512,-0.80307
1513,1513,-3.9455
1514,1514,-1.0665
1515,1515,-2.2807
1516,1516,-3.3793
1517,1517,-3.6408
1518,1518,-2.7493
1519,1519,-1.3411
1520,1520,-0.98356
1521,1521,-0.3404
1522,1522,-2.6445
1523,1523,-3.5444
1524,1524,-4.9983
1525,1525,-0.00095078
1526,1526,-1.6191
1527,1527,-2.9282
1528,1528,-4.901
1529,1529,-0.88072
1530,1530,-3.8511
1531,1531,-1.2847
1532,1532,-2.7525
1533,1533,-0.67129
1534,1534,-0.50966
1535,1535,-2.2807
1536,1536,-4.0995
1537,1537,-0.72801
1538,1538,-3.3793
1539,1539,-1.3559
1540,1540,-4.3772
1541,1541,-2.9282
1542,1542,-4.9983
1543,1543,-2.7052
1544,1544,-0.73069
1545,1545,-3.3793
1546,1546,-0.99774
1547,1547,-2.9282
1548,1548,-0.87968
1549,1549,-1.3187
1550,1550,-4.643
1551,1551,-3.8038
1552,1552,-1.6168
1553,1553,-1.3899
1554,1554,-2.7052
1555,1555,-0.24066
1556,1556,-1.0523
1557,1557,-3.7431
1558,1558,-3.3793
1559,1559,-0.9001
1560,1560,-1.6663
1561,1561,-5.9511
1562,1562,-5.4119
1563,1563,-1.4684
1564,1564,-1.3187
1565,1565,-2.9282
1566,1566,-5.4119
1567,1567,-2.9487
1568,1568,-1.1916
1569,1569,-0.73562
1570,1570,-0.8909
1571,1571,-0.27091
1572,1572,-2.1299
1573,1573,-0.54264
1574,1574,-3.0009
1575,1575,-4.3772
1576,1576,-1.1946
1577,1577,-3.2285
1578,1578,-3.7431
1579,1579,-0.4369
1580,1580,-1.1916
1581,1581,-3.2285
1582,1582,-2.1299
1583,1583,-2.116
1584,1584,-0.75149
1585,1585,-0.97058
1586,1586,-1.0325
1587,1587,-1.5459
1588,1588,-2.9565
1589,1589,-3.0777
1590,1590,-3.3793
1591,1591,-0.44442
1592,1592,-0.664
1593,1593,-2.3898
1594,1594,-3.0524
1595,1595,-0.71994
1596,1596,-1.443
1597,1597,-1.6835
1598,1598,-0.0077783
1599,1599,-0.8614
1600,1600,-0.61825
1601,1601,-1.659
1602,1602,-0.36321
1603,1603,-2.5422
1604,1604,-2.9487
1605,1605,-2.1299
1606,1606,-2.7678
1607,1607,-3.8511
1608,1608,-0.62669
1609,1609,-0.89099
1610,1610,-1.4532
1611,1611,-2.0314
1612,1612,-4.3772
1613,1613,-1.2826
1614,1614,-2.9282
1615,1615,-0.40318
1616,1616,-3.6408
1617,1617,-7.0497
1618,1618,-1.2826
1619,1619,-0.94773
1620,1620,-1.6949
1621,1621,-0.25337
1622,1622,-3.2285
1623,1623,-6.5105
1624,1624,-0.22011
1625,1625,-4.9983
1626,1626,-5.4119
1627,1627,-2.9152
1628,1628,-2.9282
1629,1629,-0.3698
1630,1630,-0.59552
1631,1631,-0.62156
1632,1632,-0.73562
1633,1633,-4.643
1634,1634,-1.5782
1635,1635,-0.19287
1636,1636,-2.0539
1637,1637,-0.059738
1638,1638,-1.8295
1639,1639,-1.4161
1640,1640,-7.0497
1641,1641,-0.0022703
1642,1642,-3.6408
1643,1643,-0.25337
1644,1644,-4.1505
1645,1645,-4.3772
1646,1646,-1.6353
1647,1647,-3.2285
1648,1648,-1.6835
1649,1649,-2.9487
1650,1650,-0.60298
1651,1651,-4.3772
1652,1652,-3.6773
1653,1653,-3.0765
1654,1654,-2.116
1655,1655,-4.3772
1656,1656,-1.2371
1657,1657,-0.98225
1658,1658,-2.5045
1659,1659,-0.36357
1660,1660,-3.3793
1661,1661,-0.50795
1662,1662,-3.2285
1663,1663,-2.9487
1664,1664,-3.7431
1665,1665,-5.7599
1666,1666,-0.94773
1667,1667,-0.54264
1668,1668,-3.8038
1669,1669,-4.3772
1670,1670,-0.8705
1671,1671,-2.1336
1672,1672,-4.3772
1673,1673,-0.092168
1674,1674,-3.4659
1675,1675,-1.1648
1676,1676,-3.6408
1677,1677,-2.9487
1678,1678,-0.75149
1679,1679,-3.7431
1680,1680,-3.2285
1681,1681,-2.9282
1682,1682,-0.47518
1683,1683,-2.1651
1684,1684,-1.0262
1685,1685,-2.0314
1686,1686,-2.9282
1687,1687,-3.3793
1688,1688,-0.094947
1689,1689,-2.0314
1690,1690,-1.206
1691,1691,-5.9511
1692,1692,-3.3793
1693,1693,-1.0814
1694,1694,-0.24066
1695,1695,-0.52708
1696,1696,-3.293
1697,1697,-0.4454
1698,1698,-3.2285
1699,1699,-0.5392
1700,1700,-2.5422
1701,1701,-4.6183
1702,1702,-3.3793
1703,1703,-1.8501
1704,1704,-1.8295
1705,1705,-3.2285
1706,1706,-2.3375
1707,1707,-3.8024
1708,1708,-0.73094
1709,1709,-2.9487
1710,1710,-4.9024
1711,1711,-3.2285
1712,1712,-1.1536
1713,1713,-1.4161
1714,1714,-0.48744
1715,1715,-2.1651
1716,1716,-3.3793
1717,1717,-2.9282
1718,1718,-1.8295
1719,1719,-0.0042756
1720,1720,-0.59967
1721,1721,-3.2285
1722,1722,-0.52421
1723,1723,-3.2285
1724,1724,-1.3874
1725,1725,-3.3793
1726,1726,-1.3359
1727,1727,-0.0092162
1728,1728,-0.45975
1729,1729,-0.55082
1730,1730,-2.9282
1731,1731,-4.3772
1732,1732,-0.50966
1733,1733,-1.2017
1734,1734,-1.5351
1735,1735,-2.6445
1736,1736,-2.0314
1737,1737,-3.2285
1738,1738,-3.3793
1739,1739,-1.3439
1740,1740,-0.36073
1741,1741,-3.3889
1742,1742,-3.6408
1743,1743,-3.7431
1744,1744,-1.4328
1745,1745,-5.4402
1746,1746,-0.85571
1747,1747,-2.5422
1748,1748,-2.9282
1749,1749,-2.0916
1750,1750,-2.6445
1751,1751,-0.11455
1752,1752,-2.9487
1753,1753,-0.85322
1754,1754,-4.1126
1755,1755,-3.3793
1756,1756,-0.7749
1757,1757,-1.2826
1758,1758,-2.0678
1759,1759,-1.046
1760,1760,-3.3793
1761,1761,-1.3905
1762,1762,-0.28694
1763,1763,-1.0548
1764,1764,-2.0314
1765,1765,-2.541
1766,1766,-0.85935
1767,1767,-3.7431
1768,1768,-0.69856
1769,1769,-0.53239
1770,1770,-2.6445
1771,1771,-2.5422
1772,1772,-0.049541
1773,1773,-1.8123
1774,1774,-1.8009
1775,1775,-4.6613
1776,1776,-4.901
1777,1777,-3.2285
1778,1778,-2.5422
1779,1779,-0.51642
1780,1780,-0.79361
1781,1781,-0.93276
1782,1782,-2.6004
1783,1783,-1.6191
1784,1784,-1.3379
1785,1785,-0.38318
1786,1786,-0.27316
1787,1787,-3.2285
1788,1788,-0.12953
1789,1789,-2.5786
1790,1790,-2.9487
1791,1791,-1.1262
1792,1792,-4.3772
1793,1793,-6.4515
1794,1794,-0.5855
1795,1795,-3.3793
1796,1796,-3.814
1797,1797,-2.5569
1798,1798,-2.9282
1799,1799,-2.1299
1800,1800,-3.5444
1801,1801,-4.9024
1802,1802,-2.9565
1803,1803,-0.053677
1804,1804,-1.3874
1805,1805,-2.0314
1806,1806,-1.3393
1807,1807,-2.5422
1808,1808,-3.2285
1809,1809,-4.9983
1810,1810,-0.0042756
1811,1811,-4.3132
1812,1812,-2.9282
1813,1813,-2.8576
1814,1814,-0.54078
1815,1815,-1.7699
1816,1816,-2.9565
1817,1817,-0.70784
1818,1818,-1.3173
1819,1819,-3.8038
1820,1820,-3.6773
1821,1821,-0.1155
1822,1822,-3.7431
1823,1823,-1.2991
1824,1824,-3.2885
1825,1825,-2.9487
1826,1826,-0.40693
1827,1827,-3.7431
1828,1828,-4.3772
1829,1829,-3.0765
1830,1830,-0.76948
1831,1831,-6.5105
1832,1832,-2.7525
1833,1833,-0.8909
1834,1834,-1.081
1835,1835,-2.9282
1836,1836,-4.9983
1837,1837,-0.63198
1838,1838,-4.3416
1839,1839,-0.50531
1840,1840,-3.7431
1841,1841,-1.1482
1842,1842,-3.7431
1843,1843,-2.9282
1844,1844,-1.0523
1845,1845,-3.7892
1846,1846,-3.0336
1847,1847,-4.3772
1848,1848,-2.9282
1849,1849,-4.3772
1850,1850,-2.6445
1851,1851,-1.7699
1852,1852,-3.2285
1853,1853,-1.6835
1854,1854,-2.6445
1855,1855,-4.8524
1856,1856,-5.0935
1857,1857,-2.9282
1858,1858,-0.24844
1859,1859,-3.2285
1860,1860,-2.7678
1861,1861,-3.6408
1862,1862,-0.89507
1863,1863,-0.85935
1864,1864,-3.8038
1865,1865,-0.10795
1866,1866,-0.97058
1867,1867,-3.6408
1868,1868,-1.3187
1869,1869,-1.958
1870,1870,-0.94324
1871,1871,-3.2285
1872,1872,-2.1299
1873,1873,-3.3793
1874,1874,-0.34434
1875,1875,-0.38377
1876,1876,-1.2491
1877,1877,-1.1781
1878,1878,-0.63222
1879,1879,-1.0106
1880,1880,-1.7972
1881,1881,-1.9566
1882,1882,-1.533
1883,1883,-2.7038
1884,1884,-0.51442
1885,1885,-1.4185
1886,1886,-0.18612
1887,1887,-3.6408
1888,1888,-1.7699
1889,1889,-2.5422
1890,1890,-1.2847
1891,1891,-1.6927
1892,1892,-3.8511
1893,1893,-0.44442
1894,1894,-0.22011
1895,1895,-2.6004
1896,1896,-1.8501
1897,1897,-2.5422
1898,1898,-2.9487
1899,1899,-2.9487
1900,1900,-1.7699
1901,1901,-0.24657
1902,1902,-0.11455
1903,1903,-2.6445
1904,1904,-1.055
1905,1905,-0.88086
1906,1906,-5.1038
1907,1907,-1.9793
1908,1908,-1.3452
1909,1909,-2.4886
1910,1910,-4.3772
1911,1911,-1.0871
1912,1912,-1.6425
1913,1913,-3.2285
1914,1914,-4.9983
1915,1915,-2.6445
1916,1916,-0.41376
1917,1917,-2.5422
1918,1918,-1.3559
1919,1919,-1.1191
1920,1920,-0.95525
1921,1921,-1.4684
1922,1922,-1.9023
1923,1923,-3.7431
1924,1924,-1.958
1925,1925,-0.32547
1926,1926,-5.7599
1927,1927,-1.6247
1928,1928,-1.8501
1929,1929,-3.1302
1930,1930,-0.55082
1931,1931,-2.7678
1932,1932,-0.57946
1933,1933,-0.29133
1934,1934,-0.88061
1935,1935,-6.5105
1936,1936,-0.48541
1937,1937,-2.18
1938,1938,-2.9487
1939,1939,-4.901
1940,1940,-0.79864
1941,1941,-0.30695
1942,1942,-1.2371
1943,1943,-3.7431
1944,1944,-4.9024
1945,1945,-1.0686
1946,1946,-1.6835
1947,1947,-1.6949
1948,1948,-0.094947
1949,1949,-2.2807
1950,1950,-1.3393
1951,1951,-2.2602
1952,1952,-0.70366
1953,1953,-0.33679
1954,1954,-0.34852
1955,1955,-3.7431
1956,1956,-2.9282
1957,1957,-0.93211
1958,1958,-2.0314
1959,1959,-2.5422
1960,1960,-1.2273
1961,1961,-3.6408
1962,1962,-7.0497
1963,1963,-1.7016
1964,1964,-1.1916
1965,1965,-0.16999
1966,1966,-4.6183
1967,1967,-3.9455
1968,1968,-3.7431
1969,1969,-1.0767
1970,1970,-2.193
1971,1971,-2.0539
1972,1972,-2.9282
1973,1973,-0.37579
1974,1974,-3.2285
1975,1975,-0.71125
1976,1976,-3.7431
1977,1977,-3.8511
1978,1978,-0.46481
1979,1979,-0.88743
1980,1980,-0.79153
1981,1981,-1.015
1982,1982,-1.8295
1983,1983,-2.1299
1984,1984,-3.8038
1985,1985,-2.5422
1986,1986,-3.3793
1987,1987,-1.1482
1988,1988,-1.8368
1989,1989,-3.8038
1990,1990,-5.9511
1991,1991,-0.98225
1992,1992,-3.3793
1993,1993,-1.0535
1994,1994,-3.2786
1995,1995,-0.91572
1996,1996,-3.2285
1997,1997,-2.5422
1998,1998,-2.9487
1999,1999,-0.66354
2000,2000,-3.2285
2001,2001,-0.36829
2002,2002,-4.901
2003,2003,-0.79361
2004,2004,-0.39527
2005,2005,-0.77604
2006,2006,-2.9282
2007,2007,-4.9024
2008,2008,-6.5105
2009,2009,-0.99097
2010,2010,-2.1336
2011,2011,-1.1252
2012,2012,-4.3772
2013,2013,-1.2273
2014,2014,-1.8295
2015,2015,-2.2807
2016,2016,-0.0042756
2017,2017,-0.84404
2018,2018,-0.41376
2019,2019,-0.42193
2020,2020,-0.085459
2021,2021,-3.7431
2022,2022,-0.33482
2023,2023,-1.631
2024,2024,-0.0038081
2025,2025,-1.1781
2026,2026,-0.51121
2027,2027,-3.293
2028,2028,-3.7431
2029,2029,-2.1299
2030,2030,-0.82391
2031,2031,-0.30728
2032,2032,-3.1432
2033,2033,-6.5105
2034,2034,-2.116
2035,2035,-1.3187
2036,2036,-1.6949
2037,2037,-3.3793
2038,2038,-0.1155
2039,2039,-1.6698
2040,2040,-2.7059
2041,2041,-2.1299
2042,2042,-6.5105
2043,2043,-2.7678
2044,2044,-2.1336
2045,2045,-0.29133
2046,2046,-0.96399
2047,2047,-0.54264
2048,2048,-0.086767
2049,2049,-3.293
2050,2050,-6.4515
2051,2051,-1.2429
2052,2052,-2.6445
2053,2053,-1.7699
2054,2054,-1.8295
2055,2055,-0.63972
2056,2056,-3.7431
2057,2057,-1.8501
2058,2058,-3.3793
2059,2059,-1.3393
2060,2060,-0.52044
2061,2061,-1.8579
2062,2062,-3.3793
2063,2063,-2.1299
2064,2064,-0.094947
2065,2065,-0.20251
2066,2066,-1.3452
2067,2067,-1.4436
2068,2068,-2.6603
2069,2069,-2.9282
2070,2070,-3.8511
2071,2071,-3.6408
2072,2072,-3.6408
2073,2073,-3.293
2074,2074,-0.34456
2075,2075,-1.1821
2076,2076,-0.9382
2077,2077,-0.22011
2078,2078,-4.1967
2079,2079,-1.1065
2080,2080,-0.1155
2081,2081,-0.0010083
2082,2082,-2.9487
2083,2083,-2.4641
2084,2084,-1.0028
2085,2085,-2.9282
2086,2086,-0.60385
2087,2087,-3.7431
2088,2088,-3.3793
2089,2089,-4.6613
2090,2090,-3.3793
2091,2091,-0.85935
2092,2092,-0.48402
2093,2093,-0.93392
2094,2094,-2.2903
2095,2095,-0.67129
2096,2096,-2.1299
2097,2097,-2.5402
2098,2098,-6.5105
2099,2099,-1.7981
2100,2100,-4.901
2101,2101,-1.8295
2102,2102,-1.7972
2103,2103,-3.6408
2104,2104,-0.00095078
2105,2105,-0.83059
2106,2106,-2.9565
2107,2107,-2.0314
2108,2108,-3.9455
2109,2109,-1.7699
2110,2110,-2.9487
2111,2111,-0.14023
2112,2112,-2.2807
2113,2113,-1.4328
2114,2114,-2.2046
2115,2115,-4.1505
2116,2116,-2.9487
2117,2117,-1.1781
2118,2118,-4.5646
2119,2119,-1.7794
2120,2120,-0.44442
2121,2121,-0.50525
2122,2122,-1.7699
2123,2123,-1.1412
2124,2124,-3.3793
2125,2125,-2.9282
2126,2126,-2.9282
2127,2127,-4.643
2128,2128,-3.3793
2129,2129,-3.3793
2130,2130,-0.67129
2131,2131,-3.2146
2132,2132,-2.9282
2133,2133,-2.9487
2134,2134,-0.55082
2135,2135,-0.55082
2136,2136,-3.8024
2137,2137,-0.60759
2138,2138,-0.1155
2139,2139,-1.7016
2140,2140,-1.8501
2141,2141,-0.11364
2142,2142,-3.7431
2143,2143,-0.36989
2144,2144,-0.10388
2145,2145,-1.0028
2146,2146,-0.30625
2147,2147,-1.2826
2148,2148,-1.9538
2149,2149,-0.20251
2150,2150,-2.7052
2151,2151,-3.3793
2152,2152,-0.72801
2153,2153,-1.9996
2154,2154,-0.39527
2155,2155,-1.3187
2156,2156,-3.814
2157,2157,-1.1648
2158,2158,-4.9024
2159,2159,-5.7599
2160,2160,-2.2807
2161,2161,-0.27874
2162,2162,-0.0042756
2163,2163,-1.1448
2164,2164,-3.1476
2165,2165,-0.57946
2166,2166,-1.3393
2167,2167,-2.9487
2168,2168,-0.37084
2169,2169,-2.4347
2170,2170,-0.6313
2171,2171,-0.19287
2172,2172,-3.3793
2173,2173,-3.2285
2174,2174,-0.11455
2175,2175,-2.7052
2176,2176,-2.9282
2177,2177,-1.055
2178,2178,-4.3772
2179,2179,-0.0042756
2180,2180,-5.7599
2181,2181,-3.2285
2182,2182,-0.06773
2183,2183,-3.8038
2184,2184,-1.6191
2185,2185,-1.1821
2186,2186,-2.6445
2187,2187,-1.4851
2188,2188,-2.5422
2189,2189,-2.1299
2190,2190,-2.9487
2191,2191,-2.2634
2192,2192,-3.7431
2193,2193,-0.70784
2194,2194,-1.0028
2195,2195,-2.9282
2196,2196,-2.4641
2197,2197,-1.3431
2198,2198,-1.7073
2199,2199,-0.50966
2200,2200,-0.37579
2201,2201,-1.1398
2202,2202,-1.4828
2203,2203,-2.5422
2204,2204,-3.2285
2205,2205,-3.8511
2206,2206,-3.7431
2207,2207,-1.8079
2208,2208,-0.82391
2209,2209,-3.2285
2210,2210,-0.40081
2211,2211,-3.3454
2212,2212,-2.6445
2213,2213,-3.8997
2214,2214,-3.3793
2215,2215,-1.8628
2216,2216,-0.30325
2217,2217,-2.9487
2218,2218,-0.16047
2219,2219,-4.901
2220,2220,-2.5873
2221,2221,-6.5105
2222,2222,-3.566
2223,2223,-0.85935
2224,2224,-1.8579
2225,2225,-1.9995
2226,2226,-3.9455
2227,2227,-3.8038
2228,2228,-0.34852
2229,2229,-2.5422
2230,2230,-0.57056
2231,2231,-1.4436
2232,2232,-3.2285
2233,2233,-1.2017
2234,2234,-2.9565
2235,2235,-2.9282
2236,2236,-3.7431
2237,2237,-2.5873
2238,2238,-0.88471
2239,2239,-3.2285
2240,2240,-2.9282
2241,2241,-1.6983
2242,2242,-3.3793
2243,2243,-1.6949
2244,2244,-0.29282
2245,2245,-4.8524
2246,2246,-1.9052
2247,2247,-2.5045
2248,2248,-6.5105
2249,2249,-3.8038
2250,2250,-3.3793
2251,2251,-3.3793
2252,2252,-0.18612
2253,2253,-0.066703
2254,2254,-3.6408
2255,2255,-1.2371
2256,2256,-0.4468
2257,2257,-3.6408
2258,2258,-1.1389
2259,2259,-0.98225
2260,2260,-2.6603
2261,2261,-1.0028
2262,2262,-4.9983
2263,2263,-3.3889
2264,2264,-1.7016
2265,2265,-3.1432
2266,2266,-1.4328
2267,2267,-2.9282
2268,2268,-3.293
2269,2269,-3.7431
2270,2270,-3.7431
2271,2271,-0.24066
2272,2272,-2.2903
2273,2273,-0.46921
2274,2274,-0.79361
2275,2275,-0.85935
2276,2276,-2.49
2277,2277,-3.2285
2278,2278,-0.0042756
2279,2279,-1.2826
2280,2280,-3.3793
2281,2281,-5.4402
2282,2282,-2.7678
2283,2283,-0.98079
2284,2284,-3.3793
2285,2285,-3.7431
2286,2286,-5.9511
2287,2287,-1.3393
2288,2288,-3.3793
2289,2289,-2.9282
2290,2290,-0.5722
2291,2291,-3.7431
2292,2292,-0.78318
2293,2293,-1.1821
2294,2294,-4.6613
2295,2295,-3.3793
2296,2296,-2.9487
2297,2297,-1.9052
2298,2298,-0.74972
2299,2299,-1.8295
2300,2300,-2.1299
2301,2301,-5.4119
2302,2302,-2.9282
2303,2303,-0.26608
2304,2304,-2.6244
2305,2305,-2.4329
2306,2306,-1.0028
2307,2307,-0.06773
2308,2308,-4.9983
2309,2309,-3.2684
2310,2310,-1.1123
2311,2311,-1.8295
2312,2312,-3.3793
2313,2313,-0.22011
2314,2314,-0.092154
2315,2315,-2.9487
2316,2316,-3.6408
2317,2317,-2.7493
2318,2318,-2.1336
2319,2319,-0.14692
2320,2320,-3.293
2321,2321,-5.4119
2322,2322,-0.38377
2323,2323,-1.3411
2324,2324,-1.7699
2325,2325,-1.9992
2326,2326,-1.2901
2327,2327,-3.7431
2328,2328,-0.45975
2329,2329,-3.2285
2330,2330,-0.90987
2331,2331,-3.814
2332,2332,-2.9282
2333,2333,-1.2491
2334,2334,-4.3772
2335,2335,-1.1781
2336,2336,-1.4059
2337,2337,-3.3793
2338,2338,-4.8524
2339,2339,-3.0981
2340,2340,-2.7493
2341,2341,-1.6692
2342,2342,-2.9487
2343,2343,-1.2263
2344,2344,-4.9983
2345,2345,-0.18612
2346,2346,-1.5338
2347,2347,-3.2285
2348,2348,-0.1155
2349,2349,-2.9282
2350,2350,-5.4119
2351,2351,-0.42359
2352,2352,-3.7431
2353,2353,-2.9487
2354,2354,-0.85935
2355,2355,-3.7431
2356,2356,-7.0497
2357,2357,-6.5105
2358,2358,-1.4334
2359,2359,-0.53026
2360,2360,-2.5422
2361,2361,-0.75149
2362,2362,-2.7525
2363,2363,-1.7699
2364,2364,-0.063092
2365,2365,-0.66354
2366,2366,-0.98225
2367,2367,-0.43649
2368,2368,-1.8295
2369,2369,-2.0314
2370,2370,-2.3259
2371,2371,-2.9487
2372,2372,-0.19287
2373,2373,-1.4436
2374,2374,-0.75149
2375,2375,-4.9024
2376,2376,-1.3187
2377,2377,-3.8511
2378,2378,-1.0665
2379,2379,-2.9487
2380,2380,-3.7431
2381,2381,-1.7669
2382,2382,-0.090217
2383,2383,-1.155
2384,2384,-1.5018
2385,2385,-2.9565
2386,2386,-0.58148
2387,2387,-0.1155
2388,2388,-2.9267
2389,2389,-2.1706
2390,2390,-4.1505
2391,2391,-3.3793
2392,2392,-2.1299
2393,2393,-3.6408
2394,2394,-3.3889
2395,2395,-2.5786
2396,2396,-1.3393
2397,2397,-2.9282
2398,2398,-2.9487
2399,2399,-0.34381
2400,2400,-1.9023
2401,2401,-2.9487
2402,2402,-1.1821
2403,2403,-0.75149
2404,2404,-2.1336
2405,2405,-0.48356
2406,2406,-3.2285
2407,2407,-0.29282
2408,2408,-0.50765
2409,2409,-1.2826
2410,2410,-5.7599
2411,2411,-1.6191
2412,2412,-3.362
2413,2413,-4.1505
2414,2414,-2.9282
2415,2415,-1.8623
2416,2416,-1.5643
2417,2417,-2.7576
2418,2418,-2.7141
2419,2419,-1.544
2420,2420,-4.3772
2421,2421,-4.9024
2422,2422,-3.8038
2423,2423,-2.9282
2424,2424,-1.5075
2425,2425,-3.7431
2426,2426,-3.3793
2427,2427,-2.0314
2428,2428,-2.5786
2429,2429,-2.9282
2430,2430,-1.5459
2431,2431,-1.7699
2432,2432,-0.1155
2433,2433,-1.0179
2434,2434,-3.7431
2435,2435,-2.9282
2436,2436,-6.4515
2437,2437,-4.9983
2438,2438,-1.1274
2439,2439,-3.6408
2440,2440,-2.9487
2441,2441,-2.4313
2442,2442,-3.2728
2443,2443,-2.6445
2444,2444,-1.1821
2445,2445,-1.1781
2446,2446,-4.901
2447,2447,-4.0995
2448,2448,-3.7431
2449,2449,-2.6445
2450,2450,-3.6408
2451,2451,-1.1781
2452,2452,-1.6191
2453,2453,-0.38592
2454,2454,-0.58148
2455,2455,-1.4888
2456,2456,-0.39758
2457,2457,-3.7431
2458,2458,-4.3772
2459,2459,-5.4119
2460,2460,-0.6545
2461,2461,-2.9487
2462,2462,-3.3793
2463,2463,-2.9282
2464,2464,-0.64331
2465,2465,-4.6613
2466,2466,-4.9983
2467,2467,-1.4436
2468,2468,-0.60385
2469,2469,-2.9487
2470,2470,-3.7431
2471,2471,-0.70797
2472,2472,-3.2285
2473,2473,-1.035
2474,2474,-2.5171
2475,2475,-3.6408
2476,2476,-2.9282
2477,2477,-3.6408
2478,2478,-0.48744
2479,2479,-0.37214
2480,2480,-4.0995
2481,2481,-2.6426
2482,2482,-1.6201
2483,2483,-0.72408
2484,2484,-2.9487
2485,2485,-3.3793
2486,2486,-1.2915
2487,2487,-2.6445
2488,2488,-2.4013
2489,2489,-2.8155
2490,2490,-2.1299
2491,2491,-0.82715
2492,2492,-1.3393
2493,2493,-0.4349
2494,2494,-3.4943
2495,2495,-2.6004
2496,2496,-2.9487
2497,2497,-3.3889
2498,2498,-2.6004
2499,2499,-0.53239
2500,2500,-0.50795
2501,2501,-1.1584
2502,2502,-6.5105
2503,2503,-1.035
