,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T
11,29.0,,,,,,,1.0,1.0,10.15158823647573,1.0,1.0,5.225990980104119,9
12,30.0,,,,,,,1.0,1.0,9.789913069877404,1.0,1.0,3.9222686555353747,9
13,31.0,,,,,,,1.19297653836292,1.0,6.194363249051908,1.0,1.0,3.1529127914274913,9
14,32.0,,,,,,,1.0,1.0,6.503727473366594,1.0,1.0,2.045588330150967,9
15,33.0,245.36510092221366,83.49492402004977,761.1585224129394,1952.5643930616595,847.0323915954741,18235.77266962803,1.0,1.0,5.491567597191197,1.0,1.0,2.330288094248742,9
16,34.0,,,,,,,1.2091892353451612,1.0,6.9449933101329915,1.0,1.0,4.883548993130348,9
17,35.0,,,,,,,1.0,1.0,7.46008813088093,1.0,1.0,6.881846573196523,9
18,36.0,,,,,,,3.484227700112838,1.0,14.369721890394995,2.4857772203187007,1.0,11.914332012826417,9
19,37.0,,,,,,,1.0,1.0,4.521777344483658,1.0,1.0,3.899099238777576,9
20,38.0,605.0560070860729,177.42774917770603,1572.2635566384338,1112.577108011984,351.5502510796399,1366.2515399559672,1.0,1.0,4.277249356428698,1.0,1.0,3.642818325712048,9
21,39.0,658.890103821138,201.58703973248413,1795.7690198845642,1013.3884191583104,283.02860663439355,4183.976024642605,1.0,1.0,3.1584229327520585,1.0,1.0,1.6048286418377444,9
22,40.0,1349.255159989375,549.6167959973773,3475.555789986449,1862.1134359698624,326.4879290502865,2502.3519732198447,1.1616398198944298,1.0,6.195513652096222,1.0,1.0,5.012995204490079,9
23,41.0,2850.7024400558703,1444.3406936923918,7112.662946744552,2789.335289787639,680.2373620532327,4898.433217522045,1.3573985479622992,1.0,5.763914019385916,1.0,1.0,4.358729978364926,9
24,42.0,912.3108358760308,289.82896696167614,2260.0633921993385,1691.913589340092,1691.913589340092,1691.913589340092,1.660045771304455,1.0,7.934720930051191,1.0,1.0,5.243407326553867,9
25,43.0,1100.8148976805383,312.3550127493253,2347.0944719026684,1131.3984518934649,460.0441666400083,20673.2119289603,1.0,1.0,4.175478764492672,1.0,1.0,2.47707366038993,9
26,44.0,798.4994752606227,215.70937382581727,1914.5074913421008,3879.6673965502223,343.1429409375012,74365.29982847908,1.0,1.0,3.912748677237719,1.0,1.0,3.2922749380271186,9
27,45.0,,,,,,,1.830870827934468,1.0,7.097692920151493,1.0,1.0,5.64226589157997,9
28,46.0,646.3109507568647,219.2930949668888,1750.9226539029885,493.6768196522045,484.6209025882206,554.661666923956,1.0,1.0,4.9084588843829335,1.0,1.0,3.744534047284576,9
29,47.0,844.1886356839093,247.2143105076788,1732.726182529338,1506.8361431511516,347.2026485892607,19017.649185783874,1.0,1.0,3.3740427848333265,1.0,1.0,2.93466225307539,9
30,48.0,,,,,,,1.0,1.0,2.7892291338062805,1.0,1.0,2.449005334788663,9
31,49.0,,,,,,,4.017765236935118,1.0,7.392446203881356,1.5130628505864023,1.0,4.038404936346408,9
32,50.0,,,,,,,1.991043441053475,1.0,7.56028591511352,1.382284168404295,1.0,6.23996182975237,9
33,51.0,,,,,,,1.651305752450844,1.0,4.517347383015699,1.0,1.0,3.404438985909617,9
