,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t
0,0.0,,,,,,,1.0,1.0,3.631433011188027,1.0,1.0,3.6315073658795707,9,1
1,1.0,,,,,,,2.2861283916806903,1.0,4.57409710145081,2.2026506957900587,1.0,4.933125420948837,9,1
2,2.0,,,,,,,1.143679579367273,1.0,2.8555622832458103,1.1856528534634414,1.0,2.758546210535708,9,1
3,3.0,,,,,,,1.35243634270922,1.0,3.7967910117424997,1.5510385952971752,1.0,3.894282378892793,9,1
4,4.0,639.235326593759,362.2625262298387,1164.0168085425587,652.7375621779192,440.47559085766653,1281.9210070114455,1.0996736294445486,1.0,3.066112147403387,1.189246463401024,1.0,3.222722896004319,9,1
5,5.0,647.180861361152,360.86256724816525,1157.4796810481016,713.2365653553109,483.23961581880826,1283.9050040581985,1.0000188041592502,1.0,3.139054822654248,1.0274451624716514,1.0,3.27856751805819,9,1
6,6.0,709.5771205467152,390.84877796429316,1264.934330899137,762.6322545925201,493.17817945508745,1257.872704406871,1.8594410464789743,1.0,4.381413952287256,2.2564709333404087,1.0,4.571557166864745,9,1
7,7.0,684.068594767767,383.01846795344665,1099.8106612265428,751.5055584994905,571.4382341875946,1254.2909578886356,1.0,1.0,3.082138651147642,1.0,1.0,3.1778166491519877,9,1
8,8.0,776.4639894485126,422.42946935786574,1333.7989731712555,818.1046858148535,551.2509668737032,1322.6218815600027,5.918567349042618,1.329721781671264,10.346539837378625,5.935815896491742,1.054314645369149,10.611679978685787,9,1
9,9.0,647.4115615704361,394.3040055014226,1062.895778491832,610.3444878289256,496.377601850563,785.9861549749248,2.9941339693916076,1.0,5.469114249274609,2.941560598336416,1.0,5.58416203925413,9,1
10,10.0,649.749339689205,389.7230716481725,1104.8314162386725,606.6645591849674,478.24836381329493,789.684368839779,1.609796198307355,1.0,3.0383710054078144,1.0,1.0,3.077389321501304,9,1
11,11.0,619.5234700557979,372.8733498249273,1063.7590141249725,554.1115376251173,450.2612165357251,670.1763791906384,3.2336348790089557,1.0,7.360962567323366,2.8266638872451133,1.0,7.407109348126066,9,1
12,12.0,526.309605773957,347.347162331229,797.4163304797542,455.4379066380602,381.30168831970605,513.6867776606506,1.517500899323262,1.0,3.689411609445862,1.0,1.0,4.531944539655871,9,1
13,13.0,561.8924097932334,398.83719661149655,887.6429282426715,487.7380948253576,410.95377977027607,598.8239187806228,1.0756351837298928,1.0,6.592018420042813,1.2915092643591366,1.0,7.1474167857643875,9,1
14,14.0,665.0954333551784,431.92720891155795,1105.7606673588004,606.7665097200891,473.94569167924095,857.0301528828337,1.066397032767595,1.0,8.402233301330906,1.275525232757917,1.0,8.787987144012861,9,1
