,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
0,0.0,4.0,8.0,0,1.9645474167353618,2.2385986986664554,1.316659952442569,2.3643531673239417,1.0,4.15257013203094,1.479146431578644,1.0,9.562070604611511,845.3334930647318,1.9646059172449717,2.238674001970786,1.3166100758043418,2.3643547225746295,1.0,4.152515624631893,1.4791718186725558,1.0,9.562052011261542,746.8139531624878,402.5263384379765,1296.3126385716814,9,1
1,0.0,4.0,8.0,1,1.0,2.9153051007557775,1.0,2.724775101705612,1.0,1.0,1.0,1.4205836895051536,9.256449793173353,592.7076317222543,1.0,2.61668148304398,1.0,2.4046794418763655,1.0,1.0,1.0,1.0,9.002590589836982,639.5998521935535,369.36891464177717,1215.444719120378,9,1
2,0.0,4.0,8.0,2,1.0,3.58480700744508,1.0,2.146704780244222,1.0,1.9488453295862052,1.0,1.440576520885373,5.973376210474329,540.9445288282434,1.0,3.4951780675169006,1.0,2.054410196692114,1.0148765699872266,1.62694093434256,1.0,1.0,5.819567078909444,564.6877639108357,326.1071836585076,1073.0877410985079,9,1
3,0.0,4.0,8.0,3,1.2768790509306827,3.368188791843029,1.0,1.0,1.2512241519292644,1.2248001529229855,1.0,3.7600460612249615,1.0,467.0966602162824,1.0,4.331756640836854,1.0,1.0,1.0,1.0,1.0,1.6752083719866624,1.0,458.5657972612937,264.8217479183971,871.4219910135291,9,1
4,0.0,4.0,8.0,4,1.0,2.0000725302390463,1.0,1.0,1.1717698622288397,2.048574558860425,2.256010737694701,1.0,1.197371910111621,583.7948890984127,1.0,2.303838936686332,1.0,1.0,1.4572735589512174,1.1411423141902894,1.1312862603446125,1.0,6.741477779553364,598.5122948777525,360.603657663846,909.2714107189361,9,1
5,0.0,4.0,8.0,5,3.6482876116427736,4.296111398004899,1.0,2.448683163111899,1.0,2.0964531332487617,1.8808467794025838,3.080544232706309,3.2545262990806934,798.4536368428697,3.6482398101930493,4.296087943888313,1.0,2.4487130859257342,1.0,2.096389641424971,1.8808391479129636,3.0804981764587778,3.2546633822734976,692.6202312975207,374.01492490066113,1230.7328725363636,9,1
6,0.0,4.0,8.0,6,1.0,1.5068041186301975,1.6284460997178134,1.0,2.7586377063882863,2.9177945264480174,1.0375174676599763,1.0,9.779129114035758,714.0431233556417,1.0000610850951015,1.506809157497828,1.6284547313413567,1.0,2.7585965855303454,2.917771210623751,1.03751120760333,1.0000719124814959,9.77910230716902,645.880990258196,348.7757347394258,1147.6808365357174,9,1
7,0.0,4.0,8.0,7,1.399031867579638,1.405310576149053,1.0,1.0,2.6743601297802444,1.4900564588934138,1.0,2.733404327607625,4.103765442183607,844.6145665697196,1.3991335244321264,1.4052417198873492,1.0,1.0000064114769,2.6741768290959227,1.4899601436535577,1.0,2.7332695810454637,4.103799540079036,725.052363784182,330.8102871463407,1353.3495369534994,9,1
8,0.0,4.0,8.0,8,1.0,1.1740031873675325,1.0,1.0,1.5930767488407866,2.0439378799277095,1.0,2.578352499499775,4.198333157851535,392.5077786159278,1.0,1.4483843839659176,1.0,1.0,1.0,1.1007452469781098,1.0,1.2643199982465954,3.8847493876861074,379.80144959693143,219.3353371422279,721.744485468015,9,1
9,0.0,4.0,8.0,9,1.0,3.6367001892369117,1.0,1.233071811817046,1.0,1.0,1.2653407081743786,1.6406887145063405,12.807227868348317,928.0352449968848,1.0,3.636646803307226,1.0,1.2330510608046135,1.0,1.0,1.265317091969718,1.6406373788343702,12.807216762019685,857.7674844634428,367.9462120145532,1310.5613969882725,9,1
