,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper
0,4526.475026412627,4072.8476503531497,5058.19934578799
1,4736.942106339822,4172.083416918453,5285.464649357522
2,4637.72483061394,4042.2255976312335,5140.666119419068
3,4611.32029529779,4040.9071298248623,5141.164476397714
4,4648.373196479391,4096.959143860987,5194.288541724208
5,4768.30046984292,4142.199452938408,5325.080213704325
6,4807.97462607193,4214.15561859824,5351.2416576506475
7,4680.067292958565,4109.478081577382,5223.3483392592225
8,4784.31823694863,4284.697707203732,5320.917120923927
9,4604.186817747289,4082.9964914150783,5156.2358127601965
10,4742.605213772571,4187.837299289388,5288.652909882984
11,4939.415509841678,4329.071904465834,5493.007944489978
12,4899.015937152799,4246.786573359098,5419.800756005863
13,4823.687169750689,4205.840852807258,5444.669738067743
14,4631.163085926039,4031.360993278775,5193.857894956971
15,4710.811605706564,4095.915054237778,5312.997256329208
16,4834.091110259394,4247.445316701882,5410.461099839227
17,4770.467749585904,4284.697707203732,5319.465150534253
18,4674.880464507834,4039.534766293951,5192.109757930485
19,4230.029553866839,3715.753342009329,4766.184633763074
20,4629.706171881181,4031.4250126216416,5193.832365169916
21,4291.637464646309,3734.33521753866,4814.113999424836
22,4805.976895617146,4254.388941864931,5429.630465714561
23,4702.624558695707,4105.792489327346,5225.766185843241
24,4712.2460398279845,4139.102504952448,5302.341871428151
25,4952.011232885035,4364.052950708288,5545.579876390943
26,4804.525827770383,4205.87166152256,5353.91684661528
27,4815.341712697055,4248.4346302365,5410.166109930727
28,4481.592851594496,3939.316696561237,5036.621114313964
29,4902.28729034417,4279.578427250971,5420.701320234398
30,4803.514717652925,4247.242429787055,5410.596200178368
31,4656.759215496553,4036.2238841764533,5152.255907063569
32,4952.163643972643,4356.309515685464,5549.524722864455
33,4936.304209019182,4312.266597365861,5492.099229950628
34,4578.985005573078,4014.4065187879164,5140.951361056551
35,4724.959622335586,4163.730097130849,5318.406969727936
36,4926.926619699467,4254.716002467157,5460.828589780566
37,4653.889339271002,4029.9641893065195,5194.383035527305
38,4606.969750379705,4044.7193581530087,5139.240683978677
39,4993.550851172974,4386.479728400524,5557.869923033846
40,4809.617569989962,4212.65920678328,5359.019283963848
41,4985.9903490264805,4351.936359470153,5561.537905409401
42,4574.595499722745,3996.45045861112,5097.482433569779
43,4709.300361583172,4146.702299430465,5272.286959374401
44,4798.387117002139,4209.329932800242,5352.371198500348
45,5138.446522123609,4466.706426544091,5702.427061019066
46,4605.053173544854,4082.9880259119077,5156.294617785859
47,4759.366512158665,4143.969468300183,5324.464001161519
48,4740.054695544457,4171.666537992947,5285.932516800463
49,4913.42951837902,4283.465708515913,5461.0501611038635
50,4705.475486423654,4147.1533380888095,5292.965899107664
51,4644.321343782795,4037.9269881857917,5142.932717654906
52,4613.47525787045,4047.989151513466,5137.716898718171
53,4682.429428557346,4148.5060126036215,5271.251063144791
54,4809.927418601864,4249.846129203349,5433.759007472733
55,4730.06994291797,4146.988014496656,5280.117952492152
56,4578.789992561705,4023.9026690646674,5137.41379850935
57,4814.5072140488965,4210.451685008063,5483.128953803032
58,4696.369346333743,4101.033529792842,5193.003175056298
59,4733.787061602669,4142.737759014757,5282.77707225702
60,4634.0023000356505,4035.5939021461872,5169.655855260038
61,4697.709458450405,4147.920712175106,5293.757205293339
62,5215.467056665297,4590.088387837275,5843.383785742846
63,4638.717259459645,4177.4299502515,5188.19861481188
64,4680.4129395340005,4100.961876332506,5227.109262012682
65,4510.110212650518,3937.8409903666484,5021.624769592496
66,4710.014324932121,4112.581354094404,5303.112656881247
67,4802.905536423574,4254.8640988237275,5406.706809020785
68,4658.287906621819,4039.1162189900024,5191.554525176373
69,4817.7375476208545,4251.342012650236,5408.696998983226
70,5006.578908366439,4386.914094772037,5600.958024550376
71,4967.101979894467,4362.481355725971,5546.477090599449
72,4478.69909694687,3939.589103039823,5012.550894614599
73,4933.916621421109,4256.538264838953,5487.426750624929
74,4803.196515147716,4195.780092570917,5357.278099850608
75,4914.229648281279,4394.719878190092,5455.2178740049785
76,4811.987242184628,4245.652429427823,5438.641121033533
77,4597.561141496012,4064.8992148693956,5151.349650892402
78,4561.983976585191,3990.421236701716,5091.474157675708
79,4590.145677760041,4067.9125287050338,5152.782399600252
80,4705.4572806354045,4143.508852043851,5297.771499776446
81,5074.637499209075,4445.7263376430055,5717.118603651958
82,4590.915863845835,4067.845665146023,5152.874240613328
83,4562.301441982707,3990.211510855966,5091.567071443917
84,4794.907702334259,4211.114745639544,5325.2657385736065
85,4632.302277230642,4042.8215987304184,5140.332742337258
86,4544.09586438126,4072.8476503531497,5059.74452918215
87,4549.579484004085,3944.220761286683,5060.492726483652
88,4782.920204771196,4205.66113167651,5326.566064412044
89,4800.2801677155285,4197.465638356286,5356.537638609959
90,4761.279095436649,4133.874994903939,5327.606411020635
91,4823.291330927128,4214.34729911487,5439.639168324187
92,4711.743945392539,4146.389402580896,5272.462146930237
93,4541.147904486172,4072.8476503531497,5059.39620253346
94,4815.467597790696,4248.397009185247,5410.188120397824
95,4641.564342336174,4034.7767843932943,5144.612974323624
96,4818.784236816508,4208.378643723715,5444.3926834741505
97,4445.292132291304,3911.6548166796147,5011.81701343653
98,4748.9091011052815,4168.084403390332,5321.098596578299
99,4817.086510790999,4244.239150670778,5412.460544936897
